group,CD70,CD40,CD52,CD3,CD56,CD33,HLA,CD117,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD5,CD32,CD62L,CD161,CD223,KLRG1,CD27,HLA-DR,CD1d,CD57,CD278,CD11a,CD244,TCR-A-B,CD163,CD124,CD2,CD29,IgG-Fc,CD28,CD38,CD71,CD26,CD49d,CD158e1,CLEC12A,CD94,CD328
progressive,0.0027432635304899,0.0663365271519041,-0.0559112673123946,0.205203411218085,-0.206572857151117,0.0825555634627089,0.181027045731712,0.202916510423132,-0.0006100774385287,-0.136473255477956,-0.102509154902545,0.0903678720018106,-0.032603538957322,0.179624183758508,0.280011580555383,-0.0234771763348418,-0.267858439679766,0.072350563920059,-0.0533630043736368,-0.0557178817773676,0.192932104823974,0.113425861570379,0.0256786125619885,-0.151368161492744,0.132953613381392,-0.130277533788473,0.0584440091568449,0.0822869616142532,-0.12326816818398,0.0412913462784715,0.178473871841234,-0.0765221530180958,0.0770790003909882,0.166422314490383,0.0424943810524884,0.103899176819471,0.0035969773606837,-0.0502471372498398,0.0973562806803992,0.0550204958693352,-0.146405713240299,-0.148489298890036
progressive,-0.0820541612343101,-0.106582021821463,-0.209032631212187,0.0130224410330374,-0.372959723579672,-0.0147087125991536,-0.253608166184124,0.0363554584287119,-0.50915276997444,-0.357062879046651,-0.0221239561720507,0.0279745038826975,0.211522179509084,-0.181901772869507,0.138136643697813,0.0328185153853753,-0.101469954233108,0.0383156336535847,0.0215100853123234,-0.356049965168947,0.0459765690532493,-0.0222960963069318,-0.131478591177287,-0.525394053142503,-0.0679177980816724,-0.541407303735579,-0.306755107334993,0.0490377315512377,0.0612799108195479,-0.113424989986586,-0.15796696162254,-0.196139913343111,-0.0439886722175831,0.108653654036783,-0.0579429526184639,0.488556421969592,0.35461093738791,-0.130726862608273,-0.0757510192266625,0.0092860168120641,-0.476056482633631,-0.352795246504698
progressive,0.180628020897773,-0.130427341854541,-0.242452038804675,-0.152768154196353,0.0425303098576669,0.0466700652684284,0.0668446295333908,0.0734378612241164,-0.0744359417876955,-0.0495403657877524,0.109170723303003,0.0364319532445921,0.0161231756326929,0.132365496990982,-0.0074307629359846,0.0798935873990256,0.122684933486951,0.0220151515860929,0.0516941382139805,0.0472892724619586,-0.0843050696555056,0.0258835541079382,-0.0878806189972814,0.0778219287074732,0.168794675431352,0.108527974968742,0.031762152011089,0.0017727145132533,0.0455934298080112,-0.04143316023769,-0.0899325159339221,0.0781496800958844,-0.0006047733419345,0.0476007958425162,0.0322150094867217,0.205061162233895,0.0511008615671524,0.0544874607811045,0.201218617610561,0.150531736850339,-0.0084084067878071,0.16839027455366
progressive,0.248939373094127,0.158285607303302,0.326477548143041,0.487457132312607,-0.056674893914122,0.311273722115606,0.298712617405181,0.118668682933064,-0.126528812080315,0.0338230082271642,0.410117566027352,0.124723772501375,0.564456240689689,-0.0855200035185114,0.506853086424979,0.195685606154549,0.409098492857673,0.149032017031405,0.124235530788805,0.184720662935091,0.397408866773731,0.294653155354405,0.268842719040677,-0.0133461924017319,0.520670862087501,-0.0106201648494005,-0.207240125553277,0.325298434930453,0.381863900960772,0.21652773263704,0.452076235773919,0.368772703648902,0.169752536372068,0.420674765961309,0.190944169000921,0.30902122274874,0.343350362565906,0.251673910906769,0.154971433093124,0.246887108114561,0.119952731361583,0.0567937253143009
progressive,0.166424209235484,-0.101773353897592,0.114977383705338,-0.228540042714343,0.10198178639497,0.247488729550065,0.0905489806961546,0.128158240389091,0.105375860964821,0.142993635637321,-0.0624908983369944,-0.0340732283342122,-0.0797964191135154,0.105543654819965,-0.2964364292997,0.117059867131587,0.164386431724715,0.378825034955214,0.0572568485251713,-0.136321448177166,-0.0111685141679375,0.225834304515103,0.0664005752951611,-0.0192213316926816,-0.0525184012093211,0.187101041883528,-0.0069695658717658,-0.0461467932211908,0.105448466210556,0.0394837731988803,-0.0254352172491282,0.0803819489583043,-0.0481661797630053,0.0442914822801014,0.112885791512725,0.0392397145586982,0.0920322872981572,0.002895897563588,0.150366954244143,0.359265030393171,0.018337913299006,-0.090731351244304
stable,-0.0535674297583666,-0.0552973961135169,0.380736608758847,0.514962888289209,-0.461347215025848,0.0744036225533358,-0.206666403459074,-0.0284408735298454,-0.48656843709626,-0.413688521685408,0.167117729888442,0.0855981692387399,0.535844317653301,-0.308420415873881,0.632536047866155,0.0408499975962524,0.242836124453894,-0.055076520478699,0.0443905869256449,-0.0499164985274955,0.405454754791661,0.0182073853307561,0.0172151522906586,-0.195590718839419,0.185773718112968,-0.57644526935106,-0.462369282821814,0.307710280520692,0.0235760516498588,0.053885488067655,0.258217677417362,-0.052781284432376,-0.0059135883924191,0.333106827651723,-0.424474035327187,0.180332240020473,0.249342472356073,-0.033818082427463,-0.0060121954720106,0.0083211907528739,-0.323667391313377,-0.575699979205813
stable,-0.0278593024563024,-0.037076933803382,-0.053694054711966,0.0327994332578353,-0.0882939948262648,0.171962969188153,0.0112580261004011,0.185953972802644,0.0780761370392656,-0.0468115999587015,-0.212392946583991,-0.151507784521436,-0.156890531847455,0.224757311657567,-0.0580728119390329,0.127282830166759,-0.133358111234409,-0.0794857112649739,0.0111421312584068,0.0450208206987089,0.10854331922578,0.0338556781052256,-0.0333826515406841,0.0106294198741963,0.0042492758881263,0.0082648969288923,0.0382567375713581,0.0773316954038419,-0.157379628090329,0.0399739259081327,-0.0358409429686146,-0.11160094852629,-0.138425178153528,0.0195592718014181,0.0252069605061579,-0.0192570035408377,-0.017903597488148,0.0073456156818459,0.108908401486096,0.213474270670885,-0.0590524174202299,0.166573112022409
stable,0.117157830852459,0.184314328987836,0.0125923607436875,0.123092922567553,-0.0922004595141949,-0.0178899586696355,0.0842672669213309,0.17721680468723,-0.21341391439287,-0.267097359233549,0.180510468754481,0.384789764355931,0.318302104460209,-0.0267624600946646,0.320285802479327,0.0795408707669656,-0.0787947845963198,0.0853413171933383,0.0052565206764537,0.0363962972793587,0.153241782314647,0.131856832394716,0.112587773347257,0.152825565773583,0.37493284752185,-0.0445470834515971,-0.143813674053722,0.225880277834192,-0.0470046188837842,0.082639744898926,-0.104490242478823,-0.0416210266881436,0.0564756868586405,0.152868541244718,-0.0144556908874368,0.264928011034314,0.0552046791477369,-0.177660576849051,0.0164205162677605,0.168467236309474,-0.240609205975766,-0.175329597767913
stable,0.143471224704399,0.0982839060145557,0.321015995656154,0.522831302838656,-0.414093234196985,0.0349553244683756,0.388588512534736,0.0727118480594246,-0.279688035878632,-0.266310526595854,0.12015182647742,0.0258062723637381,0.470375126185814,-0.11276055645011,0.624704639847479,0.247026287374457,0.178156287763778,0.0063219729425405,0.0689821535400204,0.0511226532488008,0.302633091125209,0.502661839433411,0.158825515651045,0.161035342806684,0.450917623644388,-0.0268470793772309,-0.261827925085473,0.371817091520684,0.337364907217815,0.145094613490801,0.33298812214756,0.372055002857542,0.0015999395753774,0.438524756741854,0.220572952051291,0.449035747196695,0.319332716492456,0.331436811956657,0.0503913919489159,0.0769177695624312,-0.269481285648877,-0.359144022697554
stable,0.0469114178120669,0.0825410670662355,0.272806538996658,0.369236609648551,-0.474669982846975,0.104267835253247,0.118232764032606,-0.0621882588712923,-0.23047974310962,-0.39473625166197,0.0755845365391805,0.11924753625842,0.358422689771854,-0.11649663287865,0.474368027180966,0.0765269118353852,-0.155382374837399,-0.0261291372220669,0.0830956551690132,0.176227406621363,0.161571237790541,-0.0014904234202998,-0.0114086382910552,0.036845726576306,0.0881574800190321,-0.135021747185099,-0.123951741037457,0.225936476010203,0.0065803966843959,-0.0342679439494213,0.189648524645821,0.0847746736186235,-0.113397866531489,0.207396382376386,-0.137030236650949,-0.0579724005082048,0.178188219266944,0.119075898308618,0.0791444230176596,0.031043356153766,-0.453552395364566,-0.362605469743424
stable,-0.023540810486182,0.0850554581087624,0.175630478744549,0.340338734908777,-0.560369420317175,0.107553343452707,0.104256350108622,0.106858765915167,-0.199814007772935,-0.461391269442442,0.20717532422521,0.0284497918394258,0.421810208314531,-0.0014006103744377,0.428025639791046,0.0890851406532428,-0.136822965823357,0.0628082937168655,0.033815281888362,0.218100135268696,0.213204029299852,0.132439370900471,-0.0131199133104206,0.0707008464419637,0.271548800755662,0.044128396268063,-0.143862643324146,0.185453922666044,0.0605783489552198,0.0432025237513124,0.220854969182753,0.189271265904452,0.149082740877235,0.240530572794582,-0.0209863537344555,0.158330991412666,0.220818448230902,0.208515413710889,-0.0536759524407841,0.120119306739351,-0.391240540030252,-0.356708302883783
stable,-0.0513571978086797,0.0349592228403164,0.2713191134201,0.184743777354399,-0.346133380075242,-0.0999945566931798,-0.062843270825917,-0.168503307279292,-0.255027293390158,-0.332889264797496,0.158510510332914,0.0142549210650667,0.250865684206167,-0.322027651477472,0.364876222202297,-0.164432783586646,-0.0880631471304323,-0.0563221772233735,0.0573975051479093,-0.0756796914819156,0.202509214890115,-0.0382909305970123,-0.0636507296593837,0.0043092839542687,-0.0004434580279668,-0.317453161890994,-0.221594313668331,0.103788353465223,0.028179980635206,-0.0182114321340086,0.337463381607061,0.0775605455066804,-0.0008565638302742,0.185086362232129,-0.164387973363139,0.0560323416260354,0.158510848286066,-0.0638956365151914,-0.0675202294046133,-0.0149536335894596,-0.548025940254968,-0.420288673537842
stable,0.0624433838531454,0.0112540890518519,0.385408610348109,0.322514401195437,-0.422114633017091,0.0567173690629508,0.243771703578925,-0.0014085332376622,-0.162293634640536,-0.199570414961707,0.331060887726246,0.173445607265723,0.473812066214841,-0.366207291907611,0.670710690274624,-0.0669309482105059,0.19051188688606,-0.066536665664664,0.0842297743195626,-0.157467272373845,0.361791462479191,0.379283601313943,0.0228762951489069,-0.240774117666796,0.484114289638859,-0.242000652264674,-0.194871056183481,0.28224602793114,0.0798989620166255,0.0004053573004168,0.522000318078854,0.400763432985609,-0.0877179553435544,0.437368523912183,0.0770151485889769,0.562382692844172,0.292186585291786,0.36789272211661,-0.0773898981078901,0.0578162588624972,-0.557913020523853,-0.352981672110686
stable,0.125003017175883,0.0953835316544357,-0.0012160860020518,-0.229024776890728,0.434720643052342,0.147539401292663,0.0908095796419074,0.148805792381426,0.0847395891001414,0.412402718255248,0.04134512908153,0.0370812992805503,-0.192766133444366,0.222762735387384,-0.327709818841339,0.130503295460596,0.012791635996174,0.15168012913653,0.0493938085116242,0.113891907922188,-0.173680012631122,0.0334414633165632,0.131747263272562,0.422011786575309,-0.0349029903534424,0.329827009122408,0.33433766100404,-0.0035879391761656,0.0771864043548562,0.185722610333282,-0.083331401272569,0.0486739999289478,0.0891055977577989,-0.0182973322122211,0.254126306718133,-0.129597052604152,0.0444343859345926,0.0430698873883409,0.119531886973253,0.113942577769974,0.381876333716219,0.470700252326393
stable,0.490184886235666,0.370247218744924,0.332088378288373,0.507842959111885,-0.378845410169311,0.367714118052663,0.267017642512321,0.369507778174252,-0.0317367167225048,0.299495850941301,0.003104746685969,0.0704097114126779,0.428301767960401,0.303558795749505,0.311171694682655,0.383962911297752,0.24628312984517,0.640903075701035,0.376238337568101,0.170902921383789,0.259628945905834,0.0944901071073731,0.441114057687696,-0.0957483943083661,-0.084548972289221,0.0331930532264674,0.124743335799405,0.37400299522625,0.25291697811547,0.356708791009632,0.322229846668167,0.060635150734375,0.351127173555899,0.342984111040809,0.0251616934472484,-0.027213054458139,0.408454492739439,-0.168275332533147,0.358955224102215,0.214589044573311,0.128013503169747,0.133752764501665
stable,0.0135604980920728,0.100883530705724,0.312149113342099,0.525494308311171,-0.52729273242551,0.156615843582521,-0.0325375042799871,0.153955666867508,-0.279722294787888,-0.165675160408343,0.209899944341853,0.225161142230578,0.467642773610855,-0.06857158367747,0.628375791392128,0.198363918978985,0.153424395053096,0.0095317059869049,0.149481469752467,-0.153616271378468,0.455951565226362,0.237753468677012,0.180339624104368,-0.232425613183641,0.279274168596378,-0.343054555009659,-0.196988083172792,0.396822983344919,0.179450697337274,0.201474195071044,0.0752570254224147,0.0231539858378783,0.146623013021942,0.429564526768618,-0.0594731737130848,0.10174501008813,0.292487447247764,-0.0115904636954013,-0.0839156069636099,0.180961594939195,-0.244051707057897,-0.473739182025137
