group,CD52,CD3,CD56,CD33,CD10,CD45RA,CD7,CD49f,CD4,CD16,CD279,CD20,CD31,CD5,TCR,CD195,CD32,CD185,KLRG1,CD27,HLA-DR,CD1c,CD64,CD66b,CD35,CD57,CD278,CD58,CD11a,CD122,CD254,CD226,CD29,CD28,CD15,CD71,CD26,CD204,CD144,CD36,CD207,CD49d,CD305,CD337,CLEC12A,CD94,Ig-light-chain-2,Mac-2,CD23,CD328
progressive,-0.143277241726884,-0.412556695801735,0.265153149520347,0.0061231981265385,-0.209683279040115,0.188442290624345,0.148289677336331,-0.0279672613780531,-0.177511513209762,0.0045491260140428,-0.0239144131193396,-0.275662586296429,0.0972088542403933,-0.507812025287216,-0.259002701057467,-0.174731829177732,-0.141330721711063,-0.0677386005330099,0.114116797396011,-0.258318792961476,-0.0979998708302345,-0.224261350396594,-0.106092700282429,-0.168798553570437,-0.144094360581504,0.128744067335109,-0.0219957121247833,-0.192548932817471,0.296601327035359,-0.165104440049298,-0.170758668867931,-0.0064398944228366,0.0858226326903163,-0.225443967596459,-0.0529761006076514,-0.0725045423200996,-0.262521703461952,-0.168279834751843,-0.12758192400497,0.0538853384214568,-0.186817969658387,-0.0085603469365384,0.0916150529456346,-0.135308379075279,-0.0216442781852402,0.116273183077896,-0.233976915348523,-0.155132323089709,-0.0314627422017576,0.236017906260409
progressive,0.108548347268053,-0.0618506286083481,0.370611316835212,-0.0819043131447167,-0.158861989052855,0.517725321183813,0.452313356683413,0.0186210848820128,-0.177931811345467,0.117871532382847,0.100181602227678,-0.0254865113447927,0.0108706016393806,-0.101110666143484,-0.0708618813610778,-0.125394689181849,-0.0896994293664721,-0.061502180425775,0.35383696561149,-0.0557020640127128,0.0063744229705057,-0.0746959040021574,0.0085682782128982,-0.181040130787987,-0.26054123358135,0.50802491092659,0.046619167123925,-0.238159701535617,0.57353601965755,0.0446134753099657,-0.105811860978338,0.0344507276623565,0.113960914920335,-0.129444157485033,-0.147555911233951,-0.669759929437638,-0.411867966420518,-0.054490486911234,-0.0048180148784654,-0.360336770639426,-0.0260217807578102,0.0024670758231087,0.076248410038246,0.0315887811497669,-0.0914145221075736,0.458448422532687,-0.0415813641503153,-0.0357908457213968,-0.0840260561261073,0.331784187905539
progressive,-0.0489987917478136,-0.251998938168573,0.074535103356285,-0.170924839111611,-0.0651103036699367,0.345830410424245,0.149092310099758,-0.309220400825317,-0.132567657783854,0.12192571630364,-0.0512263100583249,0.124523144068078,-0.0218045248555556,-0.361721171303575,-0.0164469393640379,-0.0438837585744375,-0.0406625110002188,-0.0633586549256039,-0.167053514105349,-0.147193621224079,-0.0808219833795005,-0.0308553575963022,-0.0367084933257181,-0.102846079429445,-0.159904352803904,0.117269474135347,-0.210352931912806,-0.0380952383520388,0.0053973717491745,0.0350070257849633,-0.0518492873724552,-0.135470112887954,-0.21743518570666,-0.0669771020318491,-0.0068471482393251,-0.058155548061172,-0.15915278054493,-0.0946864903467042,-0.0684341055697382,-0.132873625890542,-0.0988549067716629,-0.188747314186845,-0.0255856963794612,0.0346667956536959,-0.204575124040926,0.026028738740036,0.0482074475299031,-0.0482147689840706,-0.0668278289399268,0.0135767327448736
progressive,0.129127350490981,-0.189204434887901,0.237528568492464,0.367105168037473,0.20037508403095,0.339702190757427,0.194090272742067,-0.0240695849461662,-0.203026795832003,0.468382273172529,0.15144437053478,0.335558996023111,0.391066537973886,-0.318051716849717,0.252709967458762,0.257412199581363,0.380893744355472,0.394478340563538,0.159365455270001,-0.041772134216022,0.0757537104501987,0.223050438911662,0.384439093761115,0.349130893953528,0.465807724838706,0.0608167455535344,-0.312419224382591,0.350539893459329,0.0928880128617417,0.299769226386511,0.350748567224282,0.216083895574739,0.0784834148390714,-0.0845612341825433,0.321879183889245,-0.108715757198098,0.0419645429451168,0.261673602121108,0.184807694209678,0.091031803759659,0.0427740220969602,-0.0329937730196959,0.361423777972151,0.354470718954425,0.216721162454723,0.337318021045011,0.405694811094343,0.180375636723664,0.18611798985781,0.35721430227695
progressive,-0.121659561803356,-0.0452994895101948,-0.160647665454867,0.12571684114676,-0.352558124734927,0.0719146805265168,0.424792422215284,-0.237082375055082,-0.363791971149817,-0.285463710687556,-0.0783071084826651,-0.398825476610717,-0.118936995837277,-0.0308460621943008,-0.0245665924125058,-0.0419288073569327,-0.306919999182817,-0.199920833806241,-0.204049601940617,0.0673166066717937,-0.147287289986076,-0.0760700566750284,-0.239099335550652,-0.446981404844551,-0.548442770984707,0.336310897700847,-0.158588044652938,-0.146850604663212,-0.0458062235061777,0.121691657115034,-0.209632219896845,-0.0455280993023256,-0.0963351480235922,-0.0415816658536817,-0.366922289318728,-0.0290280140976036,-0.0218561115302119,-0.106635321796865,-0.144255051398754,-0.101821025878355,-0.236036575772312,0.0236708148675892,0.0797304094834949,0.17382940338428,-0.388696170858771,-0.0655541875411526,-0.175463549592338,-0.192427158728842,-0.0546971049230241,0.182202109086185
stable,0.157565952974697,-0.0310272089874437,0.196065129505419,0.197079418667933,0.186517058382761,0.15658860188641,0.185412838643009,0.129270733727258,-0.0187568154074867,0.0637528543263722,0.272545108393736,0.321930620825139,0.0610846156537849,-0.113256762802083,0.388619325484215,0.268529847251126,0.261685959004719,0.192518115771946,0.326876639727311,-0.0655335414503736,0.220742593045369,0.059058514896699,0.201446415877942,0.0133874203805242,0.0921927342107605,0.317347836423251,0.120198737199268,0.283726408613306,0.320954400305286,0.384870176893769,0.346325668157436,0.367290971553881,0.225968896239487,0.0647513550592842,0.0373994224918317,-0.220394044273757,0.163016999797533,0.356204861849145,0.353949765704542,0.0062599096485755,0.145775326226358,0.0138216001162689,0.233634785637279,0.285844478390187,0.133426204238095,0.468611893521054,0.189699453123804,0.304941998662296,0.332188805802214,0.392441594559349
stable,0.153186536555419,0.235649661364878,-0.0733019647499656,-0.0030788924629736,0.0493955305897494,-0.0615694784781296,0.050281746990825,0.188779433545268,0.136514843557692,0.0070536960228122,0.162789640186839,-0.005113248295557,0.0816722197829114,0.215109760252298,0.0636125394921942,0.0995818503599327,0.029980403417812,0.0901010835616167,-0.0349233449198552,0.235961025824759,0.315055544931607,-0.0818455110719051,0.0529689820411368,0.0527291664019673,0.0221334610586338,-0.0906025308178709,0.395947930030578,0.047726202620911,-0.0165303976197051,0.0008794502344999,0.0139367431905509,0.117316805070473,0.436873324370389,0.293489499582408,0.100981738041525,0.557062389525352,0.0577738343541409,-0.0681028519623319,-0.0098582972938308,0.124744329734284,0.012641777673804,0.389983356240865,0.132932089444297,-0.0738424655778131,0.118679658241204,-0.0535980513620274,0.0620950409037072,0.068016535278872,-0.0781763294258417,-0.0013878724113583
stable,-0.236776485041019,-0.533399954713378,0.281181721537417,-0.0062406832568495,0.100206453345942,0.465774071749019,0.373263999174641,-0.161801988964111,-0.44466636227944,0.419875917824478,-0.12666609234298,0.0992490231685176,0.331091088306933,-0.502839125561189,-0.12187558869044,0.194893401164751,0.0464061654861413,0.0597154036467834,0.116822691793992,-0.36620194150919,-0.232770941218967,-0.0041052514378291,0.139586058342543,-0.0504827018734269,0.0563491339046197,0.0449846528799352,-0.575632763517862,-0.187497151518227,0.114099144028331,0.135509888012064,-0.0908500551151054,0.0558627006976453,-0.19884716387494,-0.387135971528923,-0.131421140313559,-0.445955421013172,-0.119237929655102,0.0389474943124106,-0.116395608308008,-0.0910420025507581,-0.193689470096632,0.0187272959247442,0.204020725111819,0.177436006173234,0.0557248897838382,0.329783368656997,0.123733461260154,0.076301318444252,-0.110374326296618,0.58824673956569
stable,0.0274625045386197,-0.132738140585728,0.061111121352562,0.0739473071361294,-0.158168499545958,0.175597696876398,0.0504223878712775,0.0507025115476219,-0.167415755799961,-0.001291545408234,-0.209839586203594,0.100532045323313,0.0705944497368262,-0.214210213670989,0.045897066809853,-0.0829677325604,0.0075679789707857,-0.167594037768744,0.0594738681995392,0.0033397360197853,-0.361690945892756,-0.0788361806348125,0.0425672437978518,-0.0140526477338369,-0.096072357383294,0.0154534054856121,-0.400890562724483,0.0395826652185598,-0.0537337615267764,-0.101567062233534,-0.113478645514488,-0.0890725870770133,-0.238183437743251,-0.200874370338877,-0.0620092855290886,-0.42698261554109,-0.077414687500725,-0.126427776708463,-0.0115843618603068,-4.26956105597145e-05,0.0747934587875317,-0.37207311793619,-0.0338534665487734,-0.11271499603484,-0.0822066752216003,-0.0871532859981875,-0.0302436507964522,-0.0708328992490673,0.0652369652162864,0.032610701406605
stable,0.0736701114571201,-0.0797108326377308,0.134203440782047,0.047729839082972,0.037435458062182,0.31731999914979,0.166643587413265,-0.0962850542230438,-0.135119709979237,0.0675470875607118,0.048215787322152,0.0706939329674963,-0.0668642922944896,-0.0336421551022154,-0.0057253862303334,-0.0324064721914308,-0.0158449473998383,0.0889257717809212,0.145804194037221,0.0216603140541237,0.105698159935623,0.0836439793417174,0.103382534361904,-0.0575592982876018,-0.0115665759071021,0.0878412861969237,-0.117514514994684,-0.0316080348869827,0.136835890478595,0.0722362521482845,0.105638477824567,0.015948863539911,-0.0118817567448083,-0.0625141120740564,0.0111656012530103,-0.101191394272103,0.0241753369326772,0.190101404126285,0.0318654475960002,-0.0315147940865326,-0.13194287989659,-0.06503401113547,0.0127935712900362,0.191375111193657,-0.0773179178198862,0.166728108705868,0.0364238300713704,0.035076456966852,0.0676839726993857,0.115800955871808
