group,CD52,CD3,CD56,CD33,CD10,CD45RA,CD7,CD4,CD16,CD324,CD5,TCR,CD32,CD196,CD223,KLRG1,CD27,CD1d,CD66b,CD278,CD58,CD24,CD11a,IgA,CD66,CD244,CD169,XCR1,CD163,CD49b,IgG-Fc,CD28,CD38,CD127,CD15,CD71,CD1a,TCR-Vd2,TCR-Va24-Jz18,CD158b,CD158f,CD94,Ig-light-chain-2,CD23,CD328,CD82,HLA-F
progressive,0.0775893553409032,0.213868837269867,-0.24530776321878,0.217857192826562,0.293691776744421,0.0330065759640384,-0.0742857831880044,0.0801191883557799,0.059390097409464,0.204471681057656,0.104178533017302,0.211065408565125,0.095761020394396,0.0679334197896704,0.02389690077382,0.241865426979007,0.115856728938762,0.177234439214988,-0.0549644904533692,0.0779272016710381,0.159298200062152,0.0220560894388494,-0.0160195449648585,0.0557908497048945,0.0501570392699405,0.171655461201214,0.101113024154896,0.196307603203747,0.0343805026628824,0.413543913559968,0.0816096248648109,0.199223125491933,0.0439369981609888,0.0621696687597994,-0.076830297885174,0.0237037874208651,0.173364892727856,0.189013500942537,0.18314798478398,0.0041584062895887,0.166175097356489,-0.112089443787906,-0.106956171805511,0.138842748888587,-0.124163594332272,0.184161940506478,0.0791831762872388
progressive,-0.0778585772631128,0.0045439329982107,-0.368204238521858,-0.072432140504795,-0.0610656101303903,-0.20126230756748,-0.0949559543692906,-0.0248524009208713,-0.14837534444668,-0.0676732883218657,0.0170232668136788,-0.0312874475911906,-0.0090584668110796,0.0340735048679826,0.107550426561617,-0.138573488944189,0.0172866480524704,-0.0821992585437442,0.0723306422202027,0.0771316450222822,0.0467552327559761,0.0546337145042962,-0.255999898335015,-0.0593922006747402,-0.115924844500059,-0.240233029274063,-0.209171916789292,-0.0865570980578288,0.121676074358441,-0.0820926738633909,-0.152100036515934,0.0422044251341202,-0.0896695350208195,0.0108626910985763,0.107202345390447,0.321584543434636,-0.056511880484843,0.0581576477149658,-0.0767622160085017,-0.302030074573239,-0.0717536169824006,-0.314539034806811,0.0270249210514165,-0.0501234952298735,-0.391775072499773,-0.0014597183528245,0.0073728008827034
progressive,0.245357198040447,0.438269231723508,-0.305605734772393,-0.0120087476566613,-0.0518509601585412,-0.260266571094752,-0.300194777717167,0.183638306539554,-0.415640848116853,-0.0144575691732639,0.384290891431999,-0.0813105090100317,-0.0712230761834379,0.0229538935840099,-0.020934595480256,0.0635918723392634,0.117928129807487,-0.136453730707525,-0.0677813296919203,-0.0217285746201445,-0.139962542277514,-0.0343801034594353,-0.119640740371156,-0.117583254636135,-0.0285472518646934,-0.230404603384566,-0.0493967937116664,-0.181869305520301,0.0190091318995558,-0.0027065481416707,-0.0236098320192844,0.130239461966067,-0.334171655665503,0.0679249561886889,0.0048461139263604,0.0449140276803604,-0.131040405135841,0.0782389214971464,-0.122169652772084,-0.158008518135059,-0.0253144836195256,-0.172368959867154,-0.0919006082910198,-0.0321931165687396,-0.217450983406668,0.0264920604761339,-0.138365369426125
progressive,0.156687863676711,-0.0786252825837117,0.0098921369575668,0.301784164455716,0.178894033753395,0.0809056197533551,0.118496230489348,-0.0264194763700682,0.266525619786407,0.14445374301068,-0.139361727137412,0.224329739394575,0.197715743220027,0.17712041075019,0.0877798575199923,0.204706837496692,0.0599621793012513,0.0930937646048292,0.209839307231535,-0.118427533041033,0.137564434360489,0.166925498728156,0.0458121290679214,0.221982542412027,0.174173303877425,0.0886343645323721,0.257298998956085,0.103066649418764,0.17417356744209,0.119888285353802,0.195063575587031,-0.174269031540436,0.141454279308474,0.016468167000758,0.313147337569088,-0.1761542502084,0.0803635586510687,0.251173920995462,0.222370614772164,0.0093806924549734,0.216264729535167,0.157025241007615,0.123851476663539,0.245096252559786,0.17696550119061,0.159348687213326,0.171663067258946
progressive,-0.0469007335987667,-0.321972298896825,-0.281767506725637,-0.139931712189287,-0.377309371695933,-0.0791503843229018,0.26368974980115,-0.114633035432102,-0.279612151184845,-0.0781845724139867,-0.300765138651291,-0.154304092367634,-0.235290949363489,-0.434700948735042,-0.129521833783265,-0.389498679900578,-0.384583881484998,-0.148452053274956,-0.28125297885578,-0.367847895955394,-0.401689565830075,-0.166768383868145,-0.102133419772001,-0.204952251460104,-0.375971838936994,-0.0386888345503804,-0.402826613822343,-0.0440958236640498,-0.463973251326446,-0.160712727451437,-0.158938892985223,-0.204762450428542,-0.166025094757412,0.0778105843841925,-0.169438931551203,-0.17035125228213,-0.155075367823274,-0.0256692584769859,-0.0685164337635744,0.103910019869752,-0.283159420963665,0.10987337968228,-0.261255309712424,-0.441304069702627,0.0015712390198504,-0.256579233536976,-0.426252824807317
stable,0.127626205054445,0.0581240865621917,0.238980196039794,0.128352084209896,0.248125108693758,0.0471473404565927,0.121905150849978,0.027017741227038,0.114580669711084,0.0809373590029972,-0.100444407780226,0.273589175875461,0.282903344224913,0.0376951606518642,0.281968857103823,0.247775203704686,0.108439434963279,0.315909503956935,0.0858095524917709,0.420460487653039,0.314443860345377,0.21519367922603,0.326396725098387,0.178943173071078,0.242835227184305,0.143505086888474,0.247861475392834,0.221049898476293,0.158802971465277,0.38315809921885,0.12875755561526,0.124114802860457,0.317364693659422,0.163449208515428,0.138484587109658,0.313290023599734,0.225135015306647,0.191644011062848,0.243495376199244,0.153817690946559,0.239564504414863,0.324196729681637,0.163096921556967,0.281140164537601,0.2721235202492,0.239673216835612,0.173456712507326
stable,0.108077739900364,0.378668196309163,-0.339689737315486,0.117869381718293,0.0850847538594099,-0.350540303952195,-0.494077683527362,0.327135196996578,-0.428930716268185,0.0734364362715315,0.537345787179037,0.0161149508955337,-0.057555734867294,-0.0066884885282158,0.0361919602769318,-0.0606734556385474,0.339815977265174,0.0013303845479465,-0.0648401913360942,0.342724879904029,-0.043817739847803,-0.0887802012732145,-0.491933137535459,-0.128581170136716,-0.0818596576852298,-0.480013091662454,-0.0099561870262735,0.0030696221622897,-0.0463565179079178,0.123722920955751,-0.0655782122509686,0.289215150207502,-0.308047944092249,-0.0038072903554745,-0.170381728155992,0.421043162902224,-0.0500554120959818,-0.0476192562742689,-0.127742989205598,-0.425120473253028,0.0064504235871924,-0.172474033247366,-0.188389363333462,-0.0254608749834933,-0.578727072363152,0.0169985106242827,0.0178352936769492
stable,0.457816529458397,0.573095024116189,-0.362071701852463,0.0398343220172503,-0.0040794277175945,-0.473199247221723,-0.308741956593395,0.500553126971432,-0.502353678026934,-0.0276541290255206,0.52571265585116,0.157258824116696,0.001709869045116,0.181144771481391,-0.012422287657338,-0.236456155119871,0.460630544884798,0.0233215817865619,0.081681043572174,0.282362798432123,0.133226066329446,0.0316807371526377,-0.289699383068583,0.111363220380367,0.106552773113099,-0.41878989429081,-0.120436829393239,0.0214914543301686,-0.081183107849541,0.100416943801004,0.107551889443974,0.539386943115936,-0.446462453091844,0.45522115289159,-0.0485811991849138,0.155088224955396,0.0469548094105073,0.328495694796217,0.061921653936745,0.025437189963825,0.0381839039155868,-0.0745456459174139,-0.12282418422904,0.0760884137599695,-0.31902814219306,0.13320848617711,-0.120743700044447
stable,-0.215567182617442,-0.307932821973852,0.341578468784167,0.0967558373815665,-0.0418635874466092,0.069610955693138,-0.122098248509797,-0.285681397862856,0.0400139012350265,-0.116860088240551,-0.323575865531736,-0.0940178869549135,-0.0938934325049036,-0.102348727511349,0.073530051431721,0.0197725528078274,-0.230578659792231,-0.121289231400513,0.0250382780059701,-0.307512939151587,-0.114392112063279,-0.129206262038438,-0.0481377697903307,-0.056196234718501,0.0158791878864896,0.0517284533161727,-0.153170170281072,-0.0756529159743144,-0.150952926346921,0.0190199557413538,-0.019840481457431,-0.16101343049787,-0.0354907217117856,-0.0941850828954628,0.0061545585909224,-0.132862729814462,-0.0849804309222932,-0.0598812285727167,-0.0669911799620191,0.233096910877696,-0.0143278417334723,0.0923022808950561,-0.0737351958291032,-0.128115501779192,0.0391950465167986,-0.128146419810385,0.0515381758295191
stable,0.0297536911354803,-0.0583026292836453,0.465526660501909,-0.0914028258141837,-0.0891811160641972,0.0813711247624337,0.420678268826715,-0.201210968563566,-0.173875738112075,-0.0082142571830554,-0.194404410348947,-0.116229597980219,-0.0943519064356192,0.0296367186359544,-0.0626600603983091,-0.126801380102601,0.0038386486076303,0.0298851734428391,-0.0225446881698197,-0.108052188392646,-0.131678855977743,-0.0399093846638582,-0.0325856007964895,-0.080884384657063,0.0196755980814736,-0.0254682033020099,-0.0188337303778021,-0.0035974958510616,-0.0417771412241705,-0.0367879877711061,-0.0495117916901928,-0.0835073202845851,-0.0696779964320431,-0.0056822591613754,-0.0659439097249859,-0.0764634723855408,0.0216334275917427,-0.183806701041581,0.0113764115727333,-0.102084949264164,-0.0583363344908681,0.610410679982648,-0.0647717046190769,0.0153717940157967,0.152920672742947,-0.0453739580025347,-0.0428265583038148
