group,CD47,CD40,CD3,CD8,CD56,CD33,CD45RA,CD7,CD194,CD4,CD16,CD294,CD5,CD196,CD185,CD152,KLRG1,CD27,HLA-DR,CD57,CD366,CD278,CD11a,CD244,CD370,CD62P,TCR-A-B,CD41,CD2,IgG-Fc,CD28,CD38,CD71,B7-H4,CD144,CD304,CD207,CD73,CD319,CD94,CD328,CD101
progressive,0.106158076145621,-0.210227535908108,0.363764224818317,0.162027040014686,-0.158244057232342,-0.0159855914010328,-0.143853486925813,0.145225566392838,0.202217486090647,0.297719343800236,-0.115470076995645,0.019978234635077,0.448031064018146,0.0261635641457403,0.0059352448668238,-0.0029252310070063,-0.1861338080513,0.216405981353432,-0.0709687532262677,-0.280144542367764,0.0021265298602191,0.0657550651343755,-0.197045426300217,-0.208631279378408,0.0133908417254431,-0.086029585802592,0.168608704139989,0.122560299726864,0.263571346912811,0.172497688407198,0.175570244647535,-0.0751696585600225,0.20420814095978,0.0428078978983284,0.101028619483159,-0.0351155066135435,0.0461073931179075,0.0942716281941363,-0.0792035293216977,-0.209848036481341,-0.227730876359335,0.028954912767975
progressive,0.213101382492953,-0.167586518467318,0.0318624209344073,-0.0705263138324854,-0.364548845380827,-0.035941741710902,-0.531165113388883,-0.397444122754523,0.0496984750137199,0.20295382165344,-0.14980335808401,-0.200651600440461,0.136913363326955,0.0979228146954826,0.101150898712535,0.0141532504684223,-0.322040329209975,0.0584661433581953,0.0197190730537725,-0.538443408693319,-0.0198898802208569,-0.0480622630189277,-0.565593660070816,-0.318012945796051,-0.0137937804617553,-0.0730631391598976,0.0711339644679201,-0.0641664499764898,-0.14525251982588,-0.011011484052592,0.134869951377287,-0.0604624119925859,0.496374591027458,0.0628065122879184,-0.0510097168605298,0.0213236767737095,-0.0112067675882154,-0.0048791521310225,-0.111775730583568,-0.493488124311051,-0.344379694565329,-0.0393404890827529
progressive,0.129419166385819,0.072975641995053,0.389279339260098,0.283030794304816,-0.297257254555949,0.0223105752344787,-0.355239908122823,-0.264992635148822,0.0415099435320716,0.195467488398026,-0.336715746050512,-0.0505142032034993,0.39800782360476,0.098612416641176,-0.0788933634807658,0.0413585899521963,0.104983899661992,0.155037087606429,0.0435111275103381,-0.0370146936061028,-0.0624134685037743,0.135674259130761,-0.10234154887269,-0.155739551163737,-0.114308280663094,-0.129310617889094,0.212146649822566,-0.180082199629824,0.143316493456969,0.0476068106097315,0.213012523230548,-0.237406795961721,0.0867830643870742,0.131136584857268,0.0091033918865486,0.0376531166657768,0.027329011459116,-0.011798534726323,-0.11066685887992,-0.118634607120745,-0.0276465908250353,0.0926436574289986
progressive,0.279591483423346,0.285065969948148,0.301922411524139,0.171795613399823,0.0583391744015489,0.214167720939306,-0.0127270952622347,0.100675447178416,0.140579706336963,0.0581847686618923,0.142769190135078,0.355412160847294,0.297168449080281,0.153191697724183,0.225694950714764,0.193062399026049,0.236974248898064,0.137646510686392,0.0780838373821721,0.059208984151507,0.335603219842082,0.106966715686295,0.0256736737802916,0.0986994978652799,0.402132253076065,0.17080256135189,0.227467645302553,0.176081850888362,0.151804690324407,0.182712155035292,0.154786786410145,-0.0848793918941978,0.0382947090727654,0.177847098042064,0.175763260862223,0.249893206035932,0.368936289932201,0.0336567350074653,0.127708789045672,0.186796848581313,0.182354039889914,0.236963353607256
progressive,-0.113384226718476,0.413528501196732,0.0712602151349465,0.369887088608374,-0.059324676129632,-0.0716612076868718,-0.0248352104102997,0.008407767074949,-0.147629720183532,-0.223834900976897,-0.0438866962703385,-0.051889336944049,-0.0373551584785452,0.0708730556133986,-0.111577903178581,-0.0165124451058671,0.0220301887013416,0.18131013425822,0.100581143456568,-0.348105805784993,-0.173343161371904,-0.0807180910124191,-0.201344347110767,0.0455344970288705,-0.26013182258531,-0.206071504144135,0.0109164457082387,-0.227936019506719,-0.0254352172491282,0.134396625190135,-0.17261842109446,-0.0307500269807202,-0.074729558784142,-0.0090252627479939,-0.0294996946650556,0.210977761638276,0.0343589215150995,0.0292321620626686,-0.376068328056196,-0.093168927567891,-0.0149421749926952,-0.0640585683108142
stable,-0.0195193227349262,-0.189473094613242,0.411690977238815,-0.0049291400550841,-0.505167382344247,-0.0220893414292317,-0.409918976823646,-0.391812222050977,-0.0368188823274536,0.431476039679543,-0.32030388748212,-0.102564116113291,0.576046390426224,0.0181686881707898,-0.137980756297459,-0.146057305318689,-0.189921886334904,0.27644616396026,-0.162799373341417,-0.28057408086033,-0.104499757208469,-0.0819425115622068,-0.647173898127898,-0.456917339930748,0.0238311436636912,-0.246655600584004,0.182280394724524,-0.143681916884862,0.15738616954289,-0.0817789484075806,0.197345186557358,-0.541102176467956,-0.0526372671876218,-0.133508100187093,-0.153436527368377,0.0034494421948028,-0.074105942026355,-0.036459196657853,-0.0799340949662714,-0.442703574098758,-0.609041816354075,-0.133821024083116
stable,0.171083474069891,0.173148538613141,-0.172617658175745,-0.0208985269229225,-0.0038619921024827,0.106001237125797,0.281787657935254,0.130415710554143,0.0535410366290179,-0.125600325171136,0.282284430347941,0.191437455853371,-0.226655227195734,-0.0890269855572074,0.158179706833936,0.130121752583664,-0.02455642510916,-0.128810152467634,-0.091090104788299,0.145478142250926,0.0183885067732112,-0.157491114239374,0.137930618248178,0.191928320294565,-0.0346060671238276,-0.138602622371974,-0.0124409086463987,-0.0804302468239108,-0.25818819980123,0.165918162692308,-0.0656209704190529,0.130017168131915,-0.0374338907540391,0.127970020278711,0.0429939707982826,0.0100618529433219,-0.0276858987784,0.0327377415232786,0.120024711387024,0.129647809655992,0.226160310358263,0.157749320007306
stable,0.0219211251516594,0.214709172158653,0.426386665010614,0.0309856221308898,-0.359320287408983,-0.0629452444573221,-0.498987759884984,-0.511898768197356,0.403022479154219,0.482695817543221,-0.330572137294305,0.0962614337865057,0.418666144906087,0.371270003345301,0.107163973251972,0.17380083746491,-0.104325937682058,0.443333035142268,0.194558879226254,-0.0601538027693609,0.0151961959670324,0.323109719170575,-0.0923671113612934,-0.419756910381974,0.213134715386974,0.23989479896784,0.399028226048275,-0.0653339597591556,0.185982250464791,0.276630334668916,0.374102845635814,-0.362744243276113,0.325674334702624,0.117998163176838,0.29755832440721,0.351471592768039,0.20299488013407,0.0725833950291428,0.154771859451194,-0.331935793466932,-0.440643126826621,0.316697521634046
stable,0.102754697697739,0.0329503408142345,-0.500126995662629,-0.0947255451892984,0.421109462857292,0.082928840946725,0.485463315431403,0.579029909724965,-0.120854360245471,-0.393403438247157,0.333258325917747,-0.169367046857874,-0.517250176053536,0.0362106514018763,-0.0299364073441366,-0.134067746928429,-0.0368294587395873,-0.293600623253517,-0.394805763526086,-0.0748452160527628,0.0885555200612439,-0.424292859082978,0.274938046499675,0.432551791546659,-0.0806335707119819,-0.10791052474776,-0.477269266054866,-0.0153815943434773,-0.456691858593713,-0.12054437049994,-0.415030480325645,0.131265486782849,-0.38896542162185,-0.0871559991678178,0.0065856056520219,-0.147707534144373,-0.0504573993049496,-0.153407357539559,0.0399408473158791,0.192483028550183,0.464548784270074,-0.38617470485313
stable,0.0210887474123142,0.0975869831025026,0.37364360260619,0.0668598638506418,-0.64079554830548,0.110637463750752,-0.283190688582731,-0.575028122827378,0.104495767203282,0.408354782406325,-0.0915154868701589,0.0187219908062337,0.482744744584212,-0.0512675359733628,0.0487483845680291,0.108740588410239,0.137457935094699,0.17893470652847,-0.0318939246560473,0.0908014809635821,0.010831380808059,0.165105202437788,-0.215038975473548,-0.210213302884414,-0.0051815766316229,0.162638243527586,0.234724506510863,0.114634585248009,0.248073774753782,-0.041232100821804,0.204912176177721,-0.234701303098985,0.0293965967404922,0.0163983272744631,-0.0126323332679101,0.0486578911580889,0.0666146295722954,0.0353766798961277,-0.03838606586692,-0.629082685156765,-0.426213789370058,0.0935219554462999
stable,-0.0266674616792176,0.165041368650979,0.311404884043701,0.0815590051054462,-0.497663865138739,0.0888728756682748,-0.247614545150162,-0.480276981370421,0.183572830858031,0.261855735493789,-0.0868859873507444,0.0541651982371559,0.356013390056485,-0.0084623046027986,0.096465273013595,0.0186621096775784,0.151387009776341,0.207256008524047,0.0591908501523615,0.0191302448045353,-0.0379187129160733,0.174529156726388,-0.0798786140076068,-0.144385861936329,0.0338485282830948,0.187523377613192,0.149446744587676,0.0747929440613778,0.143216326477358,0.08042254406252,0.127116360445911,0.0816635230313142,0.0675895053949996,0.0571056514133272,-0.0155462029395695,-0.0621959738776051,0.0947130917550872,0.0732561837851977,-0.0202885938371892,-0.521296824829077,-0.40151352783732,0.116272553057014
stable,0.0403927647248037,0.0155037566155608,0.105043790299093,0.169857163941778,-0.286718770889921,-0.0662665743362435,-0.149431956527766,-0.170807361436767,-0.02587112550701,0.282044895242064,-0.221019870455433,-0.0084192798341739,0.358057312442818,0.0439731219670101,-0.0570722534986313,0.013117330983111,-0.1245669772625,0.213532824145038,-0.0581019972189601,-0.117221468178765,0.109045415086843,0.0308584999810935,-0.275025560174348,-0.189220481916114,0.0853808788120821,-0.0251856292570481,0.116896327810351,-0.0200936581686136,0.193787548040713,-0.0200445402616109,0.202993262582946,-0.0724938508419782,0.128102990345365,0.0035507742585872,-0.048662753559134,0.0339419716556527,0.0265872894293453,0.282065775345335,-0.0424492060306427,-0.498782982594477,-0.210012870082871,-0.0204390087318089
stable,0.110449048463128,-0.107492251647811,0.200238458066776,0.18761278327887,-0.447477850774304,-0.0400745964867247,-0.268169324530767,-0.280177916938525,0.0863751531459403,0.391007328781428,-0.42094424390186,-0.0352287081318231,0.542300330122043,-0.0140626571407537,0.000567414826521,-0.0197334611879666,-0.293151306349845,0.317530325394803,0.0685975054730283,-0.321609701818896,-0.0472958147286007,0.239650722351598,-0.426523493343793,-0.360891470075889,-0.084210175365653,-0.006821272657227,0.204722484904193,-0.0072120170796668,0.412546612652487,-0.139356525824293,0.251943644872282,-0.110534448605742,0.177023903383087,-0.0610857785748688,-0.0922091733450344,-0.0091210130267809,-0.0575527829480207,0.0386229474899795,-0.0434892499513119,-0.72232383288022,-0.440948317528198,-0.0066956999428774
stable,-0.077722589798024,-0.130568449794069,-0.0280615833339852,-0.0624779094019052,-0.434256388466938,-0.152587602743739,-0.221481355679208,-0.340388878024266,-0.0038632897334072,0.191368886317962,-0.21715375783943,-0.185817994614731,0.257008116506323,-0.147670714523741,-0.176512751454324,-0.0829020303144826,-0.125333584917649,0.211024542305961,-0.0927166103842854,-0.251726238167321,-0.0363988989233032,-0.092573622880954,-0.422040252243904,-0.310952165511361,-0.0413751995504758,-0.113758285260881,-0.0401476917338932,-0.114942728397581,0.040416174537658,-0.0252221008498377,0.0312570864598727,-0.188200830743558,-0.188067074203401,-0.0653140899722612,-0.0949949179422384,-0.0910251427541271,-0.0238571754938511,-0.171590259924156,-0.157608892522807,-0.412602320045481,-0.335715903327695,-0.12355538403411
stable,0.398804231981701,-0.344427509463079,-0.260485770039752,-0.02218289130608,0.115222663478621,-0.379886051784959,0.111494532905279,-0.104538765720795,-0.0989574308610891,-0.479431427388771,-0.0315539818950248,-0.045573295427271,-0.129744806800244,0.0381207454613137,-0.410639740452891,-0.402609405015333,-0.1241094877318,-0.300274132524041,-0.0681764063939274,0.248588998887559,-0.375937500537523,0.0729204603411333,0.0587991228583136,0.1404110030954,0.0891573743852743,0.365260783943375,-0.306629234443255,0.368740468370955,0.276655979875734,-0.362334670151335,-0.130614880228352,-0.311645545982349,0.296479066991304,-0.374058519483944,-0.581059519834838,-0.285104109346926,0.040540140367399,-0.426197410370507,0.0299257137831067,-0.316114977215089,-0.238072799991428,-0.110211878664038
