group,CD273,CD137L,CD52,CD3,CD56,CD45RA,CD7,CD4,CD16,CD279,CD294,Podoplanin,CD324,CD5,CD32,CD223,CD107a,HLA-DR,CD57,CD278,CD58,CD96,CX3CR1,CD11a,IgA,CD79b,CD244,CD370,XCR1,TCR-A-B,CD106,CD267,FCERIA,CD254,CD184,CD2,IgG-Fc,CD15,CD71,CD26,CD193,TCR-Va24-Jz18,CD133,CD158f,CD337,CD307d,CD307e,CD257,Ig-light-chain-2,CD85j,CD328,CD82,CD88,NLRP2,Podocalyxin,DR3
progressive,0.0795564773994998,0.301110407409541,0.203960182794541,0.446043387074124,-0.207937374244752,-0.226089152560223,0.0350229943443908,0.246645888404368,-0.0149938279025664,0.0801876654992674,0.115017518086651,0.246217603272994,0.112154753156963,0.522338847623325,0.170552825679448,0.037308545308879,0.0767618648771158,0.164448877738302,-0.185696681428116,0.0500415214757019,0.161124610079963,0.0903893105245473,0.159874538023958,-0.269258959453521,0.0772871929919761,0.188477712050934,-0.171768621846438,0.0171409295977624,0.0891470716529379,0.183792100572296,0.170765475792741,0.0072225899667567,0.0979288563848793,0.176186459711675,0.147129795109286,0.188879425744458,0.21526771758946,0.156430166987526,0.0494566591386967,0.254267101570126,0.251242898201421,0.0848310034212385,0.120342486418415,0.0831812805045653,0.169364046907364,0.127037964468742,0.123587045234587,0.0404792368613862,0.218771285484776,0.17024305713016,-0.187206339195386,0.0593641608787044,0.21918220605383,0.0931332977133242,0.144994552240508,0.191124420488188
progressive,0.0144716196768988,0.0671296355157384,-0.147333525552951,-0.00672123422652,-0.228691739626886,-0.446126919308231,-0.310326845042178,0.159251650211558,-0.0975236512531326,-0.0690546480135637,-0.131910718843757,0.151209560470684,-0.0936779801354397,0.145850911456127,0.0996423828073948,-0.0098677854944211,0.0917115332728623,-0.0641159448687774,-0.456371999647498,-0.174487989173473,0.173329603831026,0.124716865376372,0.192456430892282,-0.430950075995433,0.0531387305983873,0.0506022605018492,-0.198543550745355,-0.004178864258224,0.0269913619548419,0.0817176639146188,-0.0874013788047914,0.116636213791882,0.0311665769747313,-0.0025233269022433,0.0963666538190425,-0.134405143443426,0.0496761319809833,0.073615115278396,0.355583119082248,0.288829279251091,0.0516176958426401,-0.0556014044072461,0.0639281102267045,-0.0149793625423237,-0.0351283974193703,0.0183560140316455,0.0009496139605816,-0.0416081717134269,-0.0152284059921067,0.0387373102977098,-0.266035808565079,0.0567229645138676,0.179817646563856,0.0215205423977819,0.0517346558448643,-0.0633539754101407
progressive,0.165109296658276,0.0954426910214107,-0.0241920395419704,0.0875807110158936,-0.156801466321555,-0.312397878275541,-0.305361610366119,0.0307210833547834,-0.0112086802493539,0.0731790467770385,0.0891194091993226,0.11574576050912,0.0468673195169818,0.245240949195953,0.0974397445526079,0.0934259280008754,0.116018089658573,0.0805018381422876,0.0597940078816642,0.218652161254073,0.131229193121141,0.0813208856308566,0.0736120116337892,-0.0481960695506826,0.141838160362052,0.118935692069294,-0.0785057557723996,-0.0169993654527542,-0.0150776976242264,0.069933625249131,-0.0364820451973593,0.015816852136653,-0.0350771273604829,0.0226084335030437,0.133012306425236,0.0002569607790584,0.0733524393933983,0.0689393934243279,0.156809640399473,0.0416468116080227,0.120086742882183,0.0107333755890821,0.0885445417486895,0.0189978757570547,0.0702625688337982,0.0132704992031458,0.0274845103064414,0.142510027620513,0.0131794951315556,0.12314717429463,0.0076051052090076,0.122429349925311,0.175585720962431,0.0267309116860135,-0.0036974371575549,0.130365621995228
progressive,0.46881155833403,0.463589234522007,0.363307507116807,0.0925193507252399,0.384335699710147,0.339726792101362,0.192274436740174,0.0189697344394667,0.513107775004695,0.349772037024819,0.517001052148218,0.49472033947245,0.0894576787959638,0.0321488273192104,0.407796124060182,0.432939149051268,0.464897891747743,0.233071424415435,0.197396008472495,-0.0863443655196077,0.483241296273801,0.395470421304579,0.480507445150682,0.234550972652554,0.484572311503418,0.465858091253053,0.526677326335898,0.476221482339696,0.464515397001454,0.402250136256703,0.509662257130113,0.462091940516975,0.528535100208328,0.4698256945252,0.378668362462534,0.0404739787810633,0.356741518310042,0.496856772211874,-0.0345315799025482,0.173196378872606,0.472861186995955,0.483452169397931,0.425680538033983,0.552659587604374,0.468065324724879,0.451268303423037,0.290771187352325,0.304184874787787,0.44097765310051,0.461864318462326,0.39253840958537,0.466599703888279,0.499619358553887,0.496348441168741,0.54334733981488,0.49396906094563
progressive,0.136488675291802,0.04050597490946,0.198426180610167,-0.0275750347054786,-0.046544012976774,0.097476621012436,0.351185963207488,-0.0695768213373987,0.0115491305974575,0.112340225563239,0.0214298632313623,-0.0163863878093411,-0.195219373535233,-0.159553020248275,0.0646017592174317,0.218247356103274,-0.0211558578430677,0.173014463057812,0.10153606059738,-0.0901388530887037,0.028568837465435,0.0754258063541843,-0.0673261581838641,0.0452217250195307,0.0502294698920255,-0.0042299912340189,0.247125317888659,-0.121106129009134,0.0145125495603202,0.0281904805363323,0.0341544916298073,0.0200019392189343,0.0819872794200589,-0.09889894623671,-0.056657313446364,0.0317313732430627,0.107795973644491,-0.0682136703677548,0.240862206941361,0.486158378268175,-0.0222526461351252,-0.0746157276864954,0.0487617139568254,-0.0942425134594179,0.174137994549528,0.255149788908287,0.0527390456753478,0.347875831469982,0.0323951657022007,-0.033605760346336,0.192553801452258,0.0032732457281164,0.0225640889027973,0.0287003111482871,-0.0758933120194438,0.13859853487615
stable,0.13114636449759,0.210522916735803,0.511265606734647,0.488967959312964,-0.137599889396547,-0.158546658852927,-0.0772729467247444,0.611675250701049,-0.180945020754301,0.261298095495916,0.213927988465376,0.205284289833524,-0.0281132718035652,0.667917557144714,0.201486219106153,0.140086717028187,0.0790330127576059,0.108516466814192,-0.0438200976625736,0.0906005115767276,0.209984886008201,0.244329680488592,0.184569628372969,-0.323560004294568,0.127021795571577,0.248848306707471,-0.164709397309059,0.211832033964466,0.213100755718427,0.47391362415527,0.0938011587261138,0.208208468469222,0.19655387828442,0.116203007598683,0.159857704306361,0.339908804159206,0.107761380247018,0.0399899045228208,-0.0158320848644689,0.337344064074295,0.0582916016501704,0.236931855030345,0.119646008361978,0.291227474116667,0.0757820550548341,0.174596539091955,0.0500631993644046,0.104844906181052,0.0786814629574159,0.192253915564094,-0.295346754554622,0.233453569708248,0.14631145908967,0.161925006932517,0.212050129305369,0.218628192642205
stable,0.0052459303081554,-0.0207679311445293,-0.112151996125167,-0.412094835412651,0.476911496978921,0.171707266315683,0.41489276313877,-0.363797460234717,0.363035983711318,-0.0520406375557175,0.0495687351281749,-0.120837067386864,-0.0606520434160657,-0.55640553765372,-0.0480075385718661,-0.101583647101149,0.0655607910699411,-0.291454257105203,0.12625944236648,-0.429513120770609,-0.0460575431273767,-0.170894225843564,0.0829566623861895,0.464394952582307,0.110436617413815,-0.0198027336185876,0.388005241012538,-0.0840397797411102,-0.0051125863270352,-0.184781436421829,-0.0545376766216227,-0.0669671448579465,-0.0102570636091472,-0.00723550722884,-0.0859426394063105,-0.303630059528385,0.100319101983085,0.167780048958121,-0.548303558882584,-0.17669873518079,-0.0399354482696373,0.0743181366137851,0.242127216403251,-0.0562620615498624,0.118501732037406,-0.101585696010754,0.0409108351115006,-0.157253364283697,0.197463221157827,0.0357812059320837,0.470092644431123,-0.0773850956318493,0.0031097918026382,-0.0293741487126378,-0.0600818572518129,-0.111636845438178
stable,0.211125973406715,0.448415966939088,0.224641299177834,0.264801800271791,-0.190826233807481,-0.165741094234254,-0.0887138257070781,0.42634931182259,-0.0247791706412207,0.0804148050474944,0.262391067689001,0.198863659475224,0.144920936676826,0.456085307486089,0.337882907382566,0.240532536548823,0.192477869278196,0.12156927746896,0.05175688204584,0.179762985762762,0.273827004672939,0.450993103580581,0.342530014144717,0.148612383155829,0.323756991208901,0.24073945349955,-0.016894810055547,0.245460457319124,0.317478994134931,0.359806956004678,0.165178236599357,0.242305462980633,0.254704148218564,0.0744174156640066,0.0170484968961703,0.201833464169068,0.257359202360133,0.18830312711229,0.0474359796179961,0.294981929322599,0.201805651504797,0.157282280042016,0.212381472258495,0.342123311263726,0.211528827775248,0.236548212036997,0.439291188993892,0.0560867390124441,0.213911409626511,0.225800055744982,-0.244313824962415,0.249649023473223,0.204663372367374,0.306833242057894,0.159161923631496,0.283722274823531
stable,-0.0144113319549889,0.0722892234095757,-0.256889675581601,-0.559328666173166,0.430496350225417,0.462137327944602,0.478264348416713,-0.320287065438044,0.373020159740385,-0.149047402573074,-0.0139313049734747,-0.0046870772620611,-0.0037959035163865,-0.581973085784568,-0.0285274937248253,0.0078274674621799,-0.0561113656047321,-0.313167945233968,0.0433012135714128,-0.551729474087216,0.118942658591395,-0.101967525503921,0.0853349962624499,0.301434701346123,0.008603156251479,0.0299170839215467,0.458251201280602,0.134177590372709,-0.0210679465491073,-0.400361696589932,0.147567930707723,0.200909828782567,0.0456756455301512,-0.0263609708469116,0.134997080523338,-0.561778349842683,0.0995420867662352,-0.100713148605271,-0.291016753291724,-0.298103633791321,0.110153578892832,0.0046683623041454,0.172065098513937,-0.0020444307347232,0.142034217550421,-0.021043287637629,-0.0051685148988604,-0.0963681502706312,0.120675399043876,0.0840752604476087,0.494641270886222,-0.0197194652347313,-0.0653372625391457,-0.0036424777967274,0.0164009256875566,-0.121774892609191
stable,0.17317183243948,0.220010983106434,0.375039833169768,0.461897289783474,-0.326011190584215,-0.101118893863197,-0.364918148517878,0.450268737193371,-0.0192301101566756,0.254763425141518,0.139256810692347,0.174244263000492,0.174700275343624,0.532434727823577,0.177412485064066,0.14515751617526,0.138416872477402,0.108103450914481,0.184512729931381,0.170696371272829,0.241477968530818,0.195480879168106,0.186301500737578,-0.0431525953158534,0.0415744856102842,0.211262209226151,-0.0283224459884686,0.1270262616002,0.133157343562818,0.365266533996907,0.179023916745889,0.162823250148092,0.218582400791212,0.0918423274069433,0.157377659610679,0.292205361778248,0.0153555736474916,0.0629523283501894,0.006228302177483,0.249160902424777,0.243932229778213,0.166643597456568,0.0457033260384282,0.2164067994468,-0.040303875752461,0.0804829453744633,0.153930071748193,0.0093886716181068,0.039073080260332,0.192219409288967,-0.311085816338159,0.191772779514986,0.182454891381928,0.136143956794872,0.196275662375934,0.1082120523787
