group,CD252,CD47,CD52,CD3,CD56,HLA,CD45RA,CD7,CD49f,CD4,CD16,CD5,CD32,KLRG1,CD27,HLA-DR,CD314,CD66b,CD57,CD278,CD58,CD11a,CD244,TCR-A-B,CD163,CD2,CD29,CD49b,CD28,CD38,CD127,CD71,CD36,CD73,CD319,CD94,CD328,CD88
progressive,-0.0028615361028741,-0.165975848322514,0.066487014710918,0.198261651435299,-0.208637247039766,-0.128436143781192,-0.331156504151693,-0.322976086046742,-0.148914024327141,0.0563973832469885,0.109320755901285,0.324657533573984,0.0701954046843916,-0.197842439190742,0.104397231146889,0.0858383967593904,0.0042411619684332,0.174195542188586,-0.106683152015921,-0.0316498757077226,0.136445187495945,-0.340764673487795,-0.148448291326589,-0.0059278116815954,-0.0568910153597836,0.0300464392313837,-0.203760484376551,-0.115852962160496,0.189119407063075,0.0399767815179764,0.0515004283289846,-0.0436053028971787,-0.10048221848583,0.101383414324314,0.0418297414477639,-0.227822789538061,-0.316211279543857,0.15995057623695
progressive,-0.133955498613587,-0.285740564594051,0.0245828551555404,0.0315887667062237,0.278391190447011,-0.0224794542321643,0.153747286643546,0.236478892398205,-0.103789143943021,-0.0329142434704913,-0.0255451604004181,0.103124651123052,-0.205488205855389,0.0198440317217089,0.0322875197902517,-0.0631226856125655,-0.0882176885811294,-0.262207490569131,0.0100167322092469,-0.175898287434498,-0.306370012267202,0.258530592569187,0.214825548519613,-0.0605024573876701,-0.0881163178624041,0.262432920535152,-0.0596194393042037,-0.141163042450991,-0.169954925013898,-0.0670489876587755,-0.002037737665538,-0.634307328656465,-0.480101859251004,-0.0340134778539941,-0.0811937131003368,0.146919761676198,0.148151160030551,-0.369776578449116
progressive,-0.0989555718038169,-0.172906471244966,0.135226213598329,0.266806147792705,-0.31780460477833,-0.230941573894524,-0.320620199869052,-0.535348691699722,0.17724889710405,0.175113365423672,-0.395924763055029,0.36624193741091,-0.0889390518251668,-0.0080497659386784,0.0623268429429969,-0.0224463241846379,-0.196760756554484,-0.0947616126465025,-0.112655704142591,0.0416976247573317,-0.150294828489334,-0.169270158645112,-0.487237549754723,-0.0178628697656195,0.0009716291801231,-0.0937110415417728,0.12189348200183,-0.0006018746844061,0.0528776926962452,-0.482075063824356,0.0989161146332212,0.0906694128234877,-0.0326157373413734,-0.125082429566241,-0.135918942045447,-0.243035021807515,-0.322525769026425,-0.0637662312078366
progressive,-0.0915987346271395,-0.0475218459315151,-0.203925068948094,-0.411222137903602,0.314555993166,-0.0587238226773973,0.357076206540667,0.286171125830564,-0.252230585085203,-0.443150939733642,0.0488796532496776,-0.462113580934516,-0.122907030509419,-0.0719723321921002,-0.299878543687173,-0.192642492887644,-0.0403247473710036,-0.103244451568546,0.304596465924722,-0.274917195076879,-0.146424627334026,0.134480371036511,0.313238859750631,-0.239254799978733,-0.129123375949145,-0.307300360993792,-0.10636156210764,-0.091211994549864,-0.341426995726947,0.0963592446852396,-0.199560618358484,-0.183402437863714,-0.0634242692397776,-0.0767517863005981,0.0270472790714509,0.037972863427714,0.0211710122429393,-0.183882270652248
progressive,0.392332493675784,0.188620789156175,0.387127125490823,0.147165687012393,-0.0335986505564823,0.153958109153475,0.0227814080226795,-0.197967497281218,0.296669593489122,0.192886873749223,0.221743307471184,0.196908178726821,0.35814524909664,0.498135627269325,0.181921177586557,0.234430718195285,0.379177840344153,0.25117393418369,0.0971675761217701,0.289946644101997,0.390409960099386,0.150339163381256,0.0198245429241341,0.208466897871535,0.0944393810590135,-0.170779315815575,0.0957191943917278,0.365259014915168,0.28041927916157,-0.0170659518375687,0.158072417488875,0.0928092907480474,0.183566116421746,-0.0069123565540454,0.0978919049480388,0.107253677782422,-0.0442719700299032,0.251996484672633
stable,-0.183607288985931,-0.0116018684973614,-0.339529849941826,-0.256182087127889,0.210844851028276,0.231317842520108,0.433333308202103,0.361448953554141,-0.161187784915706,-0.321968155671828,0.296241174839261,-0.379188185112878,-0.177205914645091,-0.117702236191991,-0.232389881582925,-0.148911280093654,-0.122312263897476,-0.0413504783042225,0.0058711088915841,-0.260553035807299,-0.19788537267551,0.402317514282781,0.280657250028299,-0.2649913905562,-0.112409331683652,-0.130787724178198,-0.0460272273106559,-0.194503397510707,-0.244566396916874,0.34319477106203,-0.191581700356232,-0.277657233546033,-0.0897278169559536,-0.0999764311846246,-0.119180393017545,-0.0362583546435137,0.263951534681316,-0.175370655903276
stable,-0.0220666503705039,-0.107168039335507,-0.157444042685385,-0.386768825042071,0.27009924857437,-0.0172563490947668,0.106972355557584,0.239886540285322,-0.202201857871885,-0.325931326721884,0.293241199707684,-0.421686664201617,-0.0239065365275157,0.120738841637669,-0.236435781134639,-0.193910514108785,0.0601684251440567,0.0493573504032942,0.105330816571165,-0.333489738152626,0.0725933432459134,0.35731354965897,0.384227792598759,-0.0688246492753515,0.0327875009923595,-0.318108871248715,-0.353826922537863,-0.111977718222051,-0.200660709932855,0.0747046987453238,-0.0281302418467361,-0.487378405744627,-0.098302362840527,-0.0634137801106749,0.0476092595302121,0.0928587042494285,0.4544172454007,0.0089572894237468
stable,0.006071187102069,0.0768805748723091,-0.22508243283446,-0.172266683537776,0.0360732091904763,0.154919612224346,0.112750890350023,0.0762634611941785,-0.164989300422846,-0.175056478694618,0.348708483019172,-0.19637408997538,-0.0026606840748769,0.283400830790197,-0.164671963585996,-0.0709160790135032,0.260469885773812,0.0198273566516481,0.350096901583733,0.090106880826991,0.0249629451632253,0.239928329873645,0.266696644448277,-0.0679472705996963,-0.0705069283256763,-0.128047461837824,-0.0168985830025943,0.0067409522459007,-0.270383224682157,0.264450345138904,-0.19966417952958,0.20763968446125,0.0133335205856312,-0.0027833851551919,-0.13644022164359,-0.0920520343715515,0.214093377928964,0.0032240506291982
stable,0.0815618456506796,0.092589459236596,0.252518690220817,0.490544374148499,-0.483495601060889,0.307355358671318,-0.302775769791929,-0.401856025437939,0.0348287261654867,0.441168597634447,-0.214229693146263,0.580302458391575,0.118641144516599,-0.0232788614734755,0.322752387587172,0.370649724399346,-0.003991224940778,0.121863067978752,-0.0795038477197735,0.404360353543424,0.05540443604922,-0.196445351772253,-0.369371569610629,0.48623041211792,0.210722793207601,0.456314295137541,0.309976407312363,0.122748924042705,0.447307901152547,0.0320368418395254,0.13784460389034,0.41007716786309,0.120072994957723,0.0387005203245717,0.0386983456404087,-0.388273379300805,-0.436022226164539,0.126105510971119
stable,0.173522517907027,0.0537554654419425,0.194501953265495,0.297850971997272,-0.525890005681422,0.219373056527163,-0.251929507259318,-0.581099179908864,0.0375321002242194,0.352981127794605,0.0190315439894659,0.384598263448502,0.153269609469664,0.221686285776484,0.109038474966491,0.0648257196521577,0.0801550750430154,0.0559497283764277,0.11598971838899,0.206214105066992,0.190453650111201,-0.106080449088548,-0.0451359717956133,0.241065077056314,0.0693091415760431,0.189468718062257,0.119417980455343,0.151389546198246,0.204108343303568,-0.21903096351195,0.031281138167562,-0.0512614978067853,-0.0050522938667331,0.16551684881878,0.0394789381977017,-0.602433454368014,-0.376795589154,0.126876800758447
stable,0.0374804872122804,-0.120034132116558,-0.144847330748243,-0.36728925048328,0.430911142409836,0.0973751103605795,0.25756482215379,0.38201496873597,-0.0921376577629841,-0.3525228892457,0.0733687090322831,-0.4757638072015,0.0451853112960003,-0.0428990956081077,-0.220912523888594,-0.0323391331826708,0.0261631961311285,0.0213289603937573,-0.0112413158060523,-0.234173865854559,0.0189427788944037,0.116571373145199,0.239673380759274,-0.14305011711006,-0.130610233045987,-0.278250677046109,-0.038662770101689,-0.0543727488754022,-0.0403091132957377,0.0344357137312248,-0.122390439385718,-0.260645313294683,-0.120991535974904,0.0059529084729297,0.0708294148605002,0.477052445815193,0.387107959823355,-0.0366099306742978
stable,0.172191073344825,0.162748723922125,-0.135464213344186,0.0659529505719665,0.333116118122648,0.070016037415914,0.324542655404523,0.198720347385618,-0.128904867625055,-0.108284527089408,0.213108178178305,-0.19053129980476,0.178955430365635,0.19355727623013,-0.165204901959893,0.107321991079293,0.167993596944961,0.105184596041665,0.0782344019097587,-0.0369128588496372,0.22835399036328,0.323834418833161,0.347037006167655,0.0495967176014504,0.223102836492553,-0.199373549481032,-0.0435132621949844,0.0536926330689351,0.0065717540558444,0.357108595714493,-0.0117736360924255,0.0254643563638312,-0.0155244017093264,0.102242134472382,0.0833639314696249,0.461541534662931,0.340813938128583,0.24457239217599
stable,-0.198470445372373,0.004391957936858,0.111845744402784,0.0818098825187578,-0.34446065080491,-0.0209801571622142,-0.391140853317789,-0.352320034088812,0.0267455097942893,0.208273251515734,-0.471737905469801,0.359360404704081,-0.264730521255798,-0.355971483519051,0.159950563047621,0.159066978640159,-0.196041385943793,-0.201697591137879,-0.297250116712246,0.213083869300247,-0.181445369654509,-0.436294444121484,-0.42832766217002,-0.023345702173144,-0.0631877280783317,0.22521184567309,0.0677466947233949,-0.0392996367336275,0.183374568557195,-0.016528001430902,-0.0811498336356347,0.307822026272138,-0.0296348308911822,-0.124596742510807,-0.102003415907137,-0.554502051782918,-0.504503553904643,-0.20268505760191
stable,-0.107441772938834,0.0664023304409312,-0.0701778472542877,-0.0706226278133342,-0.28619137913598,-0.0297719945964523,-0.0135536265853618,-0.0768001831863887,-0.052659225080278,0.0550711213280073,0.0280141393598568,0.130191513770954,-0.0758386411663081,-0.150107572090996,0.0127580611793443,-0.0283580577168547,-0.0379704169779608,-0.101462008591522,-0.0346085904963709,0.0807901622584222,-0.103067963434251,-0.0628246172628292,0.0902362424446933,-0.0777367589561391,-0.193690002811602,0.0894464628112592,0.0128367825634727,-0.0805424366005398,0.0058464211608461,0.258799538538576,-0.260324540156482,0.0359948008701958,-0.11245387826017,-0.188185759682044,-0.0453281799227291,-0.194392084075025,-0.133154883216799,-0.111963906753728
stable,-0.117688079954099,0.412477519935359,0.138901771853854,-0.113249347973006,-0.0021559334122818,0.544506565123165,0.280043837446522,0.272678869042437,0.384033282387559,-0.173622753461741,0.443060610443299,0.077103429549498,0.172141787893083,-0.293230933215133,0.192970839851976,0.0135156735482698,-0.0882570712740384,0.375924354567475,-0.0563785576424417,0.0301614528653525,0.117465742991299,0.0925849091781108,0.502441758095207,-0.245182429276717,0.374872133106664,0.126488303917379,0.323506363035754,0.236785794921803,0.124852459041807,0.0117421236087159,0.363480474664401,0.123565496080258,0.0479312801518047,-0.500265906189883,0.386379578764143,-0.142382365770433,-0.0234987110659535,0.121058067627465
stable,-0.0820194879664425,-0.0638320868263297,-0.310536439828338,-0.538654417550579,0.396868168154272,0.0066137678712375,0.263609019481832,0.0668284064221913,-0.156746507458381,-0.46191485251203,0.137456292126922,-0.579724326524188,-0.119746835543225,0.0432808058244676,-0.504182751872182,-0.190197864743834,0.0745678217405433,-0.10233140143773,0.210424569469308,-0.282517456852297,-0.134458914689154,0.341417062993075,0.146993794164469,-0.344528176346897,-0.118390039055319,-0.399010185102924,-0.039348921338448,-0.0487798920771881,-0.322975824150407,0.208785183552566,-0.172811688897955,-0.0820842625960663,-0.113564146135584,-0.174659367772509,-0.01657399768839,0.14179626723878,0.386897561365072,-0.128529619280255
