group,CD275,CD40,CD52,CD3,CD56,CD33,HLA,CD10,CD45RA,CD7,CD4,CD14,CD16,Podoplanin,CD5,TCR,CD32,CD185,CD161,CD152,CD27,CD35,CD57,CD366,CD278,CD58,CD11a,CD244,CD226,CD38,CD15,CD71,TCR-Vd2,CLEC12A,CD94,Ig-light-chain-2,CD328,CD88,NLRP2
progressive,-0.0314346852001897,0.0736265189294333,-0.11864515043943,0.0673713328172659,0.0444395739169531,-0.0317394047347033,0.0101347409390786,-0.0150176110291332,0.0668219667140052,0.102490729621483,-0.169080605202836,0.0337869501382265,-0.188148651550652,-0.0073894097621639,-0.130309635452199,0.0728126379930676,0.0161641998180812,-0.122158977094268,0.158626184776228,0.0645980872377935,-0.0903080801775121,-0.246692858358473,0.0035960353700873,-0.0029655845768056,-0.0760102932288488,0.0748690783240633,0.237989337404812,-0.0521301070335266,0.0445536485690644,-2.55948196669426e-05,-0.172309195319902,-0.0594037181687362,0.091841134792596,-0.159984548299384,0.159112477458939,-0.0751981277186557,0.217380096880467,0.0314605094073736,-0.0207031749008299
progressive,-0.019044395965518,0.16019689830319,0.182549965916341,-0.0126819642607625,0.391862004690156,0.0143904914910189,0.231835451222622,-0.109292608046095,0.526527987675097,0.416636971906414,-0.221451267220336,-0.0239024621507775,0.147348045093288,-0.127080039612149,-0.168514903516082,0.0072572156674128,-0.0625450881387057,-0.102292412122706,-0.0182926250991308,-0.0036583510861959,-0.0296564400785477,-0.204150700527143,0.505216142076069,0.0255997776109356,0.0440357813964543,-0.18495044728353,0.56499661424675,0.316457740805395,0.0877823315075351,0.0687580990987124,-0.0787222094998903,-0.488056899111891,0.0497454522675674,-0.0461040607667486,0.48958439749268,0.0502215306028699,0.395930213673554,-0.196195386399912,-0.0177220465495679
progressive,-0.0171919674158751,-0.0571792122313306,-0.152955463241745,-0.275975778334091,0.44241382541678,0.0388538064637398,0.109158354884082,0.0858295825307883,0.404318369408115,0.582625285471516,-0.167721740902719,0.147342153256294,0.432523632060901,0.0205513988008957,-0.386000201890088,0.126718085885722,0.0422780408653296,0.160485646607053,0.152409636882218,0.0423574661653509,-0.10078185600575,0.0147356741824754,0.0831305843519495,0.130857384209171,-0.0902606519742092,0.137230086464449,0.236996823384338,0.468639548322568,0.0407599226031803,0.444474431275472,-0.0427296052671837,-0.130058745601851,-0.0321504449146115,-0.0115690520873867,0.259968983856729,0.0926198310956926,0.333070081645457,0.0388166142356746,0.136082043461364
progressive,-0.17941931229184,0.0405853279634488,-0.126881871747646,-0.41153577687219,0.081563705968545,-0.33101623858066,-0.305441275201287,-0.112962273040731,0.158353383942551,0.0268495990534777,-0.4455644689812,-0.196685809695373,0.0813576880300844,-0.0999596092666798,-0.421787034981213,-0.110537890923639,-0.116397248275983,-0.108478694300677,-0.159379560027987,-0.200809428154634,-0.309974885438981,-0.121485555687718,0.0616035804381568,-0.0961181264023906,-0.297258188543864,-0.132670089901383,-0.0096502432998139,0.0830219839020399,-0.116218632306774,-0.0936704668944475,-0.174548354304081,-0.349125508564273,-0.0326211002263082,-0.159788058677718,-0.0640640535761415,-0.0395245174663664,-0.089013150786102,-0.196111126025254,-0.0929129730410223
progressive,-0.443182577246871,-0.202061688039868,-0.282722014175308,-0.318018888903208,-0.134559301493363,-0.063738699284729,-0.410047767521509,-0.434618266411654,-0.0818045289469033,0.426886664563623,-0.335832694215158,-0.077472142497291,-0.390945770144335,-0.299113180482164,-0.148330440447854,-0.126778412286871,-0.373463509750773,-0.218746477784241,-0.171944384756553,-0.0087673958066799,-0.224694210570148,-0.556222320886779,-0.0128870292030479,-0.128012054063496,-0.413918865311843,-0.394108191486497,-0.207558488916172,0.0689522383580038,-0.0663823098758536,-0.101080536755361,-0.396571017144785,-0.215148810370473,-0.013854366904017,-0.481931040337967,-0.0121122687840493,-0.302057205677649,0.136821029159917,-0.356247507444847,-0.305889767851422
stable,0.0892206180627633,-0.0333259906751675,0.404840354631492,0.521881846612032,-0.378195675223186,0.0704897515732717,-0.218196612729355,0.0013340348305235,-0.429998546326436,-0.302204365682749,0.531071308620654,0.0471121712845747,-0.33591710410302,0.0631389305738183,0.618926012163428,0.0512112320167267,0.035938034724601,0.0371216367624458,-0.0405124756985684,0.0613179042378849,0.410151539647474,0.0223389242240868,-0.184433203779334,0.0316537934041388,0.231375249873275,0.0674273222852756,-0.52499745003056,-0.427738806504959,-0.0541441863644188,-0.418250817006262,-0.0380003052960796,0.185963533358826,0.126133364037463,0.0054150395599453,-0.203347002826039,-0.0441708948696056,-0.506101125922246,0.0124990263201657,-0.0010348635388649
stable,-0.0860140895609897,0.0085926576677591,-0.0191917625677765,0.154519805122926,-0.0987975095603312,-0.104552160685403,-0.0464540236763406,-0.0401470290204664,-0.0541122902857192,0.0380839110051526,0.100276754571126,0.0702967025764614,-0.0716206100412406,-0.137303797253156,0.0017286177571061,-0.0075304300128038,-0.0713712679246655,-0.035814713020612,0.190528837497921,-0.0616155925559582,-0.0003061089866649,-0.0416980720448263,-0.101412236358757,-0.0493181290444701,-0.0590828156123728,-0.127810967857014,-0.123476557872864,-0.0564541740960459,-0.093887279923213,-0.0335664397970411,-0.0474185052775171,-0.0800763002077183,0.199176004457613,-0.105928875707532,0.0764071634443794,0.0456158514922778,-0.127942484729349,-0.0525373309287727,-0.0147923308630961
stable,-0.0292074156339766,-0.0220184436321562,0.1790681821424,0.202515578325378,0.114243861527855,0.224795121340846,-0.125511062304363,0.0670821414464954,-0.0309382311362654,0.192681936789846,0.0293992289366882,0.0681549160045799,-0.0942819167084955,-0.0626294502727201,0.0213110426574873,0.0560932337138357,-0.0311371947140999,0.151196050617458,0.0725068781740476,-0.0140718747023314,0.0187705136644674,0.0564372670587432,-0.40486991894693,-0.140945921094434,-0.117129285591705,-0.135570079704722,0.007461676294985,-0.102591616217151,0.148441097658612,-0.2406588538831,-0.0248943659362365,-0.14637171646227,0.223810067148231,0.0666514961800064,0.335068767356948,0.005854467902079,0.16582992137976,0.0257604837402278,0.172918632040877
stable,0.093369992026379,0.0468052580555389,0.127325498066219,0.139006711014701,-0.159871599606794,0.0512541450484125,0.167737078566226,0.109444344377477,-0.115847791864423,-0.0014462635353809,0.286949928729639,-0.0326964963016414,-0.16458921740005,0.0860655548635863,0.255952930391303,0.0052600781593881,0.0477257552314937,-0.0770298712100113,0.0426745368785342,-0.0075103634477781,0.183099409677868,0.0028130301649509,-0.09997498521112,-0.0720666304976505,0.159560670674912,-0.0039389203905904,-0.31940235913683,-0.120488389808239,-0.0264653959769504,-0.079178090047252,0.0992064259443624,0.0388082633946403,0.191778619022052,0.0503220259858454,-0.0029228895436494,-0.0483881590020396,-0.255337613002048,0.067914624274252,-0.105796875767184
stable,-0.187102522611905,0.0225128023479436,-0.0310682156421161,-0.0641707138600911,0.206553411734184,-0.075684716170215,-0.196195933518966,-0.0857206388464806,-0.0148984463862331,0.224164869180317,-0.112040225793367,0.0503271879546745,-0.0931359180478749,-0.121411606702079,-0.0541622227405509,-0.135657812424389,-0.152200871121776,0.0522537191780736,0.0496695942397884,-0.154567422304206,-0.0325310431121134,-0.110383718897363,-0.278383748696648,-0.0154661853948299,-0.218276469906466,-0.147338907946216,-0.158487309166281,-0.169462717794883,-0.180645223272416,-0.205933363504926,-0.0317677035752604,-0.313074293296828,-0.0955178913728633,-0.117617923764419,0.135049281310722,-0.0805052410686432,0.190833665173753,-0.120289585309157,-0.133171119748273
