group,CD275,CD3,CD56,HLA,CD10,CD45RA,CD7,CD4,CD16,CD326,CD5,CD195,CD185,CD161,KLRG1,CD27,CD314,CD66b,CD35,CD57,CD278,CD58,CD11a,IgA,CD244,FCERIA,CD2,CD226,CD29,CD28,CD38,CD71,CD26,CD144,CD36,CD49d,TCR-Vd2,TCR-Vr9,CD158b,CD158f,CD337,CD307d,CD94,CD85j,GARP,CD328,CD88,CD258
progressive,-0.0257545576919151,-0.391255759914664,0.289369217941111,-0.0711934554367946,-0.132719172057374,0.22044824715322,0.0296373094399726,-0.228559406315641,-0.0428189343562998,-0.102770572052267,-0.524564993775503,-0.187922526818456,-0.0867546595769123,-0.266872036213902,0.1844510071347,-0.284050793687395,-0.105978312091034,-0.400213633685963,-0.226766285518038,0.358615665931454,-0.103559470126222,-0.175179727773411,0.368017992857885,-0.248254654714631,0.0104015417569222,-0.168004353372235,-0.247454923390582,-0.0396860207760758,0.0550853471691766,-0.387025156913041,-0.111111765777774,-0.123115198391384,-0.28592511385358,-0.094876779229681,-0.161412368022383,0.0672208823880389,0.0173649306957548,-0.158108924479752,0.0678027674042817,-0.0952566831052281,-0.110574367597717,-0.0856350378747931,0.187968612583718,-0.185930507318582,-0.191009895455091,0.263407203594964,-0.250752573198113,-0.150178003113472
progressive,0.0680408397061749,0.0378175824233088,-0.371064477505494,-0.177547433049516,0.178466815364708,-0.476711056973883,-0.473655023552056,0.187062963985584,-0.106803863892577,-0.107308101168046,0.100544869585022,0.0913177194681813,0.121014909624337,0.0388741458134948,-0.266686756322779,0.057479798248062,-0.0861426115460604,0.157442777566178,0.243996138946812,-0.45502660390569,0.0393335159669129,0.266690622021856,-0.586331251708745,0.10104046152659,-0.326434955701676,0.0974215333812563,-0.207125668874021,-0.0251792577175182,-0.0940647413760401,0.170864552356945,-0.0635807907601901,0.663776791005115,0.392258668552189,0.0215163034836402,0.390355469869984,-0.0145711190193971,-0.0067783762903225,0.151446678288829,-0.235148219748246,-0.0179476025608612,-0.0667006312767592,0.0423489142619853,-0.472786360706549,0.0314154949790572,0.178286135349132,-0.349148407074217,0.270537502076868,0.111671903277895
progressive,0.033298406623677,-0.0277821868002318,0.0492359164572203,0.266021240082853,-0.0752852725779196,0.352430508466592,0.40135094628178,-0.122503016441483,0.133210161290324,0.0291007271380319,-0.185888838833043,-0.109297514856101,-0.11651675821343,0.135487594285373,-0.0353248067465054,-0.101066643852331,-0.0190041140608255,-0.174368701073431,-0.238085563193651,0.221913688182938,-0.073162285345592,-0.0939912252467176,0.160520806025028,-0.0177334297891487,0.368008000350903,0.0166650473747639,0.30873011121835,-0.126954256778948,-0.0743139656695101,-0.0225119411347524,0.219238419924842,-0.135088814339214,-0.0981087095269389,-0.0443965188321357,-0.0974462282060924,0.0104671167816068,-0.132168951034244,-0.0118575819247273,-0.116756724436419,0.0529452319788257,0.009295036463647,-0.0056770460304205,0.016055348497215,-0.0100209526160329,-0.107408637740724,0.0726728428571731,-0.138872992332618,-0.0672904160108383
progressive,0.0791365999946561,0.116669551306562,-0.218713263250379,0.0490437123121608,0.0615519699923318,-0.249614802751098,-0.0667939075059138,0.184145126313769,-0.17788966253514,-0.131731684335018,0.275662963588687,-0.0811019419232901,-0.198831375730535,-0.257302076107032,-0.0708030154526619,0.0471543130477018,-0.139282918685655,-0.101312625721324,-0.0525351061683322,-0.113656049035941,0.287164069208008,-0.0552264486741741,-0.0641875852976771,-0.180562626683798,-0.214604923888334,-0.0456536413490999,0.136125863953181,-0.0565398609759486,0.0335327092359063,0.214269127416049,-0.0800314026998356,0.214544943070954,0.0327922342427432,-0.0928107443699809,-0.0625973088131819,0.073142176234264,-0.0155723356126199,-0.0536688915736954,0.136578681834359,-0.0683690090254873,-0.212842700180105,-0.141622052300269,-0.110517405119967,-0.137444249648438,-0.0674701635643607,-0.146319550834952,-0.102984422305969,-0.0083156039314714
progressive,0.44364911796262,0.299569642266328,-0.0255283864522292,0.205691511704845,0.42591350997105,0.0492280633832659,-0.198306271778744,0.285120350533673,0.239729153521625,0.0185758689855236,0.0949750896252797,-0.12527470512365,0.29949035278623,0.406935043923841,0.357519373721211,0.184569032009351,0.417686380390646,0.290650748208622,0.377881563370757,0.246413727884913,0.509566203867078,0.382705311376237,0.339562857663659,0.351945053296179,-0.0105627642767652,0.109409223386149,-0.137450410454649,0.15063085628442,0.219772255849218,0.302004368627189,0.0268671315167596,0.150630952047426,0.151654016045103,0.354490571702805,0.0148253060935117,0.225974441402158,0.119203816762989,-0.0354905940054152,-0.225983434194809,0.355869602379,0.0940277280511099,0.165359371390835,0.0951722290207236,0.348944950091588,0.0747986634117144,-0.133308847821427,0.380229558218585,0.404880578323353
stable,0.179507393278035,0.0212340014035268,0.285388524546594,0.435842232523907,0.280793066531636,0.455693780284479,0.412135475262049,0.116712316179894,0.509919239763998,0.145719776521184,0.0196962242316017,0.130414614892597,0.256046536429373,0.192498154791182,0.216041798513583,0.0899701045659544,0.211923769979718,0.246127876219726,0.225020791679658,0.189331076433246,0.164740231860488,0.309123248369601,0.470470194818267,0.380560357648637,0.383318109274613,0.218621673349999,0.158246007201695,0.372321500177783,0.396620704610119,0.227402916264172,0.488335854922159,0.181111549297667,0.0396384887442291,0.252341753693586,0.134520118726031,0.443576042742024,0.108252287239136,0.169387911183401,0.440762453803091,0.326425185352406,0.390399659300934,0.350764435070971,0.172205380902255,0.401413251274426,0.398995570074604,0.324588240060049,0.30105059549676,0.302437712192343
stable,0.0044239451334249,-0.150915711830742,0.223424835088973,0.101283328176982,0.0201608449027575,0.196516627248126,0.225750091568613,-0.128980846843711,0.0716236319314054,-0.0453862177812854,-0.196115902937576,-0.0409320674719619,0.132023741645754,0.161076860709121,-0.0511840494991199,-0.29800823553967,-0.211305351039561,-0.0017089362178753,-0.0274907210387676,0.205076494705198,-0.128198389461252,0.0176316442931758,0.158670443977186,0.168967257214424,0.113299034518016,0.238269177364445,-0.170462917334677,0.0731422682821365,-0.0183659905002301,-0.137223473752327,0.154959739220571,-0.0759713510658333,0.0020446275315893,0.0139858008346763,0.0335296110394999,-0.0510289305305214,0.396243440678223,0.15023765049208,0.212794804243919,-0.0212506595763679,0.0593392522584087,0.0413733767985958,0.250617337642746,0.149820453046074,-0.05754973973296,0.117901424372837,0.102295814824565,0.106719196326322
stable,0.0843922693969529,-0.295603483246858,0.0150806389321982,0.0570773267375091,0.0980986154486384,0.0381957413563596,-0.160930719292457,-0.0991508151766003,0.300544019866661,-0.0741575215869839,-0.0845354133533586,-0.0733036532352031,-0.117714426668383,0.0380168569560672,0.107839402096915,-0.155389570156132,0.253500309572077,0.0797805559027852,0.0856413894933144,0.399569563815895,0.116831451520721,0.143487104472234,0.0752060522196788,0.0310936826663395,0.150398973715865,0.0633830799294762,-0.377881755012639,0.0268631993937022,-0.0129707181179743,-0.110472785262578,0.320721141875058,0.207050731184687,-0.0134878719861831,-0.0462166076054978,0.0251845812225045,-0.0558930348807918,-0.0510618146526117,0.092308158054685,0.0120660436420854,0.161687212025341,0.0401782584867018,-0.0070654351750474,-0.0402583158895241,0.0737599672795027,0.113153216007686,-0.0042876056181425,0.118946719376733,-0.0095191554899983
stable,0.328179907976766,0.129756717506165,-0.183272764397466,0.168278472512295,0.0564804718345077,-0.385621831823335,-0.30089242804393,0.109812812099725,-0.203402797623707,0.179197177328133,0.15587606354341,-0.0856100879178005,-0.0352842349951765,-0.208401935605288,-0.0025065660988835,-0.0752995995668078,0.0499820085842421,0.140132714201354,-0.0170499136996901,-0.0284656541231333,0.229504476379428,-0.0573005972378569,0.0170483934394056,-0.0124103622507721,-0.222812029706693,0.0240525490871849,0.171134845019949,-0.0550634904998904,0.0820271562416313,0.148206945669392,0.121146942543838,0.177486181864823,0.000991922878472,-0.0101779729295042,-0.0423643961262815,0.215500871521307,0.143724535424116,-0.0246796058202296,-0.0655164739090107,0.0458560645631379,-0.0248727614940657,0.02398414965652,-0.160619568062632,-0.0758617089070202,0.0118359323644516,-0.176045670036342,0.0958145951239943,-0.0139006325716771
stable,-0.167073126963397,-0.417700706489668,0.477140789799337,-0.0426727130977913,-0.0980475126871035,0.25203750559679,0.515185535769717,-0.352369222268724,0.127547020101396,-0.156533836915748,-0.487555500304418,-0.0141309688581625,-0.124575510173809,-0.0210199934881972,-0.148997224890901,-0.190868811510842,0.104772295247013,-0.0492979469649584,-0.119936087877212,-0.0668070635056586,-0.0834006538828404,-0.098431173769675,0.290770574039365,-0.0019771798199444,0.254681757584945,-0.127730958880653,-0.232634050480746,-0.0959466023599317,-0.0576256686595532,-0.177107786652673,0.406575013133818,0.0941117280530182,-0.1763958720809,-0.054212199918012,-0.0275121808311125,-0.0341381169415961,-0.0509497867279935,-0.0603445486368251,0.160730464856672,-0.0761628727113387,0.165521269386573,0.0085335107170754,0.458887377573603,-0.0665905593470775,-0.137192208563872,0.316423731705583,-0.0525730396882969,-0.062450782404734
