group,CD273,CD40,CD52,CD3,CD8,CD56,CD19,CD33,CD45RA,CD7,CD4,CD16,CD294,CD31,CD5,CD161,CD107a,CD1d,CD57,CD278,CD11a,CD244,TCR-A-B,CD122,CD124,CD2,CD81,IgG-Fc,IgD,CD28,CD38,CD15,CD71,CD26,CD1a,CD158b,CD133,CD158f,CD337,CD94,CD150,Mac-2,CD328,CD82,NLRP2,DR3
progressive,0.0146588486274274,0.136073451784248,-0.0831347516073052,-0.0910623250745974,-0.0912203873269099,0.0005542616765881,-0.0739419885316236,0.150904077429042,0.0871070415450861,-0.0956153871903107,-0.118353402644078,-0.0005234923905607,0.0966298415376985,0.0375638844972093,-0.0928551326728557,0.0648210467061132,0.187163940036281,0.0589941320276183,-0.0346839688743915,0.0502434234544798,0.0263148882155065,0.0782655972784397,0.0295123957652082,0.0951042141223698,0.0040895067316307,-0.243794816935891,0.169706727618233,-0.0869763130301946,-0.0206141861407332,0.177953957566128,0.0030108815135476,0.123680677436891,-0.0759566698962164,-0.114764329598276,-0.03476995754149,-0.0456670332437155,0.0937850191905552,0.0750837651672788,-0.0401532409784436,0.145278002212434,0.0557510759925102,0.0712250381597437,0.0879015465956287,0.160253414662632,0.0336016270316385,-0.135899495491306
progressive,0.0484921539577495,-0.0527178938791176,-0.206569376374334,0.0180436779176148,-0.133629385554002,-0.358764291884365,0.104258152520721,0.0467479348583246,-0.483246633763439,-0.268271627252866,0.199810651329752,-0.0608988159419521,-0.0832385318359765,-0.0233648132927493,0.0408940825578885,0.0463217471049103,0.252117942047308,-0.0320748016253082,-0.469924271538001,-0.0094434303784511,-0.497276916669275,-0.331577116949964,0.0919067606716864,-0.031605738207449,-0.0629733356341263,-0.206074304269849,-0.0219603167886239,-0.0886866544257957,-0.121187444011153,0.108628534620616,-0.0447767207655986,0.185459726579751,0.63033341751463,0.375679760825659,0.0898611127321788,-0.332389268810375,0.122391297906377,-0.0128506095819002,-0.0194881975234645,-0.384277612983627,0.0648042475087318,0.0889229782766715,-0.276951513309881,0.0783085307870982,0.0958675889114475,-0.0006541015576975
progressive,0.139910997268208,0.0519328438056282,-0.0619591096070081,0.153599587408065,0.229443100600868,-0.0821726368730262,-0.139421836442825,0.0011290406067129,-0.277439298867729,-0.0996029673471678,0.0337184474858776,-0.0632883104857108,0.0479877789394711,0.009270695800757,0.293707291271228,-0.0503993748383118,0.075419961744588,-0.0871061646920684,0.044619329656102,0.182175544788185,-0.014865273860046,-0.022399590885668,0.118624837368797,0.0056942174346713,-0.111317185967004,0.176410336949392,0.0136190793470499,0.0655682734241048,0.103453948677635,0.0789209039103924,-0.0662659240643232,-0.0386884186772415,0.0778337816874093,0.0726815165998009,0.02949010515824,0.174079935380994,0.0925730306490477,0.0257319368432905,0.0647713796688103,0.0396232183398996,0.0660114111707757,0.0439908464658098,0.0699200608787817,0.0911906135740046,0.0114891934040093,0.147373831851835
progressive,0.154538990143351,0.105685890964331,0.0286681914194845,0.137521706874575,-0.224779578210923,0.0802414965544567,0.0493829510066128,0.176813333728168,0.0691571112831909,0.105417855447228,0.280789497295631,-0.0665398993184236,0.0826545930380089,0.0591584206234161,0.179819554192533,-0.0166352182274547,0.0936251563197185,0.202931237629658,-0.206471201119223,0.305274872113542,-0.0188325300595749,-0.0830165204017914,0.183859405617332,0.13750367689203,0.0102896906901052,0.235832782574123,0.367090865266331,0.0705440380314781,-0.118953771474418,0.269160329129962,0.221295966214949,0.0355392140880186,0.489501801129202,0.291412232907147,0.145880163120436,0.0247104240504218,0.0259014761227699,0.0747981330047436,0.0962921161497886,0.141592550619639,0.134577136588634,0.0574268105899022,0.13446940158504,0.0825662847857363,0.0943453415873895,0.148026238613629
progressive,0.0757014483847562,0.0146191944801015,0.0406577596949844,0.134251214366577,0.365026451903913,-0.0751358058032707,0.0067830919860479,0.2171028125509,0.286616022432352,0.289436611613082,-0.147091506356247,-0.106683169038914,0.0361184419252975,-0.0168917687212485,-0.198639662467457,-0.233895882185693,-0.0126935147058406,0.150304231107457,0.266851994538657,-0.0656323524052124,-0.0215956809276942,0.204378647208495,-0.197302351124473,-0.0081872062890848,0.0538047955786473,0.0353962998663976,0.0027818871245392,0.0817653360605389,0.432724884604436,-0.0992041990591581,0.159073459329999,0.04979505380984,-0.139582226958373,0.150159581068678,0.0306126823906622,0.239269026605581,0.249605648549375,-0.0098098590114876,0.0997366646082006,0.0687286498433334,0.120352701116468,-0.0073772009950812,0.0774528410961563,0.0222024875331671,-0.1075181548824,-0.0633316569418298
stable,0.222228497764963,0.265711867678045,-0.123356923604895,-0.340590195900305,-0.0135713097860572,0.549682194770455,0.174739929265306,0.106735025134034,0.355812322867469,0.39078522956249,-0.288422765732493,0.368656617049224,0.264264803619612,0.215035272574467,-0.449768004964512,0.169450276563271,0.270241305090746,0.298738770236039,0.266924306565594,0.171943442500267,0.572543770469,0.457430683956543,-0.0593986454170105,0.359076519356286,0.229056212023078,-0.109372745454839,0.123732068168559,0.187001972347569,0.211877820170201,-0.0347230328290121,0.497386933838387,0.199505152353147,0.249822089955393,-0.0135964697635064,0.221120373940569,0.310388312737699,0.0778544876630151,0.250075728360114,0.366517266873158,0.498938094222077,0.254328620983201,0.170607167916704,0.6261218679405,0.188776109214719,0.251509043089354,0.22330711966302
stable,-0.0135350629580873,-0.113857716208297,-0.003135405877348,0.285071609746057,-0.0228525655780882,-0.342792877445899,-0.0152455765812143,0.0477974040526575,-0.229360841534619,-0.485412296324608,0.237978305283506,-0.484259712052641,-0.122598619780191,-0.0454916924523708,0.299714730170369,-0.0484696769879672,-0.19608736505794,0.013830544418949,-0.0843749310874156,0.0836630732918145,-0.476195479317291,-0.303993640648999,0.0326187582801603,-0.153735901502719,-0.0326578882191283,0.178533394548957,-0.10316351637808,-0.200292978025065,-0.132369447012144,0.0598877551105499,-0.330041226748167,-0.363266370897069,0.203177868004029,-0.0354694717644592,-0.0607556345832838,-0.384637806188198,-0.106871380387707,-0.144255587177191,-0.203297432101506,-0.283578573311217,-0.136752898127214,-0.091417636670535,-0.425213869968497,-0.0344761690061503,-0.177086337664299,-0.088734077624668
stable,-0.0070071251832305,-0.171116678463459,-0.108246178724081,-0.387537036365102,-0.0823066756256506,0.334140433362083,-0.06959341431781,0.115318037279511,0.39781375602466,0.377884096050829,-0.352008380928363,0.283052840590505,0.0349620505323811,0.395687134132187,-0.464678989464751,0.268858390599306,-0.0198148405706665,-0.0011668783210548,-0.0599125119439724,-0.527439991004802,-0.0111805693897108,0.334787364255874,-0.125015298437962,0.133154929722605,-0.0931591341787737,-0.290448536449351,-0.0772327495177379,-0.0432769475238907,0.0095661797575733,-0.280144033427951,0.0248554685042979,-0.0240866785094585,-0.422161708640045,-0.157524527562278,-0.054765847847858,0.202110335101408,0.291466768890437,0.0520102109539721,0.0526446193489045,0.445822981743712,-0.146369500408942,0.149921325477739,0.525303413967009,0.0546676693736985,0.0292550191889781,0.0544275366989815
stable,0.0559639855695121,0.0102456530860067,-0.0740541139816656,0.0130385286604974,-0.0620338380486913,-0.0688618178947387,0.0256440414152128,-0.0804656080473173,-0.269953331789479,-0.173752060768876,0.10049650797102,-0.126842722555501,-0.0685584258048869,0.0745673133119045,-0.0235689017953707,-0.0944869100337768,-0.0350801462224989,-0.0241489651603771,-0.172990844992877,0.0580420109911894,-0.121400498404214,-0.0810899266785269,0.0038547744860564,-0.0513428211070399,0.0093351891090518,-0.201889432658542,-0.049054166705626,0.17204150254034,-0.033756718394706,-0.0094821196921709,0.0358770267427945,-0.132750576886785,0.248663326692512,0.0473622031169086,-0.0316812163164295,0.136289227053354,0.17376322864222,0.023696646893477,-0.120708523948045,-0.0237555354854597,0.0350864219059503,0.0116897549953743,0.0350724755222163,0.0838787731958766,0.0411224179828955,0.0974876239020386
stable,0.0167799652770001,-0.0542757030914515,0.127847609024006,0.155937320601087,-0.0752455304510556,0.350598131691091,0.0496803275882506,0.139194004092318,-0.122904586543265,0.105243896174759,0.162252073117583,0.016980392397176,0.152394349030202,0.160354483098135,0.0720454565914673,-0.0167760653592369,0.214325917921312,0.0513943840177053,-0.036874581632643,0.117325627279942,0.134905357364307,0.0401535334879468,0.0934927959096196,0.124921488521482,0.0339595602762442,0.0586694889082695,0.192084559094827,0.102832232811026,-0.0039536911903932,0.16390464302315,0.200390856631939,0.0031203797756248,0.27812406971019,0.192557306036693,0.0270120332859508,-0.0320984289566971,0.122747880557726,0.0733452295512101,0.0711859377526807,0.233423923638119,0.0983941199535883,0.0673967558325217,0.115155915221066,0.108854024726577,0.117424043187863,0.0910934942207878
stable,-0.113534739025167,-0.129097332562871,-0.164675209045795,-0.202831285229362,0.0455569935909694,0.0560452127272376,-0.0793570097582475,0.018385808658341,0.0874960860383971,0.220504393556491,-0.180314417681721,-0.0986399497823661,0.0257691243345361,-0.140448709537614,-0.223530667362867,0.199176746977191,-0.0952664594072343,0.0039841582304031,0.118778219921992,-0.221522121775758,0.0140145524958206,0.0575846133759402,-0.0734214592476391,-0.113415876977378,0.0558944936792981,-0.179722401708114,0.090391697496409,-0.127867071593824,-0.151741841017793,-0.187579433137835,-0.0610827987878993,-0.0517928292253312,-0.108388790630831,-0.210909118941096,-0.0396152640092407,-0.161726234446503,-0.0128343960717539,-0.0656616357618209,0.0120885638618812,0.248605382008742,-0.0960950267834199,-0.112791911705851,0.177875287389834,-0.118005353919498,-0.0123999320818766,-0.223179540862969
stable,0.0244299037075999,0.141843298768809,0.0867207982934246,0.242490590910328,0.187874549892933,-0.0149210230025042,-0.110877593420559,0.125314814512695,0.0891593321085838,-0.0638313184228982,0.040666061958033,-0.0089161230509316,0.076160945744255,-0.0387569541088568,0.0298502096410316,-0.0732398827936031,0.0952455851266774,0.0593206417425507,0.0358552174284325,0.0039226848053364,0.109494437698191,0.107642778932473,0.0568751140494507,0.0637136705980721,0.0768757422276246,0.284817124013963,0.168395187171801,0.0085338982485729,0.0841987008456525,-0.0331451275202118,-0.0676029342760094,-0.0497807390338355,-0.0713451493257271,0.191043086260044,0.0871281527863863,-0.0004061719134746,0.0955277729035932,0.0274719319577937,0.0102601133643526,0.0035014669291761,0.0176868681018508,0.0385785805317269,-0.0052433206077888,0.0795087771042274,0.128198162125866,0.172814835510062
stable,-0.0270449611970309,0.034962784091078,-0.32609738858924,-0.154240148058716,-0.221428510310255,0.340434356551848,0.0306483481942749,-0.0767906415375063,0.28908030794687,0.173658016120643,-0.437221813998329,0.349871844263067,-0.0473374435005441,-0.149552456953229,-0.581712791251923,0.101534305576109,-0.0786753434106202,0.01728340178753,0.300344268351792,-0.414605071392483,0.332707027598856,0.297979815986101,-0.237106073126646,0.041816905134482,0.0096221082438633,-0.395576636827716,-0.107428447004214,0.0775916547551684,0.0077932130622187,-0.389933926078773,-0.119309156751783,0.0026265823264373,-0.51239295659176,-0.305212614944837,-0.0323382701343806,0.138750384551346,0.0227088539913574,0.0032836627531799,0.0387464184888728,0.589022649330278,-0.10848147870269,0.0154584170905643,0.33649691696274,-0.0587717201774218,-0.0340111696615758,-0.0571200831444925
stable,0.0013377318788552,-0.0228867239060354,-0.148091643248171,-0.0661742610013821,-0.134406126132726,0.455134194246506,-0.0054041898812376,0.007986237093128,0.214796875153631,0.354518904300506,-0.281060784653088,0.199695379619375,0.0707311896149606,0.0820427346354921,-0.484471471200513,0.0800530998769797,0.0630688213303132,0.0529241862361398,0.407989041064262,-0.23624604888739,0.416473786368783,0.304527417737917,0.0158295108342537,0.0755451290502057,0.0461191417486382,-0.351292787416402,-0.0199371593154751,0.0852990703678,-0.0973801810684165,-0.199396757214039,0.0779071618212015,0.123373395723511,-0.281943019218285,-0.117467583431665,0.0261369427851168,0.205563202827601,0.0508000498355479,0.0486331554935554,0.124942558097193,0.236460641647511,-0.0450678467196381,0.0362122994696681,0.431525251142892,0.0237341738024965,0.0402415385219164,-0.0201824282952595
stable,-0.354630414904551,-0.439182136349084,-0.353031973004639,-0.423550107478673,-0.20794839043068,0.498140392315575,-0.524396987053031,-0.414454343584679,0.0421967581890981,-0.0798576496368842,-0.441992885295486,0.0163701109079452,-0.350591414428691,0.174999601820935,-0.52281641187529,-0.369524263462209,-0.355394252386506,-0.378914830752802,0.198038604376931,-0.0004845213311703,0.197380120078815,0.0065780282540434,-0.425531221606063,-0.180218798340746,-0.35287578855419,-0.425871721279678,-0.0803751847453173,-0.402361443706462,0.0281102827761517,-0.308529634362926,0.0288760386704137,-0.280800807660273,0.0835922534072977,-0.186646363132703,-0.359748340906699,-0.146133387552127,-0.363176433188549,-0.394392471929694,-0.227893072664384,0.0483316287477616,-0.392177462961294,-0.365073278172259,0.376928819926607,-0.357234777271721,-0.434429433952644,-0.470303245926361
stable,-0.076311740558324,-0.0356611468948729,0.0457471579301571,0.268271891933512,0.0297924580326023,-0.258932543541555,-0.0884066137058262,-0.0448307596786549,0.027124511622129,0.122326313766266,0.222229710998394,-0.0170868379340857,-0.024770845025724,-0.0075348786355372,0.24729014420562,-0.0914409710187187,0.0578950269240768,-0.0460954550003105,-0.127551237423419,-0.123946255633253,-0.233762431421596,-0.106607895496028,0.110459691148135,-0.100078605688236,-0.0316582784783955,0.136066371655181,0.0231735781372411,-0.0950327795640735,0.0032230603148023,0.0740090006044969,-0.248187728742253,0.0442263943746881,-0.351227530617224,0.0670038800204193,-0.0101742201860093,-0.156000754604188,0.109131543289767,-0.0343001838433735,-0.0494660107827241,-0.1034560663604,-0.0106956855484499,-0.048210147336407,-0.11265468016064,0.021920316022292,-0.0161998284647731,-0.0179639274564107
