group,CD52,CD3,CD56,HLA,CD45RA,CD7,CD194,CD4,CD16,CD31,CD5,CD195,CD103,KLRG1,CD27,CD35,CD57,CD278,CD11a,CD244,TCR-A-B,CD2,CD29,CD303,CD81,CD28,CD38,CD127,CD71,TCR-Vd2,CD158e1,CLEC12A,CD94,Mac-2,CD23,GARP,CD328,TCR-Vb13,CD224
progressive,-0.0186340096115499,-0.344170472052861,0.222425680528109,-0.0434067234828459,0.235441362384942,0.131435921256718,-0.281607036540596,-0.236049157282103,0.0917826178210154,0.126772137797565,-0.476251354708476,-0.102305916217786,-0.062543356631489,0.0212811354010779,-0.154652557147416,0.0266561913092336,0.0309956091045587,-0.12169351681783,0.285082141695036,0.0795103643759043,-0.130589184694977,-0.306271822530263,0.0710378406806684,0.0693276847446367,-0.10369206835175,-0.253274679585135,0.0014123686852576,-0.302866683601872,-0.113232250302044,0.0369306717733518,-0.16706789938212,0.0156954947452326,0.235163204727551,-0.169666595052473,0.0072572709202036,-0.126124696807751,0.30669332140237,-0.0305717944935158,-0.222480787091488
progressive,0.128366769105935,-0.117846329543932,0.364724860087512,0.252197714363444,0.526162376881797,0.520509017130491,0.0118224802471303,-0.173062480032146,0.214664292788497,0.118359717485923,-0.143182577271135,-0.0755402677885884,0.0607879698641951,0.306312386400028,-0.108549179364939,-0.135013207912046,0.404955043102215,0.0695142038471274,0.521558530315639,0.287975401934691,-0.0603871119860856,0.108409146332599,0.110256804111791,-0.0399159715589718,0.0968306419359764,-0.10406593521122,0.0781370691642951,0.0285802341820346,-0.441106522999407,0.009190430079706,0.151462371444274,0.0652633880836856,0.469062055178483,0.0801866538865263,0.0285008696751978,-0.0585048946300644,0.433451303896437,-0.067819744444631,-0.0504825507594984
progressive,0.0704367071065605,-0.0868978579984971,0.145436987136812,-0.195113789865295,0.133492693373803,-0.0266302726610493,-0.0309941113303685,-0.0516593353247814,0.200685786268867,0.0063867321091186,-0.173705359013592,0.146429509464799,0.12411759683134,-0.0193493719802279,0.0368013554563642,0.188883179530878,-0.0298733146572507,-0.0006112510795292,0.042425172074564,-0.0630436519325866,-0.0565918938167599,-0.237669936946388,0.0764839355679988,0.145383219411183,0.0238935331084256,0.0155301890662973,0.0368876743321464,0.0748402105536533,0.0177161617306441,0.0368573995108122,0.120448767022811,0.0214585920235545,0.0392627614980538,0.0487788121229862,0.0679009831729234,0.0971380811265644,-0.0142389940564418,0.0616235736565835,0.111076800603277
progressive,0.0682338007159237,0.208828286301398,-0.109024334011089,0.223702663099785,-0.133112405065516,0.0587996010298137,0.0255009480166884,0.260257986518663,-0.132155897944908,0.0759152793354254,0.229714577952315,-0.0077243906930803,-0.0488615321021492,0.0581847643367632,0.0146484333009896,-0.0702871060228115,-0.145267174617278,0.144057913924206,0.0072587677259384,-0.0242961856053417,0.0591719806968952,0.207473454833006,0.231151144335549,0.0483123602195522,0.219939905896558,0.222954807798903,0.104022943819908,0.0404214830281025,0.232774805499069,0.106116196765012,0.112667560475803,0.0492605797700397,-0.0827589940505433,-0.0302430304468751,-0.0076679256407619,0.0367486781156777,0.112964332666663,0.0029917699662675,0.111835326361163
progressive,-0.150301949613171,-0.274860829806222,0.101948846541483,-0.332882398169677,0.0742212585926133,0.455497710763724,-0.0094839769188314,-0.255650629902543,-0.20190960052515,0.0610945279918054,-0.0198799985036034,0.0538901909965153,-0.0306142124642625,-0.128287999281866,-0.098819284932724,-0.451337871211037,0.119228422723598,-0.306628591565983,-0.0111362343245375,0.159804401477512,0.0644132322045788,0.271079273490093,0.0517093073950164,0.351743765162313,-0.295196158738042,-0.119356512023452,0.0030061126172598,-0.0932799513094449,-0.102585738402604,0.182005591612163,0.174872609442893,-0.328777228073474,0.128303753048339,-0.113137746353137,-0.0221459601420308,-0.0499483006812193,0.398447730269129,-0.0620694617140529,-0.102029342172846
stable,-0.0532876177291709,-0.185452612465916,0.395991879354698,0.193108528820229,0.203557440672978,0.238300969006824,0.151421388314578,-0.203387472724859,0.236578853231006,0.166334305012812,-0.349370530811466,0.125522865455251,0.208455081695733,0.243965165207233,-0.0878608201999513,0.172646675221119,0.241823220949587,0.297069322617131,0.475863957734792,0.291506180545829,-0.0277824314951993,-0.0545211963850269,0.319509109405398,0.0904418268969424,0.0729468482129517,-0.006711100716408,0.42593237430036,0.0911902216111268,0.25006422070402,0.14664470803095,0.185799043188822,0.18341377184688,0.407717182021161,0.116673885291239,0.248594487355931,0.184723107590098,0.458332366999791,0.20341342846957,0.232220277767573
stable,-0.0294103881127122,-0.232449975423922,0.175565107366211,0.0105716871259774,0.0489361388854258,0.243625250204366,-0.135094271401188,-0.250726825636398,0.0499421743765801,-0.0322816758242977,-0.183072136384935,-0.0864272386951385,-0.0580256115947283,-0.0467212310077628,-0.198433718702808,-0.0070881233480323,0.0406819872960948,-0.0019192837380665,0.236569014476093,0.171173109229843,-0.210511220986926,-0.125203978668588,0.117672989607703,0.0954519140830503,0.0079459078290548,-0.0423539759361698,0.218595579158155,0.0687301806888495,0.0291688456859357,0.239203766288441,-0.0661018426151192,0.0216057293156465,0.248713398002483,0.0148156935465956,0.0787892291245417,-0.13005264586839,0.205272679382961,0.0684252723950945,-0.0590330452863812
stable,-0.411577701632054,-0.602774872240224,0.35038420668001,-0.100635499183444,0.527251331039146,0.323781168493814,-0.388330331166167,-0.640451515423245,0.387553875245862,0.330671003966898,-0.725968802727867,0.0824247232553264,-0.174957958244499,0.0307907245083824,-0.504614935738186,0.0786628461077145,0.0622530329502411,-0.601673120805277,-0.0081704160924809,0.344449533298995,-0.46872737471029,-0.48868852647891,-0.15100369808966,-0.0471141828596718,-0.179410437929515,-0.540718327053325,0.219683302412785,-0.409087156862524,-0.272887293886145,-0.121771272225218,-0.109836445428839,-0.0963243376496888,0.434901418819228,-0.150097411600237,-0.248207866119896,-0.028358478404081,0.547936871133412,-0.270932951047726,-0.396875644405693
stable,-0.21376245884984,-0.362958298958258,0.289357317585923,-0.357455954440488,0.230652321869106,0.234087054896345,-0.0857766130307208,-0.416662667208942,0.277921126651572,0.046232001132766,-0.475606584837004,0.1481821014233,-0.0548596196575943,0.0991823932732228,-0.240082722280726,-0.127917890617812,0.0563666622591152,-0.442914797230752,0.110183313167123,0.218576114451885,-0.31450984570032,-0.402149570784876,-0.398806746647621,-0.0940380873621061,-0.130236960634946,-0.356982880868446,-0.136549802643161,-0.0851522489439449,-0.445856182928419,-0.154653543963098,-0.168964322423621,-0.0554234246968967,0.128864229259802,-0.159802579348439,-0.0657398387784628,-0.0214735045964126,0.366217120034603,-0.153458808418477,-0.188570724547567
stable,0.258190633400034,0.398346217211796,-0.516589341269233,0.124188483987875,-0.335362881618422,-0.572163940439838,0.152966895418008,0.435940751759015,-0.052860847628803,-0.0734272208673981,0.487520410776078,0.098525056774206,0.0262658976208968,0.13434471289094,0.198695180571476,0.186221567982691,0.0709029042194694,0.165362801815714,-0.249154524559366,-0.174081306264463,0.268409731132316,0.241263577536782,0.059301315032564,0.0551814296676166,0.114341723361013,0.261086463711356,-0.34250185463074,0.0785867352874628,0.0027732183056042,0.0164533720643882,0.103556719856097,0.122100794046233,-0.580846466894632,0.166337502128069,0.0017305512951006,0.138509638239243,-0.337443779103192,0.0716242520745884,0.150771626490631
