group,CD274,CD3,CD8,CD56,CD10,CD45RA,CD7,CD4,CD16,TIGIT,CD20,CD294,Podoplanin,CD5,CD32,CD185,CD161,KLRG1,CD66b,CD35,CD57,CD278,CD58,CD178,CD11a,IgA,CD244,CD62P,CD267,CD254,CD2,CD49b,IgD,CD18,CD38,CD71,CD144,TCR-Vd2,TCR-Va24-Jz18,CD158f,CLEC12A,CD94,Ig-light-chain-2,CD328,CD88,HLA-F
progressive,0.0325583215524248,-0.0898684742571372,0.0707049189913853,0.153654958435507,0.209630400128041,0.265043983549917,-0.0229636437201149,-0.200419972728028,0.236387675243281,0.0940816207488888,0.169635094425511,0.144914967990813,0.0201464904348195,-0.251928247761798,0.100974095190356,0.163384489675125,0.121643585507235,0.140338727869228,0.0504062694930727,-0.0258509378172405,0.102997100356082,-0.117493027374291,0.21938892063559,0.154132482007825,0.256984005957073,0.108149049227225,0.0645200429851002,0.103405214076841,-0.0190890957648646,0.0906584028862811,-0.119893776071423,0.0162873996942695,0.218742675628794,-0.0673240618272655,0.0389832371545415,-0.166589813601752,0.0663339824053292,-0.0244675460189727,0.21821657921998,0.0925841829840288,0.0285684228698584,0.257207324759061,0.185273168566896,0.0865219002592544,0.0751495581544531,-0.0482125787071005
progressive,0.0903716465658628,-0.171159582638134,-0.220589303479254,-0.0397870436541612,0.0971538449934875,-0.0180254447636908,0.0186594013970339,0.0322018840446666,-0.0010010353085646,-0.0480875926126204,-0.0510567184517143,0.104570638210456,0.153866076622244,-0.210638535658773,0.0606670582792515,-0.0280269374688409,0.0763948845672904,-0.103221159507971,0.0893571221410054,0.118112296701982,0.0127778563539023,-0.0170807026811272,0.154686989260459,-0.0214402196913298,-0.0484919718237747,0.0722377140572702,-0.0572256435593913,0.123730318915375,-0.0942312520765343,0.177371657620172,-0.249098150815857,0.168077989728467,-0.0382091842454348,-0.0817270159698859,-0.0220639136767024,0.447620205613597,0.15831361911787,0.0493831706283896,0.211173170576038,0.124665329895698,-0.0182151397646522,-0.0006351063246812,0.111100617930975,0.0388399678231025,0.254734024172738,0.125457577689171
progressive,-0.277000571601335,-0.0771970340162947,0.180886452557711,0.136116955964183,-0.144936963585481,0.0633313369416297,0.391862162419065,-0.0730419507049899,-0.0175211581169963,-0.091783970053005,-0.169262450225971,-0.145193098822564,-0.218564355372672,-0.0536382379757366,-0.17953721525134,-0.14699408087343,-0.0600055400304452,-0.0989535321672408,-0.188417143398359,-0.30030243516162,-0.0388752424181774,-0.013123341020972,-0.178059281978901,-0.0539766115733163,0.101732506924339,-0.0640218705379897,0.15651807215392,-0.007681233177405,-0.164278924597514,-0.008770597490276,0.333244319809988,-0.150534371349392,-0.108797067524501,0.0481733365162052,0.0906399004781744,-0.172913748085245,-0.0877267391598004,-0.152902891528253,-0.0759214757473666,-0.123584924613167,-0.17361938034613,0.0870428177882222,-0.22120455619749,0.146043277652071,-0.159856957880435,-0.109560458928063
progressive,-0.435973221805819,0.162477420754078,-0.172600157872331,-0.330178169654104,-0.212464235093123,-0.265166952341838,-0.0897137325433007,0.318550084303308,-0.40904308440159,-0.121771925380903,-0.240581023195693,-0.19868690766077,-0.278985201070511,0.201062477480491,-0.344392125005139,-0.212130651083102,-0.126881245663488,-0.196405643747867,-0.407865751266209,-0.271606143904894,-0.231124906282287,0.241615228720979,-0.252540005503873,-0.0996422133356286,-0.0687501615631938,-0.300199439178469,-0.226016810032512,-0.120011422137027,-0.152270367039734,-0.354436240427426,0.249492273189562,-0.180212432361828,-0.227063432281923,-0.154582184267659,0.0619374295158098,0.291586049639016,-0.14493994106529,-0.0976310053824243,-0.217760122869682,-0.1789262509229,-0.228479056387476,-0.193851208997847,-0.316717668366968,-0.246062056637457,-0.240382333593465,-0.0927423675631865
progressive,0.153635943016806,0.0634192853142728,-0.372317406960604,0.234663516239588,0.547749122358579,0.0493544512225041,-0.139051532393388,0.361735196754623,0.44293225667369,0.43999690112665,0.415107992251498,0.421732286795554,0.456262335751446,0.40455796954833,0.437448839968038,0.42235738798484,0.420426560255863,0.435165747082321,0.317854817387902,0.434508008275479,0.318150483666528,0.456390540187319,0.40803819637795,0.41332599507382,0.460246413617142,0.410889998344209,0.0393083515167596,0.273679445721957,0.439170304096726,0.456227299725125,-0.0808789789867599,0.430653110452944,0.015833194382225,0.430825915239002,0.158290617502587,0.234768667649823,0.436410142647022,0.196422572400607,0.411841663770026,0.403530709840473,0.321256281935485,0.164270719132272,0.429051182251675,0.12434354282581,0.408927873476104,0.432681087573973
stable,0.0541241017084197,-0.512435425905994,-0.0064470288524247,0.507462358349241,0.0863382324180785,0.474269691194392,0.424877282407521,-0.505255593565441,0.380140582732078,0.0510806387443893,0.0285137202742851,0.0583513872575102,0.0567239809973263,-0.637401245908892,0.0501749134587521,0.0458289947586389,0.088188186759023,0.119780206619825,0.0109421135116924,0.042895797988918,0.231859915446243,-0.0672419789902251,0.0465532766453775,0.0913034658325552,0.632123629628009,0.0974530517364057,0.485682733475548,0.17601699588483,0.0312523869408789,0.0797084586521374,-0.233882866926811,0.0937823243294403,0.0888404664989548,0.210779676607723,0.511861874916162,-0.0346808592440882,0.0943882822118772,-0.0491162057174822,0.0035768341237602,0.0276716004932417,0.0586794198265147,0.382096930826778,0.119176084111095,0.630248575646699,0.0745021056110284,0.0705794038539635
stable,0.0260008291545607,-0.0781716913579788,-0.183279473190893,0.0799478774342802,0.128481568915276,0.0439401992663278,0.257586286224663,-0.193519081814154,0.316078832439584,0.0043682029410526,0.0456933053576062,0.0533430411976537,0.152764680589875,-0.153353705418626,0.151294172097428,-0.0373395524891724,-0.0378371832117086,0.154725807861282,0.231305123095173,0.238831699790579,0.103301208859568,-0.150042828699437,0.143830219999983,0.198446916341104,0.259435289688888,0.0417420792284457,0.312354328023777,0.0553153154803864,0.0571609711978808,0.0889363668707497,-0.0781365604454164,-0.16029389001978,0.125974914081649,0.110117036203778,0.0474891130811984,-0.243142172126568,0.0917786770908656,-0.076616935459773,0.145233744448216,0.100390650776015,0.095593742619023,0.212207793630487,0.156448054288719,0.319142319282366,0.0790570788052398,0.126372494696731
stable,0.134979590153975,-0.184948294897265,-0.219892487388503,0.232530617748171,0.108028695884983,0.127529384758598,0.272713166643398,-0.0972392603733095,0.343985227413179,-0.0262182138709184,0.0442391265603908,0.0505743869396002,0.110215708592517,-0.217596537973294,-0.0237703757440204,0.0158053438612859,0.193927319584596,0.0600323306156689,0.253148151659503,0.0731825663422148,0.0095792457679247,-0.0397407245526938,0.0118316865609155,-0.159195984167192,0.0815687836601197,-0.0595164977190319,0.104645526427309,0.0184653612336763,0.0757946634300431,0.123144253546902,-0.276809305715393,-0.0023485124947074,-0.024989980519784,0.115197194274077,0.119045454397315,-0.0763115174060349,-0.0269556966984052,-0.05073096056199,0.055974105456376,-0.0397316843918977,0.180156537494501,0.463146015491819,-0.018169588393646,0.474561434467541,0.0699235931015725,-0.140710202359183
stable,-0.131856871841281,0.134025851210329,-0.284367516961318,-0.140181558008013,0.13731034556065,-0.0924953317583429,-0.182693690095505,0.328681683659717,0.0225624340507197,0.0985408390048405,-0.120703986605244,-0.0571011512493037,0.0816957566777261,0.265495573401646,0.0462650571457901,0.0592625374705369,0.0002304885968634,-0.115640895601318,0.126148704078557,0.0013907930738149,0.110136194795744,0.221250690252472,-0.0071448507145975,0.176226356616102,-0.0879073537821976,0.002415995981249,-0.128589682999343,-0.0829068665744983,-0.0529310792161068,0.094483878936463,0.203200082872644,0.0238193161217182,0.0118983032737248,0.0293531600154724,0.186479427040444,0.311931050630086,-0.0468836412603755,0.191253865149451,0.0371346453291777,-0.030450119144159,0.0652415304447962,-0.114935753563513,0.0638013779923091,-0.195463663914115,0.128075514947836,-0.0875141276262165
stable,0.0203376890988963,-0.352527042305816,-0.0182318352092607,0.530743143579562,-0.0384543745682916,0.317211541830858,0.512720766231187,-0.418883815795542,0.140288797308914,0.0807454159573723,-0.114449858407488,0.0349858948431008,0.0239316731131618,-0.44421434826486,-0.0274069442639457,-0.0388163491531084,-0.0120833753077735,-0.0703871200894031,-0.0010626575611348,-0.104752261375393,-0.0102567199771127,-0.232992926774939,-0.0283845394029565,-0.0012963836705022,0.200781358927597,0.0741956293323589,0.201652640588691,-0.207629345284287,0.0707664288444886,0.0570960639145667,-0.303227980932723,-0.176668742837679,-0.0067247321765303,-0.0612820999082723,0.238872526740465,-0.10728831124756,0.0674606042586648,0.0478792699167765,0.0224978278318632,0.0311443460247426,-0.092705632404512,0.548159962628742,0.0808303549888899,0.401924414674511,0.0085877694057602,0.0445772681199828
