group,CD52,CD3,CD56,CD33,CD117,CD45RA,CD7,CD194,CD4,CD16,CD279,CD294,CD5,CD195,CD32,CD62L,CD223,KLRG1,CD27,HLA-DR,CD278,CD39,CD24,CD11a,CD66,CD244,CD268,CD2,CD29,CD28,CD38,CD15,CD71,CD1a,CD36,CD49d,TCR-Va24-Jz18,CD133,CD158f,CLEC12A,CD257,CD94,Ig-light-chain-2,CD328,CD82,CD101,NLRP2,DR3
progressive,0.265490754195297,0.383301463935609,-0.32828026649074,0.0959395643117168,0.0040135153103391,-0.358288773870504,-0.162748522469086,0.406445772583703,0.292908985593418,-0.0912179775569608,0.0153141180916618,0.129884881638073,0.468964730337583,0.200557702246712,0.137149258022482,0.215196252094883,-0.046129548950222,-0.0467704178561828,0.263266883481714,0.0042691601795004,0.100830312344122,0.0995034648757899,0.079221305184453,-0.353900426364482,0.0135672206770933,-0.149519853354833,0.130448265904971,0.271326082510596,0.0504670991550346,0.187884943174798,-0.166694406887221,0.129799497567866,0.197437039299768,0.12954969044854,0.16996622012011,0.0572586911711572,-0.0631037220858906,-0.0024238863232563,0.107213206316411,0.15313401578417,0.0330111617279375,-0.288405804899121,0.174418864061151,-0.358678303838125,0.058845756691742,0.131275561693932,-0.0014737152995157,0.0458185702702466
progressive,0.116071901228112,-0.0456032043164265,0.406082140203945,-0.191366103976401,-0.0989658666779834,0.415688117610103,0.312488435451651,-0.187745515361099,-0.13727412840205,0.0142703811566521,-0.0069934761439364,0.0352649814643759,0.0166878638676651,-0.0237584387847393,-0.153508821948006,0.0993961555581144,-0.146575037896193,0.226469889790003,-0.0516344230392652,-0.011441407880434,-0.100952642853589,-0.0041603444394007,-0.262497020552052,0.466000266144463,-0.108342076256803,0.276913476942787,-0.146699628289772,0.34022705939181,0.0657669266728547,-0.144970240260047,-0.0339623431164071,-0.243227054634747,-0.680608643221363,-0.0593979660782034,-0.401036867064067,-0.0477670624590857,-0.108168744027692,-0.179849279625325,-0.0652006621021129,-0.0928089681576784,0.014655005361572,0.359537744272197,-0.105621304864348,0.279020060788902,-0.0478242678335156,-0.0099461281653912,-0.16238419136688,-0.0408805902941087
progressive,0.0460853255841513,-0.214361958272859,0.0852412138930718,-0.114482732729908,-0.145651127380103,0.380804768754973,0.333041606941761,-0.0343582704459385,-0.14138124521748,0.0827238409756393,-0.0687961675924181,-0.0647932735157517,-0.360160430623661,-0.0290490603158822,-0.0806870755560288,-0.0685634212381002,-0.0702745935862653,-0.214100609174777,-0.112253613958351,-0.0900602450010993,-0.261674542068526,-0.22030857670505,-0.218175938788913,-0.0176907184652629,-0.030829610737062,0.203303798790062,0.0300828801712468,-0.0257043427262242,-0.124404104159625,-0.156841394552622,0.239293949634776,-0.0806409305439393,-0.136761669606981,-0.123558910396545,-0.125156278599133,-0.151605101614149,-0.0872786573069583,-0.128820817850832,-0.0642750326022283,-0.243568425438775,-0.212533832505697,0.0535811585886243,0.0098814306420697,-0.0202016010069062,-0.119909769558179,-0.156505001876797,-0.0213141909052124,-0.202183172540699
progressive,0.157342338578732,0.24829014789549,-0.150135692192537,-0.0229281688118155,-0.0920585709740696,-0.169328316820101,-0.158695082669186,0.0075530748132599,0.230597996250078,-0.131683742510294,0.210629370195767,0.0718807283889644,0.284345293957893,0.0133672175746143,-0.0092751802079404,-0.0037490622561447,0.0169184332282139,-0.1373967635294,0.216404741068584,0.157198885686759,0.188715250994109,0.0638747556518611,-0.0657444575647815,-0.0551603771587476,-0.105135624591782,-0.126779157392749,-0.0366017535164134,0.340620082711648,0.0373935978764204,0.230875754312799,0.0742866992879352,-0.0815558261716193,0.199944114812617,0.0184355027285152,0.0649703256895,0.157287775083312,-0.0442219717547943,-0.0134393123283235,0.0455566472566525,-0.126312048844798,0.0550780430901027,-0.0769931883654327,0.0240515934682157,-0.0821056768360324,0.0632052842411206,0.0302680557369221,0.0366208891687894,-0.0060505021486559
progressive,-0.430012277885147,0.0774538907916131,-0.166873297763862,-0.306467403210462,-0.404872747259865,-0.123670500694546,-0.369972548979352,-0.154884020409525,-0.191087196153428,-0.321496998151624,-0.457745424733714,-0.219772060584837,-0.0066373543391063,-0.40275321971461,-0.300663244831129,-0.425419182424945,0.113771359104413,-0.129987382702025,-0.124211529910284,-0.364525180820997,-0.226348675533856,-0.411192534453609,-0.421846018146811,-0.332148955806716,-0.279530414845972,-0.209954299905907,-0.422619507675922,-0.184374000897006,-0.261903484268743,-0.440111564428855,-0.230750457047787,-0.418445052554436,-0.112864400833935,-0.413131923021404,-0.126083737471209,-0.319367137827873,-0.156414380195923,-0.0409108130004615,-0.243611498785278,-0.425088848245484,-0.398461946103373,-0.425624508671047,-0.24256342227779,-0.037432459002319,-0.381147849265482,-0.459209833141396,-0.198093868022425,-0.06689347681917
stable,0.40692124258037,0.581480005775885,-0.455912564034669,0.070677140230085,-0.0374555522428603,-0.448303686587133,-0.363180970673641,0.0688782471986869,0.567581566113368,-0.31476557664272,0.0684540204223401,0.010456242699966,0.66583739003487,0.0068168546676785,0.0315333165326204,0.26720726461855,0.0462374162148536,-0.054186809178899,0.440814026412197,0.0175429921113135,0.200718376955701,0.0381749751054001,-0.0387186451623824,-0.534844431323988,0.0363748387466661,-0.444447823861398,0.117225261640655,0.302116333629872,-0.0460816384274747,0.329005318759703,-0.396341711170126,-0.0316432178505378,0.134369951239862,0.0033410619588333,0.0783025688954907,-0.0115244593128087,0.0708814529593068,-0.0260200395790255,0.0473405390020821,0.0030542637710935,0.0733187639632873,-0.320571248748252,-0.056656204915715,-0.574844162875894,0.0770181754674237,-0.0008922212701441,-0.0099938074295231,-0.0383024013024347
stable,0.200595119520275,0.513379530246997,-0.333916817974247,0.20471917465476,0.0226420197744737,-0.262200118512038,-0.367906355355024,0.187988226747054,0.465938252232189,-0.260196830754959,0.137281734026495,0.027759412381973,0.649631426696026,0.170756376310376,0.120460785976491,0.288688394429532,0.195510754930602,0.0081452202598578,0.400279820745527,0.448967779782611,0.530790275630568,0.126251289051564,0.102503472309465,-0.386644907515827,0.06051500189132,-0.380546184424308,0.0675137860459761,0.442626895938302,0.474115337483977,0.393053904287079,-0.0490723895235086,-0.0907925875085896,0.434384881484434,0.116567464688578,0.138613468205679,0.446605479020262,0.0873295520991467,-0.0559044715077741,0.194331482673151,0.0432875372860285,0.19958782085774,-0.154989652134761,-0.0464643161200107,-0.421370158837083,0.15369408248494,0.112058242666511,0.141254232094931,0.201040274372556
stable,0.328933316216158,0.484201806029002,-0.543673076738653,-0.120082166720034,-0.0341665433649481,-0.555650631207326,-0.479159805850576,0.325571576618297,0.4127748530296,-0.503182039887007,0.0064430845585115,-0.0354731449211596,0.618439048185118,-0.0675008219499991,0.0253124539015316,0.170442619162252,-0.0379249436131157,-0.154089370030668,0.47685827524268,0.057698372256753,0.268461191929692,0.222279020258085,-0.112217645267316,-0.107768266061935,0.0359735293051926,-0.442501768195639,-0.112302439429494,0.396743501496016,0.0543766284736945,0.463089019041382,-0.433886722004378,-0.0457822823594455,0.248555109945875,0.111552902549092,0.0801390267648347,-0.0501400480864295,-0.0676853400312961,-0.220225896945751,-0.0489944325001293,-0.0268468565678079,-0.0324691051455143,-0.475701826883106,-0.158301940671067,-0.563270241410934,-0.0355739468395223,0.202066979242018,-0.0420560927552396,0.0430032857347675
stable,0.278796580364091,0.429136597306736,-0.310751421630099,0.115331338095336,0.019239546261202,-0.13498629230175,-0.12752923813436,0.190928557879392,0.493510655196918,-0.176036678885485,0.307272414151315,0.0838945278265372,0.534998476620784,-0.0937461189199977,0.176284017862471,0.346704793076983,0.0828103535508682,-0.0515155809162672,0.43441952241861,0.329222153455113,0.454438333825451,0.0350040740048872,0.0632055645258661,-0.107819147668346,0.0482790367707292,-0.24562894783299,0.126883499530764,0.410653165568476,0.312233330590291,0.363018496145021,0.0966484643000746,0.0201498562086365,0.453782164049097,0.0785942275647133,0.109401679930556,0.387704604276886,0.217862133455485,0.0174727336395465,0.126930182852826,0.0881052808927138,0.233691100378718,-0.117184684605729,0.074267514844671,-0.283208498587035,0.136422670699388,0.252903887676643,0.0697768175551011,0.136784707600508
stable,-0.178457078632094,-0.31790809234117,0.41548573192356,-0.0312007467723523,0.0369689478790045,0.210097202650063,0.477082042007778,-0.0543259106847629,-0.253161284847433,0.231555586548946,-0.109078450923304,-0.0665960177983209,-0.278911210208852,0.13271182679113,-0.0362415036818066,0.158428520311297,-0.0664709413130728,-0.128032935321693,0.0046250657580125,0.0434570568524973,-0.0843134185068312,-0.0085011808701126,-0.0429374084301253,0.257302130516992,0.0433434346778,0.277870918613218,-0.126585397708287,-0.0831288089448178,0.0277423596412544,-0.0545877437963916,0.369013024445486,0.0907849839172347,0.0403291729770467,-0.160659795647049,0.0553469725742951,0.0425487502153455,-0.0922356175171342,-0.0173510585122811,-0.0687081509768277,-0.0204576892365206,-0.0771542573870961,0.351176231803082,0.0491618627173624,0.277191393886108,-0.115762226672298,-0.0573546428095964,0.0744635597436663,-0.0626739727765887
stable,0.182908881566675,0.0882639621932156,0.0373753338693331,0.0245506300620368,0.069330938807098,-0.243704232778267,-0.056820015258747,0.141346404090848,0.303959611198198,0.0557089675123267,0.175191474336835,0.130030602751067,0.22211491984561,0.221920187799864,0.112327044542286,0.103999515544663,-0.124648704926092,0.099043913740401,0.176152007317347,0.109719443121639,0.280326286291378,0.109904040461501,0.0962867242653983,0.0021608262902059,0.16852935383927,-0.067746621599166,0.146877563977893,0.168341844684623,0.0567163606251959,0.0797169738027588,0.0726438420009684,0.129359851597947,0.0103588718463297,0.20033014445634,-0.0242736539868979,-0.0085773701286061,0.114469727759387,-0.0059041337074745,0.0721846747369178,0.0585159950221607,0.0426682067926257,0.192356942975744,0.0698998249531401,-0.118431053744499,0.176944388862447,0.186249380661226,0.0938923983563154,0.222494730066385
stable,-0.234006679269101,-0.563138332435467,-0.0242049619202885,-0.101654275793832,-0.0945684767979657,-0.199410186162871,0.0788676389842256,-0.173819190750801,-0.120907765683719,-0.0332880367050901,-0.242113882975168,-0.232257198441217,-0.211065929594336,-0.194742344887074,-0.180802335136481,-0.0292331039753585,-0.0830371989629442,-0.409356365762457,-0.0599953643993595,-0.209678259427753,0.0007281522633532,-0.112607301712234,-0.150171276643081,-0.155254213603083,-0.150656081971598,-0.276929433126912,-0.0384845084897972,-0.304263334127322,-0.102252443605062,-0.154729326713896,-0.0566378555269011,-0.0539286240176207,-0.0372447568218586,-0.144007284128729,0.0604776832333164,-0.0939286241689983,-0.155503827883723,-0.0692128590909362,-0.1744863742397,-0.22059479079541,-0.0862029411647545,-0.0961161809851916,-0.23356521000058,-0.00556370274869,-0.195059146796927,-0.153020212082145,-0.226960322700105,-0.184495769429665
stable,0.283690134016706,0.310645952014437,-0.36179425977177,0.0325341350684508,-0.0663117284223036,-0.261830858671063,-0.274283251983777,0.0369985361548977,0.322790325401948,-0.371626800051034,0.230707097239404,-0.023065872299649,0.562572818774187,0.105060840627994,-0.100811138943169,0.224355730574448,0.050755365716723,-0.207729791815582,0.350959106268999,0.344757583207699,0.389815386456243,0.144880299964221,-0.0123714574344229,-0.318080292490747,0.0091116888154537,-0.289498283122181,0.0198316816044672,0.413079101801252,0.263978113677648,0.379521147912448,0.0761553698469974,-0.0552476470019932,0.467471594954538,0.0393842261800615,0.0598314721652548,0.279666158620907,-0.0053914402631504,-0.0381213697844277,-0.0678066606403751,0.0137428967078084,0.0063242377941793,-0.428252993923966,-0.105111320437308,-0.422313467827892,0.0274753589196923,0.0353033594364156,0.0125734589005093,0.0280269620410366
stable,0.195824332985305,0.101146035662116,-0.264059536161452,-0.165116053179913,0.0424714747452347,-0.250662709491277,-0.262155907561389,0.135716546188721,0.318065696428597,-0.201834441915256,0.172860557809353,-0.0269388448316981,0.447271529920842,0.02052894732999,-0.0860548804888083,0.0725304509126746,0.0427802797652344,-0.0190302229122473,0.370750017457955,0.0757830737952778,0.2192987356852,-0.0757257047881366,0.0859578945569883,-0.310182335781275,0.0662642236110501,-0.319841307376083,0.0054531288158873,0.298661058111543,0.0712883645069655,0.299231028820127,-0.222030452847208,-0.017254936156687,0.183086349103232,-0.0176847321143724,0.102457309051676,-0.0076203871160686,0.0326738506079337,-0.0107775778520302,0.0151767552496391,-0.085060707354675,0.0931968449884387,-0.220662651926752,0.0154009695867232,-0.359757485074078,0.0317496535537381,0.0453400977068486,0.007069295065692,0.0480256600258041
stable,-0.335819708381501,-0.500849229063715,0.426755041553353,-0.454865163575902,-0.150334812196833,0.190182572119879,0.0611094941500674,-0.117549433022869,-0.655962028780087,0.0574140121698947,-0.22045178297214,-0.411595038228975,-0.540803215036137,0.0009833260614079,-0.401901772561973,-0.205075757388149,-0.44045354308181,-0.497981896707595,-0.184841802528335,-0.222111555567585,-0.0420322254790253,0.117181609521287,-0.326042071854572,0.151976765129754,-0.41406344527241,0.198178051217272,-0.0258137398638361,-0.388032322741836,0.299608980099265,-0.317053215701357,0.118499594377756,-0.362135392745924,0.115102105937774,-0.343379851134458,0.23039237182212,0.0861810095901903,-0.429675119400819,-0.505543546904046,-0.504546681474384,-0.0779347308711748,-0.436990237147545,0.123619718738132,-0.514413202168604,0.297769020527663,-0.462548827200259,-0.276783461260283,-0.467608385227049,-0.509912753193625
stable,0.214375423578923,0.435138945181158,-0.365813343240076,-0.0669347035045222,0.0592341223109092,-0.28851528168402,-0.179166574088473,0.102547882500454,0.351298068717346,-0.338551829219499,0.108957961839896,-0.0447241011648411,0.517577710375414,0.0148857632202941,-0.0535930297641926,0.0479103502475718,0.0206876076328323,-0.15504772061988,0.351098907641271,0.174546992944039,0.166220899292832,-0.0147194587216423,0.0166361307233356,-0.250270005244322,0.0182094590771582,-0.290461707910661,-0.0399364059699474,0.118074942057683,0.0081165473717313,0.265680234098778,-0.115514066900071,-0.0782555721750407,0.0851412180392099,0.0504820542542573,0.0678091005626585,0.0169834911071626,-0.0017918730919078,-0.017892695231798,-0.0280752365742548,-0.103730826015789,0.037698643718571,-0.259328251762974,-0.038370024917173,-0.462159524754035,0.010606091347846,-0.0017739616189694,0.021637901586499,0.0140413117666903
