group,CD80,CD252,CD52,CD3,CD8,CD56,CD45RA,CD7,CD194,CD4,CD16,Podoplanin,CD5,TCR,CD103,CD161,KLRG1,CD27,CD314,CD57,CD278,CD58,CX3CR1,CD11a,CD66,CD244,CD309,CD2,CD38,CD15,CD71,CD26,CD207,TCR-Vd2,TCR-Vr9,CD94,Mac-2,CD85j,CD23,CD328,CD88,NLRP2,CD258
progressive,-0.0654143891804198,-0.176733701712155,-0.179383522373557,-0.263146383733358,-0.274125166888657,0.205337511210925,-0.0005939011428101,-0.0688863475987239,-0.104661234309257,-0.138150234317451,0.0292378501103558,-0.146775038782542,-0.223090485875973,-0.0325222617862946,-0.0214827711637647,-0.0456274276785589,-0.0200928718967036,-0.0734758873156388,-0.187021636034868,0.167151017629238,-0.0731186855787665,-0.124463663130988,-0.171427680941174,0.0204605391148941,-0.0966306491403337,-0.134531841364952,0.127521383734422,-0.189176004722257,0.0178372625060711,0.139295170312476,-0.0902040935639329,-0.118566519128896,-0.0097921874569054,-0.179129373606791,-0.205397619706887,0.0164581761571769,0.0296667847364859,-0.0781465306482372,-0.120242973084857,-0.0881486474319942,-0.0638754079041459,-0.100088683005431,-0.18418683580219
progressive,0.020084110392464,-0.0754478470427692,0.180945257069459,-0.0659148712007603,0.0610850288713283,0.390703241204478,0.55267332266598,0.363085579332483,-0.0687651032004072,-0.240015014638553,0.144775669502763,-0.0890413728175362,-0.155775860781508,0.0155419485189513,0.0011072838903509,-0.0265397562460193,0.323128775967161,-0.0765317892656538,0.123389372444441,0.543057382510504,0.0167206914430504,-0.170250538420967,-0.190411809860334,0.563957034457609,-0.0191843656846413,0.340235130725767,0.0189184877647,0.136263846593969,0.0450073700827291,-0.0695001060757752,-0.478663005880291,-0.376098607551081,0.0093132924691292,-0.008531377424557,-0.0517251706869316,0.508958893978936,0.083235911941469,0.0218121409857223,-0.0154195928367829,0.35244108952083,-0.196214177693496,-0.0028074529187434,-0.023877453769275
progressive,0.0002331095965582,-0.0969127589419713,-0.0546316440326133,-0.301004997388878,-0.199653502116307,0.236628664886238,0.428602883152268,0.459420412667942,-0.0440213450111556,-0.152052043827113,0.168317740218848,-0.124046851884267,-0.332481729347778,-0.0548754342874709,-0.144585876907573,0.0055020615489447,-0.193186109387543,-0.203611509703903,0.0636467852064478,0.0481674579080696,-0.212985022992564,-0.156305480603403,-0.112383982593864,0.158196395929045,-0.115369120807487,0.261813976318943,0.0112845322214364,0.0224690412214707,0.232930835233176,-0.124492920470876,-0.128546931410942,-0.138261499121526,-0.150636232287239,-0.156978102796831,-0.0436255419552323,0.0476719192376147,-0.130851983735605,-0.106507917166824,-0.0559663903903441,0.0273451529295315,-0.257203398978263,-0.0508546081912639,-0.0986113767553098
progressive,0.0289638956586956,-0.0632236549391284,-0.0223863277155684,-0.0701984805157741,0.0250510505034372,-0.001521867224241,0.177493229523772,0.28716343800851,0.136420682326444,-0.0298650164133312,-0.0160519240983895,0.108354370006222,-0.0897552482993345,-0.0060667928162156,0.0030024562387655,0.13103659089199,0.0272053751081212,-0.0668213215829443,0.0806358244093166,0.227171640544817,0.0622340595872956,0.0361419088611685,0.0559167123813439,0.17859615764674,-0.0747908192261131,0.265226985441357,0.0128983872276536,0.102123031355076,0.0249100931267749,-0.0134697722963101,-0.006821906706549,0.0428300872815214,-0.109510814487798,-0.0607373818499356,0.0957248958534345,0.163687314148621,-0.0143215506192185,-0.0010771877127448,-0.0625758479144005,0.02808803066945,0.0318666619910476,0.0628195919621065,0.0385059870778245
progressive,-0.211516222329792,-0.0664912696105115,0.0147760839632235,-0.303193601427144,-0.009279397344879,0.0325116353914196,-0.0859753276417628,0.301386112071251,-0.0650688747543666,-0.152651224643253,-0.0215891747968472,-0.0565823203115781,-0.164330632791883,-0.0687679644570897,-0.153926739067208,-0.0124289386734137,-0.241096160500096,0.0082490849325496,-0.210202866731055,0.0669626263189848,-0.128948637057451,-0.20241653125456,-0.204782447272293,0.1171765650336,-0.112878885441595,0.0519464976308951,0.355796630367199,0.153300434996593,0.021543807090362,-0.0699413797936229,-0.0137606848836391,-0.0456425349049724,0.0587787680325361,0.142130332553393,0.151177477623067,0.1370566393961,-0.184120058448666,-0.151410907395281,-0.0229224664583713,0.103763392526593,-0.115995446094571,-0.0827679940857055,-0.0782443614955527
stable,0.0066668285192524,0.0211702437254124,-0.383982561308502,-0.575724872484649,0.0203643230965324,0.460517482431639,0.448625094988688,0.348014112955925,0.0193593886757263,-0.507238974896403,0.421239595447579,0.0546682331609172,-0.617318953203865,0.0540992045198867,0.0150749556960001,0.0244408908998509,0.0887094929728087,-0.41161239704103,0.105214479917184,0.174069709237598,-0.153160049011441,0.0423054585873109,0.0944587580506372,0.509540157569041,0.0576697500903888,0.451637875683996,0.0998929739039929,-0.304471609221485,0.415510725488544,0.149020027622323,0.0236834334780042,-0.187028971779416,-0.0256378607480053,-0.058193602727989,0.0268223404581751,0.301382803805031,0.0563708145789167,0.15438716501273,-0.004311290951348,0.570959997078968,0.111920191632278,0.100077550545225,0.0621532609296827
stable,-0.0421339220548833,0.1589887354249,0.0230571139006926,0.157072938570254,-0.0020696108559669,-0.10734055217482,0.0799566346327668,-0.106814839558955,0.0897800582613992,0.189216042441267,0.11999865406849,0.0906429215042123,0.199667359512293,0.0739272691981357,0.139986949800135,0.119380017216616,-0.0053815983656995,0.120988145076576,0.0029907302140915,0.101276557454959,0.26768973458957,0.107640637836909,0.0753205399211396,-0.10701680039785,0.163862758155496,-0.223598330589795,0.176848508103309,0.191416524879911,0.0775836057359026,0.180223258856836,0.21954758875591,0.151476785421703,0.042401678485331,0.180394176182836,0.143708095519626,0.0120984672272789,0.123480725362772,0.159254103532234,0.147102616077554,-0.0645345552845787,0.186141609995152,0.109673033401571,0.159071071520673
stable,0.0306573553480117,0.085676528392967,-0.115689306603152,-0.365010917725907,-0.189568034818653,0.35765981280315,0.320264584662971,0.390772573198539,-0.0071052191089759,-0.272102163897973,0.480927779915431,0.0964247865953786,-0.360846048444219,0.0457820947897542,-0.0551984360829561,0.180322652070781,0.206839247131906,-0.475467562042639,0.165066801881325,0.187289938666578,-0.232568161591337,0.0591584328045774,0.0613438955633754,0.142377065611567,-0.0544712130163618,0.465038837427731,-0.311905036200311,-0.254441925571474,0.372752029275107,0.10598298482266,-0.190694657332721,-0.125632418101202,-0.0390365250861307,-0.114331296905341,0.167354787076139,0.456664825230792,0.060797735749768,0.189055836445178,-0.107951690455236,0.546948649764175,-0.0526062914546412,-0.0233831875719132,0.0420342926415013
stable,0.0110206937995163,0.119183041562936,-0.270100543670098,-0.422322614780354,-0.0135107419152583,0.331734659977981,0.342132131552611,0.267442332831426,-0.0032009096527901,-0.326901374565609,0.409460705324564,0.104712911478494,-0.487349330492245,-0.033718110705895,0.117548151518933,0.149260268973064,0.191755911405573,-0.208814381579837,0.172606000242676,0.285868051465006,-0.387851568923747,0.12312070197092,0.208549924820638,0.275917315051453,0.0629407596218591,0.3409147847662,0.102938895324863,-0.339930960988129,0.0490210253368103,0.0608301636385772,-0.228726082957422,-0.205547926177305,0.0688020530115419,-0.050447011714101,0.0843846943445262,0.164942032747404,0.139711679404858,0.224725415804,0.0906066946619513,0.435665569134131,0.106182973807313,0.112120621942058,0.122616907337652
stable,0.0334759289334697,0.207782629711477,0.3066516565975,0.382894699452414,0.0320405401950887,-0.329915882341702,-0.248765748057465,-0.595684787712055,0.179945340857557,0.396227851697555,-0.112032790698322,0.125576158573544,0.496264125553972,0.172954645410717,0.0455295399570563,0.0267522514272345,0.104985128629773,0.205116591219796,-0.0648000653651646,0.204895487098306,0.143677151222423,0.128498440726109,0.107765440034479,-0.295056067261035,0.142120300594045,-0.306942043255402,-0.0288578170172755,0.36501266920318,-0.37090719088001,0.143504765526398,0.0681676005535187,0.219890105449434,0.0930297282432379,0.0174506846383922,0.104612890159491,-0.381882806511002,0.16373953603698,0.0987380626260946,0.0378332940522034,-0.350315100117383,0.138493070615562,0.0766126272413796,0.110000482623054
