group,CD70,CD52,CD3,CD56,HLA,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD25,CD335,CD5,CD195,CD103,CD223,CD27,CD66b,CD35,CD57,CD278,CD39,CD24,CD11a,CD244,XCR1,CD2,CD98,CD38,CD15,CD71,CD304,CD158,CD49d,CD158e1,CD319,CLEC12A,CD94,HLA-A2,GARP,CD328,DR3
progressive,0.167094764358441,0.0668426961040983,0.245269233030877,-0.267320876331749,-0.0783525225523467,-0.207500277880203,-0.190094051098668,-0.0522846242365029,0.28010356941944,0.236265274824728,0.224889130594721,0.0835988635391918,-0.0540113545475667,0.251705401014552,0.310929328204669,0.208633680130305,-0.0727506173835029,0.079186336004768,0.346752508214974,0.289364391261317,-0.120614903937518,0.0625733684343251,0.152591546032608,0.171157569645412,-0.260214857742317,-0.111019830568499,0.0463495755507546,0.0635069853002152,0.174817676193249,0.0664115766303523,0.372829371875247,0.123070813893977,0.0625026156387246,0.0225398317440686,-0.0448730120885906,0.257766667197871,0.144544350105833,0.279153449044222,-0.231452966822486,0.140978653185098,0.20720305407662,-0.351823543599688,-0.0849518605291986
progressive,-0.170745286292227,-0.0956846831148229,0.217662504780362,-0.165551867563815,-0.0590028922582214,-0.456466210872808,-0.0785498062353816,0.0267464424578441,0.154876878994835,0.266040033185701,0.0360447751211352,-0.104687215383489,-0.0591333672358201,0.125630345530916,-0.164163803247601,-0.071906019667034,0.0402844932877495,0.186045835538998,0.172517884490679,0.168775913076515,-0.423085744346796,0.140106153201463,0.0564575381804441,-0.0431819079372863,-0.295510680840483,-0.138395846447197,0.0022737206441179,-0.0006370524499612,0.0120935495168212,0.0248024899020984,0.134451212762508,0.080355569511935,0.0179602178032776,0.0676060142666759,-0.0796214097617785,0.0204063876754222,0.0431277454330222,0.119884713277424,-0.25767750011375,0.133628351248283,0.0797300280573508,-0.155720043681524,-0.0268628305228959
progressive,0.0462640342234495,-0.0231000561120441,-0.128544193604021,0.27876806835918,0.146739258432048,0.225406422110841,0.497106926845448,0.0456707566735215,-0.021538178247773,-0.0608990558748651,0.249712322634599,0.330236043914146,0.373922958436349,-0.196134847463637,0.188674250071152,0.0234584580479559,-0.0738096204474892,0.0932514989132874,0.165908527125187,0.111033836707302,0.053000823799421,0.0434586641128529,0.090229538218151,0.109673337700444,0.27077389981299,0.299382315308993,0.14864812935701,0.075411977875198,0.19127106273759,0.326364537095542,-0.0385304422841127,-0.118521302738402,-0.0387795350787006,0.257901420931942,0.163082283050463,0.0787203685607098,0.177538354502863,0.0763854176685718,0.195281248828731,0.206347721305479,0.122095383104302,0.323291015354662,0.170740145331049
progressive,0.0874440857661703,0.0947304498872803,-0.0039930247542777,-0.0073663958487117,0.116625980581394,0.0263781076633515,-0.0555232012872676,0.0406212620042661,-0.162135657143142,0.220590243560521,-0.0666786885239874,0.0763332418877321,-0.0003827432406845,0.12676557892025,-0.0794807906270224,-0.0530842526654773,-0.0459758388373027,0.22394599242452,0.051060648503104,0.0192238238694869,-0.04538687255613,0.260913333412456,0.011559196024133,0.0839250844401281,0.0040497285457493,-0.122676068706081,0.0234136674383083,0.0698450196422304,0.353578297394643,0.0985648613907828,0.0009552160222269,0.209128916579535,0.0932645469522115,-0.0092594456466399,0.0139147591667034,0.0134907460172955,-0.0214639616031883,0.218379606978556,-0.098272048845659,0.0312637069248806,0.0445733827261579,-0.071319054960983,-0.0467359966149622
progressive,-0.278777170730012,-0.0705550166311881,0.127398637044308,-0.130474759661006,-0.227272973153346,-0.137225596452839,0.0023098261194915,-0.0273069471724681,-0.046697594961266,-0.291547770518652,-0.333754475425725,0.0825224845647713,0.123488501022138,0.139833344313249,-0.107204700427489,-0.0895925244683956,0.140043667277744,0.213084387331745,-0.460861662868978,-0.477342024070951,-0.353472800997884,-0.0189667170040814,-0.199396310468145,-0.462644767544775,-0.305661945438134,-0.109282792869289,-0.351681249067503,0.0867365967522611,0.033718001869627,-0.265727829896529,-0.414187482897833,-0.06204026542429,0.366317372919326,0.0435468848058975,-0.105070718122358,-0.129606982093906,-0.528254532626578,-0.506172106402558,-0.195768781975271,0.0305869694509235,-0.154455990520425,-0.106351315618111,-0.0446789686368113
stable,-0.0916499188538169,0.376322063710043,0.549322530226391,-0.501963405519534,-0.215963130278456,-0.471054026246175,-0.411658046971341,0.121499596346918,0.0356267442158679,0.534681297249826,-0.363956272367231,0.118656744227918,-0.1930662495593,0.65683043069307,-0.0124822527905852,-0.0383266805825956,-0.005094166385439,0.399244645232943,-9.56826258143524e-06,-0.0252570592973869,-0.203546962408964,0.117130241544836,-0.0099472731883569,-0.0752125230004814,-0.593808026125014,-0.468260677508435,-0.038891079511389,0.255973357805785,0.0033114742685278,-0.47377810024132,-0.0682849600812204,0.0481823440557923,0.0565037008367639,-0.15127963011081,-0.0807923375089961,-0.0323929059378135,-0.0125792872841395,-0.0382112400741908,-0.357283970278326,-0.0376916733480379,-0.0422597647400552,-0.610823306751753,-0.0521473082196659
stable,0.211044974918248,0.184426980387697,0.162494368601284,-0.110727791431966,0.109766210417114,-0.0189500093890556,-0.0590535915541604,0.249664982663464,0.196550322313336,0.245889890637616,0.180211024359358,0.148417038032219,-0.0050255908431964,0.297109794968175,0.172342317830934,0.346527376702791,0.322841349447618,0.0980815195754989,0.264033069684738,0.293168489796279,0.0055337167521315,0.478096325345324,0.33025958763389,0.204025488737018,-0.109671541562021,-0.182160551699076,0.183101348312911,0.149076396611583,0.177897359854261,0.323167713905652,0.254717216510791,0.439785463122615,-0.0076756227766353,0.0234597899942085,0.36235086942769,0.0935839388326503,0.0878168095470052,0.364550654615419,0.114256974644802,0.21029557512997,0.145790487588352,-0.103925942269791,0.209194190327203
stable,0.0691592124388314,-0.408209044617819,-0.3474924097261,0.168550204916675,-0.065632541259686,0.203681345681875,0.109217497016229,-0.44021644077187,-0.380855801233447,-0.378947592080225,0.322479679122823,0.070263577558424,0.0104924171424704,-0.497773121845558,0.128487761457312,-0.140294342082936,-0.14767004608226,-0.197851582654445,0.154195028974355,0.286945525616387,0.235548103744284,-0.0777185933879398,-0.0791389887355111,0.0399797913042398,0.0710810273308824,0.175988936723368,0.0337917969767062,-0.426569336853937,0.10854616969194,0.336680800602472,0.128454288478563,0.206924526911138,-0.011323558291629,0.10337987198283,0.0744438095928777,0.0343683344915283,-0.181681350626592,0.10282731427048,0.178029447612842,-0.014265649331831,0.0252387249823651,0.329356649407024,-0.0309376733129135
stable,0.0006714550181807,0.128620112369704,0.151743184096588,-0.198991104265408,0.188894753978579,-0.117955974999676,-0.0889362057856672,0.0052250909439603,-0.191872571416113,0.14761163624493,-0.128621598294351,0.0928354861661551,-0.103636611241726,0.271906092262027,0.0155190463690847,-0.180935671652934,-0.0330938383930195,0.0267415301047718,0.002873146314733,-0.0576900967018453,-0.0531649865118419,0.0980597801566658,-0.0103422602342521,-0.0720130757371133,-0.1088836221848,-0.0423399038562115,0.116080989184176,0.225497970551812,0.0251409237709908,-0.0169829800548207,0.0183468475568536,-0.136149298649459,-0.033798748105832,-0.28438396531359,0.0407595598143165,-0.306179775406192,0.0180199144359486,-0.0549830857993813,-0.0644477322065829,-0.116342345974766,-0.12965621762212,-0.131207756900393,-0.0839093878498
stable,0.066461009623896,0.31589359310731,0.446410689981738,-0.264468196150131,0.126415724380582,-0.292301745947057,-0.365113549648186,0.221416408860896,0.148924561118774,0.402644389317554,-0.100003108134515,0.0749075402012095,-0.19685052859435,0.492330468428745,-0.0153771820750013,-0.0439246665715678,0.183508340662569,0.249318191175654,0.101039150482791,0.139847209009196,-0.182140027823005,0.194010987668479,0.0095936883115624,0.0261781906323815,-0.246030700029884,-0.214958821054008,0.0264751475872236,0.318213570113853,-0.136907889829066,-0.238953492854415,0.0591881859123043,0.0242830323850211,0.042546380378384,-0.0532236448632258,0.208025124654172,0.0096191415933943,-0.0136765747091775,0.151845147882387,-0.365422763850134,0.0398009597137866,0.0633493648050237,-0.340286042175507,0.0523517041689556
