group,CD3,CD45RA,CD7,CD16,CD5,CD161,CD27,CD57,CD11a,CD244,TCR-A-B,IgG-Fc,IgD,CD38,CD71,CD94,CD328,CD57,CD11a,IgA,CD71,CD49d,TCR-Vd2,CD52,CD56,CD45RA,CD7,CD16,CD161,KLRG1,CD66b,CD57,CD11a,CD244,CD38,CD71,CD94,CD328
progressive,-0.131182305800213,0.0908992274413955,0.081979291368486,0.136281757011648,-0.268344624808933,-0.167667671979216,-0.17774766711828,0.263226096114401,0.279561152566611,0.199319774857113,-0.0967495324613471,-0.172383255108632,-0.153338322573593,-0.0112617206534547,0.0441305194498307,0.306785435951646,0.343701247589524,0.0599531570847354,-0.0716404279956385,-0.0029481482926148,0.108746950258503,0.113402437972923,0.0728878143423188,0.0163590344668577,0.313601726326859,0.249181970148169,0.216174516720914,0.150797812383091,-0.0419221678905992,0.187908189970163,0.0068866033110563,0.162292446092631,0.435495987776138,0.245523959122376,0.245659079163315,-0.0899772394660738,0.498112019709616,0.524531012424255
progressive,-0.0620956446033496,0.56240174899206,0.405665228858261,0.159142102023356,-0.129362878782933,-0.0247243986031579,-0.0642305622681704,0.564844625863935,0.594674892094318,0.303899611790378,-0.0696124675588622,-0.0024539529708106,0.0473258941664413,0.0767093498912574,-0.538565977876211,0.530240210872628,0.361226588882838,0.448158203609398,0.531579299423087,-0.0564463883602613,-0.627741148417103,0.0926424259274827,-0.0069930617061315,0.142319097098117,0.38280419524481,0.532868269258295,0.438318242134488,0.0987955814240599,0.0040609936717115,0.287468792955484,-0.170381881587805,0.561313623773714,0.592048190491452,0.32046072952648,0.0465527205075033,-0.582061851168641,0.504939556789405,0.33614009322941
progressive,0.311031466045667,-0.283706536774288,-0.415220207780944,-0.401905676428614,0.309637609935173,-0.175134509139455,0.0758731466177897,-0.0125613366241235,-0.178410288180332,-0.231716430057879,0.0581881663070012,-0.0438926470552246,-0.0715976051687607,-0.291894589993093,0.0040473895132711,-0.177630878806349,-0.283474151391954,-0.0660186491579541,-0.206048941819205,-0.179395765938266,0.045176951887475,-0.110064489057054,-0.0164307725813493,0.0426945886544355,-0.20356164234219,-0.348487280492294,-0.512434096540505,-0.226979900851945,-0.0302993181659222,0.0401600814563777,0.0033978956029805,-0.115718014070953,-0.163375502645006,-0.409414786309943,-0.381479372602946,0.213404075980902,-0.152083500140528,-0.203138321236113
progressive,-0.0742025586257729,0.184865432256213,0.126200602131563,0.147726141859282,-0.0961962273572902,0.0030040807496093,0.0465807213261795,-0.0088979161562584,0.137667644796232,0.0171990987824636,0.130372784826797,0.037766603278943,-0.0710583099990627,0.185738586009002,0.116839091172066,0.0503707758647272,0.232147573483004,0.0929010629978942,0.114702405525375,0.50590914257859,0.0468104473638083,0.151469225685638,0.273326056509562,-0.0450684014119664,0.144858024203884,0.105159811390341,0.0787261551765239,0.117142171531275,0.0812748442694875,0.188430548833029,0.0672653863885743,0.121671673735785,-0.0690317516904932,0.154285149394119,-0.101925151198362,-0.0216951595447256,0.156498104981124,0.158116523716121
progressive,0.17194038963906,0.386336027591266,0.164367226663015,0.191469186465049,-0.0961935411464683,0.126092548821472,-0.041720680584788,0.466460531613469,0.234876102397358,0.226309547818318,-0.0024189851285301,0.102127501469883,0.515720280273123,0.297010189319889,0.0908673936111835,-0.0196939942824619,0.234176231174178,-0.412572155260772,-0.226077862019409,-0.151858685492077,-0.495049845959823,-0.200257611951599,-0.0504945961273311,-0.0021019057867005,0.229030801293354,0.0979821723693887,0.280228104816709,-0.108623422979287,0.0291403873042472,-0.0117102966589179,-0.118430442074796,0.310755263518532,0.130466214835258,0.324069325112954,0.0834822524751528,0.0352554773296154,0.236728591680109,0.305159264541539
stable,-0.388498757405227,0.581465118005562,0.485670290184672,0.459649627789037,-0.388257308831675,0.123850482573106,-0.288109129545294,0.243907536851081,0.607180033888407,0.523871836762211,-0.0812974733186038,0.135875236102039,0.0480889930149733,0.437458140954637,-0.005479346610454,0.398849180781161,0.56635930533001,0.0922004912586234,0.419525627410941,0.14675092123499,-0.0568866984649102,0.122324983666688,-0.0928081408946686,-0.158977446044309,0.57732964531647,0.535165157457556,0.531124645371181,0.402828751350129,0.195478431294019,0.276941016449204,0.0835363322464954,0.300407832983153,0.686621370534732,0.549477136061279,0.524789850264895,0.0152769009365223,0.546058615885497,0.678491507544265
stable,0.29494713740935,-0.294417911709786,-0.134310477285857,-0.303062342743474,0.329914735445925,-0.198033216297768,0.291677316206317,-0.138074039149188,-0.189615053685457,-0.129847652657827,0.0713125876854713,-0.060977448066062,-0.0600041408082546,-0.169323673546439,0.181898815704295,-0.147441739975143,-0.175356318515903,-0.144060018913977,-0.324170039036459,-0.0065986783805933,0.559574420632408,0.515246142676196,-0.0283534304903211,0.097445580402776,0.0218593268483333,0.114354866950253,0.105217979150238,-0.0165962207854018,-0.152259293047889,0.188516152764362,0.025958256344925,-0.002820138676187,0.179663849712777,0.132393218250177,0.20064096725709,0.176824043803441,0.125077264130765,0.094265261759355
stable,-0.341452385854241,0.553031859642759,0.593547031957575,0.544170021924847,-0.445317029317888,0.262096595184215,-0.416818964547392,0.230094931090504,0.234720286867327,0.536757865544324,-0.174571849104918,-0.178791031049899,0.0223654620177062,0.551828200008518,-0.161272234359303,0.449099450621058,0.458502837217434,0.165509420161507,0.0279195700002323,0.0130992104155887,-0.301914276802443,-0.284648479102924,-0.0854621566390447,0.0472574455425521,0.32379254813733,0.206036643278055,0.121412959632512,-0.05542855946392,-0.0347737896107,-0.0445012208727218,0.0299286881717185,-0.0628482169861995,-0.0169062313492565,0.14234317024567,0.237346924703577,0.100122057015636,0.206744388966123,-0.130293799723073
stable,-0.516802420237244,0.47232687976499,0.479887044101224,0.498865415535438,-0.557767121300263,0.217765382413317,-0.202230721639195,0.103076306318279,0.343857671083064,0.410166765944212,-0.347150148661003,-0.0400181809484416,0.24280391336576,0.192902199471891,-0.220463801769907,0.251027316770949,0.533795487978664,0.212946500863117,-0.0458156072318871,0.141682366017237,0.0752573308658645,0.0224140723665399,-0.18258911911364,-0.0778364185153749,0.389486136167929,0.221407361236601,0.396978336634796,0.255398303194227,0.238215452682118,0.180123089543977,0.150339247379761,0.16584752916399,0.135869911307137,0.318770367812137,0.0122618752677557,0.122883280103856,0.476676071433557,0.306696225380811
stable,-0.0873271723248366,0.183733399400013,0.256366465197873,0.206386310832344,-0.165388023068862,0.182131368138606,-0.0672671639578473,0.0272021069602051,0.208739592549752,0.230730788827296,-0.0310902305649957,0.225562448134182,-0.0288989214864916,0.456271040814345,-0.136634626624858,0.125656408794083,0.354345521595621,0.105971957246591,-0.12993249079522,0.0206680480445577,0.282137176150797,0.110827675471487,-0.0630492645669429,-0.138021299794488,0.631389017934547,0.263929577523709,0.594609557570674,0.0628983514303334,-0.0364937702636168,-0.111749870510157,-0.0172653135065201,-0.0998218870317236,0.193144448571441,0.155192468385628,0.22109128489687,0.0159391418511487,0.672724960524459,0.40213400388461
