group,CD52,CD3,CD56,CD19,HLA,CD45RA,CD7,CD49f,CD4,CD16,CD25,CD5,TCR,CD32,CD161,CD223,KLRG1,CD27,CD1c,CD1d,CD57,CD278,CD178,CD24,CD11a,CD244,XCR1,CD267,CD163,CD124,CD2,CD226,CD38,CD71,CD193,CD1a,CD36,CD49d,TCR-Vd2,CD158b,CD133,CD158f,CD94,CD150,Ig-light-chain-2,HLA-A2,CD328,NLRP2
progressive,0.196627141084493,0.22343848169227,-0.244579707626651,-0.0636731308760731,0.295418284591213,0.0613012280751976,-0.0881258475019539,0.367563821877977,0.209255229685672,0.0333023456143599,-0.0217080438186388,0.345886007569465,0.17016218141202,0.0786821253944379,0.11282609385818,0.148697250579087,0.0641158596849689,0.300776835411828,0.126595020286662,-0.0852295307815014,0.0112912740888749,0.0800901056276005,-0.0070078008578187,0.142539069973524,-0.0651810077126304,0.184899875494275,0.157375064014517,0.0488635724783164,0.0088221313050186,-0.0120703807138105,0.277299045179747,0.101580307698754,0.091447963868198,0.128549833518356,0.0402900266777733,0.243782674551143,0.379982283124741,-0.0928622703644334,-0.0683983563571862,-0.0446934381203594,-0.004412286653588,0.110601268916597,-0.0090377003470473,0.0841969984871684,-0.0333334845343924,0.0511217993095427,-0.0277965561204168,0.159875154930491
progressive,-0.178571450032981,0.0691581511086218,-0.344805090453294,0.0367918161326168,-0.296558088820177,-0.602262408959775,-0.432198619650943,-0.0776089522650208,0.21154684996539,-0.221960444441551,0.0933918609707919,0.166254851889205,-0.0708160637088616,-0.0082243718514742,-0.0834693719261519,-0.0126638257258809,-0.340663525349851,0.0974887315596001,-0.0379456915251137,-0.178748305636058,-0.530710597304904,-0.0438885734113932,-0.0763242794624505,-0.0017572756310201,-0.531467540845466,-0.262451432090474,0.0023916396668847,-0.066853636946402,0.0214855202393148,-0.0962128726102716,-0.119315818766481,-0.142003834257997,-0.0809571414817439,0.329051932906123,-0.0712726509512258,-0.0523631324443876,0.204835767382579,-0.123623936719039,-0.0837691442502098,-0.157957104068573,0.0687685151424265,-0.132837939144816,-0.502206948016545,-0.0980531218977852,-0.156048553716089,0.0335800974610943,-0.394560205128742,-0.0357528526744268
progressive,-0.337527094033487,-0.326993444019398,0.226030758455943,-0.0340315003846389,-0.122776953853326,0.0740317008101474,0.0444830825966484,0.0116737889781254,-0.0690176133591873,0.21365505897875,0.0401924631740945,-0.196428954983698,-0.0404930899501872,-0.0007311211901175,-0.14405488186807,-0.0119103917330331,-0.0205655236688052,-0.0746694852772686,-0.0684862329484681,0.0352816996304934,-0.0358813681979394,-0.0232176943504476,0.102890443751383,0.0368997158454892,0.0656692730343918,-0.0151732612695422,0.0942750262569269,-0.0318432340696643,0.0395827253633035,0.0202994374193241,-0.188879696859491,-0.0046061879905667,0.113768084151786,-0.04884310130043,0.153452986859816,0.110868799170573,0.190473678385743,-0.116200593975901,-0.0535091266550246,0.0686449070923319,0.172876591702641,-0.0191818254689655,0.090434866860342,-0.119270242282555,0.043106821501775,0.104794912601373,0.0874643477694635,-0.0330568113400603
progressive,0.0541872358208768,-0.173345632766932,0.216500272837148,-0.0015997235261774,-0.102282956692813,0.306245729747521,0.219441194555602,-0.210856167880535,-0.450046147863351,0.209782605566602,-0.244874741331042,-0.332692294725401,0.0291521920513488,-0.0203585576143755,0.124000317003568,-0.0290657104932719,0.0886538566452769,-0.239976964985493,-0.149917302924962,-0.0596595153782789,0.243936541881988,-0.425203307988939,-0.0538305803302021,0.0204164984248126,0.281111288049049,0.269222169998116,0.0483581495925656,0.134784007788745,-0.0228631730892871,0.0052473595323211,-0.115849333214292,0.0848063884821852,-0.0020568467668648,-0.394189897869732,0.0580184497195096,0.0337547421126502,-0.0406893293726029,-0.186605951341992,-0.0711422159588162,-0.0572936292462638,0.242082213290515,-0.012024994278863,0.13686603379296,-0.0873537913736415,0.0523843515100639,0.031499891261038,0.0909384080339304,0.0213327422172296
progressive,-0.117643980598913,-0.0063584010730673,-0.109887351231789,0.236347356784003,0.0599933575805798,0.225507502160699,0.154819945369117,-0.123684407781179,-0.216282682494546,-0.0857715432371178,-0.0485407432627285,0.0623975436903424,-0.0033597974566664,-0.0707352277690867,-0.258206371041722,0.0984404667428256,-0.0929717220229128,0.0545525904798651,-0.166906457245693,-0.0400996500736468,0.150806324790146,-0.228070077242147,-0.0719933208732587,-0.133302844567606,0.0048298032843988,0.223242938834741,-0.12413191429479,0.116397577760029,0.0688399420921742,-0.133766425959385,0.129212156591938,0.0486700926235957,0.132206327813239,0.299822221734763,-0.19434393756441,-0.193735873693786,0.0579971465232288,-0.0765209454030711,0.0970508950636727,0.282527428947899,0.300918077162909,-0.0922990508250666,-0.167660921590912,-0.0582750684830576,-0.0290386323737407,-0.116651519120526,0.19936250387161,-0.000154302748109
stable,0.426782213915569,0.588880177166876,-0.467938665354747,-0.0120073033206212,-0.171609288507418,-0.427509295984387,-0.343673920144073,0.157696046442527,0.569777571797715,-0.365373170347253,0.130782269880378,0.691411824280599,0.0096842491456914,0.011287069661637,-0.0110159236857808,0.0264580719850489,-0.0488577731625762,0.423676873021554,-0.0218171711915168,-0.0122300547870555,-0.175334670713632,0.140241436933979,-0.0359413229426799,-0.0652319788908666,-0.539904343125917,-0.423556877399835,-0.0028415522041833,0.0079745337881804,0.0161355274496881,0.0465188023215676,0.310745889892381,-0.079012005121794,-0.44808172535321,0.0109478585765144,-0.0556009048014101,0.0104643052405465,0.0258184390829331,-0.0643115278855777,0.0926460184055497,-0.276129445482767,-0.0315551390561032,0.0467887875493458,-0.300332493999319,0.0379466735626281,-0.0916188779586126,-0.0109644548221434,-0.571855347503933,-0.0193907057973131
stable,-0.111184436625903,-0.296136644217125,0.361260574984355,0.100133957189277,-0.0109662256506904,0.218351259463576,0.42027188420495,-0.20533669041301,-0.231069536512593,0.425949923809568,0.147038496033847,-0.39482196130315,0.153877914795848,0.105603257003369,0.179027285244058,0.135947993249348,0.156089413130534,-0.314232011832913,0.356670728144908,0.0570683452760848,0.194728345252572,-0.201298384145056,0.166841561096216,0.186490062164424,0.410036455599403,0.386600601581364,0.0915077445070921,0.0879961565042956,0.182377531512214,0.146080774134916,-0.302098400510384,0.137930098515657,0.433053953542434,-0.415941134544745,0.113089296213515,0.0695216422280652,-0.0985147370400492,-0.217866494401813,0.126724951043933,0.390285947502022,0.105101094419087,0.115034267311822,0.306371935336093,0.116292091694383,0.302346502447571,0.152107545048473,0.497440685415375,0.217872475708262
stable,0.116314914334367,0.058221602920936,-0.0896495854820464,0.0994343507274091,-0.21312220505106,-0.344224747666824,-0.296323454817572,0.0863849276059194,0.108240782532334,-0.290054091311698,-0.0889422618483161,0.20053803897535,-0.124355684750292,-0.161462774129467,-0.134684586853101,-0.176934323480384,-0.169676375798397,0.280249282488865,-0.0430964425306009,-0.0604538878113619,-0.093162387682512,0.0239796674989821,-0.106717131152769,-0.0559284084129709,-0.0585068684517133,-0.287699274924142,0.0541504307234902,-0.0008102520116886,-0.0460890506550913,-0.0899840746095514,0.18576664201642,0.0167237365958419,-0.435454688475843,0.0469564033785095,-0.166250536117469,0.0394417178001483,-0.0793029883053607,-0.026020831484124,0.391697309543178,-0.102643452887264,-0.0209690750242114,-0.0435612443332854,-0.0697226199544115,-0.0570874604258433,-0.174373811001707,0.076758965495192,-0.200051071053188,0.0329319232984362
stable,-0.116330342413097,-0.256524674550292,0.279903770591556,-0.0403522119369093,-0.179350580258222,0.169454845902959,0.131597979532652,0.008622663319218,-0.373904930334984,0.132593460520974,-0.150531471792714,-0.411598104041759,-0.0102340734572739,-0.127011004658714,-0.0303220554095926,0.0437597708746569,0.0500664348399232,-0.145650566439619,-0.0033583597443489,-0.0762444858627107,0.255510168284289,-0.424714762369138,-0.184214637606367,-0.010615699794166,0.0890402330871955,0.129529259771284,-0.100108703391826,-0.0456132957865682,-0.0301092255920834,0.0081768961402873,-0.250993123294553,0.0221219440395381,-0.238955535691979,-0.492181517135197,0.0355850789221791,-0.0168923043460702,-0.0985971028461866,-0.20952064379248,-0.197081660561512,0.0997491690231915,-0.0260309093376111,-0.0260295334637873,0.0471710883400716,-0.198573347734625,-0.0716203392435513,-0.0466075906601985,0.184867227428186,0.0039159045360982
stable,-0.212035803235353,-0.312104513455504,0.509613334211491,0.059026585884813,-0.160655308770091,0.211395202218152,0.415511186850745,-0.090800908179869,-0.331986427027134,-0.002843638872898,-0.117481408949646,-0.408032018460585,-0.0174476543709089,0.030539448487277,0.041698108754125,0.0840062599832023,-0.0453606250277577,-0.114989152877529,-0.0390087543733616,0.13815374660493,0.0307898760068094,-0.197964451465399,-0.0170780320909155,-0.0547536976816311,0.193215065069435,0.224068012458398,0.0245277845073202,0.0234242282340646,-0.0802304131053176,0.130137497558,-0.115280713745784,0.0105139481966319,0.120888145522429,-0.133144848612375,-0.0809870496991284,-0.0225151617280638,-0.0114592803876842,-0.136852741462203,-0.0075228780265317,0.18006893401811,0.0850868867097889,0.033789339034587,0.606805108234259,0.0057735266014785,0.082499388530695,-0.0799489703902783,0.229381168653836,-0.0086352116576739
