group,CD3,CD56,CD45RA,CD7,CD4,CD16,CD45RO,CD279,CD5,CD69,KLRG1,CD27,HLA-DR,CD57,CD272,CD278,CD11a,CD79b,CD244,CD62P,TCR-A-B,CD106,CD2,CD226,CD29,IgD,CD38,CD71,CD207,CD49d,TCR-Vd2,TCR-Vr9,CD133,CD257,CD94,Mac-2,CD328
progressive,-0.272433459914942,0.316102949570785,0.245999861690389,0.290989701276119,-0.205413914653851,0.181256382740431,0.0541885774029969,0.133994521970405,-0.436136618883881,-0.0476692065152854,0.298645648382636,-0.262955667646945,-0.0282702545650604,0.291844351925513,0.0473054245102579,-0.0621208295163748,0.429552590463777,0.0926866650532934,0.223245168418773,0.0899538647063827,-0.160442418117091,-0.174832531575878,-0.144353495023347,0.228129489231403,0.143960913727327,0.146260021646231,0.152773151790192,-0.0137172755042414,-0.0931812315152191,0.0808614570160708,0.143648015987336,-0.0820146057592009,-0.0649472324502932,0.108136182646826,0.37106038964734,0.0951752995915247,0.385662630357525
progressive,0.0219162034490031,-0.342005067027208,-0.507803870525866,-0.375638130938694,0.228931041191495,-0.105065184125003,0.0655024234470374,-0.115282812744965,0.12130928981989,0.181146100237348,-0.294689249363379,0.0203580308996025,0.0187757795833152,-0.550009728240939,0.192998850228752,-0.0044681055776566,-0.58513415983034,0.0320448584953194,-0.313095442078028,-0.0749219036128434,0.0752598391285425,-0.120063370342875,-0.191996053290336,-0.0919472085781711,-0.211991825623505,-0.0401279231942586,-0.0762972564446509,0.503340071385555,0.0424483128102178,-0.129087725864603,-0.0426537299843177,0.0298420270298517,0.0611925027686477,-0.116979977306778,-0.510038424587555,-0.066632969840875,-0.342511159310742
progressive,-0.266869275129149,0.297189436489203,0.489169151697286,0.513985046741693,-0.180903762476721,0.278144353073028,-0.0673051620837856,0.0077102588194625,-0.441988267990026,0.0049065213779237,-0.120904430857913,-0.11137722262937,-0.0331956713258817,0.0635429310135121,-0.0052830568557776,-0.197119762630952,0.217777499634914,-0.0275163829032544,0.387708718470603,-0.0457021239406032,-0.103850457031627,0.080446443350456,0.12339902769071,-0.0751520924098854,-0.0934460170082604,-0.04604376218292,0.389645984903756,-0.301772901992136,-0.119642810311182,0.0052638451870464,-0.0903291817326769,0.0876535349526118,0.0574762402759367,-0.0547389561042112,0.161009312686734,-0.0742232574870436,0.1403264816538
progressive,-0.208774401192257,0.319233291515732,0.284459872951987,0.305783243608131,-0.106184278777366,0.232344015541629,0.0889707276661507,-0.0105137525301523,-0.102514130382291,0.150112983992867,0.175217406120403,-0.118479809426679,0.0739070916858212,0.181757494682461,0.0817271463676129,-0.0505486545821598,0.171915533901972,0.136777060063311,0.394657306329719,0.0886173496342929,-0.0384895042652055,0.211703793157963,-0.161938183462153,0.164538250597075,0.12154110102068,0.167986276391712,0.265127138790328,-0.035508356116273,0.148008978006318,0.148032803882145,0.0207312863692488,0.271626063304596,0.0400546419189257,0.139339561215625,0.264251791760649,0.29724964632368,0.303258013458918
progressive,-0.160014269491648,0.234399997411694,0.092579092241957,0.13591016887088,0.0279592769346591,0.233508021839794,0.366249367195471,0.109122549039257,0.13592147363996,0.0216633539780513,0.169351282288995,0.200456158546113,0.216462041224796,0.123440889896507,0.192863722670783,-0.0835662283843191,0.214418655364713,0.040786995767438,0.221880001508707,0.278707103271163,0.325787676605248,0.414634270393536,0.0929387802686742,0.38255308879268,0.169140867309964,-0.154060663477277,0.194896301352345,0.104527635539468,0.448903917112986,0.0384335970124022,0.219419414926564,0.356182356154347,0.0367037901251104,0.0766816166619106,0.0993329320381451,0.360428962902541,0.491736195996719
stable,-0.342289562181398,0.418108591780088,0.376530205910626,0.352937577450928,-0.422456551802653,0.269159385388797,0.0486189500000992,0.0412003665252891,-0.545044175300463,0.192251984152221,0.195399375860924,-0.252354111543534,0.151714042053692,0.297548665565269,0.114331307022294,0.104910029966718,0.645798135449762,0.0990027324819591,0.42553564756804,0.256397930998169,-0.167351385836787,0.199129086437381,-0.144506970770427,0.216237655353917,0.216958924956095,0.160845250090829,0.501764047304819,-0.0389123898045521,0.0535375239639533,0.133237099693775,0.0255274591910373,0.0894179101465055,0.0261342463312381,0.113372101396535,0.439667890881106,0.0375192611799209,0.57700942211736
stable,0.452511855289429,-0.475573785196752,-0.278305620710924,-0.324942947032782,0.383596958067141,-0.343778686446742,0.0595534589887098,0.0149463275850319,0.543568072115909,-0.0756037410047249,-0.07082615530681,0.490113580514004,0.353640940036112,-0.261745669729545,0.0948613132897035,0.487218568053311,-0.461699155607546,0.084884366410218,-0.394283081912233,0.118957694261107,0.205629630341153,0.0819055853923208,0.476374002494569,-0.0105519567571434,0.477952060098019,-0.136071621496784,-0.122462485331808,0.577139622249266,-0.0459684295367999,0.366920998834413,-0.0851031116259301,0.0012058593962753,-0.0748909318513196,0.14482534610008,-0.267231225194086,-0.0285951333500339,-0.484294298334539
stable,-0.0851700270598501,0.389882646096044,0.20498274740451,0.132047148132013,-0.0978361171473328,0.33585294415227,0.049019385128416,0.294385890757666,-0.262723435936219,0.371229701143774,0.220621609813822,-0.0315502627749092,0.172934999183866,0.321487852720166,0.0817851300110734,0.182926466570785,0.227202866992763,0.0976389972147628,0.283863178033573,0.0858700440946191,-0.0767866553433582,-0.126156846140318,-0.045030223717087,0.129764398495572,0.170021575330204,0.0285083567725694,0.450430368244123,0.317782360796686,-0.0395067452741927,-0.0092352688986206,-0.0578315983530244,0.0520017638396251,0.0788575552700533,0.164706466486822,0.209973026181025,0.0318075568548681,0.352284979078764
stable,0.429219754308135,-0.344495736427172,-0.393415611599039,-0.447039458676903,0.427585857951879,-0.169003998079869,0.0628380493476537,0.36301793563844,0.418221380080988,-0.0450454363763317,0.0373966203880404,0.212109322332591,0.491898770408274,-0.0044663860311283,0.167753064374519,0.460163124966974,-0.185302571743752,0.112393192623226,-0.329816710859467,-0.0499733241913057,0.415013453488027,0.0651953620403935,0.301518087832461,-0.006314036573656,0.152386739431038,-0.133368936030771,-0.0093748167961347,0.425276911793005,0.0471470113327732,0.234757470649733,0.298171205264361,0.0589659242119119,0.0817503352479062,0.246682841493712,-0.188219430115982,0.141336696392974,-0.264775214355506
stable,-0.410103793955049,0.533310659015862,0.309805371098663,0.562742271064472,-0.439614128940938,0.0614927107841896,-0.0923858946422381,-0.174457986640568,-0.526469740695048,-0.0023143360135888,-0.174058830279657,-0.216278467115296,-0.0208151502828908,-0.0955274010586928,-0.168640005652451,-0.143043302313322,0.197531589509941,-0.0708728025077771,0.192701824397699,-0.219394582500696,-0.25070150894543,-0.105161728996393,-0.284717231549719,-0.150880741904763,-0.142048518926331,-0.0291084130099842,0.276949228581767,-0.0016512399672924,-0.0427940089175524,-0.163201050624772,-0.0509542602900026,-0.0958365077284194,-0.0279304698874305,0.0442067429865429,0.533249523101128,-0.18752277757994,0.471982092406682
