group,CD275,CD52,CD3,CD8,CD56,CD45RA,CD7,CD4,CD16,CD5,CD69,CD152,KLRG1,CD27,CD95,HLA-DR,CD1c,CD35,CD57,CD278,CD11a,CD244,CD62P,TCR-A-B,FCERIA,CD309,CD184,CD2,CD29,IgG-Fc,CD18,CD28,CD38,CD71,CD26,CD49d,TCR-Vd2,CD305,CD158e1,CD307e,CD257,CD94,CD328,NLRP2,DR3
progressive,-0.0476805468220157,-0.0400557298826363,-0.0780500575848832,-0.0594670675047391,0.203900188558078,-0.0832293523714072,0.0704424667689792,0.066940665944734,-0.130825091787768,-0.243863981095827,0.0637223507061339,0.0431586198572894,0.0219359395672649,-0.236731511647438,0.107957673740272,-0.0961354180000918,-0.115158339268626,-0.0941985534933499,0.148321456301143,-0.0481176508963133,0.138323838870595,-0.0450263897945629,0.199408233823308,-0.0618574288141625,-0.0912454352944664,-0.0984118818401045,-0.062889086022672,-0.0852492131532411,0.200810381365043,0.0151005246637821,0.003193041969188,-0.0659954528331292,-0.100201392194292,0.0676789611297706,-0.1482369708451,-0.020530837530085,0.0908432063600312,0.0880895975350562,0.0903559313843069,-0.0443325554842181,-0.0991686976660216,-0.0242515057148561,0.0185165469324663,-0.0206572647668886,-0.227769147492247
progressive,0.0388700771441035,-0.165476903520647,0.030687457867468,-0.0747388404377959,-0.383278199761936,-0.527182756487116,-0.412056083228431,0.210593953590585,-0.120684786784503,0.137766760075106,0.169338735154633,0.0367054308117566,-0.32403819692738,0.0657480798287356,0.0120236409207199,0.0222976104216517,0.0565337246913,0.230401388094972,-0.54328048073638,-0.0323239751238497,-0.567271538850259,-0.316705847438145,-0.0430834207874587,0.0839289566792047,0.0716014259731581,0.0227813233047557,0.0928607645281899,-0.190176880840745,-0.153732988140725,-0.0186321762124118,-0.101060651945946,0.156443723893316,-0.0382731788535759,0.569615141491412,0.383835532144553,-0.0833159357090928,0.0036409699379666,-0.131446373407223,-0.0618080655452537,-0.0262692882374475,-0.0874888494792398,-0.492293734047969,-0.343430764387748,0.035981786603423,-0.0539656496960119
progressive,-0.15165521309718,-0.251251340966156,-0.330040492771208,-0.0528332802140201,0.179419934582298,0.117480092123751,0.35583089552933,-0.141009043386706,0.197524671386603,-0.285734551848532,-0.208761439415839,-0.0148093928921688,-0.0551607898229049,-0.0288280824588599,-0.0594316714844965,0.0043728072988731,0.092418254995798,-0.0443194049732433,-0.071768000681119,-0.0532371665127576,0.0323557285319474,0.282536174153299,0.0541053687673852,-0.0968598844019497,0.0014024517291222,0.0231855078930106,0.0116550274334632,-0.0563765938475785,-0.153905790352149,0.094167485514349,0.140994571095582,-0.13103677246507,0.351768007086627,-0.102558516813953,-0.0040816378052331,0.0279865140684137,0.0336971268546523,0.0941271601230991,0.0163539678805751,0.0054622503119409,0.0024162330827151,0.205371787545152,0.248744897595754,-0.0080863527080319,0.0647637113397396
progressive,0.221511086799754,-0.0837768950417422,-0.178891654000036,-0.250162593911125,-0.0186589298942729,0.002778585123295,0.105575754230002,0.0048339385670859,0.140340379037712,0.0173044902334122,0.353003029869429,0.0856330213089139,-0.0012580047068402,0.104895409908857,0.0623865831240155,0.0609903212311482,0.0593166308685369,0.161263033288118,0.0248637096210053,0.184657609481133,-0.0077403276537836,0.0391760285322921,0.170187613118053,0.0080173951417271,0.143055357509692,0.0722084446122872,0.1473469560748,-0.0309431503320796,0.145825097108566,0.1414185581418,0.130433935126281,0.0472479671416957,0.183467455935967,0.334726528569755,0.0504668410237331,0.186966088346998,0.139136331856474,0.145896895483677,0.0189512204924462,0.144501192599148,0.0051159226806276,0.0937253303535968,0.0199656812180949,0.09333313448129,0.0958258011328674
progressive,0.35099413181493,-0.007999790680726,0.167591638646081,-0.0761499750365473,0.168289711463792,-0.0325132716440184,-0.493840824347283,0.155029370037696,0.206898824943252,-0.002885806234394,-0.143499359809498,-0.233714607652273,0.012637233069914,-0.0280061525487795,0.392887138012735,0.0918916278231715,0.205025005627865,0.273369044367624,0.0278334868017402,0.243656587255402,0.099518558121212,-0.27150331051568,0.136027803008312,0.0816252417729665,-0.0535130260918392,0.0947997710788859,0.129005317830414,-0.189135273091424,0.13141370735827,0.0422760354921842,0.0663114847627033,0.0523274896136219,-0.150681394940148,-0.081459236792929,-0.224414318959783,0.0873490841190959,0.10250121706906,-0.059605839834571,-0.11665580680752,0.0774130388755718,0.0493663986714184,-0.190683478287311,-0.209621770412986,-0.009628491482006,-0.0054052178840338
stable,0.104279446286548,0.402022231271107,0.550039902610259,0.0215654389647046,-0.447275886236625,-0.45808496489423,-0.385298226898182,0.558826297016948,-0.294111153352431,0.65269430333908,-0.06995218400746,0.0638083462067733,-0.0351284271325865,0.43141799344661,0.168609593530361,0.0377491613894741,0.0114695065101342,0.0457207589448863,-0.17499786460634,0.210064425825577,-0.547068115722449,-0.440824535242589,-0.0937937490861883,0.330629701095454,0.0157139599693124,-0.0636765489277476,0.0096212841870758,0.276754492188102,-0.0335800118679127,0.0034069567251701,-0.118161191776704,0.343104321111322,-0.395505808386149,0.190604163342391,0.250730265861886,-0.0126105692568904,0.12715208830657,-0.108776110544647,0.0088265654298817,-0.0389770508944613,0.081961099361706,-0.304670109467249,-0.565806489262602,0.0208004917329522,-0.0061663315950297
stable,0.141923950959725,0.23923458369004,0.4103748559991,0.304878797666302,-0.4124479626772,-0.301424570449208,-0.371248874528723,0.381170215492033,-0.271649794479772,0.559886790301002,-0.0588231100341883,0.0003898147883453,-0.0091386434132915,0.39827961171208,0.280865257006625,0.424125244430884,-0.0814071933413261,0.0674268254057015,-0.186487865346604,0.614862226539077,-0.437674865031349,-0.441106838074247,0.17685437466254,0.258189002074159,0.169799686705544,0.0267282454116987,0.046604326426696,0.350601139326062,0.592190793190428,0.039804612328272,0.0669322447355948,0.338952314562722,0.0598125975969921,0.605037556411193,0.344110691644755,0.480290067850025,-0.0294025242870089,-0.0005947533296634,-0.0264046576822516,-0.0174868597772723,0.0195984901820312,-0.119834918077046,-0.583162821442591,0.0103157443299055,0.118867056585426
stable,-0.0594753000728454,-0.119996375214209,-0.0532627677098538,-0.0869706014481202,0.313853765351696,0.0957847635978776,0.219677640778468,-0.11758078448259,0.428605577426785,-0.174926128298551,0.332991413725521,0.120166298565394,0.273690892770956,-0.259265148405396,0.204949251252414,0.265707128740027,0.0150033023946088,0.365231802792846,0.169112696487309,0.144626614956097,0.278510850310361,0.129915814693932,0.0159380932502592,-0.0031197828507042,-0.0221363219508035,-0.0067632155129194,0.0809418897768771,-0.174642843180119,0.236882918356027,0.300222675863094,0.36676573774086,-0.141054513896687,0.403671368112929,0.143342813897091,-0.0086679058207811,0.0664843076402872,0.0206402051918598,0.144803898006998,0.0169700217334139,0.0418470262237722,0.139953606749591,0.388026389625089,0.383318317883685,-0.014915894230525,0.140065325330373
stable,0.113613422168539,0.282428994913084,0.501453838993772,0.155505580112701,-0.468458401373823,-0.411352014460956,-0.485111596109119,0.443396409491312,-0.350497336283041,0.597938336131363,-0.0273514342714352,0.134196468518836,-0.0087237151859511,0.403509543853972,0.357761278862951,0.352898494768639,0.0006860337774825,0.0725606981241314,-0.0526934406125078,0.404385813224485,-0.271059374980869,-0.317439801986571,0.0841354401844876,0.467274558582738,0.0935665937453444,0.237432278651928,0.04733130089076,0.490367152076391,0.265300130829335,0.154907380410798,-0.0231632784052967,0.324981180394792,-0.100227502188612,0.305552814135192,0.291347442882167,0.229568725879561,0.162060646703276,-0.386214737640732,-0.175171180061313,0.138693609393819,0.0526510646799776,-0.290765639962414,-0.443855471313872,0.117241049559085,0.206365005917353
stable,0.191698303671083,0.301143179524516,0.442222912635532,0.0955571026268296,-0.431546370237837,-0.307370612149284,-0.52997738766638,0.452955196854655,-0.0981057234112099,0.523281805853788,0.0531280224020217,0.130676090164209,0.168965823935235,0.189593489240463,0.240607986381864,0.02616526716857,0.1756872416246,0.17641640939809,0.0210513408838508,0.189055517316245,-0.233590593801173,-0.211756933297674,0.221679431170994,0.281802385828151,0.137888593989575,0.0121236770461255,0.130066177822828,0.33585546774515,0.174874466437549,0.0050940070096761,-0.0136818449140289,0.24073478481721,-0.312999253120646,0.110794782672623,0.356648024435277,0.185215599696592,0.0256407069123806,-0.0175536472723783,0.0207983080239456,0.131992149936876,-0.0708108082570705,-0.457874646609838,-0.404024454800319,0.0783693036780059,0.119419415747498
stable,-0.0803242813633084,0.071999032089711,0.0771197853051536,-0.0253748268331317,-0.435595640026854,-0.122691667164399,-0.203739081640282,0.0792858442378923,-0.163470606496245,0.13452853560445,-0.0143263725175611,-0.0257643046602754,-0.135529066480517,0.0454484170148782,0.0122159668033876,0.0484551059097449,-0.0700453147520051,-0.0263732384823648,0.0115867700181918,0.164563729519805,-0.280236785956073,-0.383398476922485,0.0173301689724755,0.02544109137841,-0.0696457663096594,-0.140215965687666,0.027113415959679,-0.0544685652813189,0.0263853128060916,0.0775608649468796,-0.0718087869491935,0.153855616892057,-0.186290014828091,0.347424481854188,0.0542721246548971,0.0357674620151952,-0.058115797832806,-0.016141737680952,-0.123461208567529,-0.189550546119368,-0.0617525375692064,-0.256243577798572,-0.282392803345003,-0.0559406330012863,0.0241726301441241
stable,0.0683093446331293,0.278508901185816,0.162959687484219,0.211148298740976,-0.316162654195677,-0.259433144728263,-0.324335307151194,0.258162768309555,-0.279093601736646,0.47668451359862,-0.0393303685259187,-0.0290485335651442,-0.124054337549242,0.201100811139089,0.129773407499276,-0.0801577379895657,0.0697164367454881,-0.110944906960069,-0.0638650160594574,0.0260509771799357,-0.300972452340366,-0.280400935140748,-0.0175542021657826,0.109218177163568,-0.0124773840325159,0.0593120570487958,0.0503365877648271,0.344172038977204,0.0243754133977696,0.0219585490544665,-0.047243565488885,0.227933063715356,-0.134631817311882,0.0211038360676427,0.233524449839066,-0.0556210045168941,-0.191353250775949,-0.131943903701989,-0.0393238522656432,-0.142715094505305,-0.0203687154944131,-0.544381923753922,-0.369347641509162,-0.0350557895524038,-0.0503453227431015
stable,0.232940773368663,0.268605770330703,0.181026582196741,0.338554147854786,-0.383887630121311,-0.154316189191351,-0.168945275284043,0.316825030700651,-0.335270846346522,0.525554719587903,-0.0239471662667621,0.031803279284467,-0.184921750000191,0.284538625605642,0.300990055188966,0.383294130420703,0.0189961435349856,0.0536474750035037,-0.286418122899416,0.415952630283615,-0.219828003444877,-0.190286826829163,0.0462799847542339,0.155154091336668,-0.0113379772293297,-0.0900063168390637,-0.0493383033329116,0.383709959338564,0.343290636839054,-0.114652831137608,0.0007364059321252,0.374836191275781,0.120707692697721,0.600354740836127,0.240971980232369,0.421314440978495,-0.35618710974484,-0.0273770736860086,-0.126614192885019,-0.0055609778027731,-0.0004068859807056,-0.490266555168882,-0.347247609802388,0.0058015568449283,0.0079701570003317
stable,0.127837337558876,0.0874862719412225,-0.0467172925239265,0.0887407796857423,-0.4119682682065,-0.307363400214582,-0.391576726532846,0.176014434875242,-0.239015803395554,0.331390419310395,-0.112833531590397,-0.070217553284014,-0.120035618365791,0.344768698331688,0.0189328121174639,-0.007382399378887,-0.0171000741674341,-0.0544979858201954,-0.334892283032732,0.108056568733213,-0.547264623457536,-0.344480291287948,0.0041590730863213,-0.0393482869863415,-0.0126258825522166,-0.148894795271356,-0.0251346916221936,0.21997710787748,0.0318824072345304,-0.0991008129862933,-0.266654487481236,0.197223238034445,-0.171359249172281,0.159947127479963,0.0453523695386363,-0.0759674091809227,0.0302455284234813,-0.200335120555591,-0.147658025839363,-0.0050617838958276,0.0052868204453901,-0.239612669419598,-0.402054978443497,-0.104008032042415,-0.0283064150699041
stable,0.16968200897494,0.037554031905028,-0.198646472771718,-0.385411520879321,0.0347344827534303,-0.204327400921295,-0.258795741245237,-0.26534112357377,-0.0441281250562001,-0.297261900238267,-0.100519218374096,-0.394583570401817,-0.430879637790402,-0.103676491404594,-0.0779743141779094,-0.201419418188375,0.393437105662497,-0.0788835903553422,-0.125602862595819,0.156136998969636,-0.0589176694769796,-0.0510694193541189,0.375139208838941,-0.276994456360968,-0.350907907224789,-0.350503162439455,-0.495128870281857,-0.361378155218325,0.191297955944332,-0.398543505305819,-0.378300464400549,-0.138778310242624,0.0275580452041292,0.244526872116675,-0.112830736938931,-0.0709160329961119,-0.17672633475153,0.135119311649932,-0.381061321458709,-0.353692303327587,-0.351981488856397,-0.0305189891601345,0.249347434088729,-0.363655627816952,-0.375693790315097
stable,0.0304949839789907,0.240650154958498,0.371164133923073,0.0530874977550946,-0.365488996347415,-0.165684177299679,-0.334457655163802,0.262922440583765,-0.177045869325714,0.388593752016912,0.109422192285485,0.108033669795064,0.0933337183926873,0.236997665612884,0.0234019977651247,0.0682004131404412,-0.0261300568422658,0.0855751667626834,0.0938087428840087,0.0221319622138114,-0.196818421675058,-0.187015546636427,0.0533508844160893,0.227089912294291,0.0970873509995849,0.207987784471596,0.0304691395196158,0.248464286239529,-0.0871653741802551,0.110342265631672,-0.077741140528985,0.153972612356835,-0.40760189212134,-0.235753777492417,0.0917669123204249,-0.153805138436769,0.0101661718895598,-0.199940231986469,-0.0739407888337815,0.0249380275992503,0.0729719461832527,-0.25836141570699,-0.409411877503122,0.0980968650184968,0.146560064030398
