group,CD275,CD137L,CD52,CD3,CD56,CD19,CD33,CD34,CD45RA,CD7,CD4,CD14,CD5,TCR,CD32,CD161,CD223,KLRG1,CD27,HLA-DR,CD66b,CD57,CD278,CD11a,CD244,XCR1,CD124,CD2,CD29,CD81,CD28,CD38,CD127,CD71,CD144,CD36,CD158b,CD133,CD257,CD94,Ig-light-chain-2,CD328,NLRP2,DR3
progressive,0.0187966918893456,0.0751868824261753,-0.0580684518658388,-0.0964358311208383,0.20355729785985,0.140145889772423,-0.0175063393328073,-0.0062712524915011,0.0909477563285512,0.271773119180993,-0.0313928159497123,-0.0106722886949087,-0.216356335732628,-0.0159958670507053,0.0239906894194043,-0.0392482209655351,0.141926345807747,0.054770018403936,-0.193846452121473,0.0839026763118194,-0.150061492448575,0.219508184724912,0.190349472451886,0.186236343366403,0.193137508586403,0.162151046485523,-0.125120474408267,-0.0817339475946837,0.0115696139018311,0.117665039240877,-0.0637430168578788,0.206289592911982,-0.0116422064781489,-0.0014622226090266,0.145553823940708,0.0334032509176183,0.18375959675722,-0.12598944764535,-0.110560349292149,0.161987797463049,-0.107486653930081,0.244300360220069,0.145661377462264,0.0454249122530526
progressive,0.0792685908943534,0.139610424481628,-0.0676584698619242,0.0404650279796893,-0.214288641457464,0.331921802175427,0.0064522072959731,0.0395269297926584,-0.269324200899998,-0.284443358908584,0.0364829791654507,0.101169203418793,-0.155507068233651,0.189425196442509,0.156468392431367,0.0305358605381562,0.103657019862344,-0.0710077991925098,-0.0135221801572631,0.0646209021278424,0.195718208360548,-0.137084406486157,0.157420252998801,-0.337021116822033,-0.264637493580259,0.123985805309872,-0.0328904742384315,-0.294110695702077,-0.0516127631332101,0.046752566377791,0.0899335994363069,0.0197643399849114,0.0488899746200329,0.570417718821698,0.104354711388573,0.437641734740948,-0.0499665465552851,0.171642457251155,-0.0156619855018173,-0.206260913615621,0.112641252407917,-0.178910934756757,0.171021175681544,0.146591426875106
progressive,0.0855307986005013,-0.0138705510785463,0.0391475304453318,0.0119110506033359,0.0715152943842362,0.124803300120042,-0.0116148430230819,-0.0289539686831666,0.188870701788766,0.439050216218077,-0.0344058814794509,0.0872815674572437,-0.155875469614405,0.107353686058423,-0.0692386043816902,0.0615078460564993,-0.106675217836821,-0.0106362505750528,0.0917953047032844,-0.0130453534542439,-0.0094993799674658,-0.0363747069290311,-0.0677799431260937,0.160337793419859,0.179901533044573,0.0590743695029542,0.0567736112742722,0.179459304321962,-0.0485947200918827,-0.0738510880846749,-0.108087669607853,0.179254728304791,-0.020018045528077,-0.253951918546864,0.0760816766490542,-0.0975480653662265,0.209510682856182,0.0590954657464791,0.0448076916145042,0.127212729004921,-0.0530595738207173,0.193223946164293,0.12865369862272,0.0557621140118008
progressive,0.0753472693911646,0.132258551925875,0.237002066192907,-0.115294790188739,0.255978067117346,0.136436541851205,-0.0120245996612209,-0.0835497138829899,0.253780630324046,0.0939429697680994,-0.264319981010561,-0.0479623382432883,-0.177764184442191,0.262624326814166,0.203863341376054,0.164568552571071,0.0826017622318676,0.224008068063896,-0.0948483942264675,-0.0099597219155626,0.257422941489533,0.362272690266324,-0.29492055976808,0.277496867912651,0.285122321596485,0.0649905404026708,0.160719009088023,-0.0614717982537885,-0.0155728405757498,-0.005107322547118,-0.163401328758677,0.166481750552004,0.111084254808425,-0.196615735749086,0.104175241855698,-0.0099479743839351,0.244565853127969,0.0367923174909817,0.163016904267617,0.175094973636644,0.200393633740019,0.207202402555937,0.191964668423619,0.22205984957369
progressive,0.401442734544555,0.255508725877051,0.0790253832343099,0.174707776634591,0.201328384511,-0.0358764486086707,0.437139887472965,0.402034581431497,0.331673287120759,0.0844164452470161,0.148152030653768,0.393520382832551,-0.137717086408027,0.238144909634906,0.172723405846607,0.485984381859672,0.131264714178056,0.0090530789473956,0.0941346194154735,0.185862532601477,0.402898447288127,0.164629457809396,0.310822552091638,0.185655177206032,0.0507694153947746,0.27387785836912,0.187540156413565,0.0940664499989311,0.268709771900845,0.228177968919596,0.216411546330622,0.174636354858937,-0.0812555825859618,0.0802539213286687,0.21767994586874,0.0152714379898443,0.033663252267872,0.198094462949603,0.0926984131099195,0.0365525465086069,0.208351417434496,-0.0298227327689257,0.137391166916316,0.274978743337466
stable,0.0219026774325301,-0.118680953908374,0.261445301983873,0.326084331092399,-0.421838244666103,-0.046072652079947,0.0475583658648672,-0.0082714585449894,-0.48751656553197,-0.380723261922808,0.400702300455746,0.028098210254237,0.543236060894253,-0.0855018738902598,-0.0536656636292917,-0.153117544243352,-0.0096067696339703,-0.0957376968070798,0.269928147656534,-0.0811403220719972,0.0544778503601324,-0.306889604628112,0.0600605738968124,-0.645835947707056,-0.457196683964063,-0.0646528221329259,-0.0537014667280789,0.220735579903184,-0.113070453549407,-0.103169701347359,0.242120857822241,-0.515828779919545,0.0847228685459421,0.2397437246768,-0.0780176125496378,0.0428308443543619,-0.316802546140529,-0.111355364112361,-0.0051380880280351,-0.313278877664604,-0.0660240820580859,-0.537520907001554,-0.070738486765805,-0.0587834940024696
stable,0.0941263881214803,0.143386634053874,-0.0887289932471641,-0.348765767564283,0.421229949590332,0.0631027342305273,-0.0513129785131506,0.16829454704252,0.353851386849843,0.408804732830539,-0.257220614684313,0.132149258271578,-0.44137640255144,0.0737972465148115,0.109284168156914,0.186263451413254,0.0914611907987126,0.149832121661349,-0.348558220819885,-0.219660791299989,0.0734066886325075,0.216717620743325,-0.288508318195421,0.487269076700067,0.491104920634396,0.106743811978358,0.176673014775352,-0.395572891926275,-0.284938141968807,-0.0138974711598954,-0.181375317843626,0.234373874465151,0.0110751221604589,-0.423732677912881,0.144715711281808,-0.0945196197931932,0.43567107777061,0.126482759959469,-0.0341503675633467,0.33679317135085,0.299295293113224,0.537469465656174,0.228814905752869,0.108754375298091
stable,-0.0164898851569873,-0.0707339457992084,-0.309322920026148,-0.455351140186164,0.421720441799179,-0.0158813643484356,-0.11899718518649,-0.0265491665407405,0.202763178822347,0.216308156332559,-0.351314736569363,0.15752361381191,-0.404160782915862,0.0392907822729697,0.0363227321453165,-0.0728879385871282,0.0633626039500192,0.301686816040248,-0.392880593547858,-0.0071412443531321,0.0419704335727194,0.482050810961208,-0.149625397606942,0.0936651404286174,0.435309086525822,0.0587861575079789,0.0039527888071379,-0.377394639629284,-0.130121479301448,0.125054611403955,-0.389068884353686,0.353600438802211,-0.429140045175765,0.0957217346778896,-0.129901394157491,-0.177990002336051,-0.0411887122421664,0.0322211852745324,0.13084712096391,0.167020193307212,0.17692616758027,0.256650653023539,-0.0055514042436916,-0.0300718353450993
stable,-0.123676721666286,-0.0596529741624969,-0.0471355650327452,-0.206480057370257,0.339828350597004,0.0446439838100874,-0.0036893264053908,-0.0149274313536989,0.309681513520934,0.288945451088592,-0.382608798433358,-0.0759977247021648,-0.419823103160378,-0.0876254976378144,-0.0835218749860841,0.127289461771519,-0.0101942805240349,0.0617989906354642,-0.103766991765262,-0.404087554630518,-0.136567170933155,-0.0542725148292521,-0.305523446931503,0.150058504551829,0.21224570091289,-0.04269791450521,-0.029684427834541,-0.237646134875724,-0.25510315938108,-0.174386436932163,-0.226705013958922,-0.200042223612002,0.00160224092384,-0.416991701055478,0.0325009383794982,-0.146981580061388,0.0423549098232546,0.0257220447266494,-0.136476144970896,0.167654685681872,-0.110566144240326,0.342941946420565,0.0608681648485547,0.014676102333221
stable,0.175774814122296,0.162608438363946,0.310595644271316,0.424590791316099,-0.516771103269173,0.0079194113437155,0.17210860675788,0.250550044643876,-0.0952630707056459,-0.604598887958777,0.413975703983633,0.0649214513552403,0.512137855646668,0.20051998104704,0.158340347253834,0.0716420496078888,0.111262481606663,0.227283346751987,0.195205402840568,0.067605335042092,0.107143516110259,0.30620665688499,0.229479199126659,-0.110607594514372,-0.160430648233539,0.125565035667122,0.0439174469262747,0.330904567547764,0.123590361326803,0.150032927255619,0.27149639394334,-0.217265131121987,0.12340427431137,0.0464911037551136,0.0846891363582893,0.0513923228040924,0.0304321179710527,0.0191102412039694,0.0296415808482967,-0.498814257117528,0.0450239497839972,-0.376547026743677,0.0764942006447507,0.115737054662394
