group,CD275,CD52,CD3,CD56,CD19,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD279,CD5,CD32,CD161,KLRG1,CD27,HLA-DR,CD57,CD278,CD11a,CD244,TCR-A-B,CD2,CD29,CD28,CD71,CD49d,CD133,CD158f,CD94,Ig-light-chain-2,CD328,CD224,DR3
progressive,0.0355513256683544,-0.109900931253841,-0.111904087570337,0.289733245737176,-0.0395866015974385,-0.0007602858987725,0.087862292708759,0.0021266222046965,-0.0525680676629774,-0.303431353690264,0.147158511571857,0.201485749794217,-0.175528954580902,0.0072396175046802,-0.348154422847002,0.105837874791353,-0.0754010829446735,0.0287254477344417,-0.0281173959424927,0.05724965418931,0.0878723186962056,0.0344701181758038,-0.0643238959124488,-0.0025772483264504,0.0322774632359006,0.0020612783209091,0.0833812099902791,-0.0824172475900957,-0.0641121521671575,0.0239336217013136,0.095779951640488,-0.0825151225403086,0.274446662256666,-0.0669053711597631,-0.131124953224286
progressive,0.0776825060588932,-0.0935639292600112,0.0316460431725877,-0.402421343102621,0.112208088609494,-0.436596059063003,-0.477845969434587,0.0140501448519482,0.0464857859062353,0.123114057434386,-0.134773570831205,-0.0818174220034453,0.0673313577604971,0.0907553980980194,0.0592656333448189,-0.283460269963748,0.0711002824824657,0.0486886299883775,-0.355161787882205,-0.0111801795079022,-0.51843454054524,-0.343568685392022,0.1202915945287,-0.224162640778652,-0.0609537601853681,0.172957075843169,0.678000465752573,0.0127082560906586,0.121305077693733,-0.0718872741347658,-0.438323960067286,0.0516675647171921,-0.357959471908521,0.152909999794504,-0.0086479190897906
progressive,-0.218887976997617,-0.250605666116511,-0.344755320927372,0.099455575882625,-0.201443873537047,-0.0312219801859781,-0.0398114735242725,-0.0919590109793503,-0.0535324654230627,-0.162099214471305,0.23676555430214,0.0798924449105994,-0.164906389702064,0.0650938310161315,0.0213253798202999,0.0188025925877754,-0.131462632880902,0.0098295887068038,0.0647695094745038,0.0729895898733086,-0.0041125332546865,0.0564198298653851,-0.083316074071428,-0.130174677706936,-0.118995686791608,-0.0142421097942324,0.0933709590515907,-0.0214135221137603,0.100063905927906,-0.0547832274676322,0.043172216328573,-0.0167200533224081,0.141718658667449,-0.0558387174460107,0.0446393899981462
progressive,0.100911521506024,0.182410918037101,0.366230835109988,-0.185554708471938,0.132761764263704,-0.407066137416042,-0.0794761743946971,0.1232090958454,-0.0720151853401758,0.394445534233906,-0.236605660559528,0.190629391954352,0.447838128623263,0.0249539382957905,-0.0760332699353003,0.0394716032149475,0.109361533165624,0.078940220492575,-0.135666970825698,0.341848423206025,-0.0876357448351585,-0.238360222969068,0.206577634119238,0.352133432557602,0.0505276959622861,0.315317969091766,0.330304216607905,0.0001333331659755,0.062382626717517,0.0667283706529749,-0.0028931186570221,-0.0350023331314321,-0.0748246048081265,0.0473145269202651,0.0544914043137474
progressive,0.0146182757601256,0.105816839082702,0.029749410201968,-0.0009552557511156,-0.0181632557920242,0.0238557046562039,0.0604866466490841,0.127082331071871,0.216341446999436,-0.0678092808415294,-0.13600256191566,0.0235756683776337,0.266616431544295,-0.232239625812666,-0.172137580694481,0.0930644156640124,0.178322811319684,0.17835230837547,0.242700516080645,-0.0149918439685726,-0.0305169736186221,0.0472071928380943,0.259420648719934,0.202667309854507,0.136372134094778,0.154989040665109,0.267077818289024,0.0920077019387811,-0.121937411056436,-0.0429104210219477,-0.103740195234377,-0.150089389384531,0.10268509123846,-0.01198713805655,-0.140973081461044
stable,0.151730274836346,0.431469837368222,0.526560608820229,-0.313827974841465,0.0684448546700116,-0.412758906775083,-0.269748022856155,0.212411973212395,0.154292785069033,0.522227537438591,-0.237170533735793,0.137747323527173,0.552739475836681,0.130733821090934,0.0394630934720417,0.0567490523759311,0.445877688312822,0.127516431603526,-0.0929280945566149,0.343285627012146,-0.377319133202809,-0.347988011996104,0.333556105508723,0.307775847934053,0.0907095137459115,0.330910799318353,0.288445137179226,0.0596593056693684,-0.0304153301369871,0.140082839442601,-0.145439474707592,0.0101968385093266,-0.390823247249233,0.146403697828687,0.0181810726246769
stable,0.265156657297675,0.0518145215180054,0.0548596046330915,-0.263650261112559,0.100622805839699,-0.0809027464840425,-0.138914153259622,0.0024993689069413,-0.0177089105744962,0.0090517068973532,0.0217473347604192,0.177817178050697,0.0667183640202631,0.100186695676206,-0.141855987893665,0.0801705228795481,0.105864070090937,0.18977261810839,-0.0477496810610205,0.217348966528168,-0.057163574865264,0.039041772907512,0.0044594319033223,-0.0381067251783655,0.0799173185602767,0.183880404277787,0.239728142466563,0.15214755626698,-0.182277663569941,0.0643318940023873,-0.0159499620515849,0.124971466966715,-0.0201208239088085,0.0401136319959641,0.175228870867761
stable,0.21656230128607,0.411377186333588,0.548788602343835,-0.459935422582686,-0.0569750079379768,-0.668010302634594,-0.442915942425309,0.335498481091271,0.456709033031871,0.530508884521737,-0.40900366841102,0.0717681376659976,0.659152321289274,0.0764487244096762,-0.147997378305833,-0.0928991931873759,0.516925627733821,0.207848638896881,-0.122583782324887,0.368428795377111,-0.117061517114494,-0.388061159823649,0.337896481060886,0.295040197849834,0.140837459564762,0.543966583045146,0.299751976915634,0.056326314220953,-0.0293702008183042,0.0692432306902169,-0.444332228264239,-0.0893085519067839,-0.445002458189305,0.333038650417968,0.205869010884246
stable,-0.238796778830375,-0.410437459441925,-0.556645629980976,0.486919481863336,0.0589037419693565,0.46132148995048,0.410316367065243,-0.165853024865004,-0.0550427841468991,-0.571622323073219,0.375095514769044,-0.332913645341963,-0.698335547595133,-0.124515194596227,0.153063940579504,0.0343913846194365,-0.371442354224356,-0.287136504606319,0.0933636698840464,-0.455329422662601,0.319012331833732,0.404455919674807,-0.429667619620176,-0.575131350418457,-0.299311244333048,-0.390710252149488,-0.318123302997109,-0.27471829727982,-0.0073577302465534,-0.0711620546393277,0.26216024624115,-0.0132947575355377,0.542241174493344,-0.365686453946176,-0.114336485824385
stable,0.114721315384507,0.162898420687662,0.152608628913019,-0.172675148689416,0.0251214256305452,-0.172284336378017,-0.11691320247335,0.194242170458785,0.120814126262755,0.229634119099813,-0.211112887452415,0.0757799279954645,0.212110614271742,-0.0293041410506619,-0.0323069776909494,0.0909054765443207,0.188325309591098,0.0867298845016982,0.0587702344543277,0.203179000854523,0.0387262786010832,-0.0783390828024426,0.0316928947490388,0.236098345330961,0.198396311984084,0.23059055936055,0.240407164395164,0.208486509503117,0.0689274649310993,0.0024434007145152,-0.0989014518432118,-0.0710888284595671,-0.121846952750689,0.0247668085385942,-0.0569522708140623
stable,0.290095719689332,-0.0757891942953022,0.0155886705631197,-0.0386357027270857,0.0679544687812473,0.0771715811232136,-0.0363936237083913,-0.21228274240236,0.0134903632713861,-0.0081540116174575,0.32512414107694,-0.0114944753165305,0.0559065260464068,0.0024774957936117,0.046805587454319,0.0052407401413983,-0.0777471597024571,-0.0566338273397151,0.113607287187525,0.020813471333817,-0.0610802805300159,0.0627847351269247,-0.100647205520461,0.108673817129998,-0.0244444824356259,-0.0853338272497334,0.0027234499113246,-0.0883738885912723,-0.115772482856576,0.109488340797501,0.0431827312069792,0.272190655099687,-0.0793103607848881,0.106204920527984,0.110232802950862
stable,0.0319151581788607,-0.161513515159703,-0.276764269736202,0.121601751150249,-0.0051289838982292,0.103497831962476,0.261015772102607,-0.0618689930502913,0.111162616609925,-0.301214978722055,0.390081572113539,-0.0491934838933048,-0.396708765875013,0.164660659042932,0.0951967334483129,-0.0048577424758768,-0.19331444671137,0.114959665685727,0.119607247958448,0.041311835032715,0.205369377600022,0.136023919118195,-0.0362005102288918,-0.308849363039185,-0.0309706946566404,-0.132244704908393,-0.0872123269283412,0.0516065832306829,-0.193749003555346,0.0575081149800645,0.412078051596384,0.018708411249627,0.371728166378054,0.0569279925715346,0.0588828093055959
stable,0.433178735131239,0.438543245453162,0.342640561410302,-0.283161428251171,0.115187608046968,-0.0413033333992415,-0.0544367665175905,0.439914168837934,0.273333990070207,0.496794625097342,-0.204024264657608,0.461046939942846,0.651995544110144,0.130253414388722,0.0492258226336337,-0.0354789016347899,0.403907959741132,0.568568754757354,-0.168069782794162,0.589412348503386,-0.0659453919156714,-0.0142126099145068,0.337781139922531,0.478209702863183,0.575584108714452,0.549225588327311,0.73343597235366,0.520464449763089,0.102346620910328,0.217449556681227,-0.28169260977395,0.155235937527884,-0.159929317753987,0.40124435606397,0.208233470500038
stable,0.17699529188865,0.229785882817877,0.58915143301874,-0.264826324071573,0.0289708519253705,0.0414595256800041,-0.334724394582964,0.28414779411203,0.147019473478966,0.241652641032471,-0.235409254957871,0.126862352227596,0.457460739995858,0.0568888902260374,-0.0658811214250594,0.153423990685352,0.205516489678484,0.203826066412883,-0.136342209066602,0.31587816567348,-0.0687478887448903,-0.0802544773868151,0.105746228660787,0.444995011168308,0.308095327496023,0.217062688029693,0.374025590036165,0.214892612863205,-0.0264830783322303,0.0388904812023421,-0.269279513185021,0.0768560389543804,-0.596120796716869,0.195860074889247,0.0258910578821708
stable,0.0454830259939974,0.303561757898977,0.433979354041734,-0.393218299584523,0.421939746626503,-0.0231785009771102,0.0510234611350077,-0.10663610732963,-0.0260288030264925,0.645905721356972,0.0408066532777764,0.0586512088538502,0.505189344777659,0.413663012728581,0.431574401136033,0.514015179811703,0.239243821540396,0.114105774911942,0.365746972047486,-0.0718302873460001,0.0833382729221663,-0.164331105837376,0.333361013856256,0.500241608343048,-0.241827248222978,0.387282723912374,-0.159111734678688,-0.0145437965975077,0.508959381680425,0.457847000405276,-0.0024937695422678,0.561718297931798,-0.230595937379533,0.0763107570631014,0.558470191319456
