group,CD47,CD45RA,CD7,CD279,CD5,HLA-DR,CD57,CD278,CD11a,CD29,CD71,CD49d,CD209,CD94,CD328,CD3,CD56,CD45RA,CD7,CD4,CD14,CD5,CD32,CD161,CD27,CD57,CD278,CD11a,CD244,CD2,CD28,CD38,CD71,CD133,CD94,Ig-light-chain-2,CD328,NLRP2
progressive,0.160920923794845,-0.0637299833323708,-0.146029981457286,-0.0570434280540482,0.176847464502108,-0.0180651915403956,-0.243281717659379,0.0741073090610578,-0.308682201095945,0.0669314618180197,0.0695381784100506,-0.0494727407422293,-0.0180666189482221,-0.31313538689151,-0.399470533574804,-0.0964358311208383,0.20355729785985,0.0909477563285512,0.271773119180993,-0.0313928159497123,-0.0106722886949087,-0.216356335732628,0.0239906894194043,-0.0392482209655351,-0.193846452121473,0.219508184724912,0.190349472451886,0.186236343366403,0.193137508586403,-0.0817339475946837,-0.0637430168578788,0.206289592911982,-0.0014622226090266,-0.12598944764535,0.161987797463049,-0.107486653930081,0.244300360220069,0.145661377462264
progressive,0.136182193013376,-0.541278074462368,-0.335573199209407,-0.174904662544794,0.176982260599441,-0.0426124876176792,-0.579194001246212,-0.0953022969814004,-0.538035794967766,-0.245732798496393,0.347574049569209,-0.177636308024594,-0.0009948068387013,-0.4805382613078,-0.335836315264479,0.0404650279796893,-0.214288641457464,-0.269324200899998,-0.284443358908584,0.0364829791654507,0.101169203418793,-0.155507068233651,0.156468392431367,0.0305358605381562,-0.0135221801572631,-0.137084406486157,0.157420252998801,-0.337021116822033,-0.264637493580259,-0.294110695702077,0.0899335994363069,0.0197643399849114,0.570417718821698,0.171642457251155,-0.206260913615621,0.112641252407917,-0.178910934756757,0.171021175681544
progressive,0.114853325016205,-0.0110640304728546,0.217352127082119,0.143947134112383,-0.161368003352459,0.0269984128163504,0.050270915881947,0.0835906680754051,0.118155638083307,-0.137306871232382,-0.0856426306387144,0.110720955365622,0.133389073979353,0.208077466714257,0.315077020631045,0.0119110506033359,0.0715152943842362,0.188870701788766,0.439050216218077,-0.0344058814794509,0.0872815674572437,-0.155875469614405,-0.0692386043816902,0.0615078460564993,0.0917953047032844,-0.0363747069290311,-0.0677799431260937,0.160337793419859,0.179901533044573,0.179459304321962,-0.108087669607853,0.179254728304791,-0.253951918546864,0.0590954657464791,0.127212729004921,-0.0530595738207173,0.193223946164293,0.12865369862272
progressive,0.0762922959722933,-0.172035831394251,-0.215064948119255,0.195300959507607,0.145292624414345,0.131486904740453,0.0147425856805072,0.220823068379602,-0.026678964138138,0.0265512644964502,0.226758880321475,0.229599711809852,0.0799454104292137,-0.125931025987605,-0.167485109091354,-0.115294790188739,0.255978067117346,0.253780630324046,0.0939429697680994,-0.264319981010561,-0.0479623382432883,-0.177764184442191,0.203863341376054,0.164568552571071,-0.0948483942264675,0.362272690266324,-0.29492055976808,0.277496867912651,0.285122321596485,-0.0614717982537885,-0.163401328758677,0.166481750552004,-0.196615735749086,0.0367923174909817,0.175094973636644,0.200393633740019,0.207202402555937,0.191964668423619
progressive,0.216565798061605,0.0655636916047989,-0.133600342751388,-0.190245124480406,-0.264949076831089,-0.309688130377382,-0.025898872248256,-0.214799634981866,0.0271330350117184,-0.0498922441810164,-0.0877536619951776,-0.204916229771285,-0.0761193859735081,-0.0620407049931077,0.329066744529851,0.174707776634591,0.201328384511,0.331673287120759,0.0844164452470161,0.148152030653768,0.393520382832551,-0.137717086408027,0.172723405846607,0.485984381859672,0.0941346194154735,0.164629457809396,0.310822552091638,0.185655177206032,0.0507694153947746,0.0940664499989311,0.216411546330622,0.174636354858937,0.0802539213286687,0.198094462949603,0.0365525465086069,0.208351417434496,-0.0298227327689257,0.137391166916316
stable,-0.01211422422713,-0.327249468682822,-0.312526268076573,-0.148306936116587,0.26789112803572,-0.0632435948331972,-0.126277245307172,0.199894558621539,-0.223167235342791,-0.0765451155461838,0.202677307038819,0.0559843804521612,-0.165065459446614,-0.336913424551478,-0.474630616505924,0.326084331092399,-0.421838244666103,-0.48751656553197,-0.380723261922808,0.400702300455746,0.028098210254237,0.543236060894253,-0.0536656636292917,-0.153117544243352,0.269928147656534,-0.306889604628112,0.0600605738968124,-0.645835947707056,-0.457196683964063,0.220735579903184,0.242120857822241,-0.515828779919545,0.2397437246768,-0.111355364112361,-0.313278877664604,-0.0660240820580859,-0.537520907001554,-0.070738486765805
stable,-0.0418686114326268,-0.289952115652493,-0.283894561458266,0.13093884762211,0.408754977603301,0.397208303713191,-0.178111086998466,0.55751195354431,-0.250911982658047,0.483985425758531,0.538498840950732,0.463125006898519,-0.0952812784922641,-0.201033127851315,-0.275990674931653,-0.348765767564283,0.421229949590332,0.353851386849843,0.408804732830539,-0.257220614684313,0.132149258271578,-0.44137640255144,0.109284168156914,0.186263451413254,-0.348558220819885,0.216717620743325,-0.288508318195421,0.487269076700067,0.491104920634396,-0.395572891926275,-0.181375317843626,0.234373874465151,-0.423732677912881,0.126482759959469,0.33679317135085,0.299295293113224,0.537469465656174,0.228814905752869
stable,-0.20147514146351,0.0904434276933197,0.0214356563686583,0.165843559416854,-0.294633621502722,0.212708207643911,0.117524718019241,0.12443829468505,-0.0256977901856103,0.0800551447477924,0.363022386054927,0.0954578575906948,0.118336943063043,0.258593911054333,0.154991364426835,-0.455351140186164,0.421720441799179,0.202763178822347,0.216308156332559,-0.351314736569363,0.15752361381191,-0.404160782915862,0.0363227321453165,-0.0728879385871282,-0.392880593547858,0.482050810961208,-0.149625397606942,0.0936651404286174,0.435309086525822,-0.377394639629284,-0.389068884353686,0.353600438802211,0.0957217346778896,0.0322211852745324,0.167020193307212,0.17692616758027,0.256650653023539,-0.0055514042436916
stable,-0.0971935221272814,-0.0614429493449095,-0.115427432966521,0.246944706340383,0.0629471125962222,0.457184558307268,0.168294731472329,0.305062747940868,0.137234406825974,0.23373201672487,0.511111134533666,0.139076243730365,0.0274815843634713,-0.0312099249710103,0.0424890203700287,-0.206480057370257,0.339828350597004,0.309681513520934,0.288945451088592,-0.382608798433358,-0.0759977247021648,-0.419823103160378,-0.0835218749860841,0.127289461771519,-0.103766991765262,-0.0542725148292521,-0.305523446931503,0.150058504551829,0.21224570091289,-0.237646134875724,-0.226705013958922,-0.200042223612002,-0.416991701055478,0.0257220447266494,0.167654685681872,-0.110566144240326,0.342941946420565,0.0608681648485547
stable,0.084350963864186,-0.304482195925118,-0.391645050428003,0.0765731972334835,0.386446653218511,0.108558845340639,0.166837059512829,0.317559182007403,-0.0660739279590837,0.156424824365694,0.291171681208139,0.2269203724773,0.0097828024364191,-0.420537921440732,-0.358094424378434,0.424590791316099,-0.516771103269173,-0.0952630707056459,-0.604598887958777,0.413975703983633,0.0649214513552403,0.512137855646668,0.158340347253834,0.0716420496078888,0.195205402840568,0.30620665688499,0.229479199126659,-0.110607594514372,-0.160430648233539,0.330904567547764,0.27149639394334,-0.217265131121987,0.0464911037551136,0.0191102412039694,-0.498814257117528,0.0450239497839972,-0.376547026743677,0.0764942006447507
