group,CD137L,CD52,CD3,CD56,CD45RA,CD7,CD49f,CD4,CD16,CD279,CD5,CD152,KLRG1,CD27,HLA-DR,CD57,CD272,CD278,CD96,CD11a,CD244,CD54,FCERIA,CD124,CD184,CD2,CD38,CD71,CD26,CD36,CD49d,TCR-Vd2,CD158b,CD307d,CD257,CD94,CD328,NLRP2,DR3
progressive,0.14419106370407,-0.050712313961428,-0.0312379190225385,0.323949510000789,-0.0469043248856745,0.229013072820723,-0.0930322656602564,0.0295941602723803,-0.0229536554306554,0.101456891928324,-0.184797986474172,0.19501157963244,0.19546133313188,-0.298477698275901,0.168566306861342,0.350264923974473,0.0553622590700172,0.103967915508577,0.14699441809719,0.24287100603863,0.130185548827979,0.155292948458937,0.156357424390842,-0.0130656860141286,0.277337006825387,-0.0591065809319492,-0.0261695397085548,0.0555471985051314,-0.0077104437782861,-0.0402699113611538,0.0443551927371161,0.0529975635299269,0.0101767800182284,0.127122862954886,0.197588897662671,0.29887315918616,0.107951033901844,0.0939252475238116,0.0900625084717171
progressive,-0.0984023947344942,0.124831669673833,-0.0352170717490877,0.388885194563057,0.488801192772215,0.412140232733423,-0.0371762208780197,-0.199036615763163,0.0888715244857035,0.0792207486026016,-0.12534352899297,-0.0475555537514165,0.312138246893741,-0.0977811655369764,-0.0459586811485148,0.484951260514802,-0.248799243959628,0.0057060255763826,-0.111973861565656,0.545593375022156,0.282052612500432,0.128387537659006,-0.107741111478911,0.0799837219477358,-0.111288566319794,0.203784564437769,0.0348711014259012,-0.655641249940525,-0.407447732262172,-0.350082770914048,-0.0012373427786473,-0.017766796727429,0.251646615099733,-0.0604263962565693,0.0710660173380212,0.435537299692325,0.324935649032793,-0.103008218894153,0.0190189112644419
progressive,-0.151650806816196,-0.048662738755893,-0.015129774916453,-0.301283666518681,-0.134527339890687,-0.18725829074004,-0.376396020230786,-0.109533681627924,-0.269033830945575,-0.11265051996903,0.0357583199777762,-0.100456258677764,-0.096549056627116,-0.123756840181292,-0.153521317128726,0.043029515513529,-0.132058318401216,-0.108872376294152,-0.272149766163363,-0.195286450542259,-0.0415549682151426,-0.170268691872437,-0.189948514596107,-0.217196820755972,-0.112551156834618,0.0480449035581657,-0.0707795675738794,0.0136753453225508,-0.219435431206834,-0.190191239386934,-0.0771912004148197,0.0203091475668139,-0.247811133722291,-0.161411252332546,-0.158527674711376,-0.140899575670508,-0.216931548030625,-0.215209933784486,-0.28260884915258
progressive,0.0687083613463866,0.0805729802494223,0.0764975116073838,-0.218798431966598,-0.156657257952384,-0.235006475426401,-0.0965184762253724,-0.166201898612431,0.186769450334249,0.145489075841745,-0.0839378544750153,-0.0607005083164429,0.0915478132431166,-0.141774398038576,-0.0650537020181475,0.116931573113693,-0.0297678037595097,-0.202935483687573,0.0181774673947737,-0.144357790912455,0.106964407866287,-0.106008169355386,0.0286768760926389,-0.0456857892702014,-0.012409583638651,-0.0973903410050872,-0.257990276319236,-0.0894752419245679,0.0119138827852982,-0.0039708482397058,-0.0859366618930287,0.0560672488031199,-0.0207579322891695,0.0784549372041604,-0.150270996112613,0.0258882359676854,-0.0522941864206512,0.110382412664621,0.144370527674409
progressive,0.106173816854903,0.101926744790898,-0.0002306155829609,0.0041833613928169,0.230499821810606,0.540714895732164,0.0503201549139713,-0.134782997085012,-0.192115937778506,0.278793107284589,0.0755119297999776,0.377307821659204,0.0217521077780427,0.0185010341079816,0.17704888103046,0.259456774390661,0.313071185598646,-0.0060405550854582,0.0901453043074454,0.0210111824410472,0.359133985410016,0.364120957732191,0.364810895630138,0.136469091788105,-0.0113567702553013,0.203701007107242,-0.0278065417096533,0.0673972230432249,0.187053444549164,0.105801895107168,0.159620614619076,0.0386093778188089,0.457069306054625,0.32523464895814,0.154775536016632,0.210377472569773,0.295331318515415,-0.0407976466000383,0.0756730503764735
stable,0.0285028168831071,0.421771454041602,0.489372680224927,-0.405836593209412,-0.433220726633516,-0.356012606536617,0.175840866556023,0.549573203688782,-0.357864857590948,0.104750783067042,0.658878178746092,0.0514066045518136,-0.020171972723011,0.363547464434165,-0.0111426090218489,-0.172643207981232,0.001482835576958,0.0767059215833146,0.0820596494709883,-0.598710654023782,-0.396854233280403,-0.0467378212101518,0.0482707176967431,0.0757600824175678,0.0192354286325769,0.238701574088865,-0.502164058926063,0.0304246759420327,0.282001831884819,0.0230651274510451,-0.121636235710294,0.106713913747519,-0.255973963753945,0.0119546932738298,0.0682469436664384,-0.251419700123667,-0.514630335338199,0.0336588939482947,0.0548457046143454
stable,-0.0364543730561391,0.188507955775689,0.354516714696313,-0.324224208694631,-0.26943883077793,-0.384889328724543,0.186936164149838,0.296258744106114,-0.459558781845089,-0.0178644432010374,0.401910710502312,-0.0698732398841887,0.0256257052535401,0.321978287478829,0.162306908943985,-0.185481115489662,-0.0011042695016599,0.237004384854288,-0.012466173419125,-0.408184114027496,-0.335672197207608,-0.289840165213732,-0.111850198860583,0.0052297336345249,0.0579050227957024,0.232751197049241,-0.282378302105463,0.297573316005938,0.0693515225115486,0.193974871145412,0.205694371723015,-0.2434027366361,-0.274338556935673,0.0275703230833947,-0.0297769732891687,-0.227022540000922,-0.47559212665722,-0.160356923077056,-0.007784555731926
stable,0.0362262676417688,0.124600206466997,0.0647737687900053,0.16530145025309,0.159832890094683,0.23602322489905,0.115573990438546,-0.0646057129719815,-0.229113739471139,-0.0506584529414567,0.0281006152048274,-0.0897371680336066,0.0518315852655369,0.0695274309298924,0.0854467499786769,-0.0793364233877492,0.0055647614234338,-0.198276995580708,0.14418114069126,-0.0321958988907414,0.0488063410639666,0.0566760863397991,0.0763775343306187,-0.0564455034528417,0.0578919980113185,0.196834542366107,-0.192115891899167,-0.351706069526689,0.0771355252003157,0.0676760204514392,0.250531742910974,0.0215648999579563,0.0045801716682201,0.0019102251208556,-0.0764303156592282,0.163392958905285,-0.0159390543425375,0.110747710922131,-0.0761296050218777
stable,-0.0048918787599987,0.321314566835389,0.306832214602397,-0.312588803327978,-0.167876115153272,-0.131252316546602,0.177785433794822,0.0887886714624916,-0.166152035356854,-0.0351774251549773,0.284786363515536,-0.0068631464791885,-0.0366648376678965,0.220854353907499,-0.136739187454736,-0.137269429480246,-0.0201824373981433,-0.0376912392627695,0.10027978049954,-0.115787705491635,-0.127508147124855,-0.139674884410502,-0.0229455026880514,-0.054457886731651,-0.104690893797913,0.138413079628814,-0.28400760778185,-0.242316936794855,0.103249385320904,0.0629501494479669,-0.105846043176165,0.0463486335119827,-0.0305951616282782,0.0183683546310845,-0.0655873382095659,-0.263438484824974,-0.214733951344951,0.0258574969782899,0.0555595302614796
stable,0.0916752170402029,0.336070343237835,0.360574598763528,-0.078614284967875,-0.0006066816934584,-0.228848847032767,0.175398423825535,0.321898085961057,-0.0402104464059657,0.14884429373536,0.35978312585061,0.0498623698617726,0.109286531786362,0.181665082736776,-0.0045102700250798,0.0248484714565785,0.105494518693269,0.0264575969945299,0.160888870045927,-0.164070016536019,-0.126634112187984,0.0467563019956491,0.0575486391365944,-0.0168307448359022,0.0472128302961066,0.302800688787041,-0.326208020887299,-0.157922096516231,0.12657238824082,0.0035233461408108,0.0127067605461853,0.0210445595790098,-0.222847198908528,-0.058072656719888,-0.0495831403582118,-0.125461803446581,-0.0539207672006479,0.0385503282368119,0.0781031922963121
stable,0.0688757586269745,-0.041322901844774,-0.225001414734828,0.524488893035227,0.0515348149091464,0.392878347332723,-0.0554060224468978,-0.175796561117784,0.176310617925507,-0.147844829068073,-0.102300675526138,0.0577189979984827,-0.0938858519422003,-0.0381458964584438,-0.0796020733562913,-0.0080853815250715,-0.0316023367466381,-0.239787213304629,-0.13134314835081,0.0470259148024255,0.198338810729766,-0.0248723012964892,0.0927834175341561,0.0681006749915529,0.0800790251553166,-0.03098762754191,-0.056472002938775,-0.194657602873132,-0.0511494594230556,-0.217751886154719,-0.248341345270825,-0.0058016957658433,-0.0994179800633718,-0.0121597191187184,-0.0359272933003438,0.41582465419286,0.296160773563365,-0.023329419247817,0.036164858167612
stable,0.11142394628065,0.282056347680405,0.294152736457137,-0.313813260572245,-0.15505156365677,-0.358498274291739,0.152014163461556,0.318887233802903,-0.267064205156633,0.168434700457787,0.427851766154079,0.0579969899201265,0.0260382207820893,0.118048504478876,-0.0268357142948969,-0.0048227107653746,0.0017352418740766,0.0077909244357303,0.062909063036513,-0.241984069343936,-0.145075986240018,0.0014044243926337,0.0494730258550567,-0.0246243700512656,0.0509941257639369,0.350427384606208,-0.106458082508436,0.10564020362629,0.250050325471581,0.0222523043386034,0.0036585560970479,-0.0960488188724997,-0.020906077303835,0.042785604368839,0.0105771137583959,-0.477436556487374,-0.22776603358195,0.0088943186997382,-0.00724508778172
