group,CD275,CD137L,CD52,CD3,CD56,CD45RA,CD7,CD49f,CD4,CD5,CD185,CD62L,CD27,HLA-DR,CD141,CD57,CD272,CD278,CD24,CD11a,CD244,CD206,CD106,CD2,CD29,IgD,CD28,CD38,CD127,CD71,CD49d,TCR-Vd2,CD94,CD328
progressive,-0.127567068141868,0.064291364503648,0.183319113892902,0.51758731091415,-0.277818968256957,-0.214315120176496,-0.0862763803879686,0.363393164738669,0.408973401361305,0.490694609514369,0.0476798004301518,0.309448749256045,0.284854164795752,0.150999988642945,0.353835126134325,-0.16436051264693,0.134568237898294,0.144663928150506,-0.034006900734797,-0.193086205808617,-0.0125816162281776,0.0558914921160994,0.246488089151334,0.432639756752699,0.142036834148947,-0.101294029417046,0.244041534570024,-0.156067903121864,0.31505260640059,0.153109255417016,0.112191860299881,0.0382360304809854,-0.13982930511634,-0.132860170989915
progressive,-0.0283151414743626,0.0128917922372707,-0.1700739089024,0.040945513891965,-0.393128075387367,-0.534896917138305,-0.404999546166988,0.0026599384022382,0.20547406295541,0.16595549692337,0.0961784144455149,-0.0863012303236481,0.0691300705162446,0.0257566054991149,0.0588977616528132,-0.550285008763715,0.18885112527818,-0.0341575916838849,0.120258348039301,-0.568229362364497,-0.305085682522552,0.0827675901326545,-0.158897056085571,-0.142196492559956,-0.19264905359267,-0.0275400237209004,0.14828904797192,-0.0749871683233498,0.0318008191841103,0.461589346420825,-0.114115573853603,-0.040014362225254,-0.521618229620898,-0.36166345768884
progressive,0.0454195043583917,-0.104779492365676,0.16374918327213,0.250199039234331,-0.0451371144232433,-0.142963804009479,-0.285961601923094,0.2824649278971,0.19591792857282,0.304330788419838,-0.0646201724228363,-0.0094446146704493,0.0972692103290007,-0.0588886448573144,-0.0900306367428965,-0.101692454109276,-0.0766465647262971,-0.0488410063323512,-0.0459259366101482,-0.0971864438098666,-0.367481464415514,0.0034255194688487,-0.0273095678645104,0.0574217179518777,0.16445700636617,-0.18552511610996,-0.0310233817173947,-0.319020163076403,0.0488764257576163,-0.033282918068126,-0.0259247404141663,-0.0530578814210086,-0.141070041718631,-0.261175264279173
progressive,-0.0482933710064543,-0.0857968467411629,-0.276670365066023,-0.19880703767068,0.169406161393431,0.166608501573983,0.0864196372475128,-0.233740079150707,-0.17846356287981,-0.276681759639255,-0.139391785342182,0.0742150433284695,-0.247805716860324,0.018228531086821,0.0225958763432247,0.0921837750441483,-0.263467278050586,-0.136983402936684,-0.139786361472267,0.148807459059296,-0.0998645892932851,-0.22347917969127,-0.140648594065627,-0.161110542136183,-0.0586781584466142,-0.334829371455158,-0.0978845671875227,0.0669082562742184,-0.213902958281437,0.107960590616678,0.0965098444980156,-0.0745397128106956,-0.0066225719917334,-0.0114301922865048
progressive,-0.28822885418954,-0.160727214465434,-0.17204255722785,-0.365459808826612,0.247938277194747,0.120953162150925,0.348198588092946,0.127082331071871,-0.292447609316549,-0.221341338178023,0.0592913969805462,-0.0440326391703086,-0.219262714318263,-0.148218309518226,0.0259306962441014,0.11099070914102,-0.129884658374473,-0.224470782761175,0.0087625646079405,0.180425453904454,0.222034880750302,0.0892664212438146,0.265436380622075,0.046641673009793,0.0700339279429823,0.096692949878425,-0.130912165979793,0.146923754168573,-0.0518074729573764,-0.196165091808373,-0.0598065801175792,0.274590738968196,0.160603136472471,0.339418436895924
stable,0.070113970979668,-0.0140308369524723,0.395884212518126,0.526481087747719,-0.481116593467032,-0.479992667442682,-0.410099901936749,0.150240124918598,0.548523385845284,0.652795141406836,0.0071065778657721,0.246049047817512,0.392600461061382,-0.0145248924675993,-0.0444622861021009,-0.197922931356706,-0.0355520447047075,0.131024304371194,-0.0417755112551419,-0.59782456479236,-0.454598751148006,0.0256431835333419,-0.0589733133582285,0.244657888520993,-0.0946099366663879,-0.0497818938785701,0.313178329273491,-0.483719735107644,0.153786265758571,0.0551340507957021,-0.0827984770116956,0.115722982306157,-0.311060979209489,-0.580598286645196
stable,-0.11294176002205,-0.0373049305729038,-0.183655498286959,-0.393080824965386,0.444505382019602,0.205648180380204,0.237413221265913,-0.218019257843667,-0.242363482444992,-0.443353813174193,0.0781777712408824,-0.196103891770043,-0.490324865718937,-0.344048710137189,-0.0553990009307058,0.249389596408395,-0.104308141142196,-0.498696434045538,0.0199627881933631,0.352915747830491,0.305463597950289,-0.0303003779545303,-0.04122248450363,-0.323323340962868,-0.403132645455219,-0.0111181472356623,-0.323239531163611,0.0784734719698102,-0.0950395170785795,-0.525434757903442,-0.416768389682998,0.203083667993452,0.177866004847106,0.340589937121685
stable,0.0463449153283027,0.0283527297717021,0.169716148621929,0.148748797856365,0.0302254507960228,-0.147872768741876,0.0867940957981793,0.0661347157064367,0.0633878025276907,-0.0293570485587836,0.193023677037805,-0.054094575524282,0.0409807795041856,0.126845151940612,0.0316631550170467,0.0683094326674933,0.231584010753005,-0.110802323975659,0.0713317736547368,0.136516026387331,0.14840100658536,0.105809162735036,-0.162897035510356,0.247175122311579,0.0198146043976672,0.110077631087146,0.0074028155072861,-0.143588929573107,-0.0662033548871229,-0.0290185692980611,-0.202148883259642,0.0585102734107099,0.0712532331525875,0.141299716746595
stable,0.150396978501759,0.160246673125801,0.134313514208556,0.29554732035375,-0.414391384525269,-0.281738460571823,-0.416990783264623,-0.211883874396647,0.336530566804858,0.428486913960369,0.122428660889582,-0.025291304536284,0.0575892930207551,0.359679348781563,0.109939703376813,0.0141137314946835,0.0552098080891359,0.318427868132343,0.203450848100291,-0.0788635206863677,-0.252797882511605,0.0622587650794103,-0.0121468947412656,0.188959687931725,0.275495901786486,-0.0341895857712687,0.333651859924554,0.220193867675067,0.12628302115617,0.48826948113044,0.228652780715194,0.132391870060056,-0.214908667313563,-0.233774873480138
stable,-0.14461417992622,-0.112335734607694,-0.265260516726419,-0.334989086092004,0.481455070429971,0.166101534828561,0.603051988919734,-0.0821291270786512,-0.271400142717365,-0.389665070342347,-0.160217674158274,0.305345152801476,-0.204741870857501,-0.0818628422508317,-0.113880094502465,-0.221907120094982,-0.154606339565942,-0.155788714722481,-0.10536403441369,0.180113520676205,0.177490413068125,-0.0553150515377162,-0.138175701619372,-0.292440729144882,-0.135222116751183,-0.0733318565296268,-0.213234478623534,0.380455684427232,0.0707861429271868,0.0955830110214391,-0.114509473666665,-0.0406996891487756,0.41633801567247,0.35563501032213
