group,CD52,CD3,CD56,CD45RA,CD7,CD4,CD16,CD324,CD5,TCR,CD195,CD32,CD27,HLA-DR,CD141,CD66b,CD35,CD57,CD24,CD11a,CD244,CD206,TCR-A-B,CD106,CD163,CD2,CD38,CD15,CD1a,LOX-1,CLEC12A,CD94,Ig-light-chain-2,Mac-2,CD23,Ig-light-chain-1,CD328
progressive,0.0949438357847784,0.369436782252758,-0.297319115293869,-0.300379946097429,-0.251128757640993,0.212008985470734,-0.0315672769487024,0.0396310644503813,0.477439870693789,0.138552335773436,0.0910725479043957,0.0260791287945669,0.231368466680842,0.0739849827122691,0.0909360711101771,0.215785584414559,0.101224965392055,-0.273573353215878,0.070366451009738,-0.379119336589234,-0.218118298369846,0.0009321002391196,0.153950381935888,0.350539052399071,-0.0839228703505069,0.197395150812409,-0.0819290177538832,0.0183426585430053,0.173557931487505,0.10842976837845,0.0790755726025754,-0.313329819827349,0.14073782227273,0.0643830886551149,-0.0187101875324679,0.180937786046763,-0.322773179531787
progressive,0.129951600663622,-0.08344862946644,0.323329752249028,0.503499806404321,0.332036665995159,-0.146888667795405,0.21059486664281,0.0627804458387415,-0.163778512381254,0.135777983460798,0.109797108204451,0.0511257339712678,-0.0702948499176584,-0.0120712796038854,-0.0089807496717542,0.0199182645957058,-0.0373050735664888,0.522261602798169,0.103004958790379,0.486812863539184,0.261063396507861,0.0102782589815305,0.0016467073778831,0.208977917263673,-0.0280925460663313,0.0567964947989278,0.174713013571059,0.06547610694691,0.0468785131957084,-0.0562272107765404,0.0196547622526654,0.504838210035467,0.208429375135568,0.21098087510532,0.0809800521140214,0.144753430558818,0.356178911955659
progressive,0.136219269068836,0.296985633686705,-0.396043793780118,-0.18878354202409,-0.164639329049264,0.0608770276032479,-0.399848776331992,-0.160289642552128,0.277853531523587,-0.171515293395321,-0.183399071901104,-0.198314180739365,0.0150803818538884,-0.11718370278069,-0.0768805564288088,-0.14606517748266,-0.250119533689705,-0.0409298177433947,-0.143806612744589,-0.122424932135044,-0.158011177627846,-0.0281354464239147,0.0448863982388166,-0.180565904215709,-0.116617829068199,0.222394294843939,-0.283667685242665,-0.154103714691522,-0.209990874870326,-0.255587874212811,-0.175445755667523,-0.186009998475756,-0.223999615176401,-0.127411998343661,-0.164853406905251,-0.166492533584561,-0.252117093105056
progressive,-0.0867726922919969,-0.0661391356271693,-0.0712289709283319,-0.149665009309601,-0.117618258809272,-0.2151880110486,-0.0322739330075189,-0.124605724537197,-0.0947015373126309,-0.0024343414621619,-0.114412510046771,-0.0500099961622791,-0.0785792472160169,-0.283212860405865,-0.0579205551527184,-0.0030127770260056,-0.0728798646540726,-0.0571307582170798,-0.123131372056147,-0.131023750198503,-0.0685478058685451,0.0150258219421508,-0.177657939552324,-0.164740936061405,-0.141945374844258,-0.146717491333969,-0.268181699549614,-0.0414313026473757,-0.0722610009584531,-0.162638485769955,-0.166929607442074,-0.0127139216311888,-0.090071944354983,-0.0344967671478078,-0.0272066527724255,-0.151004444133033,-0.0920960166765693
progressive,-0.213641468767626,0.156060859498031,0.18927239813485,0.314136974426463,0.12691724584566,-0.201531753629019,0.0822606075354907,-0.0177912262304273,0.0393431583289055,0.120428703332071,0.145167701444026,-0.0695331912187624,0.0362212906297549,0.0602059297456781,0.0751894974324066,0.0791391103397226,-0.119234774793906,0.0858407199457256,-0.0628294526143822,0.0399612386397077,0.10956157550416,0.199084951314575,0.0947745968306177,0.197033047938069,0.110787209311153,0.143151407424281,0.0733992497380938,-0.0746617287607267,-0.0104931236910359,0.190601587691704,-0.113280366417224,-0.111969141202166,0.0702408488276804,0.102195931431861,0.060256890148022,-0.102279021685618,0.398447730269129
stable,0.417834462479416,0.511212320655301,-0.401484689628185,-0.413151121797222,-0.344353310090832,0.569240074217233,-0.321870417216964,-0.0504407540210711,0.68177281269403,0.0517226492250467,0.016896104030677,0.0608902325162555,0.38344099900612,0.0027694686834038,-0.0452952462667871,0.0426152889351605,0.0112993187648104,-0.181244069445813,-0.0238778040600363,-0.580356009133904,-0.398790086003871,0.0544692209418921,0.356981101188446,-0.0373025154390142,0.0488330906642746,0.26516870414271,-0.474878024989956,-0.0193838125671895,0.0499088820627679,0.0140003865987507,0.0106731785920912,-0.275031840653464,-0.0120225834334158,0.101877705284717,0.0161847260713914,0.0145871058058558,-0.537223810875102
stable,0.0275736132299564,0.219254313333891,-0.156751849962788,0.106400862032287,-0.159336425221551,0.245071577594481,-0.0402751477391984,0.0130169241371846,0.152310499689899,0.0404152832738252,0.0846572202669436,-0.0079488537270673,0.127839640607626,-0.190269238393314,0.0541576644869041,-0.035878570489116,-0.0867639480070363,-0.104322208099102,0.0398742424551692,-0.16152201152742,-0.180521500472347,-0.0534103615098784,0.115965303317074,-0.0844630709679165,-0.0409694662676658,0.120527906610843,-0.151358657432185,-0.0657299268871967,0.008098764348478,0.0222406512726122,-0.065822034818686,-0.165485248128144,-0.0725775675651416,-0.0431039013011489,-0.0609883843039669,-0.0565184454289641,-0.209744712708449
stable,0.27897292445028,0.217343308530319,0.0769112585542109,-0.177158299530992,0.0761917700357549,0.231281999934029,-0.373009752587273,0.149169734055497,0.241098284940243,-0.0476720715298991,-0.0403419369348826,0.0206462692176634,0.229961422338246,0.0511415570939556,-0.057812946879119,-0.110467842093798,-0.0769322314449251,-0.274661346539765,0.096533635682259,0.0467449731606856,-0.21868149836799,-0.0019594289395377,0.287324001106651,0.140856134847614,0.0953008429473315,0.461977035375229,-0.464358070421781,-0.0609684053639148,0.0260582684363577,0.029228831432566,-0.0211306598344708,0.107557464946824,-0.0796654297084003,-0.0507368150234043,0.162733743967817,-0.0796341583878706,-0.113398402119983
stable,-0.166555575195334,-0.272391764155428,0.394265025372902,0.429864798442614,0.503578161051335,-0.227200427061711,0.381718886109783,0.143907435250952,-0.42849054050319,0.0073612245539517,0.082505289460883,0.0325381018021154,-0.217316772124991,-0.165418608222163,0.234958695836853,-0.0067782651322851,-0.0261070000734295,0.181276752808611,0.167514460691807,0.160013201410893,0.398202500903295,0.0080229869335115,-0.0256824350133512,0.083396319520748,-0.0271694620255597,-0.145987194948652,0.0527192040293035,0.102182534413671,0.0334298196167192,0.0364285364718512,0.0369340298902314,0.390891125423128,0.150778459942311,0.0318288750276239,0.074778265760177,0.189847402203654,0.337879097800361
stable,0.162733403363543,0.263201513858697,-0.140541523344835,-0.334522853750841,-0.152016202310821,0.197508292123104,-0.177136607478616,0.0220205263626885,0.225658848699819,-0.0452392212126361,-0.0273237117108119,-0.0524570615918161,0.211075189179986,-0.0657942978142644,-0.0670205151213844,0.0618709813417608,0.0728694835095896,-0.220730279147786,0.0288314777415358,-0.422464336755227,-0.316628546742025,-0.0180594989669795,0.119614087122421,0.0728932857275979,-0.0623189947123713,0.0798981437577328,-0.463819203175589,0.0760062389213276,0.0136500353545584,0.102497097438709,0.007201209939418,-0.0669201984494453,0.022913879663223,0.0470451591418029,-0.0323674602495106,0.0007137507396173,-0.115265222512458
stable,-0.0225646031963752,-0.162235718416389,0.0791146759042793,-0.0001760348399751,0.222570797093917,-0.0031627098813172,-0.0959069578391623,-0.0337451167013974,-0.0699728195411753,0.015176682514934,-0.131167370842982,-0.0647503109096871,-0.104695565606238,-0.143403484553579,0.153662062370602,-0.199664872356411,-0.170947281757249,-0.0596532630505933,-0.0963670849382497,0.0935068306988457,0.0793808938783237,-0.0336320629267631,-0.054159165537559,-0.220706364304264,0.026173634795476,-0.0975607865540689,-0.0192532369417552,-0.253472486497701,0.0486721506068721,-0.0974401586889572,-0.0840298442308414,0.0636032138287717,-0.104105626142015,0.0009329427052648,-0.133675453402069,-0.0966307683054148,0.233314933488311
stable,0.295872314062168,0.37745198619459,-0.29439764381281,-0.216959485248818,-0.425611882634903,0.300452465652113,-0.331157864723091,-0.118460878305674,0.51831985940094,-0.0305561225255992,-0.0184637731955745,-0.102764225882643,0.234739168004577,-0.105059996703594,0.0160943901083343,-0.0886838256225597,-0.0902813463204518,0.0413383805302031,-0.120458515031081,-0.262200828392361,-0.075713535386559,0.0289126005145663,0.0716228322841521,0.0993352218227919,0.131295227036942,0.508371914595397,-0.235677296688312,-0.0201167594322281,-0.0151495378671431,-0.0628205116246975,0.005975207574208,-0.546748544471333,-0.0016856998116228,-0.0451528552411213,0.0519655633055977,-0.0301239042949882,-0.449342132091473
