group,CD80,CD52,CD3,CD56,HLA,CD45RA,CD7,CD194,CD4,CD16,CD324,CD5,KLRG1,CD27,CD57,CD278,CD11a,CD244,CD122,CD41,CD2,CD226,CD29,CD28,CD38,CD127,CD71,CD36,CD207,CD49d,TCR-Vd2,CD337,CD94,CD328
progressive,-0.153507472532956,-0.337592453755704,-0.484022913375536,0.171710737120293,-0.153019893494539,0.122350568117063,-0.116525595304316,-0.384301485663625,-0.392976055517954,0.154581130751554,0.0626582793530366,-0.500868956318327,0.10350484875868,-0.374954767750085,0.206176541401662,-0.151233864954184,0.145066386801214,0.0498576565253536,-0.0756607266926861,-0.123093301578683,-0.407586879845178,-0.077002215251058,-0.133145392771893,-0.200305584498444,0.0058123508661838,-0.338627955282806,-0.0837214911370678,-0.306052374289896,-0.0684537288551527,-0.121482285871607,-0.116213523821667,-0.094272926273706,0.06641371598992,0.17708206881652
progressive,-0.0438378111501552,-0.0834035764372113,0.0225732917992345,0.0516070488035435,0.001051028744058,-0.0611849284109153,0.291659930296484,0.0049203207908442,0.173349274086699,0.111090906409691,-0.0374566288971909,0.229654628854958,-0.092982087456271,-0.0151561756579697,-0.17889830787153,-0.0219172095892735,0.0961776317620325,0.0076822285433383,-0.0107708770799577,-0.249121144713423,0.203071491409053,-0.0890732481473517,-0.169301817150327,-0.0352014363842978,0.0380179269426182,0.116086556588861,-0.443437894808198,-0.426345345329991,0.0311176433266259,-0.219381026848861,0.0199665329548544,-0.0571129796429652,0.0346448247963519,0.0038701613502441
progressive,0.20989417362236,0.036288436900587,-0.131134723934956,0.0555521406735495,0.125127215624588,0.241038075079076,0.223774276463819,-0.0220953434765764,-0.0757742159811039,0.230765137134788,-0.0400634489735408,-0.297691386955359,0.0341522770727317,-0.0016607379672157,0.0477568436593256,-0.0871945499048975,0.0562711257279496,0.314033553808306,0.233920257516412,-0.222390032879701,-0.110620112690049,0.0172095949870792,-0.175603988666291,-0.0320992978737209,0.3176304221127,-0.0243564512139529,-0.0955121480632806,-0.123382084324922,0.12343001140182,0.0031785992657107,0.0526260864125968,0.217229669591062,0.12444922655077,0.233615120730903
progressive,-0.0679871166432033,-0.0039446489387494,-0.0845526445891966,-0.0385074293986866,0.0674705327610759,0.0298332297448516,-0.0127013236384284,0.107371031883781,0.0345544734690183,0.0954733666430108,0.0400654169433716,-0.0197222505252309,0.0489844110415096,-0.0654007307836949,0.164174394158507,-0.0275927839503668,-0.0212593744417102,0.222151383606656,-0.0767746251602646,-0.088227535985774,-0.0213700535451962,0.0639556387787983,-0.118137476597019,-0.192295683045377,0.0881550602687669,0.121714788767895,-0.350944965991283,-0.240296003472121,-0.0143038485362789,-0.0352879282157078,0.0663765995692673,0.0377067803106934,-0.0329480448186016,-0.143521655741083
progressive,0.252004476109092,-0.115416587899574,-0.026982023206436,0.0701618879267718,0.0523544518016861,0.0326396594832565,-0.0238990009163387,0.083691385724125,-0.0718906925319912,0.137080480771422,0.125103384445703,0.0811232197001882,0.061455884049044,0.167799287331657,-0.0844053607608825,0.056587168883464,0.13947979676092,0.130749055754328,-0.0142655867158297,-0.0911620635828389,0.151922171992946,0.0077625717349026,0.048567943872508,-0.0399308581456329,0.211523861766563,0.281462978081092,0.15217107736287,0.0393968782299803,0.36155853617326,0.134501850969693,0.0744408495832591,0.125473167789896,0.0984391513899583,0.209467727371824
stable,0.163911258030639,-0.123461568698548,-0.315671638007099,0.487153019966021,0.349373241991777,0.473678853541034,0.434076640561608,0.157573207360363,-0.315579029889916,0.398875337791369,0.114272115005058,-0.472397795748698,0.283816600986516,-0.223521576145743,0.366318134381107,0.0853017638096209,0.713144877423902,0.545728949113829,0.407296557456359,0.154867140283546,-0.135071393821466,0.367688527095791,0.30829480362268,-0.0823385512167855,0.567474401842751,0.0289085544489167,-0.0561130943869381,0.0409500287678824,0.114536714929528,0.201009485084897,0.0818225899220286,0.385932053822123,0.496923129292139,0.663628577130442
stable,-0.151893321345707,-0.0974706245564817,-0.388873865158874,0.327565038822908,-0.149533748371854,0.1760508639734,0.130732663150418,-0.0959933969563943,-0.329667983134579,0.144250531397544,-0.0229095611916217,-0.483522160321597,0.0408426176373827,-0.344545074728598,0.130228205187142,-0.407748015995365,0.288484086966979,0.306937828383268,-0.0046154469577651,-0.091590586525411,-0.434455202403565,-0.0627141749660842,-0.396485911791359,-0.229500243626423,-0.0408793776436452,-0.0853520221429012,-0.352261811545532,-0.0100912221104136,0.149556971181592,-0.344748314497632,-0.125819239887362,0.0074280764465121,0.0420859708900062,0.396800886362718
stable,-0.190638763682064,-0.269292045840324,-0.414664303741137,0.245782328129018,-0.0794310169209211,0.553119684298888,0.240133517982004,-0.285517409234476,-0.558754728070785,0.276210890227018,0.0572386899035241,-0.459508282969624,0.192002845125533,-0.230060171204522,0.241564288323972,-0.456788919625626,0.065825204113497,0.383969323140376,0.037399930800384,0.147482474197826,-0.236929728264935,-0.170346163514367,-0.103032755959241,-0.430045032161622,0.10731770517707,-0.376228419954996,-0.303134251446751,-0.0516447675171961,-0.281818632711833,0.0196660678284267,-0.0694199749630041,0.0486435643892866,0.0778699464572023,0.253167969649695
stable,-0.142704673501719,-0.387740005869072,-0.532773456094128,0.364477868388215,-0.283843221142397,0.328055917901819,0.19202419028144,-0.0326982992128086,-0.343585102227493,0.363625247184393,0.136737092173106,-0.625826450426855,-0.0150045497971037,-0.333001793546551,0.206404103782869,-0.412998459617831,0.143120818892727,0.306216611582678,0.147292927954394,0.0056550516198303,-0.64780149384912,0.0187211544662034,-0.182313782194585,-0.349100664804988,0.221550147332223,-0.205120192534447,-0.175934615647371,-0.0641857345414374,-0.0081235830589671,-0.216338272575273,-0.143831756768277,0.0421764408260342,0.153054654188254,0.378970310818892
stable,-0.0296355216284631,0.186207140728085,0.266871265240783,-0.48283942162137,-0.0924883695246151,-0.16696322662104,-0.437220165866417,0.0040496830677366,0.221264667868013,-0.0615498150778581,0.0382585848563529,0.356643124980424,0.0679804418544824,0.14099052847317,0.0450264133924294,-0.0557188240522022,-0.262037121408559,-0.224024172363095,-0.126601645730407,-0.071505224338481,0.0977968556752187,-0.0244409984559608,-0.074594291980167,0.0277025529009067,-0.336483373493771,0.0616805547160542,-0.274876245617397,-0.126818659485,-0.117871644750795,-0.04736426606409,0.0357751240131218,-0.160775637484814,-0.512425476012102,-0.243840089189239
