group,CD252,CD137L,CD52,CD3,CD19,HLA,CD45RA,CD7,CD4,CD16,CD279,CD294,Podoplanin,CD5,TCR,CD32,CD62L,CD152,CD27,CD1d,CD66b,CD35,CD57,CD278,CD58,CD96,CD178,CX3CR1,CD24,CD11a,CD79b,CD244,TCR-A-B,FCERIA,CD163,CD124,CD2,CD226,CD28,CD38,CD15,CD71,B7-H4,CD204,CD144,CD1a,TCR-Va24-Jz18,CD158f,CD336,CD307d,CLEC12A,CD94,CD150,Mac-2,CD85j,CD328,TCR-Vb13,CD101,NLRP2,Podocalyxin,CD258
progressive,-0.0031598518152828,0.130801335734354,0.222393255515139,0.199768682053,0.0822631806090326,0.18186280597227,0.0819329378145336,-0.004863158879649,-0.0121722977233395,0.0710235156433655,0.0756743443613416,0.0715842813573472,0.0987358707063264,0.331767737603307,0.115309734958086,0.0901834430071614,0.0294805149220971,0.192223898672785,0.349012877275135,0.0953433342836534,0.0036621604296399,-0.050726368547038,-0.156459852138709,0.0428125023504962,0.115837423335091,0.120080334743732,-0.049508133195595,9.15281672982057e-05,0.100536402642155,-0.0379733540921553,0.139339518674834,0.0302854837034363,0.182963036001443,-0.019316125825038,0.10395333177363,-0.0258871535980865,0.1548188245345,-0.0057863068412428,0.130001023577694,0.184164034710804,-0.0042992762499218,-0.112872242711963,0.104905562505642,0.0820552047639612,0.190691003565052,0.197912988329852,0.207773155470967,0.149264504202929,0.0726367436044983,0.0473251696408887,0.0624231196550833,0.0223643625140679,0.175776925642422,0.263239709483617,0.113085616045274,-0.0293706799668936,0.0293294292480451,0.122602378342651,0.0680663645813736,0.0919718686421599,0.0207914461006252
progressive,0.049515406446925,0.0099345163136564,-0.174229791366263,0.0206823729027452,0.0430612528111345,-0.240509275911706,-0.522366988646583,-0.387585106642911,0.200696474901476,-0.156132992887415,-0.150871317139827,-0.212196777661818,0.0957405115402325,0.135067863472137,-0.0224258629871607,0.0369747000082602,-0.113670373903233,0.0327332487436755,0.0212312024083218,-0.160768700751571,0.0821407946950688,0.175642495954757,-0.542503796404262,-0.0371795504238432,0.163004971817001,0.0418729971782578,-0.0477038085072673,0.145266457335598,0.110896806456304,-0.562967708525519,0.0232430895046462,-0.313621155827301,0.041401410655552,0.0294592438179566,0.0742339908795366,-0.140558951240946,-0.177478403365624,-0.108835762570514,0.124871662548057,-0.0766201654886336,0.0394615166908243,0.482686232973046,0.0455892510295375,-0.0026835033579589,-0.057487403947286,0.0144364658027709,-0.0366658249179493,-0.0948252443058472,0.04375901235584,-0.0471885966032521,0.0318275534470739,-0.504701579596824,-0.0763181009436347,-0.0916785593364737,-0.0253328948364754,-0.341921649596619,0.0678490990796454,-0.0596782741570215,-0.0220273599445401,-0.0168488022287522,0.0120666391283123
progressive,0.194369163621596,0.193652120307743,-0.120140077374513,-0.175326938828563,0.0339726871082476,0.0487688706566134,0.204136434020819,0.301381813623446,-0.110133002535028,0.408501709451808,0.18189850752542,0.263730580023377,0.0821800533839668,-0.261162929760102,0.198508934917847,0.20949665304289,0.124189251855261,0.111253599069205,0.0173846459495657,0.136143647934203,0.199252538045635,0.218608708281737,0.0910405489458866,0.115273470312865,0.240871985319069,0.288670832370344,0.239864995035579,0.204212611477595,0.195638315474714,0.233175310173937,0.0488870816427238,0.277383643928415,0.0601508953065752,0.217600941861607,0.140890080678786,0.274509288453293,-0.0476023599942317,0.169066688875203,0.0500319888413726,0.262545732830105,0.146939109128862,-0.0310447757550625,0.100749124614945,0.193178175299347,0.218931837438084,0.17912226226491,0.25683875183625,0.144025867089783,0.113810539383054,0.208148580697147,0.233041725287392,0.183914092130773,0.0985070135538037,0.117250938165573,0.201393812249885,0.309544394918058,0.171405174143979,0.184570633535104,0.203480849511523,0.14989193889328,0.110475411205354
progressive,0.201477660475676,0.238047399847621,-0.0035872892119137,-0.247227644076791,0.13572910546995,0.0965299406508609,0.255916847022379,0.179709232742067,-0.283471349350072,0.473626328057262,0.0621708236134903,0.147117898547546,0.295102052345974,-0.362884213120634,0.192121005630389,0.201008078179335,0.0587503322441974,0.0400940105340578,-0.0219134586681824,0.108118386856646,0.226854077801358,0.263606684810339,0.281580522800534,-0.284114333248037,0.194563466201772,0.09451082492047,0.179184490766605,0.278412787873317,0.218260399269806,0.233616419911228,0.225450519990328,0.337372506223578,0.0446937010506292,0.201334742734284,0.10273394532927,0.102399371378842,-0.143289665479785,0.240966498040982,-0.167283823785695,0.0672344582498525,0.164805423406902,-0.157443057305025,0.167266576724937,0.165634083700218,0.0956719750551818,0.0813504436260958,0.328792611346892,0.236506530932796,0.160398275551067,0.144810822760491,0.125045352122069,0.329887718656095,0.132012634107241,0.235263310515192,0.19420700343179,0.288930390824229,0.109442106070221,0.214295051724236,0.240621545863454,0.226775136360077,0.157920184753632
progressive,-0.141143252924963,-0.262825735064202,-0.253922767724694,-0.129507122374237,-0.311861494581286,-0.400421504141603,-0.10891472046349,0.243147696178472,-0.197643164538107,-0.33150624466942,-0.0530297842510027,-0.124435454030306,-0.2562067176656,0.113412185011686,-0.105109259882867,-0.396024811156861,-0.191006448292825,0.0737948297226556,0.0294319203148992,-0.0941832427826763,-0.468466436753186,-0.53880356771959,-0.0486149915214251,-0.175614272458582,-0.310096701809285,-0.174588739934049,-0.0438408939340171,-0.115363449080269,-0.415413922849493,-0.171627213526504,-0.0439363323066346,-0.0501498984283954,0.143712526738574,0.0826991357532644,0.0480486879053759,-0.180395177785915,0.20310584808294,0.0294792902789754,-0.101104185289177,-0.216346167423417,-0.407122385424194,-0.0658570977277811,-0.0893253744578849,-0.126693286535434,-0.174465209914381,-0.139691643709867,-0.107589067929698,-0.113553745349957,0.0203931218801204,0.0500384831920926,-0.501727910957383,-0.0854947420024246,-0.0895302908896205,-0.0757557950923469,-0.162664212465384,0.335012805918697,-0.0543608847500623,-0.216274809870182,-0.221887351780843,-0.120048860587801,-0.1688496015844
stable,0.421265760921923,0.431900280014778,0.550420034509897,0.427237443070542,0.234003094788829,0.137177014322869,0.0053761771099895,0.0732079845007323,0.547506803968216,0.0195449102026269,0.440441225211793,0.406313235012475,0.454778799626598,0.533810136569234,0.48470588280717,0.405953955993103,0.434667416646102,0.407484040408944,0.360341342344825,0.409301510004258,0.180770058687044,0.194652902929938,0.174606682109068,0.308433079427953,0.429473165631089,0.425879404883595,0.416542008714665,0.410068094098854,0.245567509138431,-0.0056610418275033,0.469015403996708,0.0588039411763765,0.53537058421124,0.423082881187032,0.314661885191763,0.418371211587425,0.335112639379751,0.427928502186024,0.416914656468786,-0.0471916509528947,0.170966448172288,0.0475685378973093,0.445026874481621,0.448920378588119,0.417718068424448,0.428110515045209,0.420027555839425,0.509939191380345,0.433412730931205,0.400497287037297,0.250498604235469,0.23231705167432,0.469300983311148,0.428537825667,0.412083184101801,-0.0229122516509609,0.427030421769475,0.404815044406925,0.35887025857143,0.471479442671519,0.444301666813877
stable,0.0966999597502635,0.0987854863243127,0.0938044047871767,0.0717935383802964,-0.010678404918825,-0.075981189599046,0.0778718558763352,-0.103041651971995,0.0813538017961416,-0.0184534744807237,0.0586332152651481,0.0897704554820888,0.187277978647923,0.122340812562244,0.0212487302385061,0.0987721256394173,0.0582341628421319,0.0406316745637372,0.0205169389211876,0.0167525416424799,0.0237154290604014,-0.0694168913568829,0.0662590095078053,-0.066726385984164,0.0902074418083741,0.0261762350251936,0.161945538831528,0.17363954719366,0.168685132451155,0.0233438508918616,0.0319125239868832,-0.014021976416373,0.147790232838015,-0.0176644018552498,0.415397491845758,0.0845026047272823,-0.0233767018675033,0.0601498996295452,0.104179582165857,-0.250242135615603,0.0046083936831237,-0.374646968887358,0.177949079647393,0.274471513516489,0.214137935278618,0.0811311889888163,0.0694661245147124,0.226495313195245,0.142462315544917,0.129098400230323,-0.101418324425574,0.0533393869565574,0.0531805389982832,0.120768840200327,0.0653416713261922,-0.0843384967778963,0.0834211739434394,0.0253226999440774,0.210099874181871,0.143374658793398,0.0383710832480057
stable,0.0678389167492067,-0.10132483862027,-0.256106159813176,-0.404112552750998,-0.0611865952909347,0.225803395233652,0.487331032798804,0.52744778389101,-0.393538320515471,0.41415703498282,-0.160502266269835,-0.0200364972100832,0.070430214710662,-0.418126522888683,-0.159324241735673,-0.149837262631131,-0.108460581917487,-0.045851457718329,-0.556935376719634,0.104283755706326,-0.0159704846167121,-0.0336428285604291,0.0527622604849589,-0.366537146547886,-0.114968275073047,-0.124531349806308,-0.0989036841251715,0.0083382376253547,0.0513659332320418,0.0935695800064831,-0.009554422017003,0.456335692607253,-0.246430847432805,0.0519537389367481,-0.14846102322581,-0.179976167046298,-0.197561222692096,0.0642564540987042,-0.344892602864919,0.40253539240401,-0.0684854962666011,-0.353144798245149,0.0021247976851502,0.0019217513640992,-0.116643054739057,-0.231061790640558,0.0191936342760295,0.0478535427675908,-0.172238855375085,0.0871190536289791,-0.0952645933114859,0.463999013472052,-0.144324385677762,0.0419485167278218,-0.0824728434490498,0.509906287472118,-0.153509511514194,-0.20110859666785,-0.079562116808579,0.0542294648816121,-0.107192233740685
stable,-0.160624376865815,-0.197906068760827,-0.0842079516560529,-0.0090665589466261,-0.157909761116237,-0.0160180422176769,-0.0663090980886096,0.0382089623641932,-0.0774482965721612,-0.0661592935046854,-0.178607798904646,-0.256643671687382,-0.225579414105543,-0.0332215499379585,-0.145861390385994,-0.167156758712955,-0.184014133823731,-0.139599166299386,-0.0799321767656382,-0.191900564642023,-0.135922940724277,-0.16968643008768,0.0558818163472358,-0.127508144584363,-0.182175668876337,-0.275383324703984,-0.251426797461882,-0.104957527017386,-0.199542983677942,0.0575764305252965,-0.255963161213002,-0.0840867073941552,-0.196777805193994,-0.151734320227467,-0.0799266654620821,-0.24570787822909,-0.0811893698223205,0.0004371071344257,-0.0386903376394998,0.0934436970179043,-0.174128240368418,0.0707172799635668,-0.199450858453039,-0.316983942573491,-0.137713026630553,-0.249396205006472,-0.0616233472015564,-0.162546065252623,-0.0414414389084315,-0.301201307092739,-0.144627133388907,-0.0160861039825177,-0.23461091120566,-0.0498559551762088,-0.15654211488917,-0.007010652335092,-0.159562372604593,-0.21784312805395,-0.215575904839917,-0.195902349835274,-0.102435969932406
stable,0.193641427944163,0.178743992400228,0.0655206669417105,0.0505702453677302,0.0792388975132536,0.232408330391716,0.196775632966845,0.0788908942591391,0.112409637139968,0.204652673696549,0.207070054700592,0.19773322579936,0.229437069135403,0.147010743551033,0.217473965469425,0.250726875536378,0.0326897167526484,0.134824995688009,0.0115376652214836,0.210350994691319,0.223159964274004,0.177112248957214,0.220514794040575,0.155563112969672,0.25734954671971,0.162717089275069,0.132935221394261,0.329404086307652,0.14499642172612,0.258137516408205,0.10048079264598,0.180628629398086,0.119452052002201,0.228152241355427,0.096416604763662,0.158211412423772,0.182140913846438,0.212902749143397,0.100456882839196,0.320102285451793,0.0781027906681454,0.214342361623998,0.238867537969325,0.16081898826227,0.234001498508605,0.178197764075814,0.17892702982837,0.232343529541285,0.152602931711822,0.15428810884495,0.179063339573762,0.072037399334874,0.180056317838208,0.0491098052521194,0.220307547011036,0.113690705223368,0.205474611943863,0.167374882691298,0.128362853493488,0.220227672013088,0.184232113561644
