group,CD70,CD52,CD3,CD8,CD56,CD19,CD45RA,CD7,CD4,CD16,CD335,Podoplanin,CD324,CD5,TCR,CD32,CD62L,CD223,CD27,CD107a,CD95,HLA-DR,CD66b,CD57,CD278,CD11a,CD244,CD309,CD184,CD2,CD81,IgG-Fc,CD28,CD38,CD15,CD71,TCR-Vd2,TCR-Va24-Jz18,CD305,CD257,CD94,CD150,Ig-light-chain-2,Mac-2,CD328,TCR-Vb13
progressive,-0.14236351069807,-0.152162347698082,-0.415827423189214,-0.131851833141401,0.165440064762283,0.0142072047387125,0.0851936168515187,-0.0170095971747198,-0.0883943987782334,0.0725048390891443,0.0832467935467949,-0.315238029522559,-0.122688953442881,-0.508842691493229,-0.224253137697565,-0.154902138945929,-0.216001730644667,-0.0131885045219974,-0.272953174773161,-0.0872407525459159,0.107506286189014,-0.18186806281104,-0.191548407503501,0.28077004017604,-0.0501529156708897,0.19767333035742,0.109114574807073,-0.217814899098608,-0.258817909132278,-0.303195677783795,-0.0489368425371819,-0.190720607360413,-0.29596732342278,0.0413495945728397,0.0022428006119175,-0.232582163830049,0.017081899648866,-0.214698697693268,0.0364499805920518,0.056323242365974,0.0587347587474401,-0.192705204530772,-0.20466777796604,-0.087716772392844,0.100876628475527,-0.09094662708556
progressive,-0.0519610432807698,-0.187812860486104,0.0360579220955703,-0.0649251633743973,-0.35878513573121,-0.0343011862621783,-0.510858953676508,-0.383639847261561,0.182315443050272,-0.174854004040392,0.136484301632894,0.0846418935801122,-0.0898650808521082,0.151385060065352,-0.018154305804323,0.0391069445623461,-0.0910244620757525,0.0429319479325942,0.0587932728922093,0.0666590816881209,0.0232895161863884,0.031513269663928,0.0665027917139419,-0.465466088346343,-0.0421236030620082,-0.532940653908867,-0.338546038924145,-0.0195730475402538,0.0704894131531829,-0.0980133321879452,-0.0608286902789485,-0.0235209941564381,0.116783210542012,-0.0347665404021354,0.0330186051884208,0.434942824553034,-0.0083087991625786,-0.0623637883084596,-0.127585161998623,-0.096277673070697,-0.474338842833547,-0.0814978685917054,-0.0607416915633491,-0.0778221388511016,-0.36866764517233,0.0693559703437197
progressive,0.0273698802636893,0.122404847987479,0.161144073958782,0.0343209466079376,-0.1974092482871,-0.163138099195446,-0.341358212843639,-0.34378120550471,0.0801289774011656,-0.0232815285918182,0.0027214468476442,0.183963453323088,0.197742405655364,0.261253890848781,0.0813908405256182,0.209607861610349,0.0578460958919541,0.148971115775399,0.149208377232625,0.140058762219543,0.100032008053084,0.0825131035148959,0.283630356057553,-0.0127245294665731,0.285661791681429,-0.121081589611034,-0.214127873233285,0.150223651714667,0.204254717114569,-0.168131240971482,0.0712471067985652,0.086608582342872,0.255332647074927,-0.213059951150198,0.221878596417929,0.309465078326534,0.0547243767507709,0.0672950443288839,-0.0054128258951802,0.222880759902275,-0.0982342517757805,0.153010676780915,0.0788810238665574,0.109934944714886,0.105848300817945,0.203506767187901
progressive,0.0805959220097578,0.130006373267336,0.113779098785472,0.329696526314984,0.0884274667707184,0.204522776517044,0.0644008514558094,0.200110844433501,-0.144675529428403,0.107820163224242,-0.009817712071959,0.0862270606765279,-0.067311808928179,-0.0827932473685378,0.15366848554323,0.0877969605091323,-0.0162459364432938,0.17178376103143,-0.0857723974534857,0.08069452116372,-0.179908516586195,-0.0354135586706949,0.174860870661646,0.0441295731391078,-0.264773776012887,0.108142851931958,0.17358906164734,0.0990605037399873,0.1369937155463,-0.021409594893554,-0.0425975935320859,0.0271286906486032,-0.076061607120223,-0.159451347303085,0.195133872774527,-0.209336410948635,0.137974855373973,0.0790851497957307,0.0808366596676788,-0.110328893157159,0.215349368961962,0.0393309968986497,0.0649146557106255,0.0879264849712366,0.126094805256314,0.0405128704402999
progressive,0.376440987639175,-0.238581992654596,-0.440179257705973,-0.226645597848138,0.113313095994411,-0.17716407552185,-0.129547535219121,0.166646255100914,-0.158564451029434,-0.0206960420306439,-0.16655911724667,-0.0707202000192615,0.0016540595815136,-0.220379402766559,-0.0319026639233921,-0.0242564811565452,-0.0418717201783091,-0.293546244270819,-0.243432872639149,-0.146176168133196,-0.0559874732276853,-0.130994448173457,-0.0748730176729719,0.103065030163843,-0.358208046388963,0.19054650664692,0.159184884511133,0.157074097687192,-0.168643293122594,0.0840427190633141,-0.400654970641031,-0.258469664185174,-0.140100623977423,0.117363646765519,-0.0895632225588387,-0.115408955702929,0.134253738171414,0.0644915189921037,0.0930401407616385,-0.0216339094307776,0.127286692310748,-0.0617684810764716,-0.0712878408750899,-0.0665187955270771,0.287382697591466,-0.0701788846801711
stable,0.113621378947716,-0.345910912288176,-0.517989544926274,0.0092936534673115,0.503397399894309,0.0586940628133704,0.501396244099113,0.440115709519948,-0.502285909896412,0.386446694759598,0.201235292792141,0.0509284618837978,0.082164070132001,-0.62674062819743,0.0612628704404172,0.0451856665264641,-0.192024554307157,0.0154176447246048,-0.378361227424596,0.0475431853796504,-0.0941476389867241,0.0602377486350914,0.0117960572632672,0.222749100733557,-0.101279765928747,0.624128694582784,0.495944142255149,0.127316273137099,0.0527884511975757,-0.230372092531987,0.0716145403052331,0.0530603506331066,-0.265645218546888,0.49424621126511,0.0837177331567514,-0.0667693073665336,-0.0657109931060287,-0.0041306032461746,0.132529132362107,-0.0268582139972418,0.375333756299003,0.0329821167571892,0.119557661259677,0.0204453881586012,0.62322907743739,0.0294325545310629
stable,-0.0273091675193869,-0.24915878772068,-0.36464125244161,-0.184623584566686,0.352591475141448,-0.0105121213625431,0.131615699472419,0.395617932159923,-0.322747567960805,0.123968208989048,0.0663842160024107,-0.193714065792358,-0.090136044410193,-0.522808031784664,-0.108555031172368,-0.180118081211073,-0.242828763974507,-0.264594816640919,-0.338844829003946,-0.0661302988724582,-0.263565079750071,-0.260101084391776,-0.124573572208346,0.0577236293360503,-0.310948986435861,0.399100515934488,0.316836843166373,0.0723313724140453,-0.0553707549655884,-0.304314184296776,-0.0802168304699441,-0.0794473425100938,-0.370738185337868,0.181955000370111,0.0253112209558776,-0.203891606844944,0.00477314969835,-0.113740810665162,0.118973323202387,-0.115674226056501,0.102961760348796,-0.095472865453645,-0.0293330659298607,-0.137711740844313,0.407813155038464,-0.0750467213525406
stable,0.143922859707642,0.253940594589739,0.216343412250052,-0.213209313987723,-0.226498362175292,-0.0426065439007979,-0.353438352500695,-0.292189264681811,0.359670731405689,-0.0595862988000554,-0.0409001712240852,0.191158609938361,-0.186041906089524,0.364003239949032,0.0115392250759056,-0.0646314518969347,0.012501786492182,0.0184343824032047,0.157850062740821,0.0363378866892133,0.264397553785178,0.0486277109875839,0.0586196637856417,-0.0716070739478032,0.185140098179453,-0.0238184352169694,-0.316054424440263,-0.0675910663350694,0.0543689119543902,0.270141414812083,0.0716885356796756,0.223916450667355,0.246963700000385,-0.232819021525774,-0.0431912850695834,0.241445602535941,0.283711624427196,-0.11213207329857,-0.147248555866631,-0.143622525142015,-0.0826690565889832,0.158120921383811,-0.0669036468155849,0.0503286153757953,-0.0777666461372406,0.162291520182054
stable,-0.0333746166413792,-0.339282024358257,-0.499683084022809,-0.148493957421436,0.470167311792036,0.0423737430790001,0.444464447974591,0.539347078795255,-0.415269223646864,0.399217165813533,0.358569756356853,-0.0776324212359239,0.0304436099481669,-0.590970538524115,-0.162730662983996,-0.0635277434113203,-0.0905113057672925,0.0370222348792681,-0.321628772972468,-0.0973846065063876,-0.37559516953393,-0.19719919098306,-0.156062660805547,0.0391177550798849,-0.290259761952305,0.325928415980662,0.427762476400567,-0.0402788778570806,0.0460630204769006,-0.532929615955787,-0.153749697847027,-0.0578292005906438,-0.288542558973482,0.29624782108525,-0.052487183724816,-0.194266790881649,-0.234482988260129,-0.0203533842952888,0.361599518832932,-0.0659053523658912,0.250344948805148,-0.107634113494137,0.0584096953222117,0.022540480447923,0.550489919078775,-0.0885834785632152
stable,-0.0373663264460951,-0.248018875347793,-0.412481356777082,-0.107674163104235,0.486063315251855,-0.066035199907287,0.245486692712931,0.462126087786245,-0.350818074161058,0.200063411710813,0.179331351759495,-0.0385857139498007,-0.0837448953609344,-0.45735607469553,-0.0535903116327091,-0.0070867492843813,0.0721989501810986,-0.0879709011243438,-0.223161232773988,0.0666755094553575,-0.0580524056382298,0.0761319850116732,0.0112425499476818,-0.0757726820793726,-0.0243730349490004,0.340394543491911,0.278147088260698,0.0161656265081766,-0.0269186151088887,-0.257680302740092,-0.0747370396033575,0.0921310242261884,-0.116589313475651,0.428997485992392,-0.0102698377310097,0.0959304049597468,0.0169666646792681,-0.0876060217123225,0.0637115266397497,0.004035536822349,0.463618418432789,-0.0260506253973868,0.089460999691226,-0.1169829227845,0.337043882161,-0.0482384344130581
