group,CD56,CD45RA,CD7,CD4,CD5,CD32,CD66b,CD11a,CD38,CD15,CD71,CD94,Mac-2,CD328,TCR-Vb13,CD82,CD3,CD45RA,CD4,CD5,CD57,CD11a,TCR-A-B,CD2,CD71,CD328,Podoplanin,CD5,TCR,CD1d,CD57,CD58,CD96,CD178,CX3CR1,CD79b,CD2,CD226,CD71,B7-H4,CD204,CD158f,CD307d,CD94,CD150,CD85j,CD328,TCR-Vb13,Podocalyxin,CD224,CD3,CD56,CD45RA,CD4,CD5,CD32,CD223,CD57,CD11a,CD71,CD94,CD328
progressive,-0.243912714761605,-0.19610292209678,-0.238604175512208,0.125292402453526,0.4186083294208,0.103610434686994,0.311157592199225,-0.395079516079593,-0.0846839510707614,0.126017790689925,0.0235311810420593,-0.290803048625698,0.0757909220502699,-0.390199676269681,-0.0116548960597193,0.0576575559446334,0.0232200451892999,-0.102137131167022,0.206403872429746,0.102790383487581,-0.0761907108899756,-0.0653408378362821,0.0218343366562574,-0.0384495102690076,-0.0504306522762439,0.0598258580489471,0.02464051401348,-0.055426164416634,-0.0727211677025703,-0.0968510104740512,0.0121129612466099,0.0676366777522842,0.129640257509394,-0.0132535839482465,-0.0758516804442055,0.142102281040372,0.168895980201633,0.13585252084967,0.0477010056857001,-0.0477963149003316,-0.155583705855705,-0.0024461720527658,0.0019251305371493,0.0925660895833881,0.0211798195672097,0.11218598552958,0.171719065479105,-0.0654106445723037,0.0709920157091869,-0.0665231332279893,0.22343848169227,-0.244579707626651,0.0613012280751976,0.209255229685672,0.345886007569465,0.0786821253944379,0.148697250579087,0.0112912740888749,-0.0651810077126304,0.128549833518356,-0.0090377003470473,-0.0277965561204168
progressive,-0.371221192353991,-0.500988219215561,-0.489490157187807,0.204780206371815,0.141871527905059,0.121832768459511,0.154718360652111,-0.567479304796574,-0.0583304434712431,0.13855644402332,0.59421425597748,-0.503400587562932,0.0056342195751515,-0.399506372092392,0.118561865457403,0.0590136807500736,0.0321718729540683,-0.509456310198277,0.20348500741577,0.167585492548857,-0.550889264636511,-0.50986963317713,0.0089119499750504,-0.0898912935538336,0.308002771467695,-0.346718935280427,0.0640486344651824,-0.194281372826663,0.148245642626952,0.144919230873927,0.0318206133964722,0.137614698049023,0.111890820664046,0.0601345098478369,0.152141429854334,-0.0377959201890198,-0.367378569299704,0.0870336148758322,0.51441866113405,0.0304521449564725,0.0760828197979444,0.067995448175727,0.0558486845879983,-0.0158085921810132,0.0741237684818068,0.0760911183885389,0.012813565099963,0.131129412658326,0.0568586986767361,-0.0407458412194513,0.0691581511086218,-0.344805090453294,-0.602262408959775,0.21154684996539,0.166254851889205,-0.0082243718514742,-0.0126638257258809,-0.530710597304904,-0.531467540845466,0.329051932906123,-0.502206948016545,-0.394560205128742
progressive,-0.376551814596417,-0.248715648143363,-0.232181071845589,0.109642303794864,0.35653184119445,-0.0906710501224135,-0.0236875853578859,-0.18249731967856,-0.213597307607422,-0.0811660139839578,0.0058434905031231,-0.108135550650232,-0.0162548346508577,-0.20048702084349,-0.0215508880038246,0.0661684962843054,0.254243037994628,-0.0398109738929527,0.0769417143768191,0.261137157451643,0.0205156716222289,0.0346021332552351,0.153121514944867,0.454147371746218,-0.155455580732832,-0.0194002723370632,-0.0069556384653833,-0.0519903262525059,-0.023073914019005,0.0395844744243739,0.0766209196319344,0.0075352723767984,-0.038489745122932,-0.0247368003963747,-0.0412766338272306,0.0282086000225838,0.12068140448061,-0.135012271161663,-0.0081424340390818,0.151396144363373,-0.0386579167137439,-0.0273536975687079,0.0065100703982799,0.0426675767499889,-0.0071031307486193,0.063166395937678,0.131166828893915,0.0587748757794038,-0.0622118967167959,-0.103667976651611,-0.326993444019398,0.226030758455943,0.0740317008101474,-0.0690176133591873,-0.196428954983698,-0.0007311211901175,-0.0119103917330331,-0.0358813681979394,0.0656692730343918,-0.04884310130043,0.090434866860342,0.0874643477694635
progressive,0.210345785933978,0.106130197734434,-0.0438005778627531,-0.180241373477213,-0.0155855283064801,0.536800373737416,0.52078294606556,0.193740809275839,-0.0615566330672662,0.47784783710479,-0.105891293030954,0.243668968772767,0.325941892145312,0.342463995685586,0.357355751016324,0.329744044081433,-0.126251429047363,0.116625404405256,-0.0704161606125973,-0.203366734319696,-0.273791266542366,-0.155636359731,-0.158182441544559,-0.0480877335820826,0.110309370413842,0.0340001520763788,-0.280620579440047,0.0526409868061459,-0.233879219828358,-0.197568125032013,-0.205879370374117,-0.284062578968727,-0.330996619772786,-0.250817052234288,-0.202745389821512,-0.28716284182939,0.106457581231946,-0.165416219885408,0.025119522398044,-0.236771372281061,-0.169384860463078,-0.307045811797108,-0.28066362824864,-0.137496690072716,-0.188181094722017,-0.210323964974566,-0.193868768967755,-0.2191675856163,-0.254669857279825,-0.308445576279876,-0.173345632766932,0.216500272837148,0.306245729747521,-0.450046147863351,-0.332692294725401,-0.0203585576143755,-0.0290657104932719,0.243936541881988,0.281111288049049,-0.394189897869732,0.13686603379296,0.0909384080339304
progressive,-0.0081032039577398,0.0704296234154684,-0.137203671497795,0.171162194199993,0.139031731470362,0.050516356563631,0.140441007138031,-0.0297478966625076,-0.0893692230172866,0.0380713112771639,-0.0484135044811243,-0.0637358062224276,0.152627469326807,0.0385107602904516,0.220280295322998,0.213316806507814,0.418764953573881,0.233596323871941,0.0707980311345447,0.0071183220448386,-0.044839372796077,-0.0917662624035782,-0.0027911366867655,-0.107097300215233,0.11256307196787,0.0494786248211722,-0.185055296914514,-0.0459805126680118,-0.208060851674297,-0.242357469382757,-0.381805543168266,-0.29138981470948,-0.0586300844790948,-0.0937897483383322,-0.263419371310688,-0.28677488015743,-0.117215003628372,-0.211406864351732,0.0247089670173373,-0.177012601910141,-0.0908799143093166,-0.286336828127763,-0.340602505096393,-0.279691702837781,-0.362913012691041,-0.257931918401327,-0.216214812574712,-0.265236716176991,-0.23945064056155,-0.11309202228159,-0.0063584010730673,-0.109887351231789,0.225507502160699,-0.216282682494546,0.0623975436903424,-0.0707352277690867,0.0984404667428256,0.150806324790146,0.0048298032843988,0.299822221734763,-0.167660921590912,0.19936250387161
stable,-0.487823972356978,-0.431766460209666,-0.40119640486225,0.513950351268175,0.647983465842298,-0.0158778280510225,0.0112160879214499,-0.608996059482529,-0.501286939935729,-0.0503021627073714,0.0078910756429792,-0.359667552871747,0.0432267780454481,-0.590484786091313,0.0021310763650072,0.0274763792253145,0.517828916206047,-0.338691828150618,0.578057571342621,0.696064269278866,-0.158949508737283,-0.511131572697136,0.379433950199896,0.286912469448484,0.0630478425530142,-0.491932852540494,-0.557891349935732,-0.332452318954064,-0.519124402593919,-0.505394061024093,-0.192804952323511,-0.525834846015641,-0.502038790515229,-0.5345799085114,-0.52934026819111,-0.508338432198406,-0.274991393122959,-0.55115505389437,-0.22120093740407,-0.537472435573469,-0.53048353823498,-0.607394982499579,-0.51309406196568,-0.388359365817584,-0.539815595744259,-0.559385684516189,-0.227120589288059,-0.507565020468114,-0.546375369060757,-0.503136377514504,0.588880177166876,-0.467938665354747,-0.427509295984387,0.569777571797715,0.691411824280599,0.011287069661637,0.0264580719850489,-0.175334670713632,-0.539904343125917,0.0109478585765144,-0.300332493999319,-0.571855347503933
stable,0.26759566421693,0.161188329333854,-0.0104092313536366,-0.0131089458730139,-0.238066444523549,-0.0453171293498627,-0.136039807023388,0.106743900009811,-0.174003733443751,-0.146812252722445,-0.493644221412868,-0.0229823627145872,0.0599513815124805,0.0863105455506369,0.0038348089846827,0.0441714718576623,-0.0127862620554557,0.201910020247669,0.136052665254679,0.188094180492238,0.163045772369986,0.14743141582821,0.162358967537861,0.0715172569822688,0.0046278927864271,0.0497336065839269,-0.0230576556827474,-0.48161249033058,0.0087647383693837,0.0960234594745461,0.287239054260833,-0.0290744858454658,0.0965423408281883,0.125783892757648,0.0426269544606242,0.0545813868763324,-0.304980626695931,-0.0100468356022549,-0.402406085281825,-0.0087417413357787,0.100917911586485,-0.0012257437528113,-0.0029731333734034,0.29369313906797,0.0332440426222902,0.103586854328311,0.529555871592978,0.0931084112933453,0.0410905350780087,0.0735806708765703,-0.296136644217125,0.361260574984355,0.218351259463576,-0.231069536512593,-0.39482196130315,0.105603257003369,0.135947993249348,0.194728345252572,0.410036455599403,-0.415941134544745,0.306371935336093,0.497440685415375
stable,-0.511370027281226,-0.378763789704369,-0.458194124853806,0.291298368251696,0.409943597968045,-0.0688661742983904,-0.284586050627501,-0.105411108982623,-0.474541852657369,-0.148830402967972,0.0350427199554725,-0.479089902972818,-0.0523135862112274,-0.314780384210774,0.0665516584138922,-0.0326087852404518,0.47805610206248,-0.424049376028213,0.469887593797965,0.574536367336303,-0.0507354175516952,-0.0545888911442078,0.308498527275405,0.508484576238558,0.212931850332076,-0.484531312958798,-0.246314321685159,-0.169868178642882,-0.138725887643714,-0.102349614927591,-0.0308610965671932,-0.225639192291421,0.0341551129022247,-0.0254716773622278,-0.06989757090728,-0.0339241946595348,-0.0245633921180634,-0.115942206285281,-0.0418072690177053,-0.0158081752590687,-0.191406435864281,-0.144533974787875,-0.0219955628978854,-0.193502990413152,-0.071251477685152,-0.184248181583522,0.0942555978545956,-0.0027383899755236,0.0468095145594259,-0.0470403036656172,0.058221602920936,-0.0896495854820464,-0.344224747666824,0.108240782532334,0.20053803897535,-0.161462774129467,-0.176934323480384,-0.093162387682512,-0.0585068684517133,0.0469564033785095,-0.0697226199544115,-0.200051071053188
stable,-0.405059036851343,-0.337213037570354,-0.358954207950643,0.460657403589705,0.551672111665331,-0.0281932763850511,0.0308170831880338,-0.286368846690463,-0.0782706944292436,-0.040957322787262,0.235903032111054,-0.379247621330629,-0.0985232851667478,-0.397339949183041,0.0809522189659116,0.0450792562608329,-0.337684685018425,0.396600749018568,-0.536193201904776,-0.455883027279776,0.0868079727912533,0.4207278522296,-0.524083092953968,-0.408441894243951,-0.343131798876432,0.366095832626956,-0.111660602158488,-0.643079123475197,-0.0729715641732118,-0.0513427474741424,-0.0073258887283721,0.0200214434252647,-0.092734354797815,-0.0836221850880858,0.0010574944616537,-0.0185220493806211,-0.547690663688178,-0.0043038240928077,-0.30099620300233,-0.0227524272109162,-0.0864067620313124,0.0430352068709595,-0.0231634999442108,0.17369988920988,-0.0895059083927248,0.0326124896382461,0.510325774166221,-0.23551289273608,0.0766266057519044,-0.24375532886507,-0.256524674550292,0.279903770591556,0.169454845902959,-0.373904930334984,-0.411598104041759,-0.127011004658714,0.0437597708746569,0.255510168284289,0.0890402330871955,-0.492181517135197,0.0471710883400716,0.184867227428186
stable,-0.528684469243347,-0.163273061583034,-0.570036259491455,0.363197219182273,0.473274294959436,0.0643489520777392,0.0068641847768694,-0.218049140201492,-0.361368290256719,0.03686863397388,-0.0900914313774753,-0.542819152276402,0.129846520136665,-0.382692940879742,0.051701848296482,0.0579957524339413,0.0102421645427354,-0.0659178156895445,-0.0419104833109164,0.0674559417435765,-0.112786296837163,-0.236980049203908,0.0098537177271908,-0.0696963608634237,-0.231274711242319,0.0163042445876936,-0.111887471913653,-0.0563074308285296,-0.0632749490836288,-0.0945065125855607,-0.20288338041261,-0.0303899812052164,-0.109000627760959,-0.123319651609867,-0.0534209158612225,-0.152270349370902,0.0843573195926922,-0.0792064638174667,0.21207014682126,-0.117321216618011,-0.166471637025759,-0.0910594175550887,-0.104345716356567,0.0776870557499435,-0.0447024485344537,-0.0758577740779357,-0.138419360305545,0.0253902406498447,-0.0402490709722328,-0.0753574075955277,-0.312104513455504,0.509613334211491,0.211395202218152,-0.331986427027134,-0.408032018460585,0.030539448487277,0.0840062599832023,0.0307898760068094,0.193215065069435,-0.133144848612375,0.606805108234259,0.229381168653836
