group,CD273,CD40,CD52,CD3,CD8,CD56,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD5,CD195,KLRG1,CD27,CD107a,HLA-DR,CD314,CD66b,CD57,CD278,CD11a,CD66,CD244,CD54,CD137,CD2,CD29,IgD,CD18,CD15,CD71,CD36,CD49d,TCR-Vd2,CD158e1,CD94,Mac-2,CD328
progressive,0.10709552456877,0.157123303041863,-0.0983666917892798,-0.267928851209219,-0.30558072955066,0.237949704605429,0.0290872906013689,-0.0249254080938093,-0.204417258006135,0.0643664621900153,-0.126498477772047,0.134612982142175,-0.15360640582056,-0.10468402407201,0.121001399241201,0.0679029526000122,0.15733235829206,0.0947100656515241,-0.0005281272924258,0.0188653971569436,0.0979054097101177,-0.0054142220286051,0.0575228615022348,0.203049627734331,-0.0547558958829095,-0.0297648907426524,0.088512441477529,-0.225763274898111,-0.0085486718559648,0.273453652725232,-0.154705339593292,0.0944138546826073,-0.219020234066733,-0.184252332061583,0.0052108487891626,-0.104587291593864,0.146032104558224,0.172592398528327,0.226047926347233,0.0892125538107903
progressive,-0.0175848331258129,-0.080513868252624,-0.0437399748721485,0.221131708527771,0.0912844166433097,0.185947957698142,-0.0185356345663502,0.17257335403597,-0.007616717317096,0.126403256785201,0.237695991745825,0.192635512789828,0.150340452291903,-0.106244661836103,0.0299243876256785,0.0767895276863921,0.0742207090418217,0.0598794518826787,-0.0113321799207802,0.0652081307837036,-0.0950731198907716,0.129733710772212,0.141232089752017,0.0501093019291969,0.0685606371318535,0.256398030660436,0.0713933377138555,0.264620032585914,-0.063870944554149,0.0470595026425896,0.161205092679197,-0.0254467174818254,-0.452062618289167,-0.465303111286971,-0.106011206945488,-0.026027449528374,0.0516876384475816,0.089551493213444,-0.071811197372158,0.0478495410305291
progressive,0.158333086210455,0.0004570253590418,-0.0746437884953015,0.108137897175464,0.0933955788558387,-0.14006411984892,-0.302734415055753,-0.179493034991563,-0.0628471189500146,0.113564939851894,0.137086491847686,-0.0617010017313518,0.261469923434393,-0.0204680006943997,0.148111030228721,0.0283033490509334,0.0674272264787237,-0.0024406366319292,-0.0733044900992157,0.0587733746966679,0.0820987844448492,0.237706228362671,-0.0167659047678293,0.147984399532802,-0.0861405268355492,-0.123537628395075,-0.113382944340266,0.040598300396621,0.0277616584627195,0.068939630739766,0.0083538728337676,0.0672392665268467,0.185027980928053,0.0607609824734243,0.082975221327341,0.0087697177203925,0.114778609575278,-0.0482111025968757,0.0846132483917406,0.0976395681024799
progressive,-0.128257827448777,-0.173580760866112,-0.218701414434724,-0.331423817943979,-0.468863874872994,0.0571914910452864,-0.0680145155315556,-0.0687227228092738,-0.100385218685405,-0.299600237926409,0.0752886275827229,-0.177682839405281,-0.146018773008777,-0.0506093202788644,-0.275447089157038,-0.170167892912064,-0.218237510186088,-0.0978421118240987,-0.203171218515605,-0.222286582581182,-0.205172991742861,0.0468949969525217,-0.0464569296492735,-0.229767393563581,-0.205822347238776,0.315856699330144,-0.0336939554312324,-0.18328096711193,-0.103292720414176,-0.100695094125389,-0.146612792938634,-0.362133158942892,0.209361818422403,0.0140784619407751,0.0466349930108413,-0.212967757781522,-0.123665630881491,-0.15035090888925,-0.222852938131309,-0.0705691318120414
progressive,0.118120634103464,0.448343964349118,0.341544004474764,0.463240816002072,0.393196050986582,-0.239868013090494,0.0869548333958586,0.0267939829861014,0.0158157884075834,0.250351867539484,0.0165184693613963,-0.0905143862024737,0.134927473714779,-0.275911381440319,0.328537161937398,0.350908604723314,0.0009883028481433,0.20572428262067,0.21767327344462,-0.117379375765596,0.0492390607322265,0.209729324495626,-0.128651193218828,0.002931919102379,0.025988736739607,-0.144116167628762,0.366725562565238,-0.0041661131701158,0.0386202927178979,0.0708443395148856,-0.238416617043925,-0.127634533836003,0.279298377857219,-0.0192523072186576,0.181591663525429,-0.118887346452999,-0.15649336804383,0.0054243239338236,0.271530591247528,-0.143044368022853
stable,0.0585449756346333,0.0167563044481721,-0.374276264047693,-0.512134601631089,0.0586737437740932,0.345419775238531,0.434547033325579,0.300428821530318,-0.112612405231361,-0.0270210122411268,-0.451767717766286,0.377682495157365,-0.51701205187967,-0.039538091198357,0.0329279446884592,-0.412687410334281,-0.012772677332204,-0.0445266466422366,0.0334277799790839,0.05633437750675,0.118320279287805,-0.265447206821817,0.420122702755558,-0.0100662424285129,0.407856277253768,-0.0301475135517782,0.0165571450903826,-0.278526276002752,0.0281029407142041,-0.0233604607023794,0.0851414634393568,0.109010606517193,-0.138110101889365,-0.0747170012212776,0.0520674990972429,-0.0843676860801372,0.0016468868899111,0.183999538926682,0.032969900542194,0.461467793878352
stable,0.0359103993319235,0.0613839636064173,0.171669121990212,0.482815570958443,0.313986955965286,-0.456255044578877,-0.297384000135899,-0.37496338959309,0.264045761410688,0.186685419965136,0.425464550415615,-0.318023720949687,0.568252142496417,0.114942880468646,0.0040720032740013,0.463747477982759,0.0040029476993556,0.413476104694814,0.116953324108213,-0.0539448139385127,-0.241076010974354,0.483579557264728,-0.453448145202823,0.0148189325261805,-0.47253205896839,-0.123274283678149,-0.0392480338126471,0.462818332395757,0.507690437253416,-0.0710082296855793,-0.0699446204871431,-0.165456708716715,0.540008088002435,0.197490767390099,0.398894772050145,-0.0779521457464665,-0.0122737794612375,-0.188862573822512,-0.0204011316108863,-0.534830391493574
stable,0.377173851164629,0.0044271661225355,0.208768508151237,0.34783383772424,0.208071847803968,-0.134265816195284,-0.154004526551593,-0.0151666628487274,0.355365257025793,0.384661308417238,0.230822258905389,-0.0430987117774495,0.137941884956457,0.228427227591782,-0.0353741985404912,0.333326798111756,0.417168870640151,0.179908120071285,-0.0906765896867127,0.0696712391404065,-0.249719918222104,0.0523222016594105,-0.0415687836284121,0.390800781007047,-0.188616088988157,0.0129657459070418,0.0089689985987261,0.110527279033198,0.0859588929820792,0.001026985500813,0.358402150537933,-0.0118514135295543,0.0849354760985581,0.322616036871857,0.168802421450201,-0.0076181275225195,0.178718571741039,-0.0961097537354659,0.0494882043366002,0.086883785221172
stable,0.0307717126714787,0.0427615802124547,0.34859333526371,0.403222185297301,0.0110109801055066,-0.5254475338382,-0.40335487683716,-0.372216624602891,0.069374722335157,-0.0682055847206169,0.472089947070738,-0.320096806028076,0.513192074636545,-0.133573103506741,-0.186182827241325,0.259419345882613,0.0113945712803082,0.215067331889852,-0.115387181744653,0.0638341824351697,-0.294748832569131,0.356234282142771,-0.354240797933531,-0.0227292476322537,-0.291822199193079,-0.0052967768965645,-0.104893742030196,0.347865805724693,0.165835841283499,-0.326350091833246,-0.0542748720854407,-0.0919666898014984,0.268432420394183,0.0008293298899629,0.236109637719557,0.120863683421349,-0.21481458709498,-0.402210264461461,-0.0572239847247009,-0.515555543080118
stable,0.139455375543137,0.0623348940985894,0.11888485826585,0.326882729490722,0.227182145746543,-0.314937306050476,-0.205473882406299,-0.368197552612488,0.0834594887870906,0.0938817269043264,0.29396200666905,-0.132467149742386,0.338242530006762,0.107572601692608,0.13297299030614,0.262770127418059,0.0180462972275211,-0.0102891551759434,-0.0144460433003405,-0.0150161078627812,0.0398929040288676,0.135888041473665,-0.0793400470129085,-0.0342600528343962,-0.0434933224445848,0.0586783129188366,0.0408569363861454,0.07676469850876,0.0571514858271984,-0.0663446086797456,0.0563409344492188,-0.0662420541713479,-0.142033185746913,0.0116419934233755,0.0255106425334689,0.0299594934011821,-0.038749875349087,-0.308671719285966,0.0776934302724242,-0.253534889262986
stable,-0.0118866986276022,-6.33493479442188e-05,-0.14968525054754,-0.134561387059809,-0.0601637068035748,-0.0336985231991412,0.13174207376228,-0.0685793793089133,-0.256561571640379,-0.0140182614786025,-0.157821566270841,-0.0064557446128397,-0.188258251062924,0.0122071305541581,0.0389589835967969,-0.292575085131537,-0.0226828992432553,-0.170855452802997,-0.0950566093921978,0.0334916165960964,0.0574702221282102,-0.145835542085342,-0.0041084306058221,-0.0026141240035272,0.17114223090885,-0.055143030445055,0.0185304589360746,-0.102162602567693,-0.119577355361055,-0.0965180449287096,-0.0895679701801435,0.0096744816237843,-0.0921500296075031,0.0694276164410861,0.0065964039269607,0.253719867288642,-0.0320994133107434,0.104065989183412,-0.0594763597995354,0.0018616080417315
stable,0.0112097334221515,0.155115780819149,0.206822205545809,0.125283114494214,-0.0402560770655095,-0.206825511883844,-0.288164271766439,-0.201638844397486,0.146081918670841,-0.0796894892563645,0.176879739802419,-0.247830456174958,0.315343333591389,-0.044496824700687,-0.134495949138734,0.123461022157832,-0.0920571449671416,-0.0366969241902128,-0.137867454692768,-0.0668824907242399,-0.026372823270842,0.0365852180385964,-0.299398069017132,-0.0130223554444522,-0.458270353734325,0.0041518287379331,-0.0119925615497643,0.272626643287343,0.0622506996387297,-0.0243698660917645,0.0194265159561002,-0.0938693717982461,-0.155701742873118,-0.0512589381809607,-0.0433428194723053,-0.111848736208559,-0.02945263960633,-0.403969377089375,-0.0828710514395109,-0.188412404639133
stable,-0.198004644091626,-0.139494420150494,0.0768450240617606,-0.118894884506151,-0.228605499141048,-0.308991787124565,-0.459857346041122,-0.295923353468178,0.225840509887947,0.0340227007787961,0.355930988961919,-0.368565977312307,0.334101508488527,-0.173446463021064,-0.543693253057632,0.132079856380606,-0.142119333570613,0.0804875648988318,-0.272501151395095,-0.152575058243682,-0.393023363605288,0.214897896853602,-0.488091183424945,-0.16826975004395,-0.462324947925661,-0.0633869285806734,-0.0496052146063001,0.0649321490715307,0.116493179824708,-0.097946776025339,-0.203468380292734,-0.152719959605037,0.325859933180229,0.0559421708847671,0.0533989390422205,-0.384307536134548,-0.212595623966824,-0.624028367404125,-0.191333780251089,-0.311820754270435
stable,-0.0311471430183118,0.0655160559510542,-0.161901305197638,0.185936329417816,-0.0359081642210758,0.47780406985268,0.259163365792343,0.267766733272606,-0.140107899305074,-0.119328411872944,-0.244616250211499,0.0015797571494806,-0.288021940214958,-0.0890785896971408,0.0812846932177412,-0.258731819300076,-0.0212967429869436,-0.108448531903157,0.053579759041407,0.0096873856724426,0.335655647526904,-0.197865802640959,0.430789776985953,-0.0732635891349773,0.122364569174452,0.104908439987783,-0.0631544190647459,-0.0367748174037845,-0.125029130149561,-0.0903070485336764,0.120724204694264,-0.073015875646762,-0.208331402133872,-0.131420535868871,0.0106836506694845,-0.0564581397619348,0.0282785608062239,0.0616503489126221,-0.0395164195617897,0.137325385239205
stable,0.0385075442040911,0.0736294102008591,0.34857844999026,-0.0228216454203457,-0.0587652032845278,-0.21703063016971,-0.213836529527289,-0.520676622000963,-0.0929035739109206,0.131103602340813,-0.0140545983262819,0.0201660786547151,-0.0143894425286777,0.428975994289207,-0.329216746404353,0.0125062112671404,-0.0107731501228648,0.0245195847557107,-0.352072863485609,0.360340148729393,0.0253346683076795,0.464413695926753,-0.187422204110875,-0.0391307414113211,-0.20021125995034,-0.52631705608725,-0.237982064809208,-0.1026899400571,0.0316253923438113,0.368878563685089,-0.0871311392199975,0.14171033126197,0.145830722455099,0.0096668128037253,0.090508089569614,0.360293688912796,-0.542734563206478,-0.324783795147735,0.426621428995758,-0.404462663195805
stable,0.0187133912803386,-0.135143757760589,0.109297647580861,0.214063959840383,0.0131662117587136,-0.0628815050226418,-0.0011184840795083,-0.137305330845544,-0.0963340466878096,-0.0472773411564582,0.0757648199447681,-0.338558345630255,0.117539993287064,-0.113466985572729,0.186925709951792,0.0780169499535557,-0.126908305692821,0.0481633311688684,-0.0141830269185247,-0.221373802665316,0.372921893302108,-0.0112193525280688,0.0670968935932605,-0.0760755335203536,-0.156125165174818,-0.0556160269284215,-0.0066784846045962,0.399541563103146,0.0228486669486292,0.0269046079357087,0.133715366620935,-0.176051856831759,-0.0159592704183484,0.0342569761000346,0.101759161448643,0.0250136959501313,-0.0563162054907939,-0.14804463267636,-0.0822657874538231,-0.126049806932198
