group,CD52,CD3,CD56,CD117,CD10,CD45RA,CD7,CD4,CD16,CD324,CD5,TCR,CD32,CD152,KLRG1,CD27,CD57,CD58,CD11a,CD244,XCR1,TCR-A-B,CD137,CD2,CD98,CD28,CD38,CD15,CD71,CD26,CD144,CD1a,TCR-Vd2,TCR-Va24-Jz18,CD94,Ig-light-chain-2,CD85j,CD328,NLRP2,CD258,DR3
progressive,0.0509201797106892,-0.0853921223754965,-0.0435212844443007,0.0917806347217304,0.113085002095832,-0.0552905787660564,0.086466598195231,0.0852804470887957,0.0462136339195429,-0.0568145328061642,0.0218389812301249,0.0182871978276612,0.0943809539796343,-0.020327604497747,-0.0035602114630098,0.197438703113494,-0.101656088449779,-0.0205482570675422,0.0175744637392411,-0.127799937674582,0.109359876079847,0.11712840020433,-0.0344353632375262,0.106395983988827,0.141773731735635,0.060348241165119,-0.0720308029481402,-0.0728185601752416,-0.0839236871808118,-0.0693801594762648,0.029367931880705,0.0641233394104558,0.139617263491988,0.0188041330432429,-0.0873415622250849,-0.0106599468307955,0.0407443347298604,-0.0135219068788924,-0.0551679124505649,0.0352845360901335,0.0254818748088911
progressive,0.152477156387548,-0.0601904065902693,0.348479011458187,0.0495352793727879,-0.191918549744017,0.517632215329618,0.478178059445357,-0.244971463500704,0.0958765204418137,0.0937347197081083,-0.133308565309051,0.0042760638371539,-0.0668817802370688,0.0021305887523186,0.324731733838317,-0.056215062600144,0.532112712934647,-0.18912445839307,0.530349955069261,0.273064042021849,-0.0194929215327507,-0.0915038106174671,-0.0374000012251289,0.174366120871422,-0.0437789799015973,-0.12748712660723,-0.0058777134315419,-0.0389959362308677,-0.557211384416596,-0.36432545474825,0.0468695644751152,0.0657837323453115,0.0476238552172195,0.0354635060769689,0.424824572442679,0.0633206776395156,0.0501705544994938,0.263056679116922,-0.017323671390229,-0.0651141038551487,0.0888351678047982
progressive,0.165427182705945,0.287606605151258,-0.351499515940336,-0.0281868785706333,-0.0713506598140356,-0.356913976706424,-0.569984328510013,0.213172142013724,-0.3870962957913,-0.0295691212772003,0.363217481212341,-0.143021629740629,-0.0634662786031873,-0.0680785286540808,-0.0010251173478855,0.0638160788368573,-0.0142210905563178,-0.143774468271674,-0.159678498010253,-0.418832257611483,-0.103539508396474,0.0392304511678199,-0.065381677352394,-0.118627220942756,-0.138748292926645,0.14420900633403,-0.460338128425688,0.048471671023146,0.119830993945091,-0.0847466923418028,-0.176290424889048,-0.0473662096633307,0.0566795134284986,-0.15755427515718,-0.253512300677166,-0.115448773730859,-0.113833636049423,-0.291452859179678,-0.0982770473358005,-0.0542018670756441,-0.0817711674199843
progressive,-0.163646109392339,-0.189547088915258,-0.16712894539092,0.0282747891394584,-0.108490980612177,-0.0472140792347397,-0.067850195914811,0.114566958467285,-0.119259387255365,-0.0279235886448829,-0.0593568356710335,-0.169516211840526,-0.148774598564389,0.0454013524458646,-0.250820487254913,0.178564599243341,-0.204286609290514,-0.198687240712658,-0.182611877723009,-0.278303873286283,-0.199096202413183,-0.150083124790348,-0.0397211544031836,-0.161898642113795,-0.0280409943632515,-0.0555492285313883,0.13855531279698,-0.171793080699313,-0.0326048464751864,-0.151675364163802,-0.0794383417869313,-0.114811713719893,-0.0163575792222615,-0.105270396940015,-0.148803553524665,-0.134646983260154,-0.130543983984116,-0.152419834777434,-0.157871568699037,-0.0591083590069927,-0.220520243359751
progressive,-0.122820315745265,-0.179978989959414,0.167795613661491,0.0189944921871395,-0.134040858072931,0.31363142306951,0.298675916091048,-0.346020154891349,-0.0811210933165415,-0.0890771599020034,-0.0590628342639315,0.222671347036314,0.0550471097148536,0.0883865026023243,-0.0697983117480093,-0.0268519595952541,0.16188355328187,0.0250863362425718,0.0748465693690599,0.27478675043749,-0.0871063070832039,0.0369670547847174,-0.0028866146266257,0.0616772694132186,-0.225205536296929,-0.067184758986061,0.0806013945502788,-0.153210803729657,0.11336661561071,-0.101839516830945,0.0756489552196034,-0.173152017485707,0.259751797766431,0.225457148968075,-0.0213890955117818,0.118433276892266,0.0884540609482917,0.248255765136367,-0.0474018042191065,-0.0726819661285702,0.209272539810743
stable,-0.349633464838402,-0.504594186607383,0.469416778883326,0.0899353780326175,0.0602030678082625,0.535304375346201,0.449745333810841,-0.488006079304074,0.391671765756307,0.0794421658999166,-0.578825118979882,0.0409365628012639,0.0281664669565366,0.0184368289734096,0.101897712705173,-0.384269736168444,0.203193828935682,0.0076972987210888,0.602510078670126,0.501366347448919,0.0471659893052382,-0.248582334866592,0.0753417251655222,-0.210873406160151,-0.0410846485658693,-0.256048133856223,0.444335767805182,0.0854423152402567,-0.114956152772171,-0.211056046079917,0.0754691136006002,0.0482142895961142,-0.0965144173193217,-0.0256556957162723,0.345412193607652,0.120983040503063,0.119276579965586,0.589124236978045,0.0649664543365397,0.0497978011347901,0.074177689655107
stable,-0.0354936741311241,-0.186144085537613,0.200573983473828,0.0537710587943132,-0.0062445794961119,0.279573274815634,0.1054308938714,-0.186568018211798,0.256800226209658,-0.0214870168799304,-0.286367362422768,0.0577282571259413,0.126242651685745,0.13182469152684,0.021213862660099,-0.291981515989323,0.162068760354972,0.0355367599754298,0.15389227213883,0.11634577741284,-0.042540542328848,-0.140473017401504,0.142145291648302,-0.175512148356999,0.0926571989837865,-0.273428114975309,0.150303547812339,0.230021622984823,-0.387125355052761,-0.089837422392008,0.0735170320423929,-0.0420308534741666,0.127879148857358,0.227915496772179,0.240679657146876,0.251632007034936,0.117022274595538,0.167187525255498,0.0548110367394907,0.0836919382580467,-0.0295944554070367
stable,-0.217960129432935,-0.22851288161233,-0.117043405670055,0.197753763246132,0.0100342701422954,0.0140679130998967,-0.170975447156032,-0.0803901549552734,0.284637879149683,0.0385532179534145,-0.149410866341288,-0.0090910273576589,0.114912787882521,0.112239382208374,0.0654143192875179,-0.101036548343854,0.154788064486743,0.0903641074672615,-0.0026438383457151,0.163433711275277,0.110269237637968,-0.0124231353003683,-0.0427503395787794,-0.231044416174229,-0.147751383883587,-0.280119972272456,0.223027230908053,-0.0053499295892522,0.166337232537741,-0.0590044191414621,-0.0095306786668332,0.138899589696766,-0.0242965670651404,-0.222377558638313,-0.202957715689385,0.134676690090743,0.0170424177321848,-0.0088780532687934,0.0333164361464841,0.0617747710004751,0.109023430780593
stable,-0.205033784820465,-0.153386757771293,0.109602969460848,0.0944458139897546,-0.110860400322885,0.0020985567282425,-0.0750772804387428,-0.233369658915749,0.15800905761572,0.273384162918946,-0.118204745563765,0.0075980242334306,-0.0812809357006917,-0.0435836869052624,0.283941308325106,-0.310686284687076,0.179975769763269,-0.0663680448484107,0.162580181107281,0.0980516333463887,-0.018273551940563,-0.0784205684507112,0.0427449745950311,-0.033630803521282,-0.0076459773756437,-0.113012693737081,0.0281725880869723,0.0046141123212962,0.0882239913974267,-0.147495669919446,-0.0429784757604736,0.0218883137754694,0.0165196555663099,0.0534431608132798,0.199986673469885,-0.0015645132240844,-0.0178713893769673,-0.0037563070407961,-0.0744274811705657,0.0048344273369306,-0.0154886201094547
stable,-0.18016689003616,-0.2233734935971,-0.0187758295942949,-0.0593230337692971,-0.0145604174368719,0.335862345242889,0.060896996887419,-0.316821769559053,0.208683972500015,0.0183492221853726,-0.166424699903464,0.0276168906420279,0.0146419941236672,-0.0271526024576581,0.0717782012940921,-0.14943981182901,0.0542635107276931,-0.0212820450893406,0.308292884108218,0.300437045323736,0.0499795516287394,-0.134025805515435,-0.0610324158725977,-0.185114673289254,-0.0504013503831655,-0.202368975603932,0.279680825146121,-0.114843497740348,-0.309168788973457,-0.163645015348748,0.0305011793437623,0.0073698766452383,-0.0588397399676484,-0.0454678404242515,-0.110231681152282,-0.0302121313445925,0.0789360167865442,0.084672946895377,-0.0270606146093875,0.0121923631013452,-0.0564797311032309
