group,CD52,CD3,CD56,CD117,CD45RA,CD7,CD4,CD16,TIGIT,CD326,CD5,CD32,CD223,KLRG1,CD27,CD57,CD272,CD278,CD11a,TCR-A-B,CD137,CD2,IgG-Fc,CD28,CD38,CD71,CD26,TCR-Vd2,CD336,CD94,CD328,NLRP2
progressive,0.098780113668366,-0.0234908397534181,0.0460765247160291,-0.039959950826777,0.334551215353204,0.0804690078144386,-0.120681894877523,0.132349849100013,0.0865816895474863,0.158270586800912,-0.178813622782499,0.0625935770575646,0.0659983076132522,0.171666299218657,0.134947045997097,0.016544532434394,-0.0497586052131152,0.0235320237334145,0.259751350383727,0.0626243135422011,0.0775598294665055,0.0539589814645784,0.0098926418923262,0.0153824334138011,-0.0076784459000827,-0.145324707732873,-0.0757417367442945,0.204736363581773,0.114457829476489,0.212011960684912,0.0616081872297689,-0.0443698489475708
progressive,-0.0071030728424856,0.0795068948715286,-0.315327259049466,0.0583734140644638,-0.254823153348744,-0.487798151069582,-0.0732982385392677,-0.229410428357165,-0.072720098915892,-0.0295941165723465,-0.0760001133418125,-0.0211592366984476,0.0739004344928837,-0.116913624138966,0.0608527020040706,-0.104714744574478,0.0203629332455815,0.0068516545585677,-0.426758004248312,-0.0126659874858283,-0.114242780669306,-0.207186485337025,-0.0361595391240262,0.053798177487223,-0.144606358206016,0.514472749596349,0.196998081462459,0.0318563164245119,0.0505128536854582,-0.419825549965076,-0.336496505990244,0.0502683180737776
progressive,-0.130864321280726,-0.291409642249272,0.238460514689115,0.0484070774829644,0.396102058832857,0.370193129588814,-0.131992643935087,0.333768422753784,0.0196330518429414,-0.108069582330726,-0.31476250927315,0.022699321718666,-0.0455851293669982,-0.137307060527785,-0.065880397371189,0.018900288094203,-0.0324103922014637,-0.0890411795602784,0.0833824930494706,-0.136635496179332,0.0089213417921225,-0.0831966873249776,-0.0738770344513642,-0.159231060962988,0.280641757927442,0.0063036078655737,-0.046077307345327,-0.109762291138281,-0.0391675602443028,0.0790384230439839,0.0925354201960688,-0.0405588530600758
progressive,-0.0033024967859297,0.12006431318243,-0.11035352446749,-0.0806091081223002,-0.172593461856771,-0.287498292323702,0.0016154408988781,0.0978110122818201,-0.0401241770326856,0.0780635324297854,0.058146588013647,0.153064982127985,-0.264536860029698,-0.0694522294876165,-0.125819528556134,-0.129979122812249,-0.0450187621402716,0.0072429517253208,-0.152706190000552,0.0724378204784042,-0.0536185346314987,0.0144025952656102,0.0670739762036202,0.0273170051795286,-0.10353978273466,0.0852943009635088,0.0399052858035284,-0.0539138856558088,0.0085492816989304,-0.0766063495242866,-0.0318335559242548,-0.0157055800707868
progressive,-0.199555562823916,-0.310968641081257,-0.0755969637520852,0.0432912235726595,-0.174952366465432,-0.1249153965421,-0.0859988793990203,-0.0935941543617956,-0.426174030957526,-0.163344024827169,-0.160739407255748,-3.08214500083167e-05,-0.155890968645196,-0.34886796721858,-0.192919957496623,-0.502687749300487,-0.495206515873347,-0.249822335192373,-0.229307985235089,-0.189735269440353,-0.431611639172434,0.0671903214278079,-0.272593343458218,-0.136238356886894,0.0374511530233619,-0.0269856740053846,-0.0630776096299278,-0.0156125352928517,-0.4448871451622,-0.111784221068058,-0.335875446949203,-0.195779326800789
stable,-0.282857023025843,-0.40865432037014,0.471413645909849,0.0937459935950258,0.430482647071363,0.416211342848976,-0.412783073567679,0.346901982487525,0.0449478939566276,0.0687069115292878,-0.559168953052659,0.0731396851375032,0.114401756484618,0.134218493900207,-0.26868922944478,0.18780795955394,0.0844672341294629,0.0735005062674105,0.601051572211999,-0.22146087579862,0.125438531881607,-0.102474871294778,0.0318593852532937,-0.200933375315891,0.485256885185228,0.0581345668561777,-0.182664925754031,-0.0002263663619454,0.0260318141418484,0.384761727382761,0.548148162974086,0.0520645457679879
stable,-0.0414059269047169,-0.0726797396746515,-0.0031577022143554,-0.131438941876869,-0.096455887230292,-0.0124089360927338,-0.142440410739701,-0.210283062145928,-0.15472695610914,-0.0594925685542805,-0.0363600919960162,-0.110470347228448,-0.0017087449171085,-0.0141973944255233,0.0437901315247991,-0.0610096608691118,-0.161319476488226,0.117109262337434,0.0100616924041194,-0.16493510914345,-0.0173657948783075,-0.0951573651777087,-0.257572890700619,0.0763521861642252,0.0407826796622439,0.147298328697048,-0.114324793684916,-0.113563592503668,-0.0032261895915965,0.0355830144667717,-0.0897968568584718,-0.132018959457072
stable,0.530475253010668,0.495192535873892,-0.080424726560755,-0.0373062587071559,-0.466588445833122,-0.339792193875086,0.491326043870315,-0.408955878303708,0.152383826558985,0.415677027810289,0.462987636872887,0.111988432412837,0.0207498513255993,-0.109979421331419,0.564794140660698,-0.182536509406424,0.0748633055565279,0.419318173668002,-0.0824367908278394,0.380061546204635,0.0982788737346438,0.514234134861772,-0.0095017951476208,0.525623962172813,-0.291137774469556,0.200042187193593,0.321660442048099,0.205409489646733,0.0567321341434956,-0.0847417619615132,-0.325411733457246,0.181001412534217
stable,-0.444072046738333,-0.558702542868516,0.514258412575124,0.0697539710393206,0.384266915036637,0.281686528381551,-0.446625948399765,0.344673378735874,-0.0033883835355304,-0.0486092415541264,-0.672513353860153,-0.103195013648187,0.0642876280967336,0.162252691163058,-0.323751570904567,0.144575972735825,-0.0688025551833699,-0.402777003854557,0.262721191282644,-0.433768135979719,0.16044130681567,-0.568989330883018,0.0658473593087856,-0.301728763937572,0.0408231752706653,-0.232982062212353,-0.322728934776725,-0.148849715675026,-0.0005555411130532,0.284593093116845,0.553269922531283,0.0754537348355167
stable,-0.237476587598449,-0.377684686089809,0.368038681208983,-0.0405781308489744,0.418566581655081,0.379424894265448,-0.4525409803228,0.0650398763780461,0.124731855452842,-0.097777887824404,-0.429896843407803,-0.0882235349094759,-0.0188390006863358,-0.097070055551013,-0.266494445500212,0.101261531667262,-0.158294495476505,-0.0996193345154583,0.307844569446664,-0.228985544695542,-0.075323318864413,-0.2182389603875,-0.0804578703259439,-0.228901718824632,0.264228736053323,-0.0438753666790331,-0.328604845481965,0.0179108780172501,0.081462592646043,0.343601102544037,0.402886072692226,-0.0429702303008745
stable,-0.0206592089303891,-0.0429985366892426,0.127525915038576,0.0296793402427646,0.253279050857472,0.279829014509847,-0.112457347638816,-0.0653673309126039,-0.0049485787808775,-0.212926802031829,-0.177709746697551,-0.0198868137759897,0.0052228629372295,-0.0103087151427098,-0.0145210896926078,-0.0132777729201347,0.141333474687522,0.102493852346125,0.180503755634076,-0.125181814983893,0.0387630442938341,-0.0564998403331081,-0.0831429093950334,0.0941110379740398,0.058300349240516,0.0872284282193472,-0.0454756029577459,-0.030943648674093,0.0552612541960281,0.373344866097182,0.252472750130104,0.107192796403645
stable,0.192414106728945,0.462385159804406,-0.10070375976326,-0.0148178607760171,-0.0493440046852968,-0.25934493392227,0.119350520681725,-0.164862490935925,0.126389263813707,0.241442022940858,0.377670624173093,0.0583632771732969,0.020820585618439,0.225258661269212,0.119625144448203,0.076839779322426,0.0203305539049036,-0.0548594015915654,0.0280067103472475,0.0229376909240296,-0.0773355796218618,0.487806338386441,0.0401307045416279,0.0340536471746457,-0.0910637083979282,-0.0397892874620405,0.076984732430881,0.216783550836557,-0.0346008586080771,-0.0908765027522992,-0.271572824889332,0.11163669266526
stable,-0.0739559576375186,0.135600880391115,0.344400674214765,0.186470652375338,0.260725738972601,0.138506476232752,-0.222989240921317,0.326279812163527,0.163052463686259,0.111913077088615,-0.25735262988567,0.263686172697122,0.0939440758455443,0.425645169431719,-0.197486455181408,0.4065376454611,0.126004113670557,0.0228859309789299,0.433853430229512,-0.081439825890861,0.0556578039755477,-0.110450626669496,0.144729834872553,-0.041063231750406,0.147900833827136,0.102666922337202,-0.0402367883789209,0.517364241635243,0.149731673019449,0.683741198211816,0.320097651054879,0.128955517693007
stable,0.0263100256986301,0.330069991847793,0.435637397571143,0.0109457258052798,0.294004544833069,0.277514055950101,-0.135179849438709,0.171342929238486,0.133263362754513,-0.0505273804752473,-0.168190449567931,0.190906921032739,0.10881788282671,0.214903399395332,-0.197813432048602,0.328686199041552,0.105699210679493,0.0851638542353717,0.531275538864959,0.124223713135234,0.0023569377245396,-0.0414881727026256,0.113889223946071,-0.0164768273080055,0.0657222664973566,0.0569086445351684,0.0803249147849595,-0.108282696068529,0.179674480056058,0.209876677060317,0.105299778618346,0.180850081980802
stable,-0.315839037560236,-0.431034625600399,0.448434149754632,-0.423758512327078,0.189944843904729,-0.468941205594304,-0.398254006021453,-0.206287122238527,-0.28922215222686,-0.425647254996254,-0.447151926578659,-0.428631863849719,-0.419088709668414,0.0004750602401217,-0.451599288856439,0.476363129447213,-0.289939441981796,0.0133243366071838,0.372236382611098,-0.520967302858815,-0.169644645695229,-0.126726287555981,-0.427978578781743,-0.373717024035716,-0.102444037606654,0.122263436058337,-0.433139979476345,0.065496426570997,-0.171666339236231,0.0986820233154543,-0.0968431728778689,-0.409246848632861
stable,-0.0953642487466163,-0.176984316925479,0.348326796442307,-0.0368156053297921,0.221341520984081,-0.0262791582801067,-0.210560349492321,0.0789528327109383,0.0286734778624312,-0.156836453709814,-0.325445720122402,0.0006935566175772,0.0453557915649613,0.434657127778418,-0.232134353243868,0.507472199607244,-0.078610792076454,-0.0213067352876659,0.327279058641749,-0.11484679050551,-0.0197648634483834,0.343810726669018,-0.116511587162551,-0.235305910936619,-0.125821167109932,0.0163753705110194,-0.118970461694446,0.0240461769502668,0.0084530818281684,0.20661088019258,0.312118352416984,-0.065466894468286
