group,CD273,CD52,CD3,CD8,CD56,CD19,CD117,CD45RA,CD7,CD4,CD335,CD31,CD5,KLRG1,CD27,CD57,CD278,CD178,CD244,CD54,CD62P,TCR-A-B,CD41,CD2,CD28,CD38,CD71,CD26,CD36,CD207,TCR-Va7-2,CD94,CD23,CD328
progressive,0.034041514689946,0.0016259720831099,0.325012345325334,0.0971407921949023,-0.101141013145206,0.0321281178313289,0.0117477737056222,-0.140932510098918,0.101881115925919,0.337689469963168,0.176084036099702,0.0445539586538383,0.251895749277825,0.0238866149154864,0.0630368879587053,-0.0502152410215786,0.156959062444355,-0.0872775093037993,0.0013025021205382,0.0504790299860276,0.13067755757232,0.0381024259020968,0.0033416898709727,0.336925214088304,0.0504494990162169,-0.110911660824014,0.206348460056972,0.0312568109624541,0.305580798982824,0.0087124680425087,0.0440492196949017,-0.294565897795755,-0.0476587626610773,-0.0468118806670283
progressive,0.196773470006855,-0.0086749077110843,-0.149699204400611,-0.0515682475614252,-0.179799794873397,0.0614903692757154,0.0293555040252704,-0.308648934487471,-0.206618590818889,0.0631525133835826,-0.0167790293962344,0.124266688312162,0.10057308104777,-0.180524197754307,-0.0336670812089474,-0.294417812964959,-0.0297947436292253,0.0949177967367183,0.0829720016658908,-0.0589967599974983,0.177475612604931,0.0879994351930135,0.13728135637924,-0.27089325074472,0.109727699376566,0.070805496203774,0.477547033636097,0.276490342535257,0.467949790021748,0.0468778055699256,-0.0425424176517776,-0.0842544362075921,0.131567283139437,-0.0171017971148148
progressive,-0.08793709226968,0.247609130673947,0.33063019447507,0.124541499227669,-0.342499525082685,0.0479748297420979,-0.100068641240934,-0.0814816065580831,-0.128876683432885,0.137081174678675,-0.204799430967642,-0.0422607227472057,0.267330849581596,0.0406722640784687,0.0944457197727064,-0.014349689524331,-0.0029949030588089,-0.122700828304671,-0.0924988243524756,-0.0894861563917996,-0.228244415828088,0.102592742098362,-0.153608695147732,0.175861853415144,0.101296184817569,-0.145524871021408,0.0460708941916649,-0.0520101673509641,-0.174310211625715,0.0300929577689436,-0.0143901766011886,-0.101933440115223,-0.0270101063639151,-0.177058305409157
progressive,0.0460978580054772,-0.037274947139366,-0.0585302818825993,-0.152532934209401,0.261727653566359,0.0578610687387436,0.035449932366143,0.17227364438562,0.208109234498811,0.0424005075451709,0.111999022985911,-0.239542456699152,-0.0198658392303445,-0.0923146230535767,0.142913125584006,0.0062592237788852,0.291937926215849,-0.0222668130380453,-0.0670098305485757,0.220516826274859,-0.130782667883057,-0.0447728919426967,-0.277161413251596,0.188732219206213,0.0058661517532962,0.323170617525869,0.232862320130935,0.0255356089768672,-0.230127985705109,0.0829154512522881,-0.186762838645606,0.0794613291406325,-0.0391894945168093,-0.0060171106477807
progressive,-0.0962673748434933,-0.1667093634407,-0.214505437237003,-0.357293620783181,0.277551205479333,-0.404381583376764,0.0259809720720644,0.0082468065102903,0.100092465177965,-0.109844607543293,-0.0183664489606113,0.0714821764203863,0.0837525098248584,-0.0868539417103383,-0.0631071970765833,0.19427274532246,-0.0044756444415571,0.0305708072269737,-0.0237584756606419,0.38704139397816,0.266934265407496,0.108389141336063,0.274813194382255,0.0676915079745888,-0.0967435611547081,-0.177517212783811,-0.226465383340474,-0.427937682311627,0.0650666211881904,0.0365310372430656,0.0265448303752465,-0.0737831335089418,0.108648763782361,0.244743583797878
stable,-0.216499547558115,-0.0088126424632987,0.184646103402221,-0.0624676327390545,-0.303626651472848,-0.117795600637216,-0.234326693541264,-0.438178723100015,-0.351874139334,0.0410827063032601,-0.199672587618916,-0.0917056640696072,0.0799074366096496,-0.214266652416596,0.156553238528711,-0.16777635250637,0.151129497364063,-0.355001638569717,-0.395848718469287,-0.112312818448219,-0.0681688027888893,-0.0992567537153161,-0.0302129916849754,0.0045910053689778,-0.0523150428522035,-0.173894367093789,0.185028718146879,-0.0652287244837701,0.0456955441985386,-0.0803743235031766,-0.17546405734529,-0.294526600351669,-0.159369280167112,-0.360087448524003
stable,-0.109071430424079,-0.255138232126166,-0.267697695778768,-0.105807351904652,0.360569455254421,-0.126861225793911,-0.0686346332730736,0.203520817333011,0.195488981952071,-0.193620221628474,-0.043677281220733,-0.000489424878926,-0.291943032238528,-0.0460269878266216,-0.286035619393875,0.0328937704027847,-0.133003616855063,-0.117384200140934,0.0449918035618606,-0.0548569227740071,-0.16657893664309,-0.0585346820025918,-0.170595258230055,-0.177106000535763,-0.100956930885759,-0.0087774838560544,0.052143503136155,-0.278548496723057,-0.144613039342181,-0.107350522716494,-0.111972843288908,0.0165181756636011,-0.170974694520668,0.134266828815617
stable,-0.35816258410644,-0.0314006957398322,-0.116914701648827,-0.182455994675577,-0.157400158046592,0.219149743465179,-0.221768560337942,-0.239545741620999,-0.222545287115412,-0.0063637837122214,0.0610828824996788,-0.453028646546851,0.0330216458411557,0.0351665847341588,0.0020243517586404,0.109369088121108,-0.0264106374837732,-0.174534972293017,-0.0075363320162633,-0.203023239338738,-0.208858317636006,-0.0549881726044634,-0.377741118117055,0.109984265163227,-0.0606341118473277,-0.12073341830282,0.0114761752747334,-0.0095515662844381,-0.434808950551987,0.156690565825437,0.0582549881733858,-0.152583003193167,0.0910012615385445,-0.168938036976555
stable,-0.228689195577234,-0.407073396317185,-0.56432297784541,0.0865620971034776,0.45933330453785,0.0580657254231807,-0.0401254580335939,0.422503003681497,0.475986333321151,-0.535786932458913,0.272680931516254,0.166615226354154,-0.631574520798553,0.0707221736893035,-0.345773421902392,-0.0847875799764142,-0.366635168039239,-0.166303791141798,0.504972588623894,-0.0535989410588112,-0.13615921973871,-0.401425373424678,-0.0451430379845602,-0.463193405114488,-0.414678574085316,0.102042293424629,-0.388425303332688,-0.284219129870005,-0.0351216680076972,0.0199626801630528,-0.139610189082652,0.297115986911749,-0.0947819958248297,0.484883038465023
stable,-0.133936541808728,-0.338529543131384,-0.470499415999425,-0.119995580391874,0.468318487821087,-0.0550107592874041,-0.0173767071877517,0.275761981860863,0.492409891642391,-0.450027631604542,0.263983403716447,0.0581185174763409,-0.51706076755162,-0.166158093537324,-0.21171928839194,-0.0233034733918741,-0.192773900295113,-0.164860739048252,0.122536968370287,0.0725314475402928,-0.113608722777183,-0.24657408758661,-0.0970637101113566,-0.279966167255225,-0.202433584108358,0.18275975093275,-0.0125906544692414,-0.231833804829139,-0.0756658914373056,0.0411826023122336,-0.0519403346679959,0.59310942679415,-0.0214397403208193,0.338767454847442
stable,-0.0774931908992476,-0.11889253671871,-0.193566689519343,-0.0714022183697469,0.389120716667266,0.0161714914843488,-0.0710667508875101,0.192913872900414,0.430203558565524,-0.207889294459455,0.191342549712793,-0.0362852490063048,-0.384621033587342,-0.161985543627465,-0.224734193019878,-0.115264439807963,-0.231471020575587,0.068337339100446,0.124276407074255,0.131496851403897,-0.0791756807442459,-0.144734349780491,-0.0136613329020792,-0.132188759918422,-0.0486990063040184,-0.0574773372494076,-0.0183157153265874,-0.0483559512774834,-0.0516248819381875,-0.158317226256736,0.0572922401143528,0.416219376973125,0.0300258181344232,0.403602067437858
stable,0.102767234203678,0.27938626647525,0.119836609718028,0.159955368761238,-0.160766296217063,0.126780745364952,-0.0403763121368621,-0.0904219725303327,-0.125263533369939,0.256273152968129,0.0831976849302489,-0.100778658431433,0.4800643772948,-0.0201537078599049,0.235035649864699,-0.0834864272089803,-0.0074371000672744,0.0164774361938106,-0.270325741658412,0.0972958742248882,-0.0653657442722316,0.0464221909247539,-0.0873924774007997,0.27030374617052,0.189076631241976,-0.0199517809072071,-0.011867485998654,0.232614169219186,-0.0381393820490393,0.0871235249319496,0.0058142430926407,-0.274214069262349,0.0621493265921183,-0.350628985581229
