group,CD274,CD112,CD40,CD52,CD3,CD56,CD45RA,CD7,CD4,CD14,CD16,CD335,CD146,CD5,KLRG1,CD27,CD95,HLA-DR,CD314,CD57,CD278,CD11a,FCERIA,CD83,CD184,IgG-Fc,CD28,CD38,CD71,TCR-Vd2,TCR-Va24-Jz18,CD158b,CD307e,CD94,CD85j,CD328,CD224
progressive,-0.103446793856263,-0.0496807138218252,-0.0534135779120671,-0.184125171076149,-0.197006577498994,0.0643342801134709,-0.0262795478445036,0.0136383876026351,0.0453103209258635,-0.196107423980507,-0.0248738895270353,-0.0627042449510439,-0.443245676928347,-0.231665443004383,-0.110249789575417,-0.215052554351065,-0.142812642915671,-0.228603527156255,0.0481748952466564,-0.187820142622262,-0.164673110461107,-0.0668363911361655,-0.283418609183293,-0.350437181849327,-0.0164286471508324,-0.0853625699830753,-0.261043050285053,-0.0044116161898657,0.0305587264648685,-0.120166198786838,-0.244782095788215,-0.112904031084788,-0.0954137636347794,-0.105414675472876,-0.129430048315132,-0.0872906584168361,-0.180272106254117
progressive,0.133517996247172,-0.0007760582051817,-0.142421800613339,-0.198585586718315,-0.0180174262038646,-0.341934815543399,-0.497481232040902,-0.405859073253688,0.145695234471621,0.0346004970460222,-0.229540998180022,0.0552628480072621,-0.0201425829719154,0.104002341075237,-0.343413602298207,0.0374513751365191,-0.0116786938575142,-0.0053879772305332,-0.156027293994562,-0.464021621866942,-0.0650445727981229,-0.53549234975494,-0.0035628014612819,-0.0916266514174604,0.0108647248062997,0.0101677945588939,0.0828202374942318,-0.0740445814473432,0.48048212813437,-0.0450949873045282,-0.0610823199513017,-0.258007648393045,-0.013439017522279,-0.455405767764445,-0.0347649079807235,-0.32566125729061,0.023579414366566
progressive,0.121051078401769,0.0423581225545705,-0.0406799685563668,-0.0643673635198954,0.032104869655566,-0.17804147522564,-0.288746775579851,-0.476965583715062,0.0797347472987738,-0.120565608213282,-0.226329524344369,-0.350552293730331,-0.128569809797568,0.23237526121141,-0.0451134364477012,-0.0595497680854547,0.0542684763647713,-0.0599944641707934,-0.267190472091847,0.0433807185431324,0.0003287273463639,-0.180100154571506,-0.164851414701572,0.102371249962453,-0.0436395994875042,-0.117456604397759,0.0849316888370681,-0.308634034974017,0.252019425624572,-0.0199932759030028,-0.142690536513662,-0.321579300867336,-0.0356529702466141,-0.246256604831512,-0.101940513553911,-0.223893936529768,-0.0399632024016277
progressive,0.123633193216551,-0.111350105398732,0.215396375774794,0.316330448773005,0.436248316925827,-0.234677510811821,-0.242861733841014,-0.0618486809730223,0.270470765352967,0.0881394652500359,-0.0103316317435849,0.062332868281083,0.189786305988957,0.481306604518042,0.261741387117765,0.311997254285134,0.150430949343538,0.112523550506269,0.161724136830695,0.0004554642139755,0.179256550376451,0.0030036280245262,0.0804631776373176,0.314260423883723,0.216295659140047,0.116675448213589,0.274219337801531,-0.0473552458016866,0.150234392386683,0.22611025609026,0.143715268157636,0.348211303928613,0.15103441670726,-0.031237236422547,0.190994505562808,-0.0318362829175236,0.31965960104451
progressive,-0.0620579806660885,-0.0604245164543439,0.245655267968117,0.101142451586906,0.185579654117038,-0.127510172847199,-0.192931036597061,-0.198090688007591,0.237300345845428,-0.0670578544894585,0.0123806680004744,-0.0064347241957071,-0.31366899894259,0.245998949225235,0.362772013383522,0.208331828111346,-0.0860120961309825,0.0991535801739389,-0.0839248620331425,-0.197705125981868,0.128040988883989,-0.114377124913344,0.0102445411430878,-0.0778296147797237,-0.0587768221012531,-0.0349925237594483,0.0788338548881411,-0.125379947078211,0.0004017718214201,-0.265729570288469,-0.0002786479457172,-0.136193367611867,0.223131700288413,0.131570675417574,0.0167720492003732,-0.0846004382060641,0.120610946923745
stable,0.105810150539479,0.0891076215589583,0.22597404725888,-0.125218891157391,-0.302974228545296,0.344004159781971,0.118311012287758,0.144081324359875,-0.312589318809264,0.0966565487217934,0.223365221898854,0.258918579605745,0.0596222123005234,-0.429041819181001,0.238059309670609,-0.172616955108637,0.159662483578302,0.233712675245981,0.278671367194178,0.216459548904728,0.26141231810698,0.427029710323128,0.17729976629536,0.149463712868638,0.134039964598245,0.136007526405705,-0.058141011888112,0.386211768271979,0.32614985669345,0.132359523169351,0.165128590344813,0.163496974280128,0.183135955630824,0.403714811035076,0.209005115896254,0.442681824835795,0.213454305717885
stable,-0.170496644340736,-0.0622155510699695,-0.180443874722108,-0.140151970801137,-0.485437977887232,0.289098142493274,0.0944513397463105,0.311661786428923,-0.398861101438028,-0.136788246375734,0.066067584674297,0.155926469096926,-0.115477622503435,-0.470543671104991,-0.180019562922441,-0.356898895204981,-0.329296151006425,-0.353013342972746,-0.375497109677782,0.0094107878935152,-0.368278510417243,0.305801790130937,-0.171973195734043,-0.0804977467351395,-0.190361765974918,-0.0971292878700786,-0.430627157691583,0.151301128253377,-0.409305138163276,-0.0519492822477347,-0.144404169755618,0.360336601025071,-0.0764303391345834,-0.0001102504023315,-0.134778880281684,0.203858803261935,-0.229128127248369
stable,0.284232457962757,-0.114063877332013,0.161323250374214,0.109938527843137,0.05178324638458,-0.0722266345454855,0.0307545977643598,-0.100160514002047,0.124323652902637,-0.164318589182384,-0.0468741302550897,0.05861169545068,-0.184671505454456,0.195979441037279,-0.0401732715253299,-0.0061718041421966,-0.152968834657651,0.0447608712761906,-0.0453663333683059,-0.148329513393843,-0.0909359864840555,-0.164260402280317,0.0487031187808106,-0.203276986075962,0.0515747402540678,0.206696473795728,0.114314549756609,-0.17422027456923,0.0805099129061023,-0.0523852310150984,-0.127288729103381,0.155701212140625,0.165311757055392,-0.0511719068702684,-0.0290216241981066,-0.0385326638730845,0.0337050395542384
stable,0.0449592327403134,-0.0622897518954538,-0.0662399499552417,0.203557851987081,0.252725133324615,-0.403021676274736,-0.25419129361101,-0.422786639374461,0.236715621307196,-0.04662239651919,-0.320280455142815,-0.306505122651945,0.120964404695775,0.433423847587711,-0.0570934715351632,0.312276516666691,0.216883560907065,0.124746742124376,-0.0300632865324569,-0.0943442435362513,0.148364472836716,-0.311046174178461,0.0080905128644872,0.0530018020918933,0.0116248904664389,0.136554842758468,0.171476292323742,-0.163662157919171,0.184692429887915,0.0538024090725604,-0.0767150252883753,-0.0626938866381996,0.207868786423889,-0.368452271787171,-0.112596607722592,-0.500599965111423,0.192055878289269
stable,-0.0372488967400805,0.168070196767818,-0.092735035118687,-0.121090688001396,-0.268410961381908,0.170662955475324,0.131116499227999,0.167849206464634,-0.230017138632844,-0.0188648496214741,0.217810633194395,-0.0787755292195834,-0.0312683377128202,-0.279894554683404,-0.0739873211604724,-0.107181539270713,0.0311263928105648,0.0133304035314546,0.0455819715157435,-0.0676324016202742,0.0672812491189008,0.225880837431301,0.004680458669605,-0.112104462152197,-0.0823440049018788,-0.0292293549416063,0.0024296755165107,0.34056780182829,0.210131096331045,0.0918463612308472,-0.0663200387654201,0.216265724659922,-0.177777276717275,0.0880667057796989,-0.0314678853268238,0.284968940422237,-0.0517488474061469
