group,CD70,CD52,CD3,CD56,CD33,CD45RA,CD7,CD194,CD4,CD14,CD16,CD335,Podoplanin,CD5,CD32,CD196,CD161,CD27,HLA-DR,CD314,CD66b,CD57,CD278,CD24,CD11a,CD244,CD62P,TCR-A-B,CD2,CD38,CD15,CD71,CD49d,CD158e1,CD94,CD328,CD224
progressive,-0.0839452600958562,-0.330197052320878,-0.541829311241079,0.175827774065459,-0.10356222462915,0.220473667046492,0.0695074201983398,-0.439637878765403,-0.290108752917468,-0.157273851221662,0.0686232230228907,-0.0342250167430126,-0.34746463829961,-0.578995311790381,-0.172703161721053,0.0400868493603837,-0.208364864184249,-0.281428378087445,-0.125345945324127,-0.12075203888265,-0.165051599689047,0.299781942193633,-0.0508723365148107,-0.0216045474503375,0.228659824758516,0.17698555853136,-0.0091992722880923,-0.254013869723504,-0.351418499949093,-0.0186702575461407,-0.0671713032498493,-0.226698752118181,-0.197270512754988,-0.185275293646609,0.219770978548031,0.240838660540245,-0.366440289827093
progressive,0.0817258254722126,0.153588755560185,-0.0282150237360886,0.378990543266627,0.0677865826035276,0.473956486214421,0.370015892136439,-0.0239576796929272,-0.155600422678326,0.0576723568893474,0.207625528774751,-0.122102052939227,-0.0867131647989609,-0.144561020687112,-0.0092615377209925,-0.0609540903415065,-0.056819921728947,-0.0246883668018795,-0.0230039449384547,0.137149172630581,-0.029017666983073,0.478788455624417,0.0754147270203523,-0.121417756422903,0.53747475190696,0.295512397327151,0.0703035587552294,-0.022759468975793,0.14498948862339,0.102767340909603,0.0075275108937724,-0.480826544372243,0.118882311347728,0.0789175145068642,0.497512716517453,0.365005767228734,-0.0415641847163342
progressive,0.0879491145386505,-0.0953401217460348,0.0303065104124563,-0.0573413184344303,0.070767715594398,-0.254194691281432,-0.247520997299436,0.0821331098410953,0.0268334732121224,0.0166983359765179,0.0868113860618881,0.0463098898835799,0.133270453685539,0.185377940718298,0.150039142732897,0.0108169061471258,0.0411845150972957,0.0370043258000599,0.0792159842130582,0.0222565137027746,0.222278127378261,0.0514959902614415,0.21387955524154,0.219640303087579,-0.0125926173286398,-0.0739790511164357,0.21027527506266,0.10904644840161,-0.023976995266998,-0.0571919103967567,0.0906152590986758,0.129641353423057,0.114654453027692,0.221973907168677,-0.0002357988507074,0.0541392984341146,0.087022148131913
progressive,0.0057599057093209,-0.0562615652697506,0.184426621877419,-0.312692054868421,-0.182349711403346,-0.237001147019229,-0.200992899702786,-0.263645116342776,0.213832636870239,-0.0637879680685029,-0.250045081964953,-0.256443538433052,-0.191253483359564,0.246284714522431,-0.109379591377609,-0.0423420160012565,-0.225645070400186,0.0062742760300178,0.0191299869925082,-0.272623343750666,-0.1012690609383,-0.210042640569528,0.231782671831623,-0.0629636179345355,-0.168654801848172,-0.366935506068531,-0.12091867760309,-0.0023962071651449,0.172116671927341,-0.11259564092852,-0.286992678038954,0.384017027678526,-0.0027944982106004,-0.193569344345344,-0.166741161619922,-0.265531425080616,-0.127457097203471
progressive,-0.423705842953723,0.100797362577149,0.0002965057495212,-0.274356039691119,-0.093733381301072,-0.181145370588102,-0.196920376107049,-0.251702235114019,0.23678615224663,-0.111636087303473,-0.0690484021319993,-0.358048748839522,-0.131891940976689,-0.131464506233507,-0.0772385537208416,-0.437758596456782,-0.244425060802807,-0.159108893328642,-0.0419889808999497,-0.201732238198101,-0.0717198187453736,-0.0380370183983423,-0.0723927663868652,-0.0503692100335873,-0.14861643099956,-0.3179361071458,-0.474848203063451,-0.066180952106197,-0.0150669205625994,-0.291624237547299,-0.0546388105930773,-0.0255794726304142,0.0171235682020858,-0.354379708081404,-0.0556301403440434,-0.244435497715555,-0.095219168624009
stable,-0.0903826452837247,-0.206188163476109,-0.0839926183802582,-0.0910818723858125,-0.194074414634218,0.163556682376229,0.0720725521048237,-0.176513862690679,-0.0863941052018703,-0.16671201529489,0.161387786825574,-0.188349521947635,-0.270376579920809,-0.0185728728783057,-0.219256631103811,-0.0830812718669349,-0.145866065706091,-0.081557451846305,-0.194848735269992,-0.227072843104347,0.0323745006501054,-0.166704959419469,-0.258481173432519,-0.169306477575338,-0.0259739090297093,-0.0161808282721534,-0.194776197791292,-0.164670010972277,0.0026871469211203,0.0580267959945084,0.0156376734469811,-0.0689446108496541,0.0881631042629463,-0.171047407169386,-0.316033299648898,-0.123735293794498,-0.219265948528008
stable,-0.0174882401270431,0.0918332466406343,0.335379135336173,-0.440708613557694,0.139098067189601,-0.236242833219926,-0.397539003621318,0.0716358496863096,0.295209954880044,0.0160779874605357,-0.365191800154927,-0.235478517093216,0.0238838651592343,0.504008159006276,-0.10213316827929,0.006487258930662,-0.120085546515256,0.416959896713278,0.266112675972654,0.120026876417421,-0.146506738354999,-0.234000882748947,0.366314067061811,-0.0062407393935781,-0.408481164892352,-0.425870071363204,0.161263671601117,0.15529662892136,0.295160814400979,-0.217027603029358,-0.215387557326163,0.430965780855755,0.350628478321251,0.0188842108416796,-0.297190863370509,-0.509401182387857,-0.0297031159616079
stable,0.102777710803902,-0.18049585106748,-0.249616383592608,0.403848280341234,0.301119085459911,0.355043148489957,0.407763377744934,-0.243134977961839,-0.232822535661575,-0.0469329277098365,0.449266833821297,0.289177498248579,0.232499470962751,-0.354789395353354,-0.0469255182334896,-0.0417449066196044,0.204215950737774,-0.242872836603722,0.0385162854068598,0.142539849836176,0.283460131462023,0.223692681190195,0.0141994405734154,0.113123725575655,0.189281306142476,0.309652937754126,-0.0290961917187597,-0.155757158682209,-0.238734450832778,0.441638556243408,0.193069282620802,0.0691935963778645,0.0348228210425835,-0.0139073368586692,0.486145073183161,0.53140010225303,-0.0682235940243624
stable,0.09889835278713,0.26208384706813,0.426338608789083,-0.432515530903957,0.10349505604158,-0.394367422592181,-0.369031244168949,0.017893788722402,0.435409273460115,0.0169337967671737,-0.31592088922952,-0.149513240188408,0.0964985081230614,0.582436074418083,0.083347552992317,0.149458117899429,-0.0669075469752207,0.237124990343681,0.40310405358634,-0.114189090340121,0.058588823949429,-0.0506150113792892,0.519967915780225,0.0369668734771436,-0.185812607447803,-0.338596520439016,0.0152867578033457,0.389841776094078,0.419535526239637,0.140298525919151,-0.0850292617224939,0.448815368743806,0.379272591932624,0.0882349322098455,-0.19205774992361,-0.406572202549294,0.137252106007657
stable,-0.0152744911539188,0.0847840236348552,0.190832400189426,-0.430554541716537,0.0619766120263239,-0.118934626407413,-0.315848045364287,0.0550993918251971,0.265661885246857,-0.034734654399555,0.0112540576843617,-0.322293313276955,0.0298221985474375,0.283493697843507,0.0446857567658361,-0.0113306586996856,0.0582655498480765,-0.0038003116825977,0.0147979128717425,0.0175037717032812,-0.0172925447072125,0.0625444015979769,0.234700453220468,-0.0190493675716419,0.0215889467471292,-0.0044443757348413,0.0960703812032013,0.104844202738662,0.188236914923534,0.152453822366897,0.11186164046134,0.206811168763431,0.240393339060473,-0.0059307445377313,-0.490372464736268,-0.315980667955657,0.0485269263201014
stable,-0.106795808707752,0.177754093565002,0.278575789761,-0.358218114251487,0.113842474175223,-0.315651087540891,-0.430973453350825,0.189212593647812,0.355128940558431,-0.0131690855128927,-0.0550432197721363,-0.131982490267522,-0.0151474077302934,0.395186254593644,0.0624171582329907,-0.0095889167099741,-0.096823707994742,0.215634234965467,0.078921133536482,-0.0022562915042501,-0.0035423000121208,0.0019216079446921,0.224756580719229,-0.132080682403058,-0.121207402800178,-0.237930217719714,0.105913230867174,0.196491129651203,0.19184866237284,0.0045484144935185,-0.0616945478454303,0.282011212830662,0.0987105804565757,-0.0502341107653685,-0.532147125218218,-0.42334688826827,0.0226926594836104
stable,-0.182981060040215,0.0119348008549641,-0.0912802175194994,-0.128526364286293,-0.148746791757087,-0.0687350499503354,-0.239383343887991,-0.117946278917084,-0.149574602852987,-0.06456276045339,-0.128721865399472,-0.103378150165845,-0.184642348789432,0.0401912960446009,-0.245248311691465,-0.115476645273539,-0.11112459432461,-0.146589518438674,-0.239520601481403,-0.377389624697669,-0.140811832171971,-0.0539537176718115,-0.142206640829616,-0.153141643929729,-0.303290204284259,-0.16933458124002,0.0738390281633763,-0.199179135393954,0.0964802829810021,0.0576439853346147,-0.0919623482591646,0.0334534942140305,-0.0587729334299962,-0.211251106392485,-0.327361639744732,-0.214076114208129,-0.21253269905225
stable,-0.0213799866837579,0.265675817293447,0.261503589686437,-0.431104148060957,0.0006372777257772,-0.270016224422963,-0.332438011602323,0.0498070598879961,0.355597128324148,-0.0673350311669747,-0.446533663061949,-0.224073709898966,-0.0287586530038539,0.56419083809252,-0.170174283823271,-0.0315995784105955,-0.144116274418037,0.263575622462475,0.291823312194206,-0.129082114777171,-0.109057709120282,-0.266334876792323,0.396060040427596,-0.0792089705670445,-0.353211945507127,-0.316429859565528,0.0446572519317236,0.135765617982828,0.408245882861086,0.0277083835533028,-0.111295860169431,0.54486468002888,0.322379164187936,-0.124460350513864,-0.60063259369416,-0.467718630983882,0.103306117006365
stable,-0.054697791095304,-0.144655190117454,-0.605321587252754,0.0949627188589529,-0.02472881953373,-0.0950366162316407,0.211517119774727,-0.148375974379569,-0.215103927834275,0.0008250987783913,0.265164041708082,0.053253284985154,-0.106351438506627,-0.395429823172883,-0.0460949422848652,-0.0565529452161998,0.0503853350093386,-0.204124313246351,-0.18164249879298,-0.0465391625870624,0.0653355458960128,0.250093722907325,-0.177151735508791,-0.0026086535251858,0.0581731610565647,0.124378087119997,-0.0963888557049113,-0.16389954301698,-0.456210235318419,0.261528492347942,0.094853131099186,-0.259565646622771,-0.197731398745796,-0.15532073662545,0.224921214475602,0.55803530603472,-0.184187517961134
