group,CD52,CD3,CD56,CD33,CD45RA,CD7,CD4,CD16,CD324,CD5,CD32,CD27,CD95,CD1d,CD66b,CD57,CD278,CD11a,IgA,CD244,CD106,CD2,CD28,CD38,CD15,CD71,CD26,CD36,CD94,CD328
progressive,0.251621489480702,0.43376815174588,-0.228081028482449,0.073362488484781,-0.277582923631193,-0.0438005148481872,0.284248016976601,-0.128465947040787,-0.0127575585855424,0.544154615650612,0.061330426568306,0.19795257111974,0.0177807444104232,-0.0217834005199272,0.120709207853563,-0.289954009840724,0.0231769547362536,-0.323370589459533,0.117169468848117,-0.157676657414658,0.300606058258852,0.24282691189982,0.253108856077755,-0.0376290385139814,0.144592780373242,0.228301525635664,0.145788259334173,0.280393437859531,-0.260741429298719,-0.289071371016375
progressive,0.14083594551977,0.0104020426968844,0.316946131154375,-0.0661139622962382,0.381111025628386,0.326152962659538,-0.0529034806921177,0.180690625202323,-0.0226693506002035,0.0656190787019928,0.0032807233668157,-0.0821425564248041,0.111624709955641,0.0285624892006596,-0.0002499258491416,0.397084591452412,0.0505320011309886,0.417214271754063,-0.034074280107513,0.236143051946982,-0.0290170454951184,0.217854453153618,-0.0816548488229299,-0.0283729413312783,0.0074673389441819,-0.646524162368924,-0.386713683241488,-0.413886222432743,0.344265163812014,0.116140181013144
progressive,-0.0968028962299679,-0.359157591783577,0.219149891683902,-0.100595304253016,0.436762089054117,0.281367277742214,-0.204839378577813,0.185130010446965,-0.159204625417148,-0.430438483755037,-0.099657904627867,-0.159301038237556,-0.125158891846563,0.080395732636403,-0.132834273949426,-0.0078896594937244,-0.288696838863181,0.0438900229675793,-0.0821239022247962,0.18610788733443,-0.0047687811695874,-0.0805038585760142,-0.23324880731606,0.257328928626875,-0.0941554348418382,-0.132025747326328,-0.144873873707893,-0.0625518844067194,0.113690340773427,-0.0957091628265353
progressive,0.101980334000671,0.371514339144713,-0.380483560561815,0.0564875582575336,-0.384432900996089,-0.19846924157122,0.465957002304346,-0.202089329407214,-0.0159956929276452,0.535390315932711,0.0925870491720117,0.222311185552368,0.223800102879058,0.0978175025689473,0.0538583244129286,-0.354593890898371,0.408756370907997,-0.298594362039634,-0.0086196768130654,-0.42072776364078,-0.0716640555922008,0.263410827811483,0.327590648051379,-0.186206733614201,0.014876024699931,0.364707347615296,0.283938196030705,0.155803658946776,-0.128818696210245,-0.0416111902898191
progressive,-0.109424587821069,0.024412306710585,0.353214048938392,0.288894431898713,0.150148753014942,-0.154142396374066,0.0196036309541862,0.165137168702846,-0.0092788708231253,-0.0371307068825367,0.0293728418579258,-0.10981806484279,0.184469463443743,0.0676353605168285,0.24829895869088,-0.0330132612513914,0.0361807340869936,0.0481749805310102,0.286040046816145,-0.151936536004496,-0.183446730825659,-0.205267215065933,-0.0390587333187392,-0.0031939946558385,0.187302212936517,-0.0917378992242604,-0.19689180814396,-0.0651352568645493,-0.180913531201958,-0.0235069680812917
stable,0.285236304433116,0.469927566406613,-0.530144527200027,0.0016675181103408,-0.487075964388864,-0.455956716945101,0.46037502243827,-0.362643583059627,-0.0710780603092333,0.600129595803478,-0.0861258682988177,0.3383623677052,0.0516152518452078,-0.117162468839142,-0.0039624448996277,-0.262270429298432,0.0461444179784213,-0.653812212360899,-0.11432961275799,-0.511931271062197,-0.151715674128739,0.19637262702762,0.23437815998706,-0.520455382468625,-0.0756976524531437,0.0624324661562132,0.163402418591286,0.0073378131091875,-0.427807553742948,-0.647511844383284
stable,0.0805071808354937,0.24137377282391,-0.419450723933505,0.13701261047207,-0.203110403516247,-0.478155654535452,0.179382800615077,-0.292786103048857,0.0091137779516559,0.369102075081013,-0.0352745908060325,0.349329539098135,0.192703169614484,-0.127216885964122,0.0368287875067148,-0.178954898263178,0.313033652015904,-0.422937640315348,-0.0682014501305557,-0.352919777602393,0.0479042366315493,0.147058777308013,0.30230051423434,-0.212466885577446,-0.0666403019020087,0.414983355336377,0.134481504875138,0.129337956088885,-0.246847016191585,-0.504446568589923
stable,0.22073526116371,0.458789807881718,-0.211449809708907,-0.014259757298004,-0.363753757566,-0.33749807680553,0.451288246218266,-0.412213570618803,-0.0239318130611636,0.442151783753114,0.211552349100648,0.397151482014258,0.208560367150066,0.110957340624688,0.0577412871317226,0.133216664697008,0.578385716282096,0.0528688035457907,0.237499926396817,-0.276702463837844,-0.180006043677864,0.351968813717738,0.4067057113315,-0.118685462095192,0.0504444781001541,0.339607286502447,0.24898338555078,0.0552992036699483,-0.335594915643821,-0.546462508606728
stable,0.42540832606065,0.400798403285942,-0.37241521188387,0.148753738851026,-0.274795414515653,-0.361148207737096,0.383571717657283,-0.3897862436272,-0.0931039791694386,0.561529055053517,0.118391082622092,0.327382476160057,0.217713475647354,0.0640808749323043,0.119728077024845,-0.155659719554275,0.31401606911413,-0.385709400831468,0.0036918725262945,-0.283997605947616,0.0994855637022767,0.427516063368986,0.267018231923239,-0.128024616226753,0.0608915887830267,0.178500177520892,0.173706114408572,0.119367870480297,-0.245119067376922,-0.496695951623691
stable,0.200352475450074,0.404271781639895,-0.566362483084312,0.116925133246548,-0.322994937714065,-0.580460492931531,0.465136421450101,-0.158276832110728,0.0706074055982173,0.497065088249265,0.0621769734170823,0.192125669862954,0.166746732388046,-0.036922413220408,0.0171779448306854,0.10717315334584,0.168284434681309,-0.22086965959204,0.0027815907056313,-0.210791119931095,0.0870461594934075,0.201135750842261,0.213145526886315,-0.242546249413064,0.0542566474275947,0.0858449188489223,0.221251627849914,0.0641003874273765,-0.584428862666915,-0.40562039595386
