group,CD80,CD40,CD52,CD3,CD56,CD45RA,CD7,CD194,CD4,CD16,Podoplanin,CD5,CD62L,CD27,HLA-DR,CD66b,CD57,CD278,CD11a,IgA,CD244,TCR-A-B,CD2,CD29,CD303,CD28,CD38,CD127,CD15,CD71,CD94,Mac-2,CD328
progressive,-0.0500936506618478,0.0312030832267135,-0.141806014146001,-0.376825941750174,0.202465214471657,0.300493180167459,0.0843008653294118,-0.0999539227681335,-0.192223773020083,0.154933173669223,-0.101850812240238,-0.3822518111357,-0.169587755238824,-0.118351280668614,-0.0752976862461919,0.0041571708506676,0.194483656173894,-0.0645459739741083,0.259365474799482,0.018993845317769,0.0341306362401316,0.059962095086908,-0.34141298280662,-0.0021388818115966,-0.0209095634931918,-0.269668175773103,0.0577558739793499,-0.213680513983624,0.0984025893093406,-0.246353687053343,0.298399657801235,0.0326465282393393,0.32570178203686
progressive,-0.0222903340832757,0.117554732561844,0.0994453133281677,-0.0809173278557421,0.309776619834258,0.5200862736979,0.379869648903988,-0.108472738987759,-0.281388911766593,0.075408575107174,-0.186510573176982,-0.179082447270741,0.0503945196642496,-0.0934946121228375,-0.0676589733131915,-0.178917637390471,0.508235908909706,-0.0579099433045415,0.48046662645699,-0.0691402569702315,0.203274218066155,-0.10641144492093,0.162828477633879,0.0912391648561631,0.00023491648336,-0.158645859377364,-0.0228212122679475,-0.0350953321447196,-0.104906033364199,-0.518915957690483,0.416044940684822,0.009152303887118,0.245486432318563
progressive,-0.144822967257192,-0.0088177624685245,0.0759404244214311,0.248871055632291,-0.100513994924304,-0.19675640636008,-0.126007388043748,-0.0688798349073743,0.225754842680621,-0.29294248152163,-0.17760053531879,0.29873592345702,0.002429240293861,0.0699822864100629,-0.0404543054571379,-0.176148050208296,-0.120715324845503,0.026670846359833,-0.0103889655500024,-0.198734228023122,-0.307817420993935,-0.0115501662756336,0.0879316780548792,0.214795505864722,-0.113166293138403,-0.0342594355040712,-0.301486365071758,-0.0034936643143852,-0.111272553171612,0.0283070774484812,-0.130558219068303,-0.089746869323633,-0.158889342979414
progressive,0.14300457324362,0.131438483561626,0.0254820761537886,-0.259650234237937,0.228080425826006,0.203211201124875,0.105208231201133,-0.0389570200560337,-0.312850632682224,0.352193937259883,0.119646787007524,-0.330701198014492,0.0192438204696099,-0.180799774846129,-0.0640866856829557,0.335066276034114,0.231764465313289,-0.326861305852667,0.128373810256575,0.238970057723183,0.195112520876538,-0.0084597718491384,-0.203571132798529,-0.1691115495329,0.0639282682836859,-0.333750928215813,0.0718053804941991,-0.0396494721419523,0.130613867872353,-0.246438380280653,0.193155171505503,0.0935699212747205,0.202644233307006
progressive,0.0374421155639295,0.000858011414182,0.216276693933042,0.0336369300290247,-0.178402246484224,-0.32330009277123,-0.0124730610452541,0.035863250467899,0.254140186206073,-0.0920542702821346,0.102815343059362,0.222335338103204,0.0155335626091558,0.0846295009746757,0.0379855969117062,-0.143841515785441,0.052702644852174,0.0705774700399399,-0.0410071833000234,-0.159403884832081,0.0942285305862748,0.00567531126309,0.104935933232241,0.0721589679729145,0.13337743311425,0.256716172259209,0.0303429492304663,0.185764903033866,-0.133434701194274,0.060968873900503,0.27750348125084,0.122126772775715,-0.0612167045577019
stable,-0.0611101223888713,0.0298334424264487,-0.473839896836832,-0.580488444349379,0.412612368975367,0.382501340680313,0.305236953550862,-0.125514178898337,-0.616804986082134,0.295163344587662,-0.116185007776984,-0.712231829573172,-0.311460588783554,-0.445072204267881,-0.0632774105435584,-0.0546334056785355,0.132199310992909,-0.177234378610104,0.507515834527626,-0.0435425677011644,0.369359139003438,-0.40689348741173,-0.32835168053295,0.0002556803390497,-0.0792813896652071,-0.379594185634702,0.408953679720516,-0.188292647236517,0.0101987675964241,-0.0680051896053075,0.232977519229359,-0.123562378963222,0.520677209789814
stable,0.186667982083811,0.052300130960429,-0.117110738558892,-0.32413873286249,0.411795726271455,0.265016853338667,0.322450877000997,-0.121110400312621,-0.322505445375009,0.250941989936064,0.112467311357855,-0.416112226033707,-0.231186778698794,-0.323410826624323,-0.314404299283244,0.114574477316523,0.227224991557941,-0.313449852813793,0.422739002643524,0.161295991459696,0.369475721110815,-0.129212206680688,-0.352486445728793,-0.411424293114262,0.130299331382624,-0.21549281790188,0.0106790068194321,-0.0282805628660797,0.181831912170726,-0.467245392365295,0.245207798671206,0.0387455578453243,0.49777268626672
stable,-0.001906955666168,-0.0199641714730251,-0.434203847910998,-0.576964541428443,0.433456066670353,0.58039323205669,0.495656737972275,-0.248923523699208,-0.547712877751354,0.57326623225991,-0.126790338962705,-0.649567989935378,-0.179639335662248,-0.598590940143367,-0.147452285309404,0.0632111781129464,0.251827191430497,-0.318859546481934,0.195214015683313,-0.153841974546074,0.552589757086443,-0.31735391090548,-0.470801010762245,-0.147952233077877,0.0354870323338916,-0.576240612949067,0.504965202101155,-0.41283420580812,0.0468218800374766,-0.306011708883671,0.300701717891654,0.0394272836102366,0.561708214085365
stable,0.067947245396016,0.0132514953464541,0.270725488203153,0.432484889510117,-0.431575024177338,-0.334612704376701,-0.346215086652275,0.0461559523436257,0.402167943576257,-0.264847230195731,0.0472229043226076,0.567662747811875,0.285314181142462,0.264258479034978,0.334255364681201,0.0639269034185035,-0.0701382207037692,0.422233049648533,-0.122888602576034,0.042746669820399,-0.366191926322228,0.235549608821561,0.37830054661379,0.248860605633619,-0.0606991429075786,0.309262701660085,0.0107010103916855,0.21592821554345,0.0436672556306232,0.42023623238212,-0.23146209724449,0.068080737688333,-0.318462304788011
stable,-0.0582257117960451,0.0644988176904898,0.133080029508202,0.239870399634703,-0.524095186869294,-0.0270386895884224,-0.421943934203508,0.0332992700639544,0.199922958346568,0.0627841884170536,0.0989222879093982,0.374148564678741,-0.272463296462209,-0.0547725332883083,-0.0303792123109348,0.122769053667862,0.210351180330453,0.0861892099202776,-0.0113174313115094,0.0703717848803447,-0.039391955287864,0.192779987909617,0.190109061803266,0.131354564447838,-0.0101590740804475,0.145399414442456,-0.0772014191473574,-0.0969557841450772,0.0165447692226502,0.0880449296141145,-0.398857091753686,0.125016924936473,-0.278025511536303
stable,0.0308040042457018,0.0080396081572844,-0.0922017714493187,0.0784562737398603,-0.577764334972291,-0.0013298016495322,-0.369619514350665,-0.123743261301069,0.175503661978889,-0.011110366901065,-0.0408036638008862,0.14463389701573,-0.217471586345936,-0.0424155153321656,-0.0285789281173574,0.0599684671670207,0.0556749482698473,0.034394412388667,-0.0274316116022652,0.021341597347493,-0.064954324332084,-0.079364249790176,-0.0423877449918258,-0.0557691243817068,-0.116333036503032,-0.0377412296873303,-0.0340460562780929,-0.174223081198005,-0.0386569882373155,0.0842131089502982,-0.492262115369171,-0.050171288462211,-0.380816304545634
stable,-0.0719048468322217,-0.0742409560568684,-0.224855229973945,-0.3969960969347,0.162841094875493,0.0979195996514663,0.448802083770315,0.0785439530199974,-0.213359302344432,0.209545804278897,-0.0731163468477944,-0.403926674895608,0.0571530096477624,0.0111847973256456,0.0865423555404144,0.0232851333428521,0.0279405940581907,0.0078435686252422,0.211178365140075,0.0139020864246581,-0.0013496037564801,-0.104614375474606,-0.382620879889037,0.00916587341654,0.0881469022005987,-0.163843723708013,0.111699170330889,-0.218065542493165,0.0441891240932313,-0.0027840158769049,0.386467592806692,-0.0211133787062387,0.336127313746125
stable,0.0809876209093168,0.0478640166519685,-0.333406044756885,-0.295588159719731,0.292890330860593,0.358882912920275,0.275686805431163,-0.126319812571584,-0.418139793556007,0.362847164537087,-0.0501632295805801,-0.589862978371245,-0.173138956051976,-0.314091807163973,-0.243694036418999,0.0280445406169569,0.193578474956397,-0.395592407783112,0.356102715627699,0.0041001865937894,0.350040953340787,-0.212749019113626,-0.456227770173636,-0.278514589062468,-0.0118380869249903,-0.345992475578695,-0.0304540812494833,-0.0168751576653031,-0.0274298234671933,-0.421935410718569,0.545567871230943,0.0514790936648172,0.408917483269925
stable,0.0750953405575274,-0.0530769518189133,-0.079149766910914,-0.14413067255601,0.491061204730234,0.235670501548013,0.55625389992764,-0.0229714561394203,-0.235544951281815,0.250713328095423,0.0845384350811741,-0.403051558227957,-0.0652641947354168,-0.21535315953775,-0.0093465884944533,0.103039990532659,0.347322196319386,-0.0761249725803858,0.500411107847516,0.117354193787483,0.458127315203318,0.0623934809979661,-0.22915487647155,-0.0394079478651776,0.0537107804406719,-0.133646204771617,0.287040966627324,0.0340816980084653,0.120655881470004,-0.0624981568539598,0.399223535034462,0.0961655549802558,0.526046058403433
stable,-0.4355503374867,-0.419292312452543,-0.449685458965336,-0.492383134794877,0.0380881569503133,-0.0539643048390156,0.123998876479263,-0.542886463123987,-0.476887060450392,-0.415065348310871,-0.518618525069199,-0.205409292096874,-0.437663142451685,-0.302275126326783,-0.424248620139054,-0.480017332493596,0.294500651313683,-0.349945531437764,0.0403058503464247,-0.494032070560321,-0.18992561577129,-0.168494881096431,-0.016420871063592,-0.174058550343382,-0.417712033124067,-0.158826733954145,-0.337046874605285,-0.208558376555339,-0.490031943817652,0.0227860503836092,0.003325026056357,-0.457576174126167,0.343816999788218
stable,-0.0476001214981337,0.0652200254778706,-0.150019806038148,-0.277845810048214,0.31081862109527,0.503559580072072,0.289272460299841,0.0156205259543026,-0.258853131296974,0.44263890762118,0.0777833422296383,-0.354034343988213,0.00180678558306,-0.182614329499349,-0.168978250996442,0.207404769644948,0.166345298423799,-0.17505532053718,0.286574222247729,0.110013628662171,0.368928284228327,-0.161483761470357,0.04900412977928,0.0903445245311776,0.0624275640599936,-0.155256652744575,0.101725720405078,-0.0290127112698203,0.177559162318928,-0.301634311771359,0.194721127864877,0.0418425258518702,0.538465961745933
