group,CD252,CD40,CD3,CD56,CD19,CD33,CD45RA,CD7,CD4,CD16,Podoplanin,CD5,TCR,CD32,CD161,KLRG1,CD27,CD1d,CD57,CD278,CD58,CX3CR1,CD11a,IgA,CD41,CD357,CD29,CD81,CD38,CD15,CD71,CD204,CD49d,TCR-Vd2,TCR-Vr9,TCR-Va24-Jz18,CD133,CD158f,CD337,CD94,Ig-light-chain-2,Mac-2,CD85j,CD328,CD88,NLRP2,Podocalyxin,CD258,DR3
progressive,-0.0783881902760069,0.0055969871081424,-0.0578487831016662,0.0651985525583202,-0.103247783604934,-0.0730668531947782,0.232203792341841,-0.0775538626236216,-0.102476896717034,-0.0562674310098748,-0.12236780232887,-0.191074836521606,0.0004985130832099,-0.0129111861261428,-0.13843158561704,0.0133570891801924,-0.0499754730018209,-0.0759887130370114,0.0063726916924332,-0.0723923025976463,-0.0353861219114803,-0.0627036592118183,0.0964163804491275,-0.220105551985842,-0.0369509327272268,-0.0688770881204575,0.0012339702759211,0.0319731574254115,-0.220445854989589,-0.103605886728989,-0.0611322477622061,-0.129201782295993,0.0181096821840013,-0.0802100227191574,0.0220527242138992,0.05538367137257,-0.0111192495006636,-0.0922481200945366,0.0821854785671894,0.106935827265026,-0.15945560965087,-0.113865167685576,-0.0812734906595293,0.184172490037787,-0.0868082104839425,-0.0098064046098619,-0.0497536606083558,0.0080023477280881,0.0125786398008656
progressive,-0.0553355590640075,0.154196310550658,-0.061598453055051,0.360402463847463,-0.0738678343713797,0.0475521093828227,0.528979775168886,0.399579416443686,-0.207843197712509,0.14819374733673,-0.114697488930588,-0.147907213629818,0.0164748259624337,-0.0560047006105465,-0.0184618009815932,0.326064648595561,-0.0365112907685696,0.137044209128333,0.546991473937647,0.0202574967628855,-0.195148161723335,-0.179220832313453,0.559547446015791,-0.0147883681913657,0.0731319880549309,-0.0239056139709318,0.19024171946492,0.109560927136795,0.0803574532572046,-0.0483684695289591,-0.505359639117565,-9.71847089210301e-05,0.0963126007254016,0.0114446269457006,-0.0372141396060198,0.0236513830436376,-0.0881033922367195,0.0825130177478001,0.0904031233090609,0.502020019559281,0.0526991591476587,0.0713989926437602,0.028906253333878,0.35040261906804,-0.175972947896573,-0.0152105509798229,0.0030968086478756,-0.0407566029596117,0.0727899960295183
progressive,0.069244805160726,-0.0897191036883365,-0.141084208035105,0.139877429665182,-0.12800136749992,0.0328986707146066,-0.0782018447235153,-0.0220989769353702,-0.0407196398823032,0.223193914423188,0.0868729871233825,-0.0563534264727985,0.0846716697135876,0.107178759706887,0.0207169382070921,0.106758864402278,-0.0124472743331536,0.0746704907513149,0.0756289778845106,0.0833005699794204,0.232839766308136,0.101358510710114,0.0084560824208163,0.170917171575441,0.187046754891672,0.159136693921413,-0.0284362099629759,0.0521106435120622,0.15425747869301,0.0603808342594409,0.111829881667334,0.0859635239582539,-0.0101657631589882,0.140412734654301,0.136191546851952,0.120130431806969,0.0683731265784216,0.05767536742796,0.147760038694448,0.0891034294007741,0.143011974201376,0.0319780078116294,0.185492008319692,0.120144425248597,0.127274552207378,0.0277716921331368,0.0199430234983276,0.0721862188603054,0.165094360371557
progressive,-0.144681125446652,-0.249640776540052,-0.099438751406701,-0.102328118224428,-0.0448353442493125,-0.205606624131775,-0.0340140914724263,-0.160641593525788,-0.0318822535153375,-0.216026759138485,-0.217389580299512,-0.133641426627979,-0.245937923592546,-0.271350761664746,-0.0380069488482364,-0.234134869510933,-0.0978023211264939,-0.0582226265430176,-0.053174765148987,-0.113229150596465,-0.268527289782951,-0.278261676341099,-0.134760600825031,-0.27144903262573,-0.127547960878923,-0.212279172004747,-0.30300831074647,-0.114282513568422,0.0019954279848416,-0.196523773406013,-0.376798482075941,-0.164127501249124,-0.151331768813498,-0.136283232570626,-0.12309578423034,-0.260204210354297,-0.0339904074298645,-0.277252908172779,-0.135968185803729,-0.250532633985919,-0.238113907230539,-0.182308656995975,-0.173485779364627,-0.262497645068989,-0.255386821804225,-0.203910622100321,-0.134602341411137,-0.157349372491626,-0.29339266063583
progressive,0.162812420752471,-0.0079201053616802,0.110003633072393,-0.0730276551801189,-0.0532681678714762,0.244652275924607,0.0516294323287911,0.202186779659489,0.0736903701277853,-0.0733600775550501,0.0598164758002639,0.302945525583944,0.132141758685587,-0.0090615063024451,0.286187582718397,0.283982418448851,0.285798543403848,0.235967455860628,0.27259343127803,0.29764600446999,0.208395338663723,0.0916991518330341,0.0455293558019764,0.183517725988093,0.469111214801196,-0.0675698255493073,0.279796937274404,0.469064104021747,-0.248442682347285,-0.12899201981347,0.18227048298426,0.221349546057876,0.217790383070279,0.0717684336322304,0.143830302021946,0.0591972080234769,0.118061649824814,0.21439786204352,0.257611904749152,0.0012019808716995,0.13586261509326,0.03843583711723,0.158563693083675,0.023537776689524,0.0946951927723951,0.138100959557618,0.396167402612257,0.14554934543604,0.0703615645944749
stable,-0.0430196561329622,0.0735601084661236,0.097196193411216,-0.0064814205718404,0.0805395400943717,0.004364075792917,-0.140371825769489,-0.100653478300918,-0.0693769089153178,-0.0898538451617664,0.0145251154131303,-0.174353268481424,0.036384477424494,0.0557002268667475,0.0735956795613825,0.0313219863604964,0.0596835596206168,0.0535970829983911,0.144834235940192,0.237319154267169,0.0357056081127612,-0.0078537263486735,0.191912717283724,-0.0726864263351225,0.0523889374301663,-0.0036479843400491,0.0282598032920929,-0.0461415307733399,0.191999526800235,-0.0405980526241329,-0.0915137508759704,0.0174504059714384,0.072321420430954,0.105452182238889,0.0241081523845207,-0.0052640513113747,-0.0562663672907693,-0.0459603578570057,-0.0126616573167952,0.0719534777583781,-0.089481233959838,-0.0721520749900844,-0.0743709820347642,0.0692799354702434,-0.0201848692284556,-0.012518408121744,0.0550412741644772,0.0388780773708002,-0.0477508256398384
stable,-0.197646026498239,-0.125274791359276,-0.329444707091086,0.365147025952053,0.0398492916494214,-0.210705699347237,0.101748065393821,0.233418045887287,-0.283798931950463,0.0848256656836384,-0.210409424635306,-0.431833595011677,-0.113050792232052,-0.190839128723299,0.095704213131783,-0.0059344441157166,-0.443042164300547,-0.0005642769996074,0.0596627844451156,-0.491870008642037,-0.171275978014922,-0.0624894595769921,0.254258634983042,-0.0828073709306768,-0.179526483275922,-0.0271737351332392,-0.474124402035751,-0.190466070199817,-0.0864614596486014,-0.131842721771277,-0.526083208022674,-0.0657440309734322,-0.441330464210333,0.0159284488574407,-0.119379470903616,-0.0471918319285109,0.0427932711457257,-0.18676174399644,0.0405450686168464,0.0799363878618702,-0.0322730804696899,-0.113464618801345,-0.0945216207426302,0.213377370475347,-0.0436986250056712,-0.11701004892297,-0.164671055340869,-0.111315795499939,-0.114578948694948
stable,-0.0457378759547181,0.238907659714785,0.183208637954361,-0.167828259435878,0.029571067705429,0.0663062398845404,-0.149517485029378,-0.124734649972806,0.154190688500046,-0.0042214594792179,0.195465780486918,0.180708943350734,0.0402317833503414,0.0685146124386469,-0.1563158460467,0.0142295308801705,-0.0226052613048189,0.128148815067078,0.0441401349910754,0.279666192654292,0.181740764929965,0.109171069081439,0.0706908222738341,0.103597772452927,-0.113828588972373,0.0410217371586276,0.138128587230541,-0.0019634080935953,0.295697676963103,0.0159058444738755,0.250969818379781,0.149440190450764,0.145549763528217,-0.253306981842886,0.04224489770854,-0.0142853079763702,-0.0062164956930184,0.0576109423682517,0.0071236347784015,-0.107382082184533,0.018209468965186,-0.0401556398442056,0.0448581351460553,-0.225960003886983,0.0806252066999757,-0.0568197839834123,0.181653149393047,-0.0507555306553891,0.0184070738342704
stable,0.118192724404837,0.181273195246152,-0.065618211486116,0.0435250999566302,0.168731691163562,-0.0351627416881065,-0.189009688443481,-0.107989677672947,-0.137491282436802,-0.137022645052929,0.0431739906569963,-0.131612074373965,0.0940924127423637,-0.0460522640913295,0.0999649776375368,0.148086867702014,-0.0738761055255878,0.0702126645398595,0.0840149701567361,0.0655174582971252,-0.0008110955654815,-0.0627538844113867,-0.0755692900802035,0.099471516290143,0.0289605344792559,-0.019294934884123,-0.115393606021808,0.0134080097862661,-0.261021856715589,0.0616636185397354,-0.155534959320381,0.0338106077782535,-0.026645787360751,0.0213420931984115,-0.0425976757993003,0.0310830198984875,-0.0529621527638555,0.0940522270924759,0.0014344583033172,0.16463809067813,-0.0946230094806081,-0.056694769251568,0.100490337831069,-0.0460651975974874,0.0147413545437232,0.0698117487244481,0.185050139551833,-0.0363369945245087,0.105102559846562
stable,0.061806969067385,0.135231530010833,0.324719949871544,-0.50376550029994,0.0478263419473314,0.0747287800469927,-0.33471874703785,-0.497413964701541,0.411750534070529,-0.1162291131629,0.010339608507049,0.442063369485218,0.0340435799340457,0.0275055147781799,-0.0271958702145557,0.0558120882261219,0.127826192052397,-0.0418191855032726,0.0500575847266032,0.0801892852961747,0.0368391603755488,-0.0043321573706105,-0.253761477547999,-0.0044329153287631,-0.0099474833045015,0.0214654286875285,-0.0070795911262565,0.0887943973463769,-0.178291330246016,0.0386444740331649,0.0079923232424196,0.0394394541389201,0.0569257396917238,0.0131218326350701,0.0363222438622202,-0.0449394268656388,-0.0037690029087224,-0.0325796029498874,-0.203485686189145,-0.596293733059365,-0.0229842693782988,0.0789812185433036,-0.0185743989364477,-0.334668112341437,0.0070560232862079,0.0018524061275644,-0.0137431782904235,-0.047888581140715,0.0572528361542009
stable,0.0568184546640387,0.0105255901447925,0.208152608911802,0.0743648033042902,-0.0527168352522849,-0.0722715963423254,-0.0897799226598224,-0.100982307542514,0.0724818723437097,-0.0540339651012266,-0.0158916453801912,0.171765917060911,-0.0473297195555657,-0.114740059189407,-0.197597720766798,0.0470069350109951,-0.0477063343180174,-0.0081682203339588,-0.0853462311818109,0.0069891119249567,-0.0357224413342718,0.0147166704665719,-0.104732687493808,-0.0234685550605661,0.0123825687764597,-0.160577019184012,-0.0070292724477872,0.0126528375591264,-0.0219579358140357,-0.0448781201560074,-0.115289392442237,0.024967895904543,-0.0960791163204899,0.0465937667018894,0.008123355219512,0.0178723898863927,-0.0885308541653423,0.0726498887554732,-0.0648273905669438,-0.0375196254694818,-0.0477060638134723,0.0293147765803296,-0.152979715642269,-0.245577521997148,-0.0197775067130297,-0.248894957990241,-0.0409094359256928,-0.0513471862130146,0.0323790454377998
stable,-0.0577669444934629,-0.104613118923681,-0.470515092055206,-0.0385830756223081,-0.0025280576331718,-0.0588472511973133,0.148674457291466,0.234216587676816,-0.206308113712474,0.0376118164047641,-0.0817494112633653,-0.384714151660803,-0.146886384175858,-0.143032725167221,0.0382900657286223,-0.1047860243501,-0.0657043639384367,-0.0491314482016759,-0.157183142720531,-0.0613317276173649,-0.18666905146974,-0.153315364637196,-0.0583576828730412,-0.182668152180594,-0.162216463622803,-0.12086747448989,-0.175288394963765,-0.105469740605922,0.075915476258191,-0.0510032248878246,-0.0740118238399863,-0.173267037959528,-0.0298988066917222,-0.474379325855294,-0.101591606900968,-0.193252071006675,0.0263083247613569,-0.234135180351928,-0.0997787156207127,-0.0499998376759957,-0.214472977454194,-0.214637930040791,-0.113481601028794,0.170855626292976,-0.0632941601585861,-0.0699314568237645,-0.0910706111913019,-0.112620460983585,-0.112740504240213
stable,-0.400867876753721,-0.244703775556283,-0.165609888626621,-0.484472923276056,-0.251002805753062,-0.17005852655515,-0.249414951946901,-0.241773735161615,0.0688986545524559,-0.465422638204461,-0.410156227540326,0.193696948480273,-0.432836739552217,-0.451261836061433,-0.27445280571874,-0.523849153646897,0.0751916551045188,-0.41773127467917,-0.551792146629016,0.0407756731878728,-0.400160104878949,-0.432213281659709,-0.447664732783739,-0.453146699947718,-0.21240423277115,-0.413464642524421,-0.11128500738413,-0.145093303515363,-0.133073074167992,-0.426935462937493,0.20438399617133,-0.407589609121318,0.052744896227735,-0.560764560367146,-0.419135622439074,-0.351326303941445,-0.143255520538526,-0.453083006806776,-0.420023037175096,-0.626469435104212,-0.457252053802331,-0.332455517828244,-0.420191846361104,-0.414691049551952,-0.438802166027435,-0.393750207047253,-0.407635077900074,-0.400155738592974,-0.362286489983647
