group,CD3,CD56,CD45RA,CD7,CD49f,CD16,CD5,KLRG1,HLA-DR,CD57,CD278,CD58,CD11a,CD54,CD254,CD2,CD226,CD29,CD38,CD71,CD36,CD49d,CD337,CD307d,CD94,CD85j,CD328,CD101,CD88,CD224
progressive,-0.207492213968719,0.2519823890021,0.471666119662541,0.0970615008816673,-0.232343225749146,0.329631042573328,-0.205413631914727,-0.002140705927919,-0.004333530930726,-0.0031505701413152,-0.109101331336813,-0.0310947449899341,0.229447558939371,0.144599367549902,0.0160735471417739,-0.233023712199566,-0.0122216307215509,0.0157422615385571,0.208881650103706,-0.155816709758856,-0.138449270430781,-0.007156170136594,-0.0952880427351253,0.0254672512894169,0.304340155852686,-0.100928013834459,0.203418899625814,-0.0466129182910848,-0.0353627477705027,-0.0843555627276888
progressive,0.0712646522604534,-0.376454541900569,-0.545459511361315,-0.402362360787339,-0.0098946070004035,-0.118738996263432,0.12953058025594,-0.319503127473979,0.052934964720155,-0.525782017175976,-0.036934712272524,0.200658937815779,-0.587934874788964,-0.0891932856935055,-0.0278806071958688,-0.169130583612612,-0.102656785192729,-0.182111898316711,-0.0912786984233332,0.500813822028776,0.27574481242861,-0.127339008948655,-0.11077810527406,-0.0172930755550755,-0.529724468502586,-0.0062411655774823,-0.364765151018888,-0.031967439927461,0.197419075438101,0.103499787115862
progressive,0.404392947419656,-0.356461664824005,-0.319973264029519,-0.42909622232888,0.0270518116214313,-0.387482620937091,0.363375147099384,0.0554398202969075,0.0412829166593361,-0.0808293396611863,0.0529455535442089,-0.110208800902063,-0.154122865360706,-0.13403243802079,-0.106754298258027,-0.0343102747827608,0.0017458030415607,0.0431577899796941,-0.412977655594829,-0.0199197952415238,-0.0751605977958177,0.0236933607009577,-0.151841977971076,-0.0867322717734579,-0.200218756610265,-0.0989831910567632,-0.232343218189276,0.0137726146353228,0.0243946964656837,0.0428935469378409
progressive,0.113312094506252,-0.130710243852293,-0.102400360645662,-0.105977307168951,0.102893007196887,-0.234212227102796,0.321298189096763,-0.0089288316719767,0.137823047083609,-0.241154664646928,0.420967639679917,-0.0363066420126433,-0.157814262116537,0.035544140592177,-0.0533058765465539,0.121220139117088,-0.0785380961212962,0.0556977756046241,0.0065595259200745,0.319771407204994,-0.0482326466552023,0.0719847893708476,0.0234106936597185,0.0479870401507428,-0.160434598822364,0.0007340128662066,-0.111431762449553,-0.0895436803033876,0.018264971534402,0.0489235312018622
progressive,0.212331061740513,-0.0912763340117769,-0.0313441841310653,-0.148906790503219,-0.0630469221481985,0.0426239913250165,0.0513032219447831,0.0642057954016659,-0.0281167898709198,-0.224103253598765,0.0666025970044311,0.0658285186905816,-0.10480980757928,-0.400322687857673,0.118436457914754,0.0439791194800197,-0.189566930383296,-0.142285288960677,0.120745523459936,0.104828964405533,-0.0781073996963721,0.0985549486042845,-0.0615330783504802,-0.0337411196261231,0.0913197262268148,0.0651458455154201,-0.114854491490243,0.084454865831743,-0.0134089872578098,0.119594043181158
stable,-0.463473811165776,0.447837588877663,0.358010489970906,0.274067679594987,0.168648778333866,0.43563569065982,-0.344574467959123,0.288078580063395,0.243375466987725,0.170612979489789,-0.0020131072102843,0.335628399390884,0.315074075673944,0.156361007605463,0.265126260603858,-0.127480068515005,0.394461356509835,0.292481885436975,0.232310691974976,0.251420226174116,0.100207748590093,0.13405807725643,0.425699937811836,0.422033582767467,0.435104462822965,0.42544523279545,0.522416851671111,0.300586065233778,0.38155469990859,0.367600814507879
stable,-0.0494094666728077,0.204018293416477,-0.0222080162141598,0.131975068938109,0.0234933394001667,0.0047020610965195,-0.150741380329334,0.0438987440886301,-0.0178352777051027,0.0003426047205473,0.0156911362394807,-0.011755639579178,0.0768860617583312,0.105832872364695,-0.0485394888837488,-0.0316959517248344,0.0344539756162726,-0.0098108665363002,0.135475095968221,0.007309801344073,0.041925287186845,0.0388647622876977,-0.0698747709543053,-0.137162008594134,0.0609309146599551,-0.0860292784619635,0.0436408769349353,0.0494625045500677,0.0320677616566602,0.0183895729437929
stable,-0.281515513704554,0.0256130213353771,-0.0598245589429771,-0.0911353937249421,-0.116596486345108,-0.0015372484518661,-0.16613914888082,0.0510091151866045,-0.124091129454651,0.0265741629027903,-0.157683016662491,0.0474622844320282,-0.13825204072277,-0.121128416827676,0.0030082267032358,-0.189559753608124,-0.0296531459182706,-0.105407002887469,0.196859790458243,-0.0888982902880005,-0.0989455826264037,-0.0496104844484547,-0.0019086868969035,-0.077807705236524,-0.0054767253497233,0.0320803149157387,-0.0218524435036189,-0.268570743367874,-0.0129760057501891,-0.087476780366987
stable,-0.0063553961216099,0.0453212738855599,-0.330993175340833,-0.29116585568648,-0.238198216815781,-0.211057244713212,0.0260760517324687,-0.123060859964025,0.234232344271565,0.0967116457693183,0.249647933562063,-0.123645811248128,-0.126295641079094,0.0809010562857376,-0.0132722009418757,0.0711803309395878,-0.0271967098364705,0.0248177526194714,0.111285934992165,0.154752806892207,0.0290136080848969,0.249367883555218,-0.0187802214916278,-0.0643921232475091,0.0415247336934821,-0.108380398103075,-0.0106024408130401,-0.008114814077538,0.012833890375791,0.018098531926487
stable,0.322328288217973,0.213172092274996,-0.0182792120222419,-0.0596824027783042,0.0886422554358911,0.0087664433462909,0.237762316009463,0.134727365233611,0.220086622200272,0.130215585898472,0.165594183486354,0.114058812991872,-0.056846781388444,0.227445200916251,0.0372137791288966,0.40425202638802,0.220486438788616,0.164900096816145,-0.144804727758161,0.0879064547398781,0.142283442494684,0.0098927909183372,-0.0042327138605463,0.0653825386836723,0.251601538343548,0.0907615972909797,-0.319078877834128,0.238496401502569,0.0538648616725483,0.17411993074263
stable,0.0967536347541546,-0.026076408324042,-0.208700997412727,-0.200048926981488,0.0649464564823482,-0.0603884002753417,0.177134998188506,0.140528587369719,0.0822540764061564,-0.0680671736470521,0.0911866190276224,0.041467314671461,-0.100245293904102,-0.0372713706723395,-0.101438084623522,0.221223307058811,0.0255103931428994,-0.0315582030023776,-0.0460398513107268,0.076132411920062,0.0247788199781596,-0.0556303547918877,0.0769677325494856,0.155077055775738,-0.0948881678894082,0.059003675185822,-0.207730841152556,0.0364193198181705,0.129099250521491,0.0634607843415075
stable,0.542836308117049,-0.201198213896281,-0.170679909292189,-0.530298218247348,0.0295080697630503,-0.260454170395678,0.498640621266362,0.0436117866689958,-0.0484073069867774,-0.0329368633273729,0.0199179291018059,0.0612807173166315,-0.198909266235394,-0.0855650134633486,0.0144056880932859,0.515408732929641,0.129179983064989,0.0577970370489734,-0.185143285994041,0.0838395231499208,-0.0783691152687244,-0.0449453275148139,0.0289770153156964,0.0487645848387423,-0.338454379031166,0.0209672532126034,-0.360185445667925,0.0062770393125702,0.0091262646671154,-0.0153536770803347
stable,0.146955357762001,0.246856133337953,0.04819825398376,0.164421613274818,0.308824706238233,0.21443027041984,0.134901066374473,0.180004700904386,0.455057288358044,0.241758949808286,0.419508496319093,0.312941074302126,0.299370091361024,0.244585540997757,0.20813478081362,0.101033000355117,0.41180355254981,0.52018905475911,0.372450489562292,0.613814398618997,0.30644526354533,0.439343558114889,0.340109369803011,0.271330143138336,0.387610850969343,0.332846461197312,0.317927782507869,0.25354987617918,0.323336069575972,0.326198835016771
stable,0.360724038333898,0.0448998455489604,0.0474797413042083,-0.0390207090680621,0.417107042682555,0.110701999321969,0.301392952001672,0.31369956581448,0.381267797716825,-0.0632656485136584,0.362273598867751,0.422315915527903,0.0297477349571639,0.333705749063471,0.402119603361856,0.397945666214558,0.336749490312563,0.451923170240556,0.0167806480358906,0.431148257204448,0.28421402669197,0.351225441026545,0.196755081705293,0.306567302743638,0.175401044008492,0.331229541191091,-0.225786780633125,0.47913856993369,0.415481304179386,0.453123592448143
stable,0.109691134439726,-0.147202342427469,-0.107215425032582,-0.267457863716994,-0.286472588447685,-0.266073614250153,0.181666711924556,0.42779174622961,-0.0243999770251951,0.367293219408987,-0.216338774367548,0.0417312507995405,-0.0912808963727853,-0.117466472125361,0.0841222888258407,0.438246870487023,-0.0303984301444843,-0.352159444069057,-0.551160904082585,-0.170700068873781,-0.47998410796275,-0.0537279097445119,-0.0378235893044229,-0.0288546715441403,-0.0317064984659763,-0.041458873586982,-0.413601050832565,0.112122377102418,-0.0233307583628154,-0.153096970556502
stable,0.272023074071864,-0.0065976452455756,-0.0158731528529293,-0.0894634509527639,0.105749568062064,-0.0227010853258676,0.3479117405675,0.256078968407444,0.299498348222915,0.285230435856799,0.331053724693165,0.117118615096869,0.149495189943089,0.120532214813263,0.176161035445396,0.576955710844716,0.229107335400252,0.263189444562408,-0.0981549257567452,0.302753572476841,0.0423348602457126,0.203092786003295,0.0269713012347565,0.120605365399691,-0.0578293354105856,0.23745505135417,-0.257288769056675,0.208594947464861,0.178552044915794,0.224200580202014
