group,CD47,CD3,CD56,HLA,CD7,CD4,CD14,CD16,CD335,CD5,CD62L,KLRG1,HLA-DR,CD57,CD278,CD11a,CD244,CD268,CD54,CD122,CD357,CD226,IgD,CD38,CD71,TCR-Vd2,CD133,CD209,CD337,CD94,CD328,CD258
progressive,-0.0958780982334271,-0.253567320369594,0.242428420780233,-0.160362644179445,0.1083393542496,-0.0485172263970755,0.134943016892461,-0.16630598870433,0.0030460453365029,-0.247125436094586,0.0826098800658545,-0.116296425249893,0.0681272443507358,0.0297469215980008,-0.054446233610418,0.166759901155707,0.001655840461748,-0.0051305773124405,-0.113927765838564,0.0138862386033097,-0.148695090817117,-0.146328204325285,-0.180791047848891,0.009439834853526,-0.104900293816545,-0.0707724012591068,0.0271795900748952,-0.0037401475346542,-0.113269123712004,0.203733692510788,0.250953779036282,-0.165344444629041
progressive,0.107351459365614,0.0488790999898564,-0.0508003147312357,0.0963518683402665,-0.198749860767303,-0.186494001587036,-0.0878657487162536,-0.0918273551307081,0.173446665130837,-0.178886534334985,-0.0032546066130199,0.166569964310942,0.148415796010317,0.256490358300864,0.0104250711907496,-0.0044620924715725,-0.0144870068001198,-0.0928461489538889,-0.0713917199398179,-0.039786685959432,-0.0155062827383903,0.0318786569867473,0.0118490229832154,-0.072068685630592,0.0928619355814058,0.074489525008789,0.0162579086135805,-0.0375573859027628,-0.0746501009651226,0.0331966922900752,-0.0198012102190262,0.0416775711140704
progressive,-0.160131667526178,-0.178503321635528,0.15942960690813,-0.112746466255549,0.0718719477363634,-0.0378248211535652,0.0203771143973769,0.190522809423849,0.160129318366592,-0.243013918541467,0.0096460454650024,-0.110755543482736,0.0333764592245432,-0.0448727673883854,0.037428713872292,0.0575312125176402,-0.0494176541188965,0.0563072332580709,0.142171732500164,0.0114072400788364,0.0009702674249918,0.121995305491075,-0.0245747864901412,0.0374197552000286,0.0980197876886366,-0.0875493554893338,-0.0245749567787449,0.0124040797648717,-0.0072551942252434,0.0272009744277887,0.0629945064366953,0.0717863160327426
progressive,0.110717689131201,0.0759103020846959,-0.0981297193773708,0.234741313728836,0.061509743068621,0.0969016856735907,-0.0525616185676013,-0.0633559116613726,0.109669160495344,0.0649964530033073,-0.159461480406622,-0.0240194304329889,0.108884946668767,-0.0460318862483768,0.025678311174417,0.034494110424779,0.0790595803467725,-0.0447254576919259,-0.0922268068237968,-0.0348924734887146,-0.0491341575013015,-0.0728020301041875,-0.169149405850537,-0.0197563748841196,0.138106558241707,-0.178599454895648,-0.0966560411435044,0.0216096044622519,-0.192576055319605,0.0835503791445781,0.0453580790412584,-0.0479414184063584
progressive,-0.015817324213981,-0.003722794410656,0.0395278241840968,-0.18168795818011,0.125746933945117,0.0706694827348451,0.372818810329177,0.0225747006078303,0.281155411465695,0.0118959345884466,0.0626979684345362,0.109254904976078,-0.0572887352116091,0.0890858798418927,0.154800960894697,0.0950886748539927,0.0377595591008116,0.109961265450707,0.366130420635947,0.244530763596342,0.132840723700615,0.169606031636404,0.497604160189275,-0.0746831103350485,-0.210863244275326,0.170647823820291,0.0647616513489087,0.0109594330465158,0.0661928049457272,0.140323561765335,0.0943667670157226,0.0799130801056474
stable,0.036537172299403,-0.379031182363092,0.482826466616815,0.219426304664315,0.344607721349472,-0.293318275766227,0.179265511631395,0.300006143988588,0.330210019843932,-0.440832759059155,0.084358960613157,0.325838222575294,0.228385466020733,0.312764084952201,0.0604942886102599,0.543753555482615,0.502169645918425,0.0418259049065051,0.232493543226455,0.431980794604612,0.257375689547504,0.395633307778544,0.221777479189493,0.373690570673163,-0.0208679961739365,0.138155692110036,0.153573171579471,0.303605336820537,0.385993769826347,0.572191802482094,0.647328060436063,0.303035309250407
stable,0.0852809075531908,-0.0877314317994797,-0.0289636864678404,0.0444953131576575,-0.0223881039044775,-0.001909397100647,-0.0361524130316176,0.0192488359721144,-0.186351919962527,-0.0804179830528897,-0.0455124431143887,-0.154208766610991,0.0990384548429853,0.0881268554773516,0.094512976496611,-0.0542178204554411,-0.0419859606417814,-0.0394393206893401,-0.0184898699997349,-0.159753862480218,0.0291296491821494,0.0880814077015346,0.221848592371189,0.141595833385903,0.34586161520742,0.158536433442941,-0.197048944980649,-0.166276872136714,-0.0067312780773242,-0.0056887996060172,0.0126632018709561,0.0814303217275641
stable,0.0910662498513602,0.221708709363682,-0.462438166916115,-0.026407840348772,-0.400395119795841,0.379754155288365,-0.147741475355864,-0.288803583503704,0.0120318451402073,0.511054266721672,0.0886381452252217,-0.264444093242765,-0.175608962876631,-0.199812932504243,0.16396168086162,-0.223929922534664,-0.383801493901413,-0.120683837776039,-0.178100817311119,-0.129386996459471,-0.0825323053324294,-0.0397128959582861,-0.0320837877754,-0.325193046250308,-0.0440284642321699,0.249234931496773,-0.0564629880177278,-0.0633645019677547,-0.162621720843711,-0.391302858502434,-0.490612062190476,-0.200987433057474
stable,-0.266878347219336,-0.0295794345563788,0.102820655488992,0.0105836500968082,-0.025161384859524,0.0980370618927835,0.178009226805441,0.288107050754057,-0.0742292955290985,0.0171716802586675,0.194814913694241,0.0104684582231414,0.350433715803756,0.0688142649094851,0.294511528689561,0.0230452132350349,-0.0578050247311219,-0.0481752382668471,0.19673863441669,0.152296468512533,0.0873741785369082,0.0645405495792539,0.162344689747159,0.193105581248341,0.327120603648885,0.176361451159236,-0.0289482418775855,-0.0819377217404876,0.0613233930657858,0.151912168386359,0.133804027943296,-0.0120012643793374
stable,-0.138161479576397,-0.22486584784236,-0.0465786168537955,-0.0285204297181982,-0.26066542674064,-0.20390756493515,0.0289547095804839,0.143272211815237,-0.176785590475592,-0.136500359443136,-0.459974223540543,0.0829017373338972,-0.0891010335013388,0.32322589796726,-0.10731878617881,0.156143178135266,0.0702055745243069,-0.0147720998250708,-0.126685773955708,-0.0064349984552835,0.022835026484868,0.0381873523979478,0.0312716029435001,-0.0851738274220036,-0.14811909110383,0.162923481448946,0.0023895191426291,0.144421953586852,0.0155047809486888,-0.0915699207613159,0.0219973402781044,0.040783221059798
