group,CD47,CD52,CD3,CD56,CD19,CD45RA,CD7,CD194,CD4,CD16,CD5,CD62L,CD161,CD27,HLA-DR,CD66b,CD35,CD57,CD278,CD11a,CD244,CD370,CD2,CD29,CD28,CD38,CD127,CD15,CD71,CD49d,CLEC12A,CD94,Mac-2,CD328
progressive,-0.101189381312522,-0.223806742610115,-0.361656736688875,0.18010921066046,-0.0348476803195803,0.227736823824128,0.164581947117398,-0.531761726233834,-0.224569365232981,-0.1961199090436,-0.441419943849843,-0.0801612252745109,-0.175045525536853,-0.189766870907566,-0.140424793798733,-0.361944286367717,-0.276694302745872,0.0744273148548365,-0.0960310791014491,0.232765175648884,-0.0802770854823205,-0.152586649955132,-0.294410962480167,-0.19960840291109,-0.442440148733594,-0.0453354060355191,-0.214927722911946,-0.209673103360288,-0.229465385789898,-0.0489036059595275,-0.288023715457474,0.11881224847532,-0.265022971364556,0.294772994018439
progressive,0.313001345931276,-0.0951976895295615,0.0673587154570195,-0.375069584076913,0.153254441162652,-0.561318541859114,-0.501407079497385,0.0936432248697055,0.182293085449245,-0.107398932108238,0.0995026127668016,-0.0892475695660609,-0.0821391396448722,0.0989418145149808,0.0837305440068812,0.125594118682317,0.189267337003258,-0.524460065654514,0.0044528508641788,-0.574338581255228,-0.268285720073417,-0.126149848317923,-0.200506557081883,-0.101527026641663,0.129403814180279,-0.0510403873878055,0.0218622275672041,0.140147239940619,0.5921032151107,0.0348381240770324,0.0346714102134054,-0.478316139888111,0.0030605823606678,-0.302989194917857
progressive,0.0848284001943405,-0.157244103558863,-0.361932885050448,0.315072070089012,-0.0132696500097033,0.317201433237372,0.502514618233918,0.0409278306064561,-0.200655526161678,0.415921402688748,-0.368296900005979,0.127445339155977,0.120739215106205,-0.0642086455093541,0.02256534288459,0.138212897727873,0.0254964800155806,0.0618673842255969,0.0192260051445996,0.178771813080707,0.416445545435782,0.0270621077044338,0.0302695289647013,-0.0994884677663966,-0.0690496563119301,0.443481113168009,-0.055776180280902,0.0022161831150353,-0.0310382026498846,0.0705901931736415,0.0275628278915494,0.256316354526025,0.0450662184315927,0.35263422795065
progressive,-0.0329162181985325,0.138494009078272,0.0477891834605388,0.0033481078933303,-0.0836679031732032,-0.0071890593942605,-0.113383576798861,0.0558982768903823,-0.160283660702657,0.0398256986043708,-0.113193027508316,-0.105657998250496,0.0289130664500637,-0.0565488152974994,0.02259649470256,0.128450762746357,0.101629584769114,0.0355330270166475,-0.298450968077378,0.0620409707040618,-0.066914219294226,-0.0211135251845951,-0.0652268628530019,-0.0717564594107806,-0.132431659124554,-0.334145471442498,-0.0104962711966614,0.181948893842904,-0.357933432803641,-0.323737050694736,0.0658654996321177,-0.0039746328819165,-0.0628217937227925,-0.0043645527268402
progressive,0.228244309245964,-0.0665708071549049,-0.181758024456542,0.2532745334596,0.105025410039899,0.0082784034700999,-0.367077566909589,0.127656841639238,0.160364128625228,0.37320630554664,-0.262512173788712,0.224328445502789,0.444060863329142,-0.110429108171127,0.136456429428735,0.544916053889957,0.508305252565651,-0.12003971269764,-0.0529878744024915,0.167012751789818,-0.0805991573259326,0.16388085143449,-0.35794116687905,0.03079768159322,0.0253850619256559,0.119367721843692,0.0529668473522026,0.440751015320554,-0.148387726044497,-0.0440994835498571,0.487991306854115,-0.130337874523523,-0.0204887809149105,-0.201395872014946
stable,0.0056410669301602,-0.403463616128291,-0.531956695334257,0.427918595317112,0.0008547487742124,0.498318886805582,0.395216772492262,-0.0725682717283883,-0.536373422794628,0.358548753563444,-0.611369316225078,-0.279280976068809,0.0201471319154962,-0.41612616212761,-0.0224372937523727,-0.0065803120683811,-0.0085794650866928,0.170490163019948,-0.204034641125992,0.55676309362745,0.456068364358196,-0.0710858765054277,-0.257931887463651,0.0539724773298094,-0.302488592395251,0.406890868153287,-0.164135117446913,0.058280930937477,-0.145840228104756,0.0602546273985022,-0.0051946282826248,0.279640932300078,-0.0244849152448987,0.545302322160912
stable,-0.0503516754418758,-0.195129996515282,-0.390077725931276,0.134521877233882,0.0428855293669447,0.111440620269415,0.286066049665574,-0.206179361064051,-0.315802021075594,0.281458245576869,-0.381844703734394,-0.308439294504081,-0.0478806002864687,-0.15961515350613,-0.320678450794981,-0.0611720385251725,0.0161852191886149,-0.003664569479272,-0.266992201580791,0.403930007536081,0.359692080883335,-0.102844460284102,-0.305084281963869,-0.389404683945817,-0.258232051299863,0.112559510413748,-0.0332499989173195,-0.0009869486141887,-0.408055144385049,-0.309997831247396,0.0271320827956338,0.0059971372696806,-0.0582830433746701,0.409856562828433
stable,-0.0165231786137645,-0.203619275286621,-0.23540647547954,-0.0083505027278821,-0.0928266563950013,0.0954973374505471,0.0210612692080017,0.17338340325135,-0.0343111988742583,0.238854956344882,-0.150200164217491,-0.0590042809474569,0.139022189427529,-0.208557605573109,-0.0991528153739261,-0.0467216527461912,-0.0141734136040484,-0.0886422062202335,-0.243539724800841,-0.0705872984831886,0.023855727538225,0.0444438503942018,-0.328659144799459,-0.221609658753965,-0.192994528225165,-0.0450710362256885,-0.0966162158895044,-0.075498782140703,-0.18801912673348,-0.0688192018622669,0.0444209501763401,0.0291454263152674,0.0773978547525351,0.231642276760098
stable,-0.143557221938686,-0.21568080889618,-0.155002204813172,0.413773267991022,0.324084521677651,0.231346626474723,0.237225626800927,-0.0404445491079611,-0.170516743779276,0.220616601247762,-0.243203214679358,-0.099174080170791,0.113779659252718,-0.150748516690387,0.0104038983006697,-0.0118682858667264,-0.0062247060442832,0.179784733219436,-0.0053441082913663,0.143066815112298,0.283050810916224,-0.101389330207824,-0.151714375654858,-0.0053397844362893,-0.0516516128417302,0.20816064647551,-0.0945668041332936,0.136820293810215,-0.0572117750067319,0.127193124012183,0.0323261978555162,0.233372247007911,0.0457596586438501,0.233260903079415
stable,-0.15195681516145,-0.258809517391133,-0.252173304092779,0.19264501124871,0.020431256000478,0.277046120188869,0.112210408890703,-0.0561782189480094,-0.294581549442418,0.0827394729718565,-0.377891975130425,-0.0509855888991076,-0.0552643434463729,-0.255151477437924,0.0039725223953584,-0.0436384338933386,-0.103190965316734,0.295051208601742,-0.100814898959121,0.289509896648958,0.193911306063618,-0.0506089170257151,-0.182198440978208,-0.0788698154728969,-0.175555387865774,0.0440916028439804,-0.175379382987525,-0.0610015004350781,-0.073641933689907,-0.108994896895729,-0.110351352326977,0.309785668707264,-0.0854553238524764,0.185972544747092
stable,-0.0528435688085408,-0.0449698754947631,-0.2045960287695,0.562160998920282,0.0826009050143426,0.0710925318329543,0.393396950833573,0.0389597926609271,-0.243436435183846,0.120696461870412,-0.26100968026549,0.114363957614188,0.0339350629055666,-0.131575056165028,0.0083692773917883,0.124551304594589,0.0282281120493938,0.0299070259438698,-0.129815909743094,0.0556588980142719,0.127847239252249,-0.0183416578539902,0.0109348802306467,-0.0663963000797791,-0.0665421989410635,-0.0305370296854652,-0.0633390027574768,0.130060251791549,-0.112036659531808,-0.178064110728104,0.0289909831229327,0.536332013333588,0.0443250257217694,0.364260360300375
stable,-0.117542905749538,-0.266005280196345,-0.271773615526751,0.0884387127413884,-0.116648162851093,0.0805980037590731,0.125738896684687,-0.0481469978980835,-0.232159496550326,0.234735363162637,-0.273508556975217,-0.0933688818801337,0.152174235647601,-0.214292798318785,-0.037441557573266,-0.0368881855658187,-0.0523864975900081,-0.0340762769563882,-0.0339172659290725,0.0307022331349378,0.0864005838297188,-0.0615356849483489,-0.412881871716598,-0.120560907560253,-0.224263586439163,0.107929053808164,-0.0397134565956201,-0.0804311382555582,-0.0314020214141606,-0.0255221107415233,0.0167765759515799,0.190440136156528,-0.0938889629903443,0.362381944338885
stable,-0.165275896810883,-0.32848971416762,-0.211108126642331,0.397532550089117,-0.0163566168567313,0.0995839967031042,0.086537323672936,-0.178733175309244,-0.429368973619106,0.316669203650535,-0.603209535906505,-0.225652934019124,0.0447842957260709,-0.341906217369365,-0.407469832059453,0.0315712066956813,-0.0834959079779093,0.302944126240542,-0.467227190663441,0.199481401307627,0.106735363040088,-0.0681932408919289,-0.42478894833214,-0.416020901600794,-0.418983729770598,-0.128384428577182,-0.127213651188584,0.0631942840869384,-0.621279979188974,-0.40742299167113,-0.0581931185416687,0.488819441625504,-0.0055686646104073,0.253145623132287
