group,CD80,CD30,CD52,CD3,CD8,CD56,HLA,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD279,CD146,CD5,CD195,KLRG1,CD27,CD107a,CD95,HLA-DR,CD57,CD278,CD11a,IgA,CD79b,CD244,CD206,CD62P,CD41,CD2,CD226,CD29,CD303,CD28,TSLPR,CD38,CD71,CD26,CD36,CD49d,TCR-Vd2,CD158b,CD158e1,CD257,CD94,Ig-light-chain-2,Mac-2,CD328,TCR-Vb13
progressive,0.0206827643742216,0.0718280771599892,0.13899058805323,0.428663085528417,0.113849931499622,-0.342174385468263,0.0412438494537085,-0.347841197735699,-0.115824310376336,0.266548120109475,0.3263751445781,0.295706894424823,-0.20748358010682,0.0872040575780844,-0.0226980457846942,0.435656105585132,0.189749840308829,-0.0459828212367131,0.174517295003897,0.0522041215657704,0.114814348771609,0.0198055007788888,-0.210797377608924,0.0334948420655199,-0.294941377036863,0.0929992236212219,0.111044705103799,-0.0839744363599475,0.16347427156708,0.108061808060426,0.139444871432764,0.294574195871048,0.168216532494884,0.0678112369221486,0.0125211686055007,0.220384047517087,-0.114810097506772,-0.0780921216056298,0.148143123318231,0.200879656820594,0.145512420585597,0.0307309457462928,0.0356594719851702,-0.205570013418941,0.111526081025931,0.0931807163110417,-0.280918993146176,0.0837315729294084,0.0687220536173469,-0.277043509009211,0.0663853178588056
progressive,-0.0616494263752411,-0.0487506504560852,-0.12169182249225,0.0536075904907956,-0.0071551876592417,-0.44562677763925,-0.238601685225046,-0.552605953389367,-0.504679894173667,-0.0415553785154464,0.0486940764051944,0.187016706880011,-0.181367487157589,-0.124461891348353,-0.0657701412835296,0.136486273127008,0.0158131156981315,-0.292045986125818,0.063729954950967,0.0874398269636082,0.0365739705626679,0.0507288995733553,-0.488468649831919,0.0145949471199147,-0.601475664062673,0.0077226226501131,-0.0126270199036716,-0.319673293536562,0.028767780491573,-0.0652508499938744,-0.0473961497291313,-0.204943878263772,-0.0994050870831272,-0.156758299806573,-0.0182289089360535,0.125567394256463,0.0233967563089691,-0.0984372843960064,0.535750991580984,0.347083057453058,0.317490838062382,-0.0658515957521697,-0.0354223043238688,-0.24490133743776,-0.0909122077821937,-0.0971701005124363,-0.534765531115156,-0.0395091657310374,-0.0546646885967537,-0.410407038324078,0.056119288001057
progressive,-0.0736763898000846,0.0776436506782789,-0.122078612273974,-0.201958206507027,-0.0579113753182695,0.271839195539892,-0.0023179635110631,0.0915981502787292,0.0352891818636221,0.0321790727169715,0.0690952922889333,-0.0761274279225532,0.262935894809382,0.139638681178067,-0.0454913632635183,-0.0805862185058999,0.184784386285643,0.0797380346462378,-0.0609099840709194,0.112588438565678,-0.220797459505404,0.0860226485976608,0.0853521127233595,-0.0476298657175218,0.0518765730489038,0.198099872415137,0.0950752689299755,0.160103781873923,0.0756210402770606,0.226242198649144,0.104546480054412,-0.0916177879439458,0.133361789266396,-0.0146450458086802,0.18332160254498,0.0061700960207001,-0.0853143483409402,0.205908512969838,0.0323100985018018,0.0922994665711444,0.04629612772032,0.0362714671807069,0.167654720635453,0.0990232513886568,0.315106148043648,0.0156566361587847,0.195778378889777,0.226532660837117,0.145210609275929,0.0822391736755808,0.182382056412668
progressive,0.0269017546849983,-0.0548994882406838,0.124036685876517,0.291185458110474,-0.02275918597905,-0.205461848731781,0.0131302848366299,-0.358835202632,-0.285244151079973,0.174407276533566,-0.128942171688671,0.403532733293694,-0.312802295092521,0.0669745796301834,-0.0424640934684301,0.288613297278462,0.0240399125071002,-0.0333712354879597,0.141017595202071,-0.129954927148421,0.156877871574527,0.0987367385183792,-0.0925806016497378,0.43652718165441,-0.136027076228488,-0.131470490722083,-0.0668738746708284,-0.386874550225647,-0.0646377074079505,-0.0893315720224705,0.0084160665658658,0.139473243615879,-0.0850146509645339,0.0627608746685183,-0.155463206622803,0.29494376245421,-0.0115432491447734,0.0117910412866259,0.312094115548276,0.249312320468659,-0.0582510924494039,0.067843213813278,0.0359573167238961,-0.0422257169775438,-0.0561485510280885,-0.0546794721593864,-0.244704171305411,-0.0878973197289998,-0.146561433231333,-0.186895847179232,0.0103226962816072
progressive,0.154337669578774,-0.0230307176574583,0.189610724997288,0.21852473739718,0.266488089622579,-0.0817896562075937,0.0105578372553815,0.0103638028175297,-0.0903911954761008,-0.200940827326816,-0.2720519604233,-0.139314328174422,-0.128333939198948,-0.0265458313228474,-0.332347310345106,0.0926664446377644,-0.343330089227058,0.0172719151248947,0.192648382684029,-0.365795591669042,0.0090983705767567,-0.0563266816950545,0.0482093465344043,0.191482466387739,-0.0294710289583064,-0.0716639953640364,0.0377611626219354,-0.0632526822673153,0.0561840554467339,-0.269057748099085,-0.372147367889456,-0.063525394804473,-0.319898045503824,-0.0362180735536267,-0.347655932215832,-0.0848141394154121,-0.104689868634827,-0.184124397807164,0.22127583064713,0.0067249573939113,-0.308620318747572,0.0828793291839927,-0.0506704129662146,0.0860354426407674,-0.247119851971849,-0.0352112739548413,-0.0721804923466757,-0.120219322149612,-0.0783905097334473,-0.11377619020211,-0.12395391758097
stable,-0.0442492428957895,-0.0665724646127086,0.303684733864051,0.468493687043535,0.056164217981095,-0.444214601967919,-0.17134454473914,-0.36900137339514,-0.340169333062027,0.132250684891915,0.052965803371601,0.508287600632066,-0.201153004081876,0.0409196587335307,0.0054103744314324,0.636542403502266,-0.0411186046070423,-0.114064083757584,0.356662571085627,-0.0240003155009749,0.0861295399001454,-0.0517719950449548,-0.250718745615141,0.056556350709268,-0.567701868489679,0.0082910668979742,-0.0241467482897144,-0.412301991628984,-0.046034140164001,-0.160314638556401,-0.0467840885924766,0.231123157262545,-0.121663415223919,-0.0945341008773785,-0.0117671354908356,0.303404752061536,-0.0417692869546543,-0.41360253425615,0.160569796304921,0.20479415789533,0.0400816322402143,-0.0164955712558265,0.0457742636579563,-0.165534256500147,-0.0388358078708007,-0.028774374680256,-0.403320194434055,-0.0124482050555384,0.0362270755660431,-0.570683683511441,-0.0199165745836029
stable,-0.147798652861352,-0.0985541069237253,0.0269395685580906,0.392273882519188,0.228506950453585,-0.481603209047559,-0.0788912911673067,-0.317603515120568,-0.38277227894026,0.198613036029548,0.0686776756141918,0.320959538637342,-0.365492780415347,-0.0385118535689902,-0.113610741846931,0.498908521084439,0.0570344141066681,-0.102299524278424,0.40815019462928,-0.0646555286674325,0.15731094389818,0.304117771183786,-0.297924852127018,0.420539782746911,-0.464617136969028,-0.306958795338409,-0.0386472606675684,-0.475456101938979,-0.114953860721149,0.11717976373295,0.245155851779127,0.305401345136385,-0.0561844568789078,0.436319782408747,-0.142285917309677,0.212456404826071,-0.0071779613552755,-0.079350485940367,0.516679096616095,0.148390336646379,0.110837267298689,0.335698001998658,-0.0955629076619229,-0.34812797382236,-0.109340859613788,-0.0011582390034429,-0.284200094810075,-0.320916033132026,-0.134305778394663,-0.604057709267103,-0.0497023458505832
stable,-0.0256343529762755,0.042502598872749,-0.0936967886673615,-0.0468731866018035,0.219526163712792,-0.0353191772438664,0.0036072359739029,0.074730798305921,0.129298987059109,-0.156210214475102,-0.245736210720379,-0.0235032518851878,0.0883878034733611,0.017684550554031,-0.0315419125519879,-0.100168343738159,-0.021658454796888,0.0638811711792167,-0.203776514630954,0.0361777020443413,-0.0198652316727939,0.189451128220314,-0.0127321125530015,0.0924895533948657,0.03171809678007,0.0638775860314646,0.0989262457040829,-0.0270125156044223,0.0695356360141678,0.0389362318993545,0.0503115260842847,-0.0342977142870879,-0.008760432087145,-0.0130663253768292,-0.196628034447083,-0.0315441748539074,-0.307000650037542,0.19148390541322,-0.157721687463454,0.151419237086102,-0.0426379614331724,0.183750558685761,-0.302230970063789,0.0706807495251684,0.135477340171754,0.136745359724825,0.0804767720603458,0.0982976327319108,-0.0816639412657824,0.0450278285176685,0.0336909787076086
stable,0.0645084159715427,-0.0274106937305153,0.423726898893379,0.519639541461438,0.0886186480065839,-0.499964164722359,0.255254011497012,-0.345532659828995,-0.432705246724161,0.135395184124203,0.0124651041937503,0.448316514392399,-0.381154735234439,0.168129416943589,0.0146613558502373,0.592053665980065,-0.0787538125519672,-0.0654482913268876,0.464462214841001,0.0605850933369711,0.289258063057217,0.27332651077765,-0.136828110882152,0.30068489516407,-0.253599352726194,0.0016519117226342,-0.0718590484065201,-0.421007388597173,-0.0501367238553164,0.165499305713238,0.153389927923163,0.377054827694699,-0.0193275805730304,0.220166467235196,0.0142712970544888,0.351087544368085,0.128825093357096,-0.11845845207881,0.249607259834656,0.167741287062632,0.20779953659413,0.190439258448794,0.288387572966537,-0.0234526163054316,-0.0085469283266371,0.0416709479956925,-0.445543032993905,-0.0200911375627431,-0.0141694730551335,-0.515702048661632,0.0261247944410846
stable,-0.0718591949673263,-0.0617948990628674,-0.0913950704473542,-0.142686540853484,-0.274311430488414,-0.0764034948001588,0.158769565135796,-0.072313217451143,0.106517534318585,0.0386704467276067,0.0148789771681313,0.0503649625647316,0.0567097134813072,-0.033314565650964,-0.150832159128111,-0.0809723908296694,-0.105860687548596,-0.162339331821419,0.0201988949233207,-0.0489806048801256,0.0349039984068869,-0.153767958579013,-0.274881245877612,0.132218394761955,0.00843475848265,-0.0571093007054159,-0.0394051889484934,0.0917727438380807,-0.138325622727819,-0.0327214787460687,0.0687353856527677,-0.174769209752637,-0.132195567801232,-0.0494909262408263,-0.0525227709944318,0.0129456759783388,0.0014652180723707,0.28708091682505,0.162807081794622,-0.112959789812065,-0.0337834196567714,0.0180794834014796,-0.13838346529352,-0.0489051238335387,-0.0254621202112253,0.0684535811797285,-0.140361861593935,-0.0531226395910416,-0.0711837947172796,0.0636287862545882,-0.0600527812222141
