group,CD274,CD137L,CD52,CD56,CD45RA,CD7,CD4,CD16,TIGIT,CD5,CD32,CD185,CD161,CD95,CD141,CD57,CD366,CD272,CD58,CX3CR1,CD24,CD11a,IgA,XCR1,TCR-A-B,CD49b,CD127,CD15,CD71,CD193,CD49d,CD133,CD158f,CD336,CD319,CD94,CD150,Ig-light-chain-2,CD85j,TCR-Vb13,CD101,CD88,CD258
progressive,-0.138286893296532,-0.102313139210106,-0.138741149154117,0.150028771873421,0.235092416577299,0.219735944100261,-0.159673682487281,-0.137644208822889,-0.0494434760080108,-0.291411584469195,-0.100419317661499,-0.239462691132774,-0.0054225590347722,0.054652238407203,-0.212679506459792,0.0877728068380489,-0.180701874872126,-0.213811037450066,-0.187049104154818,-0.136020009421863,-0.174047438371888,0.28658226156988,-0.232382647046251,0.0046931619657288,-0.243588382745033,-0.120320087044851,-0.0263797804304143,-0.210797954128726,-0.142343548990355,-0.117152325794896,0.0437487376407945,-0.146098372285672,-0.116506373974815,-0.224730108301097,-0.178328748891358,0.123789731632793,-0.12722094085266,-0.182547587995831,-0.106554710545848,0.0142586007546468,-0.106690466799376,-0.118435795199532,-0.181969814451077
progressive,0.164314581725017,0.0519699196104473,-0.148565152971877,-0.38473032109209,-0.527629361803984,-0.407231010718999,0.226894186642763,-0.121214570088736,-0.000804924364402,0.14868537981064,0.0775610537550461,0.0751927160077522,0.0322322543184641,0.0019994153848773,0.067648255437768,-0.55008081716715,0.0116987701173253,0.207719607598433,0.217562255925444,0.215068903304005,0.168279953504742,-0.57520789797645,0.0189188114518812,0.0489696536597536,0.076836732184414,-0.0621359663003201,0.0084065526464437,0.109237661585346,0.557738746924009,0.0046663939802513,-0.0617278807967638,0.0932757196214754,-0.0733642607566892,0.0830745096851064,-0.0616635224990657,-0.509972361518321,-0.0178148512750865,-0.0172570582127187,-0.0097386230847192,0.0905191568232288,-0.0123619174670639,0.217540792607831,0.0601879776237425
progressive,-0.0752121008573214,-0.0333874146683766,-0.0808248980208525,0.256445256389417,0.488864843898203,0.532820800442922,-0.144798665700448,0.187298682284797,-0.0089238399598342,-0.373656782156376,-0.0812461240302811,-0.0181866245439354,0.0325059740039874,-0.0421068126331287,0.0318701888550461,0.0667541450100999,0.0390847227414435,-0.0582282777039703,-0.0662417852506297,-0.0789486853927057,-0.192869610192496,0.178286529656344,-0.0329744801481064,-0.0413812529732796,-0.0828613965505893,-0.0546490130636564,-0.0051839220494505,-0.13098575022847,-0.179634748129613,-0.109734764711731,-0.0600821892171065,-0.075946998907511,-0.001985155258335,-0.121664525691796,0.0522250905368306,0.120818374820928,-0.0978924856899887,0.001215471524807,-0.0198894581861234,-0.153199814966362,-0.154273739038367,-0.140449778649806,-0.0707346918677795
progressive,0.26689377534698,0.325759476485056,0.318521159742113,-0.0303968544394055,-0.0542760316853375,0.0477929669133918,0.089074915798958,0.205183512284195,0.10284658823215,0.256623101290615,0.392712382670933,0.322128085553106,0.188634408120222,0.123931542316912,0.153118416515581,0.197937383601082,0.225081744980931,0.328989255841151,0.247987380226751,0.302601523949466,0.273624512438777,0.173851295984807,0.336306247104834,0.238407633760378,0.234387290837,0.282031682943749,0.135957830189188,0.390067436340399,-0.0482473811579873,0.240794237347,-0.0212522070015214,0.055817146006467,0.287668579168397,0.203534837957622,0.143002581541007,0.260224036643505,0.292499008723505,0.258870202267396,0.267933761434691,0.286069610995855,0.305602595199962,0.24186957160074,0.209281027450291
progressive,-0.517244151924597,-0.578753815284099,-0.283945511573537,-0.497424727503372,-0.286300052834257,-0.0743764010476264,-0.120546261818283,-0.527595083373452,-0.479037169577285,-0.142045795759618,-0.385114017853917,-0.482868386485556,-0.150918226845311,-0.539500881021044,-0.47062468042538,-0.270471595961305,-0.513762941771152,-0.57608684586802,-0.481417270817217,-0.451377982258776,-0.45702056827514,-0.479227232894047,-0.537618550524273,-0.551973038832691,-0.436068588362341,-0.48898427193927,0.004769997510142,-0.492736557866763,0.136870267163787,-0.480476139200914,-0.316187945937412,-0.209158601850133,-0.432003979864382,-0.59084096715483,-0.465602466031927,-0.401708171326461,-0.566922125115284,-0.466280987702208,-0.480099908360682,-0.514902106886721,-0.579180793446042,-0.478500480926396,-0.532166725637801
stable,0.188758874176956,0.166720089154937,0.38154807305911,-0.122468823407975,0.0663912193711087,0.120155430219253,0.560070380753178,0.169420920331277,0.223509636943751,0.479299999152579,0.262079478272443,0.222133411087296,0.0669937540522942,0.0923438195199006,-0.038584079022145,-0.0906858992872235,0.30045244449533,0.120895184593379,0.254629152467795,0.205694800382681,0.0823619408821904,-0.0945403556126018,0.252831568583505,0.186482860312737,0.398646942977958,0.110980124287817,0.155962254417052,0.223045664553073,-0.0417911077128328,0.0751616259538595,0.242326669109623,0.0563145344549656,0.244001175233992,0.246540393917454,0.0468717916085916,-0.0320169825152676,0.2081354964704,0.173408946042112,0.238283735790437,0.195260191137092,0.173508135834062,0.177292045763477,0.155868750155103
stable,0.0420268888744891,0.0234379896446942,-0.155190068851873,0.396802441894375,0.156077597278789,0.438385362159276,-0.162936240869504,0.301927320797553,0.193181533947601,-0.316609859549139,-0.0200317656687151,0.177059255845316,0.107811566662267,-0.147287403639785,0.059775459688145,0.146774836066669,-0.0211332878698966,0.0664429528748086,-0.021557047771802,0.0095814349428821,0.044399572969216,0.349098161207553,0.0693121068030402,0.0997478014600984,-0.087869239921814,-0.0798912700295162,0.0571870422454765,0.128707458285686,-0.29608245121568,-0.0259615497759784,-0.278753418622482,0.232629208561537,-0.0140098822225625,0.0113541960372675,0.0237400621817039,0.205245662454685,-0.0329673570611184,0.179885983150535,0.138974235297814,0.043046381795691,0.025252296732575,0.0361927734291091,0.0288280316197843
stable,-0.168345693762613,0.0087128490135763,0.269604849705931,-0.15208984795451,-0.327681776076027,-0.161050204556497,0.411895699132728,-0.185059225547452,0.203494478852246,0.223234379946174,0.097846057600428,0.28748155296022,-0.157061751536134,0.1097992133143,-0.0421849647603657,-0.163595179613424,0.0061218043943219,0.158792434557582,0.260942903943533,0.0310788856945041,0.0468355316903459,-0.123503882240046,-0.0111299438467205,0.0774736800395572,0.278084644202642,-0.0092577881617305,0.0685668780681908,0.0416318885525368,0.290194106598848,0.0564589315182381,-0.0681291643946028,-0.0267300879934537,0.0132997425464445,0.145799101766773,0.109530730468193,-0.191278818109553,0.0947463309054718,0.024821667726526,0.254214733482149,0.355631432827115,0.155984750467407,0.107885991228048,0.0327305748700528
stable,-0.10134432577586,-0.0156296791211485,0.0223831681210274,-0.281905983365235,-0.0917252191975199,-0.0995137332025239,0.235297922852828,0.0417327609233082,0.033512738232229,0.277980551487638,0.10447537863689,0.0906504806672177,0.101232055162093,0.167814697283389,0.11034920093217,0.004421649625294,-0.0014053168309297,0.0512586529894515,0.0327310105305956,0.0704315345426433,0.0232379446445609,-0.0305673398067788,0.0075519397007118,-0.0404413683399192,0.272732522590656,-0.0186034074819259,0.127381241804816,-0.0184696978457526,0.3995359441772,-0.0242844943264566,0.458120003436699,-0.0002963599708418,-0.0274285442663846,0.0192667924414203,0.135341679085593,-0.155545056993016,0.0012192889342552,0.0890775190588343,-0.0679548126582105,0.115685035739642,0.0972767396756006,0.0822879560970501,-0.0863172024989967
stable,-0.008988517100803,0.0509579980866291,-0.189462850622522,0.415234965113464,0.184701161807834,0.425619106453627,-0.274540116020297,0.128001165581369,0.0407816532554676,-0.371085304700109,0.0326733150436821,0.0363985887475427,0.0353442795504746,-0.170579449132018,0.0190946001590571,-0.0398480905490902,0.0270611092246773,-0.0339426881882336,0.0379291586363757,0.0681458204456565,0.100951809501721,0.07637447259942,0.0987812741000115,0.0429742735928153,-0.0934123060764656,-0.0946664143153247,0.0241958290116407,0.0196893216326186,-0.188312202712074,0.102418918465856,-0.0204658495512,0.068194670796695,0.110909672597832,0.0761550674540322,0.226779606651464,0.490811260181723,0.0514551552472505,0.0641089478648967,0.0348174733165128,0.0528127580826337,0.0366192578432206,0.100921334249117,0.0215888102212486
