group,CD40,CD52,CD3,CD56,CD45RA,CD7,CD194,CD4,CD14,CD16,CD335,CD5,CD161,CD27,CD95,CD66b,CD35,CD57,CD58,CD24,CD11a,CD244,CD268,CD54,CD124,CD29,CD38,CD127,CD15,CD71,CD26,CD49d,CD133,CLEC12A,CD94,Mac-2,Ig-light-chain-1,CD328,CD88
progressive,-0.100227794846582,0.270306310719849,0.333159729602281,-0.189195814163509,-0.257755406879009,-0.197569840102162,0.351704743195542,0.205176882510326,-0.0388971263086382,-0.0214151821605796,-0.063637140506539,0.502691192741121,0.18648563179653,0.224772621004425,-0.0207172166868134,0.220192552190653,0.155176949355591,-0.206261941471426,0.157018620641427,0.19318818748491,-0.3469044335235,-0.0958932545232414,0.0089832784912992,0.0810922095988679,0.0221524547744395,-0.0899267264228244,0.0241545293602301,0.119591358597437,0.215750517941504,0.102584902535135,0.182509708979204,-0.0362263619268064,0.204321892427623,0.0992430066391363,-0.198422242192933,0.131445654352411,0.139573703271559,-0.315316682997386,0.135571313454516
progressive,-0.138814510866152,-0.161266740767061,0.0207436269014956,-0.370742555870899,-0.491234813270063,-0.37654724612655,0.0481741614813027,0.197898690966067,0.0299569542014947,-0.165627069891883,0.117199760294649,0.155184987367269,0.0469227463585895,0.0321016507368346,0.0056173671056756,0.096523914733959,0.195460651731191,-0.497774492779052,0.195462827188412,0.12923392469042,-0.551974114752475,-0.274098828221857,0.0771220589374102,-0.087865199531762,-0.11191465143098,-0.157928177090115,-0.0885239767457381,-0.0070491094929437,0.0674467382959991,0.537791240195637,0.384298308544613,-0.09676537990947,0.091892184969744,0.0263288280129943,-0.486194911610959,-0.0395625944816081,-0.0762089279215091,-0.351050027057657,0.185570789007528
progressive,-0.118101791965329,-0.134360027571963,-0.446859938398962,0.398708510402691,0.313324326463862,0.454353375073057,0.0683423254396956,-0.163354066357917,0.0847542147192063,0.423698915526742,0.35408518467331,-0.376668352200716,0.0750976541941244,-0.090156594525307,-0.157653757248922,0.0658967825507714,0.0532202439468519,0.0245661630942716,0.158828498182445,0.0738401923467144,0.137875246290303,0.350774479185601,0.123658745164048,0.0570022578101597,0.271659001751236,-0.0673906211835642,0.427619676984653,-0.0391673249300612,-0.0169802054557291,-0.0196240055085198,0.0063128117968711,-0.0619236264286855,0.0665385785719028,-0.0316305611331336,0.227504588586238,0.0370980736347094,0.0535575333063039,0.317445676014418,0.0220975661848015
progressive,-0.0218863805188257,0.0580620558474859,0.178854348924477,-0.248935591631959,-0.146926059684868,-0.0288505577662083,0.0885988102957978,0.020626455770173,-0.162232817157394,0.0724561293752006,-0.0492875868449513,0.0845942599841063,0.0215654530090568,0.0959955776695121,-0.131370723960944,0.0791803545456469,0.044007264983047,-0.0052228381422942,-0.0433343488548986,-0.0556686943269007,-0.0899782482129819,-0.0256251820408037,0.101595613613633,-0.373076195324368,0.168242183577707,-0.0897421852736758,-0.317438197870373,0.0041048042587876,0.101690308260671,-0.328037305337324,-0.0460051172169584,-0.37552942554826,0.0571308053466792,0.0025702477682115,0.0152774100080795,0.115231761444939,-0.0150842189585797,-0.0859930057408189,0.0034824794730792
progressive,0.0411845478807375,0.125486912638841,0.271500431311648,0.218094769935754,0.0711563534910878,-0.440006476922334,0.0010363286037133,0.210433730308215,0.074011296787371,0.391346140005047,0.0580418589512275,0.0085612251620356,0.320286665762814,0.0569967637932132,0.38918280142077,0.379218541616163,0.434662979389066,-0.0411261609918089,0.365477716831277,0.370886422554533,0.114715518774034,-0.134992746974025,0.174308493716202,-0.149767782045577,0.0933196339019956,0.10157075389444,0.135932654911717,-0.143232425235099,0.43584555462925,-0.131479828559734,-0.0019614459065574,0.0785354828386106,-0.0396851449186663,0.456850860448063,-0.0614551245684336,0.0229375156989921,0.184650767683104,-0.278540627028778,0.359761586864135
stable,-0.109063111541238,0.350443641932501,0.517450878604388,-0.467144179333135,-0.433208845685001,-0.368573224145874,0.0474183194364014,0.534611439730716,0.0375071587824693,-0.291401019609452,-0.194390261992251,0.657369904806505,-0.0847389580438787,0.378786483588262,0.0834833933358558,0.0395200033577027,0.004685913472575,-0.247036226216112,-0.0102203056018718,-0.0778582439769442,-0.601399661857396,-0.440005059465754,0.0738855820442304,-0.116496327578844,-0.0152889442919206,-0.114804672224147,-0.457977474431415,0.112428698849747,-0.0256471159493214,0.0984364082069982,0.216110463395819,-0.0527946657646923,-0.0171448099502843,-0.0296747683064858,-0.396354700901444,0.0202084526704346,-0.0425735063102388,-0.58600250769514,-0.0239480890746398
stable,-0.0766394324440314,-0.128898594125044,-0.149829803202448,0.0570807199089917,0.0367132131094855,-0.0246763322856041,-0.112972488755428,-0.151009711371176,-0.18648806461945,0.0717130798802852,-0.0490500652904372,-0.283342435303813,-0.183881748030224,0.0325245571340654,-0.0944035944504724,-0.102410729882057,-0.0463801855315621,-0.0215128504815289,-0.102822217167399,-0.0911916738199301,0.0993115907692048,0.2172429628723,-0.107303706500338,-0.0016692157533501,-0.0191315418391254,-0.387249737837505,-0.0943558094086939,0.0384708121353608,-0.0919241751438232,-0.245284022520396,-0.245077931838765,-0.400683908264532,0.0896322731970665,-0.0909925055806195,-0.136124717907247,-0.0135776590159144,-0.144648892448637,0.220470940577845,-0.128844603558333
stable,0.229793399155702,0.0816097264758092,0.0370937132265053,0.0062568608335716,0.0119441532335104,-0.0276568557829734,0.435867056978875,0.110313649977252,-0.0148127180479551,0.0816653283781537,0.070748869874943,-0.0349948905316638,0.184895377027748,0.106854502381898,-0.003201692326489,0.226357663714969,0.0713638185253018,0.270720263058419,0.334269063849692,0.311362871266534,-0.0408043002513378,0.127142636316791,0.0784532078893399,-0.0492281902968412,0.350330941458589,0.0433021209896747,-0.034935252963717,0.0822456655377157,0.173204970065193,-0.132278905915952,0.0637842189221524,-0.0934840294855161,-0.0791527755539823,0.13600855176891,0.100861032204804,0.238708750790032,0.248862740306283,-0.0159789019783939,0.222659001498171
stable,0.0755379051690456,0.171506779851797,0.32857532467402,-0.397304704329553,-0.443829105111912,-0.458864013324682,0.0586380439274969,0.331371551214711,-0.0292333770032528,-0.366097908467815,-0.234246451795212,0.393496819973242,-0.122830909866054,0.235321980845667,0.316300173164041,0.228457277922794,0.109889584225325,-0.208169378175248,0.0556880190913736,0.13002750621757,-0.371474004310405,-0.387960993784811,0.094409322351636,-0.0614529907382011,0.0538853832204994,0.0771579643186121,-0.156921676677175,0.16311973827875,0.115466023004529,0.232138764317482,0.2430356034894,0.154368177839943,0.245344790544618,-0.0309918742182647,-0.255039832626185,-0.0505515299552467,0.0220355368263005,-0.311802305156215,0.038597886217811
stable,0.116615577002021,0.255647912468203,0.378602383278386,-0.447486758882943,-0.233931054195987,-0.49275463408889,0.146409003242623,0.330075032269851,0.0607632736538014,-0.0891070802434975,-0.162368047721234,0.441873541652199,-0.0072745439127491,0.157394602300114,0.0236064527524162,0.0225496309759958,0.079859120688879,0.0348166408703215,0.0793909419164038,0.0509913120682584,-0.276656693007049,-0.231748429908636,0.126541497391661,-0.0430285903725129,-0.0123248963507648,0.0299822621821043,-0.384443265539282,0.0673467825752648,0.0588358250450808,-0.169814041162528,0.192975832071295,0.0310091174696885,0.04488023183307,0.0322367780487615,-0.445837254069123,0.152052511791435,-0.0245143310293786,-0.291027654871717,0.0518599736615329
