group,CD52,CD3,CD56,CD45RA,CD7,CD4,CD16,Podoplanin,CD324,CD5,CD32,CD27,HLA-DR,CD66b,CD278,CD11a,IgA,CD66,CD244,CD106,CD267,CD309,CD2,CD29,CD28,CD38,CD127,CD15,CD71,CD193,CD36,CD158f,CD319,CD94,CD150,Ig-light-chain-2,Mac-2,Ig-light-chain-1,CD328,HLA-F
progressive,0.126749605041181,-0.0491762928438636,0.111127117589497,0.21520019464224,-0.0461060463434403,-0.0565368139196499,0.102220461730623,0.139630341754687,-0.0279911298229386,0.0127904747638168,0.179967996386136,0.161301478392554,0.0787116350165517,0.175206188464851,0.0060709836377329,0.121034786066446,0.174790912957961,0.168834713052697,-0.0480078263860786,0.197098448114604,0.0503716363700045,0.095090410007706,-0.109237624427268,0.0659420004671421,0.157679730684605,0.0645222135785744,-0.161028265554486,0.15035735302295,-0.14346055884177,0.157742659483788,0.095632852411437,0.131142255733513,0.194180141609942,0.0789420593968495,0.0837411490286053,0.154573802168299,0.18769862746551,0.209235667504355,0.212289362057196,0.2135964452464
progressive,0.0607006541327818,-0.0470438665467766,0.346743568209816,0.384796654929793,0.43971046564118,-0.0911681293738898,0.0907512796940652,-0.199531709471899,0.0485511066729955,-0.0818257803994421,-0.160053722163052,-0.0821276869005307,-0.0820930289373795,-0.143982056532077,0.0119604581022933,0.467780152753144,-0.107155049014212,-0.0209735496587136,0.307363271154296,0.0710309618223067,-0.100917751771802,-0.161376970602659,0.17723513751361,0.0400649179832794,-0.193760519596718,0.0060483939262184,-0.015874849393626,-0.151328692473275,-0.657595593350351,0.0048821060835527,-0.409731706665514,0.0274733027569572,-0.0015113869327465,0.432378283836228,-0.0172192682354129,-0.120770877220939,-0.054624676049858,0.0347102077369441,0.30321251683762,-0.0212250956234356
progressive,0.0239692628394613,-0.143552332920983,0.340567091180814,0.336674878246878,0.281276486753175,0.0054159164355554,0.226211001289932,0.0385771623797782,0.108889906574442,-0.21954292562605,0.112602431598222,0.0516394316286313,0.067197355366629,-0.0057310370994986,-0.0638496062590832,0.157232579545264,0.0049096871907981,-0.0551183241691445,0.118467576685892,0.18308143817234,0.0600185620651712,0.152694812661474,-0.103467286325615,0.137412668519964,-0.0243542116059355,0.167317576935972,0.133162239830286,0.0701392617435681,-0.0406020706836801,0.0765962870304775,0.0873723053809559,0.123389712673996,0.309388556257136,0.140816220025831,0.0311410868103405,0.164205022795434,0.108312850027003,0.106228083444071,0.130321900727964,0.141537553865907
progressive,0.0740364463953475,0.195211933722364,-0.300933187196349,-0.283373313594869,-0.307736560446749,0.208060256486258,-0.0931466064320889,-0.0198410476457218,0.0595101955874465,0.384047820742911,0.0199364633888233,0.208800070480539,0.0485748148937286,0.0060296382504198,0.395501591223864,-0.292140914870996,0.0437381895141807,0.0905039459694173,-0.389908158738659,-0.0398266201026462,-0.0994674525322035,-0.0196777917896929,0.136994410122281,0.0204598518933691,0.154889389344262,-0.2108001787981,0.198973218771196,-0.0315711840498947,0.156526976723078,-0.102224744069472,-0.0554020340057758,-0.0030566250176684,-0.0265742327731821,-0.171158479795403,0.19043644050491,-0.0669776214641412,0.099165578122321,0.0125931344392517,-0.185127392044364,0.112238768598504
progressive,-0.0068704084669765,0.0319896758650176,-0.0329069136332606,0.0669855547962283,-0.198398664823523,0.0958971061758881,0.0459809386186775,-0.220014977673164,-0.0215027745596775,-0.208611726232974,-0.0636771157171822,-0.144715428261148,-0.0033206363313337,0.155681468621423,0.0430350427072804,0.0086751880649711,0.0977180306360497,-0.0586695726763303,-0.227424678357801,-0.239710437571263,-0.123064890833007,-0.0971135730229312,-0.162321792838648,-0.031629218996237,-0.0878042816790477,-0.217222950270118,-0.181061155489143,0.168914448332636,-0.0681338047158284,0.029243659787675,-0.112150695170362,-0.0604941305708407,-0.0015592848828932,-0.220178239677477,-0.0464963941636703,-0.0314097614222858,-0.183748098734629,0.030384789208201,-0.231927202773216,-0.269831764152031
stable,0.112206714748877,0.30945154202406,-0.224910134762172,-0.27347658314722,-0.197177600806329,0.313421934605291,-0.380413498965233,-0.296861010379401,-0.214774009387324,0.424709124438304,-0.228206721638545,0.217444334505631,-0.21006333524583,-0.167858304112672,-0.127208525454133,-0.489747043888555,-0.293141147879036,-0.206492822212379,-0.41149921654295,-0.23997582830336,-0.133406462527032,-0.205802284114071,0.205089695192261,-0.272317352060278,0.0579108519136824,-0.349309350133826,-0.0791086409576574,-0.208231248983225,-0.0597856201062151,-0.213007150318496,-0.0167316422472339,-0.220166343313012,-0.143961810655327,-0.454862899018595,-0.23158235149437,-0.305150687138187,-0.236101327222888,-0.259818645791461,-0.537629023541053,-0.251958836626937
stable,0.222401247401718,0.414181777052316,-0.46880181528402,-0.0945457657823478,-0.422048391409647,0.40070858871294,-0.264827575243588,0.223717082689233,0.0891351139103378,0.57608480699682,0.159183050478182,0.452415717865179,0.376710437887083,0.0614392870613722,0.460819110112128,-0.462615666202772,0.0594896235542724,0.191712821286207,-0.3271808740926,0.146684212145203,0.11311951726752,-0.0603540217212607,0.346291519127321,0.4313101067952,0.440228163157786,-0.17877559522214,0.154644959252907,-0.0517455213692803,0.578285661169669,0.167567988706743,0.175761025429896,0.201109053458307,0.109214078275975,-0.188298600610585,0.1565059465272,-0.0488453350895744,0.101822718244056,0.0124607882191734,-0.387575616804866,0.123674249142332
stable,0.428003914882418,0.423403234645913,-0.348017829826287,-0.522165485043327,-0.41643800791419,0.521289867052701,-0.601852681450312,0.0251730189837881,0.119077164795261,0.534129148510674,0.132802492518105,0.502878601506181,0.0760638594160413,-0.0212327592979187,0.168678728580453,-0.161847501621427,0.203528084899055,0.0073540160556801,-0.381995331615437,0.143249789511425,-0.0092978423915558,0.185630954096399,0.45454253665549,0.0382827398997952,0.526193409519527,-0.460862145176729,0.23946525107697,0.0037985299774212,0.249085167894781,0.0984042487371385,0.0133421395388217,0.0598448523340612,0.137648370005252,-0.282350303401023,0.161028818892209,-0.052115930888535,0.0100369089823867,-0.0914569771246364,-0.590342725211733,0.0655596180655068
stable,0.322638192103657,0.611212520560609,-0.468910474839067,-0.375381741366142,-0.507188418905631,0.366674546943245,-0.27749021140849,0.0915999114768662,-0.0017254106892666,0.643334190320293,0.105024793472418,0.235949114584107,0.355969524989921,0.108130729096431,0.435840642992974,-0.147196304189096,-0.0022165651841892,0.0061782712700774,-0.41449651857189,-0.0967329460230272,-0.0668174386747731,0.01984693563953,0.459984115737024,0.35653025188405,0.438282896782865,0.0232914254521684,0.145049129000468,0.0968879278450423,0.291535215894764,-0.140488779931958,0.15865818264628,0.0567332533634,-0.0955658515234875,-0.297711857529772,0.0452940587529846,-0.0334724119585988,0.0364616200464156,-0.0232775179297817,-0.525443468966919,-0.0191936107807674
stable,0.123055894315909,0.0873632917394112,0.263073392487488,-0.311421582512777,0.205420438299462,0.170608240167391,-0.124853319876678,-0.05161364073178,-0.0335666693818804,0.0993509268690698,-0.0471070635329658,0.158047544757132,0.0685696511853165,0.088679068672075,0.0961031099426744,-0.11435359043146,0.101021260942242,-0.0324272598143902,-0.0710549706325728,0.101311319560983,-0.0708906337017024,-0.143739594450171,0.0926823827033137,0.0066929770624236,0.0954618723538612,0.171844793565566,0.0342293185630046,0.100824929345911,0.269514039920932,0.0830060491336223,0.14256255530625,-0.0441531793388413,-0.0611397399061713,0.234236403240557,-0.0025364793285685,0.0830693857639079,-0.0439449162487676,0.0893777479971638,-0.115849501437,-0.0288588978081997
