group,CD154,CD52,CD3,CD8,CD56,CD33,CD269,CD45RA,CD7,CD4,CD16,CD25,CD335,CD31,Podoplanin,CD146,CD5,TCR,CD161,CD152,KLRG1,CD1d,CD314,CD57,CD278,CD58,CD96,CD178,CX3CR1,CD11a,CD244,CD106,CD122,CD254,CD2,CD226,CD29,CD49b,CD38,CD71,B7-H4,CD204,CD144,TCR-Vd2,CD158f,CD337,CD336,CD94,CD150,CD85j,CD23,CD328,Podocalyxin,CD224,CD258
progressive,0.0389121354467107,-0.0681730368993701,-0.299296280675466,-0.301712367778154,0.0469220086294687,-0.177617682233697,-0.322442438892826,-0.0251610725405342,-0.168975290930917,0.0550263149658181,0.0476469515129122,-0.0343492647724329,-0.198247372933283,-0.221921715235834,-0.131291812508989,-0.136519649955456,-0.165809586552571,-0.14530055645487,-0.0217579014626725,-0.187013044378957,0.0056574164148535,-0.206242312422338,-0.0064021020252151,0.0167707272137705,-0.078811393095341,-0.239170451693149,-0.384637266717134,-0.121310465966458,-0.147097205869129,-0.158453301300782,-0.164304638063496,-0.192818675371802,-0.0417895015998148,-0.203906468855041,-0.186584962024746,-0.163248352766266,-0.120732565848182,-0.273021651226676,-0.0778803826429305,-0.138048115963501,-0.0495430621112212,-0.173340417345053,-0.179363732874781,-0.152792846709225,-0.108278548537522,-0.0976115824459135,-0.102536812131908,-0.0898463159279492,-0.108324949979859,-0.184776782687769,-0.0524524718838045,-0.056588379498417,-0.128676888848196,-0.0497641743271038,0.016891045934359
progressive,0.05156177887651,-0.193936594580207,0.0067116881487927,-0.0081629366739635,-0.174449874183356,-0.109235273835993,-0.0608424094456515,-0.27946365550923,-0.0889625561432331,0.18729193665817,-0.211998117037875,0.0563242367728851,-0.024373789135537,-0.206459927862241,-0.0420031565377627,0.0499628597071085,0.198481746169264,-0.0791030498875582,0.052775150402129,-0.0744042834366748,-0.278659670651821,-0.115602005012427,-0.0666844997064389,-0.283891358029473,-0.0606580799375727,-0.0571129083987918,-0.0237285601764472,-0.008090349434364,-0.0123037679873316,-0.270526263252976,-0.202064698231495,-0.234933753914886,-0.0945999412036295,-0.0507697607262571,0.0585312844061014,-0.137986898186805,-0.244697329450177,-0.118450025965208,-0.112822113474378,-0.0093063971896463,0.0049346196766554,-0.0337509686795515,-0.0942469615615614,-0.0576351412985483,-0.107393521925448,-0.114900637525164,-0.0820614334856637,-0.277554226069523,-0.170701468758582,-0.0985435330734803,-0.0311835888051083,-0.245311233640769,-0.0164394496425063,-0.0278687666899888,-0.0871752037642412
progressive,-0.0460000717687889,-0.3991131470607,-0.398386612310606,-0.156265803275111,0.146176127864263,-0.185768020691684,-0.123905773648915,0.129717022533321,-0.0117825694287695,-0.12661926485162,0.128587012021366,-0.172515358724917,-0.159924346206275,-0.158585394457744,-0.127203520296789,-0.240481569663699,-0.126219122668831,-0.180784198922705,-0.333702986916023,-0.101868826093656,-0.133388600232493,-0.0750565889617855,-0.0731379129680753,0.0538882318827872,-0.0866438937279238,-0.100253353376549,-0.170781605602118,-0.143529042465546,-0.186104109171559,0.0380718722368473,0.0050750542229625,-0.0321305040350016,-0.117193313355927,-0.111256834853224,-0.0909385699782474,-0.172332376336007,-0.167191978800469,-0.138708326734837,0.0794707241863691,-0.0431918741237594,-0.119537038136522,-0.142050060001631,-0.160588465035833,-0.0190363248032793,-0.149141921526354,-0.1592287021859,-0.125167731775837,-0.0131739466177101,-0.236062089182804,-0.0869969481982124,-0.0675890812037274,-0.113027183366727,-0.213946544538861,-0.204758481411646,-0.13492661266205
progressive,0.103876726345775,0.108197845569869,0.108414076252302,0.158699658868948,-0.176882857710689,0.0998253598505429,-0.0243293400049482,-0.0673051767814375,-0.177531318496918,-0.0634604078495403,0.0831415375251245,0.0992602898375438,0.0489507727931489,0.0844994074843193,0.0882437096068219,-0.0322814193581148,0.143436911339685,0.0764026509128312,-0.0525776399092161,-0.0106760167424712,0.0901124326014724,-0.0201273498707763,0.0735600602086143,0.0058569425120505,-0.0622162569076909,0.148446352374853,0.0979924293028974,0.0314914015151752,0.0584638265865709,-0.0890287317450837,0.0357668043771913,0.103866256462305,0.153966585252031,0.0355837228208457,0.0764034294905297,0.0261770967192736,0.0618572334780702,0.10151113896209,-0.31411066474654,-0.0661554155850486,-0.0131857753097862,0.0199032494308369,0.0971087245274075,0.0957868942556072,0.0868775883084202,0.0139131314222882,0.0661761058265699,-0.0961934711287966,0.0677420889137032,0.0559020930571137,-0.0234847302055268,-0.0540899114882078,0.0308123053275295,0.191990147946006,-0.0034139750085628
progressive,0.135401505806198,0.0951818232365606,0.287511741785797,0.0303421563975411,-0.265824617638051,-0.165785823970766,-0.117388907506387,-0.0894193962610029,-0.390637793328403,0.250830064913809,-0.0033261496120677,0.0525992261101762,-0.216420145939034,-0.0407296853278703,-0.0023409125441915,-0.352101999014885,0.108281862817208,-0.0245974162423835,-0.0115917562757227,-0.0169461678666216,0.142408330609374,-0.10122151854618,0.129153642428657,0.196051342573244,0.206787292485092,0.140594429900016,-0.130585188157984,-0.135801354618808,0.0109385748994379,-0.0084290834390145,-0.0850596794838628,-0.0596602860237058,-0.135274976640107,0.0729938830578733,-0.173629814300391,-0.085295877515656,-0.0543579080120333,0.125769790565311,-0.19899839252798,0.0236710564786687,0.106046837288928,0.0117933403786954,0.150865454182337,-0.0998288011180314,-0.0347355385123746,-0.117048628978622,0.189227031835813,-0.0738755935759956,0.0221661666325476,0.107877573809018,0.0042241943608922,-0.315110445000591,0.0859384682185256,0.082769801593556,0.0692518223189311
stable,-0.146448772922528,-0.0012871108147867,0.244780428830058,-0.0459040294402829,-0.583068986596357,-0.155211551163864,-0.367891937865207,-0.47172218587898,-0.492406830275902,0.157608576817816,-0.351871135493974,-0.13153502095961,-0.396387412352397,-0.211032109950108,-0.392149307631919,-0.239743366339479,0.316367405769268,-0.368370934594252,-0.25908138203582,-0.356482647646534,-0.36396265550356,-0.381896955408969,-0.39927475278002,-0.321708158245834,-0.195324451573024,-0.372371661918195,-0.324450302772803,-0.361561298144871,-0.377393585608588,-0.602166468032763,-0.500986133146377,-0.416963270198972,-0.481122788051804,-0.353107334245048,-0.059633761300879,-0.457953265151487,-0.425852499032409,-0.364869865256933,-0.452869952609766,-0.15476164179069,-0.392388897052625,-0.37888655591827,-0.358946649915136,-0.12640249241209,-0.370702861781213,-0.475026808605844,-0.299136424586172,-0.607772861167363,-0.353426092768556,-0.405195958652876,-0.365048363053146,-0.627401317840871,-0.355722686569147,-0.350602245811895,-0.356427106264892
stable,0.0203607688136464,0.11712417688527,0.253122804913719,0.035103218863021,-0.301190229165565,-0.0527696384325172,-0.0771111422406259,-0.176344016699659,-0.420899740683832,0.246879221912237,-0.385085507488223,0.0332923773230628,-0.163659296012767,0.0159607244651579,-0.0081284254425382,0.0618164716330304,0.290178696693779,-0.0419870458503813,-0.069535827925152,-0.0824109687143139,0.0456659085497169,0.0092381418131215,0.0785939053634734,-0.155979317681807,0.128731150893154,-0.0911664067457389,-0.0280356992773481,-0.156698237908823,-0.0500091038946858,-0.416021547516717,-0.274172065033298,-0.0122957448548368,-0.0780583299798627,-0.0560984830485587,0.170738518400018,-0.13736274353427,0.132757612365887,0.0631264269183194,-0.369164740413077,0.161207995770785,0.042332613221777,-0.0834524569229782,-0.0686472196646578,-0.221006498007984,-0.0215372913172818,-0.0887161746417379,-0.0206867113556759,-0.289538758522973,-0.0605233015494703,-0.126713030472016,-0.0807118371079635,-0.395043519379098,-0.0022639663072066,-0.0076875237506778,-0.0613589297681631
stable,-0.351750010624449,-0.133158199405541,0.0076252252917953,0.19436598149809,-0.396275874409321,-0.371308417148713,-0.260171248488795,-0.160695168536674,-0.34961388257912,0.0923918154923905,-0.220113269260731,-0.142299525939849,-0.201106012272785,-0.353848349573784,-0.068595679106647,0.0994484620995207,0.0881194700361182,-0.172035730865593,-0.204459180788676,-0.0686013880292532,-0.131946559070672,-0.111860472475915,-0.220278663010473,0.127240695254886,0.007904677235314,-0.159153724480455,-0.0734146910261919,0.0114762502401246,-0.076129306395703,-0.0968186343590486,-0.188759942621553,-0.381418428560615,-0.133075100628047,-0.142762074213192,0.136312452358694,-0.251422009518326,-0.240364616032658,-0.110083517414032,-0.111925606644233,0.0359177362520797,0.0119739538723315,-0.0824431335198559,-0.0711767685696414,-0.0276051079713571,-0.0747083318565723,-0.23170181146386,-0.0820185025595645,-0.416884825965698,-0.131917888890561,0.0185278393339591,0.0759279743002753,-0.273028031360496,-0.147593183881851,-0.0309295180765113,-0.126501836662559
stable,0.102750074709862,0.255014841982437,0.127576292013606,0.226074169779624,-0.164777748098229,0.0445026531801306,0.101556260675712,-0.0739945807854475,-0.0352312197656204,0.11756588842032,-0.153337408239469,-0.155847943740912,0.0220174731912537,0.148192057158821,-0.031443077540335,0.0005235763653851,0.210665872487011,0.0827428565309966,-0.0088219815328584,0.0330297194973884,-0.0127767580677988,-0.0123852273687859,-0.0859163049600564,-0.215763685338625,0.0058945223485987,-0.032758647860975,0.076808069617196,-0.0272647178115435,-0.002656954834905,-0.192756293526953,0.0625197511962152,0.127274644560087,-0.152713831150435,-0.0132758212912871,0.135355296606374,-0.0537953994725452,0.0172570596384125,0.125458298808375,-0.187363957251633,-0.157201173287891,-0.164083224075674,-0.0783420344547786,0.0551800125750163,-0.146714118784848,-0.0485242810423182,-0.0403139295839232,-0.0400025753748403,-0.0664227549808368,0.0329448503162969,-0.0212458001563072,0.0304045092208208,-0.186807825950541,-0.0013126510444746,0.0448144398575335,0.0005641568601693
stable,0.0636990880735071,0.284152239312037,0.434421166240715,0.0894859160133341,-0.580264547337218,0.161961628332216,0.0629749787165621,-0.324761236065507,-0.584259448084669,0.442220559505833,-0.110211514650537,0.0924166053737427,-0.310980667861714,-0.0342239263470032,0.0699049843564324,0.0561974778518757,0.51554079529022,0.13529040893546,0.0445311813911566,0.132981347263917,0.17496398273085,-0.0319085409313762,-0.0415434510542358,0.088661660499597,0.195550896496886,0.117092208402806,0.0925231544440066,0.124270281128745,0.0655539010331549,-0.204070122120241,-0.189803098933912,0.129120155209694,-0.0663607274035865,0.0037356535939051,0.268297259584599,0.121876159591415,0.119116066292421,0.185431494489758,-0.286197908831753,0.0197483070826399,0.0421778456114379,0.1032932971149,0.0320261081936719,0.0093002436630503,0.0948859337554866,-0.188187704966355,-0.0429322803565153,-0.5986098281018,0.0701362219407333,0.0581697758099848,0.0129918499044682,-0.460345469725233,0.0730590333635282,0.15191487410344,0.0506193961932417
