group,CD274,CD47,CD70,CD3,CD56,CD33,CD10,CD45RA,CD7,CD49f,CD194,CD4,CD16,Podoplanin,CD5,TCR,CD161,KLRG1,CD27,CD35,CD57,CD278,CD11a,CD244,TCR-A-B,CD29,IgG-Fc,CD28,CD38,CD71,CD26,CD144,CD36,CD73,TCR-Vd2,TCR-Va24-Jz18,CD94,CD328,CD88
progressive,-0.356424394653947,0.147005315516969,-0.10277116783563,-0.373922553075759,0.280019574998326,-0.0688782924060182,-0.0207837115283778,0.315363817731597,0.231953427600454,0.0063706902507467,-0.253801002865348,-0.112415979833247,0.0846571777276628,-0.0813063777328039,-0.474333944154046,-0.111008344547454,-0.168050331050516,0.165956223727502,-0.159767111951368,-0.108074221522522,0.207302899078557,-0.0526267950890179,0.400863083268303,0.132009975557101,-0.0985089917172674,0.155653924656751,-0.234254303657593,-0.259532213884476,0.0302530768463261,-0.124695779660163,-0.223144024381338,-0.0938705728692947,-0.0376631478581711,-0.244661627665826,-0.0486789001420548,-0.0674643337172398,0.218007357447658,0.375565815627144,-0.174357960692022
progressive,0.206053213937193,0.363323016556146,-0.0352655515638847,0.0683435524758894,-0.399823582190357,0.0437977273434991,0.208359726018239,-0.489016925849007,-0.438344538854798,0.0998739026071531,0.0885003034670025,0.206703731011893,-0.0537579973540201,0.215603782444271,0.102103552901893,0.11306895236076,0.0304447064097062,-0.242604025584664,0.114901770568394,0.289433088161175,-0.385140139318562,0.0813137247222295,-0.539761677431556,-0.320560577317709,0.181247086158119,-0.0569973523503343,-0.0381721775904408,0.219923533327169,0.0379164412430808,0.660169567820923,0.350174797657713,0.076220784720832,0.413904804931382,0.0360059089547206,-0.0165331448711442,0.0950932439551864,-0.392028012151487,-0.312508573719895,0.353075628363415
progressive,-0.0059926877434665,-0.0861898923746712,-0.0061002186812753,0.118875703135607,-0.0676405205707443,0.080893202144392,0.0238390800542838,-0.260503254938483,-0.0785604673751618,0.0495404586445579,0.199127224018433,-0.0472559597880472,-0.0813938322698365,0.135771298317925,0.17302921492108,0.154260534304451,0.112730496873338,0.0917536434135298,0.0441318890321653,0.118190862469574,0.0091260144844482,-0.0088771532243906,-0.170639002925579,-0.0611496269535707,-3.01610295747058e-05,0.013788162812804,0.0635561802978454,0.0099188144180051,0.0057511460379734,0.0873746438530822,0.0478739256954937,0.111775605500765,-0.153786841447448,0.151378324605886,0.169888384543832,0.0234818927813303,0.0587447028480654,-0.0503634317280905,0.0227254233974158
progressive,-0.116085359108102,-0.144591045589407,-0.226741115793885,-0.004733599587597,-0.0378163062096964,-0.0648643383921521,-0.117333869578238,-0.0278446211101274,-0.0995075406644551,-0.0109998862783284,-0.226589482761671,-0.0798088348679143,-0.0290096653197986,-0.0705963293660316,-0.0259430602353456,-0.14310878063242,-0.200426566640798,-0.0842453824502651,-0.0882471568220193,0.0103177867174512,-0.0074251576200501,0.16745063492476,-0.139331339123223,-0.0367584296723047,-0.01342695228606,-0.0532767248850349,0.0745334288403759,0.0028687780379342,-0.23756238941833,0.0780108251501852,0.0924997523998455,-0.134518736401945,-0.0617387081615685,-0.139683180897183,-0.360909934037225,-0.0756085196188959,-0.0151875108407709,-0.116938925356054,-0.0402344186913209
progressive,-0.0466220797000047,-0.18560490989428,-0.0540079324625711,-0.299503752099768,-0.0821519945959479,0.057250719152933,-0.414018042094922,-0.0110905328931491,0.389190302293521,-0.0499494723731685,-0.172627222260981,-0.303342086191088,-0.268617378856065,-0.294123340585334,-0.130566699849473,-0.134885079544699,-0.420458759578851,-0.264053285612434,-0.1281493646929,-0.454995189491692,-0.0158513579543543,-0.35304384126409,-0.167074277946307,0.0952197577324815,-0.0806328376176721,-0.0868494620928805,-0.196148137706808,-0.184983905247203,-0.166526113526955,-0.178554093636124,-0.0469812995713529,-0.319894071153211,0.0062458465486554,0.128718415270425,-0.0412466304020609,-0.309577867691812,0.0678965092398491,0.284794774499948,-0.324959870509957
stable,0.0570977292184489,0.0322640089482309,0.117871538911392,-0.516570233208281,0.52482473226008,-0.0316170540091462,0.0953596114773557,0.486985851226943,0.446995388400601,-0.0774256412947603,-0.003838044580644,-0.497217973385475,0.390137060509551,0.0695698429054553,-0.630588994644997,0.072495065670017,0.0771230347082632,0.12534295276924,-0.36555427743543,0.0546999849089635,0.215726069681513,-0.0575821219497795,0.626389509248378,0.483883341097429,-0.258226411310351,0.179328281507833,0.0596105981470638,-0.255559216685442,0.505388881619828,0.0041037655026607,-0.194796804101276,0.0973344917738474,-0.0024221676923045,0.0034626937980527,-0.0448163038054551,0.0116010154951993,0.39552273490025,0.629289035454509,0.0836991609282355
stable,0.0258381468088052,-0.0027567139944422,-0.0467028132752979,0.395076026048522,-0.432593287509281,0.104201424782909,0.141411944176351,-0.151731530966536,-0.439909033132593,0.211668263127243,0.208807202610896,0.389412803874826,-0.304625868714772,0.0626110734827912,0.488574995625144,0.0667294553519751,0.0036131276549324,0.0166060056020525,0.439949254372913,-0.0061330380646887,-0.158304445197565,0.390054599964279,-0.481011688156635,-0.446506245187996,0.21979932161874,0.36257300639249,-0.174026986573583,0.295930680750392,-0.152727729485316,0.529676623199534,0.229968780565527,0.0720039571782924,0.171834171318601,-0.089580586101575,-0.0532306429456062,-0.093882525602253,-0.21320428765156,-0.504305060030333,0.0788199118039491
stable,0.0304566438495267,-0.212375459100301,0.0358975811251633,-0.523652998290284,0.403880366807047,-0.0003915722827827,0.0387505560207652,0.361622013639966,0.162149468985659,-0.358568544983069,-0.591122115882126,-0.531992960824714,0.259818883419036,-0.0265768375329474,-0.479369594834085,-0.178008695331283,-0.110021059691583,0.0093665767241526,-0.475352355031984,0.214371879248117,0.258832668394278,-0.256419035978542,-0.0382878758018018,0.29386899742314,-0.52601938695835,-0.014237514297801,-0.167570481148613,-0.391867998776267,0.346968580614228,-0.0284127887850253,-0.2674117228565,-0.188210948312613,-0.136360458426161,-0.0403176653283312,-0.0781748832071468,-0.0218716298955505,0.317107978109602,0.130293799723073,-0.0357199272680482
stable,0.0572771655505756,0.0053929850995492,-0.205378398939839,-0.408938006246388,0.167650171992672,-0.0541813052203543,-0.158053814708095,0.446445081216958,0.421141139534621,0.124931768066265,-0.0092132323705972,-0.197473631070717,0.343169376508628,-0.0594429560150788,-0.290834228093791,-0.18436597989232,0.153831016385997,-0.146754278150882,-0.084648122933666,-0.0093485482265998,0.0539134144905285,-0.303067193891959,0.0701977140535402,0.222570218015067,-0.231609306526595,-0.110449983650261,-0.248633071459161,-0.154690001870097,0.0831831465681167,-0.237296639206204,-0.228933625611781,-0.124065399572362,-0.0251722969409032,-0.0859152286560726,-0.0865061804693343,-0.06791134540714,0.0154037360167171,0.0897274634850538,-0.123460798672707
stable,-0.0217286043705581,-0.0715372176645514,-0.109890288996858,-0.404053273327703,0.436852525639643,-0.189296019497692,-0.135898040662248,0.348100718681167,0.566220128720196,-0.150145113754202,-0.168308007800292,-0.489976962333643,0.0650467124866257,-0.144375189761557,-0.516326493575307,-0.155239780214485,0.0095195691753985,-0.15936842286812,-0.233015766077694,-0.229679584614819,-0.059613943312206,-0.190540170130181,0.205684428004466,0.139462825814297,-0.222165889852412,-0.145970579714294,-0.0579976809548424,-0.259780258299584,0.254146894295159,-0.0756559536926444,-0.285279524172521,-0.040247602682879,-0.187227749772398,-0.129183390792423,-0.0828425396765794,-0.134907012383167,0.532916954673858,0.391413684444006,-0.120773128931529
