group,CD137L,CD40,CD3,CD8,CD56,CD45RA,CD7,CD194,CD4,CD16,CD279,CD5,KLRG1,CD27,HLA-DR,CD35,CD57,CD278,CD96,CD11a,CD244,CD370,CD62P,TCR-A-B,CD254,CD184,IgG-Fc,CD28,CD38,CD71,CD26,TCR-Vd2,CD307d,CD94,CD328
progressive,-0.0325487521075161,0.0718687676225487,-0.324261184751823,-0.198708240837625,0.304071243769255,0.0226144614145544,0.146240825291841,-0.211247555178884,-0.0742979577721668,-0.0272513222177914,0.041158554775315,-0.332647517990873,0.154556678470701,-0.114602215496283,0.0199250464597364,-0.0681129418013,0.258879924996382,0.0125898647686168,-0.0430574885514086,0.258758120329606,0.0776143462181705,-0.0772494809226512,0.0175569634368646,-0.0205677102285661,0.160207449283832,-0.0756963143729433,-0.162240728258214,-0.217228794668321,0.198017812555983,-0.0268822105963041,-0.0265277080350424,-0.053734420220965,-0.0445510542423028,0.27072841986192,0.362528958538155
progressive,-0.0601116675307267,0.0895942038259884,-0.0452404533627878,0.143419310957121,0.385840448935132,0.481293681699847,0.402982963386652,-0.0859592674167528,-0.180925417027802,0.108499770787147,0.106791111008776,-0.0930782357775028,0.347917078963908,-0.0434057935233206,-0.0369883084908517,-0.249013679240181,0.499045774533959,0.0277529002302177,-0.0796249008847916,0.58460686936009,0.332118715575115,0.0093088650216238,0.0386255166510463,-0.0707150785358503,-0.0525981708100522,-0.100400806761254,0.0328893833760542,-0.173640628440707,0.0507320861339077,-0.618971658757629,-0.378017122479644,0.0322209659175404,0.0224097843548251,0.508290756119638,0.352175659764344
progressive,-0.0369620585604126,0.0031630552340561,-0.116640071610782,0.0250830317441688,-0.0372702186807673,0.273091829915883,0.275765248616875,0.007280191524256,-0.153622127876523,-0.0016668242212598,-0.0290796140206349,-0.226520399136786,-0.146942261073465,-0.117518255586303,-0.0856994902288035,-0.210165695700551,0.0471807804458862,-0.233096471150756,-0.161051254850963,-0.0406858022737947,0.235566912133964,-0.0737090356833334,-0.153871907033077,-0.0397371564646749,-0.0215325594706682,-0.0697628056793408,0.0098252759983224,-0.169868662876308,0.207310312423465,-0.136101072536605,-0.173754001775727,-0.0095438366994371,0.0044568307334569,0.0297249232724631,-0.0552653681784156
progressive,0.176524217706393,-0.0424378289959268,0.215885853929374,0.341679165251469,0.100806251000187,0.0636983464123398,-0.063032921843822,0.0279822780787411,-0.1641667733233,0.20350443503257,0.245062420769889,0.0364140956168248,0.155700595570898,-0.0268897544143624,-0.0525029772948748,0.137567758909216,-0.0098388452210581,-0.187441674683927,0.0759213494835752,-0.0081144208180702,-0.0114351060202339,0.227851100307948,0.0008783005043805,0.100491876673409,0.231575762709051,0.0363897079077977,0.11513967855308,-0.150038322619172,-0.152007390921877,-0.339481960743221,0.0280980577705834,0.114953393903646,0.106945196461461,0.192450961361586,0.0897071705730316
progressive,-0.0922190145232905,-0.356833746982704,-0.0981434030915421,-0.107081299519477,-0.0808014606029912,0.0398753632796416,-0.264182512706641,0.0804881882217382,0.06610601454551,0.21099491659515,-0.150735769469595,-0.225477660447322,-0.360763651159697,-0.206091335907443,-0.254851079933767,0.359068070181285,0.173272816378995,-0.0850372443895861,-0.0341802236683095,0.102564102867425,-0.0197006395308582,0.024101971256547,-0.15604475014521,-0.260133939206551,-0.106757436625494,0.0125272451841207,-0.124579718072099,-0.124246640517106,0.165899840065026,0.109650226262574,0.0311963301328665,-0.0746518297899192,-0.187884434722508,-0.205230528837111,-0.208697512166015
stable,0.0708049629741904,0.109975634106252,-0.514655573479365,-0.017785045059664,0.495805346657293,0.464857249268808,0.41601004212401,-0.0217275653154347,-0.515804222003981,0.357949282197329,-0.019488951591138,-0.649222026597817,0.107354657325833,-0.376098876457515,0.0562876272215337,0.022990092927284,0.223939168244649,-0.0785875245755105,0.0004172362550757,0.622643031191737,0.473489706620573,-0.0584301965455427,0.168494712131594,-0.272784459506339,0.0679835858473048,0.0408200252092665,0.0356160351246909,-0.281980809624969,0.496538785314487,-0.0681092964057869,-0.214687844038555,-0.0552839704971462,0.0807470870386079,0.374325659313693,0.620176639095264
stable,-0.148602294029981,-0.0265253851252083,0.0813638882739128,0.177512888004093,-0.146782667361121,-0.230547647203245,-0.185184998216281,-0.0517399525613143,0.0511724552659134,-0.173174250921469,-0.0236303729976474,0.0499254614130215,-0.0210081385006525,0.123421743340623,0.0025170583671805,-0.0403892514713555,-0.280163306497052,0.0606975770657667,-0.202731941232053,-0.160589199360342,-0.221543564694388,-0.0833400190357301,-0.0400580901838827,-0.0099006566168973,-0.0748363572040408,-0.0048238221609047,-0.269075720947808,-0.128092932769508,0.0820543573443587,0.123485693673393,-0.0198580029342647,-0.175948016758779,-0.201294230089505,-0.21458060036638,-0.209011770938268
stable,-0.137511139064728,-0.0230330025352373,-0.351825293607259,-0.0639636876686966,0.485532400685156,0.419099259046411,0.388621838445831,-0.424410392946662,-0.449779973019045,0.288970848879295,-0.0636883339817179,-0.480996514946259,0.0870380957316827,-0.353948853018882,-0.0282527481190622,0.181522249074799,0.0370300986696266,-0.153931917281986,-0.30612390017918,0.0399203663465957,0.288442518696689,-0.142238118216463,-0.106569184126541,-0.287739972153411,0.0379728295881729,-0.0403332610655241,-0.205756023081458,-0.385010569460201,0.406375310293313,-0.0219931980704934,-0.189689768439393,-0.165757899401459,-0.0785030591508104,0.461352328150206,0.351368483454068
stable,0.0280418728525023,-0.0833623591997814,0.370838647737872,-0.0984738804971217,-0.138582938971401,-0.177325636934745,-0.242170527851358,0.235246231934929,0.339968697787009,-0.023436267746997,0.303431463850477,0.232767233287378,-0.0385057097980449,0.114842621538775,0.363249361150259,0.184073277397335,0.0633540052136065,0.432895806550205,0.142432417516081,-0.142289160674121,-0.253216541559794,-0.0584397509744001,-0.0994124859434855,0.452648098642207,0.361106924898929,0.159269511339299,-0.119040427299086,0.402679901519862,0.0887466610801233,0.339950960744267,0.263913103294512,0.21788512418396,0.250768652045375,0.0273836186839066,-0.0642366931669655
stable,0.0068357515057854,-0.044357919317126,-0.320051161888165,0.0080899329463082,0.243358736726074,0.405627573018541,0.108294003489505,-0.0805175727826654,-0.321518537904156,0.190623611669429,-0.0848965824833775,-0.36092390782433,0.0302190339328569,-0.200904728516887,0.0607879837850851,-0.0604627024160049,0.229348894793203,-0.115657681711725,-0.0357779947376027,0.258539693744395,0.19551727663334,-0.0325992919914204,-0.0974596754689263,-0.178832164455801,0.0169849370290004,-0.0216484409377645,0.0907592353464424,-0.133184035447905,0.117992367671453,-0.153738335128944,-0.100154164484806,0.175226506359313,0.099113974705062,0.234535004520135,0.253673916468467
