group,CD275,CD137L,CD3,CD56,CD45RA,CD7,CD4,CD14,CD16,TIGIT,CD294,CD31,Podoplanin,CD146,CD5,CD62L,CD223,KLRG1,CD27,CD95,HLA-DR,CD314,CD66b,CD35,CD57,CD272,CD278,CD58,CX3CR1,CD11a,IgA,CD66,CD244,CD370,FCERIA,CD254,CD2,CD29,IgG-Fc,CD28,CD38,CD15,CD71,CD26,TCR-Va24-Jz18,CD158f,CD336,CD94,Mac-2,Ig-light-chain-1,CD328,CD82,NLRP2,Podocalyxin,DR3
progressive,0.0666932926411238,-0.0311707355068592,-0.396645749108286,0.373243570720741,0.302854919342369,0.269405709603859,-0.130869629359982,0.0356558952691831,0.166971212659148,0.0437994128610795,0.0753544082329583,0.141058071993273,-0.0802977953418679,-0.0055151964234376,-0.43307479742953,0.076925502871664,0.0651917494410398,0.25674962937195,-0.100300762252025,-0.0015651372701227,-0.023835569596694,0.111912248874491,-0.121793189007017,0.0031174813761446,0.207155180038964,-0.05481224951281,0.0335296527515161,0.0672750577236952,0.122650032383778,0.390099666084103,0.0345618966117942,0.0031153151305904,0.268089115540423,0.092189271986661,-0.0111967503587229,0.0181602721687866,-0.119861589205616,0.157232949583902,-0.0873920095025351,-0.0548898840471809,0.0847630623315502,0.0903676123478761,-0.0085489473617121,-0.116618156391859,0.0199798219085672,0.111470002916644,0.0795507041933766,0.384963488282965,0.0119464793360554,0.0942659283764652,0.403451602605137,0.0781689286871904,0.14317763921604,0.0083956013808757,-0.0865310967853101
progressive,0.0069966745682852,0.0306603368647709,0.0346602172149932,-0.399261570319888,-0.568948680154079,-0.449395923398747,0.197200208671914,0.0418233594404939,-0.156845874104159,-0.0054926035798973,-0.177038584574555,-0.0373575556598238,0.120441003064827,-0.0392017223580248,0.13388376568843,-0.0811326393235904,0.0292527873648435,-0.30279279940841,0.0725525393531645,0.0126544468927858,0.0342462467332304,-0.130544104625641,0.111719856678616,0.201253014588604,-0.540838500494503,0.213777538663474,-0.0303362859576883,0.206607541989702,0.190240611331034,-0.591830673796755,0.0168701055889319,0.0324399710613104,-0.321266319660259,-0.0330535276459968,0.0445161234767726,-0.0222040668736809,-0.17626359451713,-0.172032782285271,-0.0049567712154643,0.154097722662126,-0.0720356258951366,0.0889063119680835,0.532616247023343,0.366103849162882,-0.0245763016755392,-0.0887483491705008,0.04852288257941,-0.517381935306269,-0.0565173450133988,-0.105822300363025,-0.376909502285216,0.002243165948601,0.0307388984005551,0.0048701691178329,-0.0714129002732083
progressive,0.037222891574938,0.0994340758049004,-0.33767582109876,0.22008410460334,0.0292939460811669,0.0024618614465893,-0.166879349412252,0.0228101004568486,0.24256343207267,0.120451834233253,0.211719765481085,0.0645157010428963,0.050123567306114,-0.0591750596593683,-0.269260740679731,0.0338863932544591,0.0279939624447558,-0.0371185740793791,-0.110448908654328,-0.130716182948496,0.0604170558839145,0.108991190782349,0.137496048456479,0.178080136007533,0.0021643732745152,0.0220562343689025,-0.0808237533374615,0.164936738004123,0.0850361573731918,-0.0244546843399234,0.105513982317105,0.0397382947224847,0.0425644128227038,0.208189947378888,0.115227997686128,0.155730315877586,-0.277581505904239,-0.0618088763444017,-0.0025183617193182,-0.0526723248404412,0.152932552112646,0.092073155526693,0.019296993525921,0.0799703722196626,0.0889928068857531,-0.0190917276508867,9.63494582632656e-05,0.0985999652799032,0.0170960044588266,0.0858327367951892,0.0838546101779191,0.0173430739326362,0.0522947054139814,0.117556265905277,0.0930597222335173
progressive,0.368622236859216,0.380157458150973,0.0238103098928954,0.122947324800201,0.100873710580379,0.111744696329386,-0.0916150383707885,0.0670585057659486,0.432461721822747,0.200551120639063,0.387116431155923,0.199008750269484,0.367318781595226,0.365695790467091,-0.0306965301303465,0.1525465433564,0.256540640708796,0.267280974004718,0.0858428632669405,-0.118370467277791,0.136703056412907,0.188899391186522,0.358030362285656,0.396378045050982,0.136001068826967,0.175994364555478,-0.110781966869267,0.361097790894759,0.350355490860718,0.13211610223822,0.349686348715008,0.416756746348318,0.280837571526552,0.486668887628445,0.316072282395201,0.369711791101382,0.0004063214417449,0.0524615425460614,0.272271409821747,0.0143835633241969,0.101078936868265,0.36657811566829,-0.0542026107038036,0.130523538982374,0.357998760850483,0.361225000807389,0.321564581355285,0.33526668550006,0.381830204255769,0.356804566789739,0.169644887760306,0.350415967019015,0.38748843164483,0.351110793674585,0.36503694482732
progressive,-0.294293883494273,-0.397341384973133,-0.189796624776896,-0.361185493482185,-0.138837041403126,0.256945057532235,-0.100171340465899,-0.222891164070075,-0.310933393365149,-0.292148228979869,-0.24240793343528,-0.187988020497783,-0.264061095280979,0.0175386178254133,-0.0072465800997006,0.0328209145451518,-0.0738464878385524,-0.158598819921439,-0.0134090063718399,-0.430287939919332,-0.155976805619473,-0.351640483379089,-0.197074932974895,-0.390310246680442,-0.235086871708868,-0.36154991550371,-0.243312306913744,-0.324858808762838,-0.224040501672712,-0.270438220848091,-0.397678200316202,-0.206357199801489,-0.042034226168828,-0.166140411239792,-0.16146758653622,-0.171426910892086,0.268855258188753,-0.265968778239048,-0.0922472594672153,-0.0289047085484769,-0.10170681021729,-0.332645768387667,0.155217847008639,0.0450821217888131,-0.216540414705124,-0.266809655944519,-0.431799486150721,-0.0510379570137041,-0.0686265672399574,-0.269087200168368,-0.0508650121916285,-0.2425598603241,-0.136465350427662,-0.2571991374041,-0.129444032910706
stable,-0.0216051396263929,0.0687898040489395,-0.503016217368664,0.514683469441172,0.486692420542858,0.441933364424412,-0.502947815850517,-0.0248916358111792,0.373757600872796,0.0346454783940788,0.0376486405578751,0.151973151057524,0.0504366862349079,-0.0005840307210599,-0.632191135838945,-0.155728610345365,0.0383087480934029,0.113890304154874,-0.359008278566717,-0.0797097599682867,0.0753959732623352,0.145547589367896,0.0119437495540044,0.0375026299587067,0.21818557785754,0.0833048704177627,-0.0539444775730376,0.0351638741057117,0.0644070533370485,0.631550552336963,0.0815831505205852,0.04931817321982,0.473394879051437,-0.055237131025048,0.0458198651547678,0.0676093730946829,-0.203350562239144,0.167823374114212,0.0448273011340841,-0.269336833924703,0.508324476137184,0.0789290476506362,-0.0171706083479588,-0.210823984900143,-0.0045766595138828,0.0136183191598005,0.0110675076325226,0.384678436241051,-0.0058671185840279,0.0799849431027379,0.614950061691041,-0.0143709446890632,0.0572663985289952,0.026846325377467,0.0503202294161014
stable,-0.14683217591978,-0.153955767393886,-0.305385590120183,0.276282951421151,0.173716751108739,0.464645247683524,-0.403514758833891,-0.23236105814207,0.266633456806107,-0.0447961864359775,-0.112053459394449,-0.0653958194530626,-0.190190276326755,-0.106940328132801,-0.483208705943839,-0.249213254390359,-0.241575669987654,0.0551886917651608,-0.270056221168989,-0.396080916685139,-0.35084373689282,0.0317586195611639,-0.048670745887389,-0.0999942577462263,-0.0019360574171978,-0.118408719638323,-0.415442238370418,-0.0946652674604268,-0.0611300991635116,0.490831875792578,-0.055218006569619,-0.122050109768926,0.388098029014945,-0.156512527363746,-0.17784367867436,-0.109916109057059,-0.174942044383339,-0.3561450305781,-0.0294214669273626,-0.369853249556704,0.113690509588618,0.0539017366914118,-0.478540341216322,-0.334313670458061,-0.134465028697919,-0.179136372154826,-0.127863109464916,0.0570806313785319,-0.181648899554183,-0.0167699474211696,0.428596166437659,-0.146029540218173,-0.0891974578382541,-0.180893023802172,-0.216976920555557
stable,0.183161581522826,0.0288483230183459,0.191435426861927,-0.0306987261667673,-0.0608065982796895,-0.130215040750077,0.203705603847736,-0.193968644754275,-0.312682707123884,-0.0376279177313854,-0.0345707438909725,-0.270154623366976,-0.0609464632620802,-0.169013834651968,0.339172573088475,-0.0460713983693375,-0.189592220256142,-0.188952519201726,0.134800431537764,0.0633460149302281,0.111922192888776,-0.242525229806126,-0.000471129296193,-0.147062185812497,-0.311514498604107,-0.0782680080724528,0.20056307331475,-0.0009407944839541,-0.0846510650405632,-0.123989647719229,-0.0889438779040214,-0.117696440768588,-0.202537923953513,-0.0516677962263864,0.0680061841512539,0.0255297100429699,0.38596307907749,0.220972277028266,-0.153496149769544,0.304590167410842,0.0589747389165381,-0.144727990592357,0.132144288024166,0.125648484655086,0.0135818345001975,-0.117854707196207,-0.135658923618295,-0.0201849615509456,-0.126749992539932,-0.158237117575577,-0.338131098822591,-0.0454604829528651,-0.131223020080682,0.0013403781227175,-0.197114426987459
stable,-0.120174221248519,-0.0916772531170813,-0.0454599760293875,0.0895008501725694,-0.176004412572583,-0.172705470061114,-0.0867403458085756,0.0265877007053319,-0.143595602911191,-0.116667599457802,0.134897801478024,-0.0188125704800959,0.0173866530128818,-0.145745395831397,-0.0742522554176976,-0.0390065614538852,0.0943145068690738,-0.0052414387935425,-0.198190437415557,0.135430706754347,0.136906720108095,-0.0839267251754908,0.0594293336425068,0.0011223095413046,-0.073591387597354,0.0027690719894086,0.242463454039686,0.0345670905662339,-0.0497671314033276,-0.0691788427294478,0.0680984088538736,-0.077577017566871,-0.0257848258041195,-0.170585333802548,0.02015792355843,0.103657844344732,-0.0311850580758858,-0.059723231996618,-0.0271386673666529,-0.0258016204249662,0.0368903252976527,0.0847835611446958,0.127248811653288,0.082710178336709,0.118455321777339,0.0700755376586165,0.130600364700959,0.086432474766708,-0.0188419996470765,0.0727497652184523,0.142582354179939,0.10020127876847,0.0821183610422935,0.160864664263528,0.0665672115633122
stable,-0.104141743264462,-0.0419293321573568,-0.422537313006299,0.569087386837609,0.211303543620646,0.521822158165177,-0.373625533477366,-0.0137071361149286,0.0713240375509583,0.0474608164618554,-0.0535387386733584,0.0665946160864456,-0.0575306585743827,-0.0368862718134773,-0.430922583850946,0.196532216354869,-0.0300432129581561,-0.142136329110784,-0.115638256783118,-0.0899550509441226,0.0462537203179605,0.100762028054682,0.0328489745117982,-0.069463228831781,-0.0408794964454562,-0.0882047594468313,-0.101956548329249,-0.0951857050877518,0.023176629424489,0.199259145692817,-0.0187628907419012,2.99110185976993e-05,0.207625681426773,0.0241095224469973,-0.10352166457188,0.0509515499114797,-0.196131667771863,-0.0235067726071797,0.0085447499567952,-0.182587084816481,0.274358863725249,-0.0395091846643675,0.0185207378816205,-0.184032613361624,-0.0484330638056729,-0.0505840783896582,0.114349591843968,0.588203405038743,-0.119782852683555,0.0327323504690273,0.28378046293748,-0.0907564790213613,-0.0174285237370453,-0.0289956847765346,-0.0479501691955307
