group,CD3,CD56,CD269,CD45RA,CD7,CD4,CD14,CD16,CD25,Podoplanin,CD5,TCR,CD27,CD57,CD278,CD58,CD178,CX3CR1,CD11a,CD244,TCR-A-B,CD122,CD2,CD226,CD29,CD28,CD38,CD127,CD71,B7-H4,CD204,CD144,CD158f,CD337,CD307d,CD257,CD94,CD150,CD85j,CD328,CD258
progressive,-0.0379065295058665,0.0676903815365407,0.0746540249219627,0.0744202039029541,-0.0387150532299302,-0.176781826022834,-0.0026221723877653,0.153863328958383,-0.0883670638656922,0.105201318368857,-0.112419220024843,0.0906013227375188,0.0077610956624116,-0.0491881320744099,0.0639054573517787,0.226378715365404,-0.0869805295696802,0.150806384848889,0.155078602404251,0.333925517051599,-0.0110058321780671,-0.0481635879910894,-0.0002459996172437,0.181640215901464,0.217105644397624,0.0668706324554147,-0.0252388189933933,0.0123623921308324,0.158193746175554,0.0012865949312188,-0.0266522489313732,0.005555909379445,0.0759182070357457,0.0863742661325946,0.0030288108570168,-0.002752539816402,0.160077779799221,0.0560397042929069,0.160285314780877,0.0642896888984765,0.114856822042328
progressive,-0.0613009336325491,0.402076261638199,-0.0948016145386865,0.545253618740657,0.503546881195744,-0.179576251448589,-0.0251859806887259,0.189338999963348,-0.110430130360112,-0.0989604855859291,-0.111689964674288,-0.0073676286981632,-0.0785928705468787,0.493041029064618,0.0219294133600557,-0.194082504694829,0.0284224263366835,-0.196485603296775,0.603532321913918,0.330406931093668,-0.0625657741436444,0.100107973252433,0.200489072348769,0.0823197790712194,0.159926279433828,-0.135389847172519,0.0874406937862819,0.0081092678770214,-0.55548691697154,-0.0431728329907781,-0.0030993635077606,0.0428633294301701,0.1030489135907,0.0982736172838016,0.0187248807834297,0.0936445090144982,0.538216575765936,0.0466479887841354,0.0101278974699252,0.407196315773944,-0.0592579803697303
progressive,-0.347083333920164,0.351469035910338,0.055354416870887,0.353483188038237,0.519513542669298,-0.162044523590049,0.111699706557716,0.392464339953017,0.157513393621634,-0.0241685711964914,-0.35009786018857,0.0984361370665009,-0.110325395693241,0.0727110597798828,-0.072642684056178,0.0957973485121666,0.0455235781187471,0.0810126297038005,0.197985136416846,0.413903881256237,-0.0734602036321535,0.226864542914402,0.0837301439130814,-0.0078876372157187,-0.076702283161519,-0.128494590220614,0.444814329960196,-0.0991695370446684,-0.0975300913528856,0.0630192181913886,0.0876241093787684,0.106946431314789,0.0384147063681756,0.204172123825481,0.112605647762187,0.0479698086912145,0.245993020765912,-0.0288880683952046,0.112318177238035,0.290017834385372,0.0069111026252111
progressive,-0.1527836277866,0.0997744529463212,0.0029841989114313,0.200857672555119,0.0421018047515368,-0.261177164134038,-0.0947928873597251,0.277553918914782,-0.132046369010938,0.0798080984500552,-0.188678293542307,0.144903222493231,-0.0183408419260226,0.010726591338717,-0.336369306198461,0.186284604266911,0.0474282571553557,0.150149047053502,-0.0145216164682145,0.174328000055957,-0.0212572930792829,0.0196065587427205,-0.258716315315081,0.0324467502728576,-0.180724155373403,-0.150064315362482,-0.142217237067384,0.0354034122681263,-0.379167023241592,0.0395873183876728,0.117127582467112,0.0306638324266769,0.037960695820763,0.0683963489754506,0.123669192775934,0.0817795082387888,0.0628626737948357,-0.0681738187525783,0.136853226301622,0.129444916487131,0.0423245712553989
progressive,0.067899816640372,-0.265725798077591,-0.385378285457245,-0.184968602725057,0.0761626665800331,-0.146609449857373,0.122907649019268,-0.294764610528709,-0.106068127116234,-0.0436764998376798,-0.0397599970072069,-0.108808119468188,0.0518368423539229,-0.125344300989451,0.0043817498029231,-0.159517047164069,-0.0905962461635064,-0.12460731519247,-0.108839770829319,-0.0836347904611906,-0.13000494434357,-0.305779750039306,-0.1190944531788,-0.307083641370016,-0.235633061869726,-0.10222548863804,-0.189291153868079,0.138396177759539,-0.108210543902485,-0.0280957665682413,-0.202405912693672,-0.15834076947966,-0.16642826844961,-0.0099983537540399,-0.0196126067248264,0.0871133979156238,0.024717657925719,-0.0949095279803643,-0.106120208359714,0.0237534369471506,-0.0869587809038251
stable,-0.168024228048186,0.523458647256852,0.400972899080927,0.508109027917015,0.502700831936036,-0.066234941822026,0.18520574360144,0.387123319261522,0.205124116409975,0.436857395534483,-0.184731043052078,0.434126295903877,-0.114621217101457,0.336335407150535,0.130119685704781,0.400728012974902,0.457353892517865,0.416584070586204,0.606382298983881,0.547973074702542,0.172847611189482,0.539255631402154,0.0812321163744766,0.50263180742274,0.410191110851999,0.11192785842853,0.4353398661918,0.130711815070358,0.0301833303125652,0.416145444634427,0.432060077476056,0.422094493798735,0.44329150571865,0.510999678148996,0.429155550839239,0.226943444523085,0.565452357893671,0.431282601479388,0.474250915206708,0.603675523474169,0.407647266861144
stable,-0.011430124440925,0.178611803961512,-0.0251759769099008,0.0103269990915834,0.0426355680413613,-0.0752357624826397,0.0774254171491149,-0.118506444705083,-0.088776990471742,-0.126295130575603,-0.12887347275725,-0.040570100980481,-0.155659919925834,0.0546686856163055,-0.167063122325725,-0.0599834080884647,0.063410659760516,0.0126115750816504,0.039310938639797,-0.0534544356498092,-0.131231755707973,0.0058458287469001,-0.214107882505283,-0.00130086823741,-0.0722100323389048,-0.0416211955506669,0.0160310564862286,-0.105033338461239,-0.197328505638168,-0.002927458403483,-0.124902994773127,-0.0465166076767686,-0.0535148716786132,0.114801617673829,0.0409761098953768,-0.111174524366462,0.0718862911773464,-0.0438198487110219,-0.0858659409198792,-0.10323835580717,-0.0980680583485943
stable,0.512759819302005,-0.277411561804368,0.12605459911549,-0.521710393643387,-0.402657374128319,0.535896726752109,-0.0595545123955733,-0.490493766395697,0.0600825615979889,0.15089454155111,0.508807183992481,0.171684849107929,0.519460181968216,-0.268773850400285,0.270723120955276,0.133712409240642,0.201726087844532,0.0625487509523023,-0.164722277653966,-0.50043482311175,0.397660321259889,-0.0638952072841565,0.349613091781838,0.123219981076513,0.135069154947186,0.488641966177042,-0.540180449077634,0.42303770832151,0.139607167400037,0.02855696136997,-0.0051967359804182,0.246831806042281,0.0694506651870421,-0.0315212852806623,0.100027060198777,0.0143466225927988,-0.174521792367022,0.303443898238907,0.0235830644625781,-0.438156634349185,0.0845233982443855
stable,0.483474806132523,-0.420102296504431,0.306298323556797,-0.352581596362278,-0.281591711104128,0.40049799424207,-0.0017927455025227,-0.218063518456579,0.128194400572382,0.127355100098297,0.555137877754849,0.115143543639385,0.262063510950439,-0.048219800029082,0.536331216508122,0.173499950383334,0.223826417299176,0.107483496742836,-0.290006301323354,-0.290501257713448,0.460547977104569,-0.0810188682683301,0.447965814003132,0.064390444107267,0.282058986659056,0.396075915339663,0.0207004138267412,0.218668208117912,0.431504832348934,0.109342235835549,0.147357004694867,0.104659879081476,0.172279045905057,0.0281973861450902,0.198189312120064,0.226728069490806,-0.165605179080365,0.303872294453295,0.0941648208320213,-0.396286790207728,0.0758977425356991
stable,-0.333589435200599,0.43142519557121,0.0209061437609586,0.258642983172503,0.469955846157834,-0.374992924781874,-0.0996201050279594,0.040639389432309,-0.0457188266352533,-0.0717642863219082,-0.45410657029725,-0.0785930307255308,-0.134155574644936,0.0469981601118665,-0.149051873694501,-0.115223483655511,-0.0203578708846972,-0.0153910256855577,0.074999270901378,0.0832043234521941,-0.176422287837738,0.0851977129138731,-0.085286990967019,-0.0986412452999713,-0.112936070081479,-0.193822430108213,0.018222975336031,-0.0614969843426077,-0.0132108750842399,-0.025794861929275,-0.0170513003297044,0.0243952091837147,-0.0321971564316629,0.0969537764102516,-0.0041135162114038,0.0154119293577451,0.617977294688585,0.007485209898154,-0.053757164050561,0.197967219461018,-0.0124833085571479
stable,-0.208801303021898,0.0438653972951167,-0.0248559839270751,0.186866522191479,0.107447643635491,-0.22179524434606,0.134764599207083,-0.142877321695202,-0.0717073033147094,-0.129599281208936,-0.284703239240958,0.076981767882618,-0.0378815121349353,0.0668464478702966,-0.193049086235753,-0.0276253782659964,-0.0680682372219848,-0.15057265469962,0.102740256428347,0.0582633591700957,0.0216849426150004,-0.0459371144326369,-0.180817785587894,-0.0200088750753385,0.0244533406299229,-0.0054227466502,-0.132564298332,0.0127012666023774,-0.236357731758003,0.0305606948521125,-0.0509631273354576,-0.0120930043509473,0.0043712395305406,0.200193150472205,-0.0042218080526383,-0.0482927147452919,0.256074706122947,0.0012956798976306,0.043562069021305,0.182152962066782,-0.0444420168716273
