group,CD137L,CD40,CD52,CD3,CD8,CD56,CD34,CD45RA,CD7,CD4,CD16,CD146,CD5,CD196,CD62L,CD152,CD27,CD107a,CD95,HLA-DR,CD314,CD57,CD366,CD278,CD11a,CD244,CD62P,TCR-A-B,CD267,CD41,CD2,CD226,CD29,CD303,CD38,CD71,CD49d,TCR-Vr9,CD158e1,CD337,CD307d,CD94,CD23,CD328,CD224
progressive,0.159836145510195,-0.0494664310483128,0.0632766436945503,0.291075899602974,0.100897495032346,-0.0062542323930264,0.039240981310624,-0.108750925216527,0.0524199024760667,0.135826389773094,-0.127743573261673,0.123266957373254,0.353223700986602,-0.0359793904275213,0.0555688144659606,0.067766323328454,0.071586879574368,-0.0703415398283981,-0.106775234611433,-0.0504620710500996,-0.105683114303128,0.0925113566549867,0.018093995375865,-0.0111046088327799,-0.0681858140372817,-0.097719990653287,-0.222384328850656,0.0220416027989706,-0.0226347727010474,-0.168333571801382,0.246995111021903,-0.0356570875370903,-0.0986673492105993,0.177426488938405,-0.104685139239583,0.124816604125327,-0.0338541894923487,0.124165025444632,0.132962623840636,0.0363448356536606,0.14886605362238,-0.109616714333297,0.152246272708563,-0.015041119428399,0.0873745557337347
progressive,-0.0146943654220292,-0.214702304275279,-0.204951670838364,0.026987557241649,-0.0139990589141038,-0.306626882977783,-0.0167835847577762,-0.509777260459891,-0.315905506422205,0.199345767418743,-0.123663129467931,-0.0248932425849421,0.194694357295236,0.0813421287602591,-0.126912994806663,-0.0207978877323647,0.0317274343759549,0.0954927231126494,-0.0183716250699909,-0.0454173851361738,-0.155297188336991,-0.577434928455067,-0.0447747835302996,-0.107186481516305,-0.49963659777796,-0.257939370918653,-0.0504503891224393,0.0237983364413792,0.0321313990906258,-0.0437018542257778,-0.123445256604416,-0.0890116686450452,-0.224173416875689,0.0104415800558399,-0.0485924293019939,0.308006748560511,-0.158749708748303,-0.0247935268082343,-0.0295336138926262,-0.0935290572692121,-0.074133183637155,-0.443418323565261,0.0425262340452536,-0.264895137345278,0.0740401726913448
progressive,-0.122015564650656,-0.0312646179465522,0.114489856058671,-0.10758283852209,-0.203774384405378,-0.0961088685888479,0.109429673482653,0.103967323089876,-0.048699236046324,-0.0417496514793037,-0.0611736491536985,-0.0515448331697878,-0.045703399006657,-0.211489471640635,-0.0674800705977324,-0.0726343970449522,-0.0344813572255166,-0.089650342008897,-0.032609329927406,-0.0901174945023421,-0.056846518794011,-0.0468280733347855,-0.0734972071104592,-0.0815895214185075,-0.0380118681040049,-0.18585665447383,-0.140724014224675,-0.0746191411935616,-0.0167699479612432,0.0729711486215998,-0.0888550838954138,-0.0799459204522106,0.056573786447529,-0.0270654926708362,-0.149200449481268,-0.0171853834875314,-0.107151656428376,-0.0920812514838523,-0.139038048819909,-0.170211832115816,-0.0464223128319891,-0.147821848937455,-0.055071465854031,-0.159367434005699,-0.0295872450635633
progressive,-0.260508071022615,-0.0929616128801812,-0.192128090379449,-0.255578454324145,0.0489163039284754,-0.0435463457402333,-0.202586831971381,0.0645826280526605,-0.104356122252718,-0.220103134464948,-0.194945767356138,-0.031476726302577,-0.272405551249822,0.0862271040741172,-0.118903319110275,-0.156134530058793,-0.119108364482696,-0.350586444285941,-0.0624073127774913,-0.165587888978776,-0.356828492025522,0.0283546928179434,-0.278130793784619,-0.12195246360276,-0.0578402445538186,-0.0425879844375171,-0.186725032662073,-0.142962771305317,-0.220908950402842,-0.162046810081172,-0.0836694931249552,-0.272994000963752,-0.280301604025646,-0.23118557684907,-0.0383867387644811,-0.138741745085892,-0.219111752465592,-0.175895693547182,-0.228426865011306,-0.279382874701921,-0.161146110956417,-0.150756817250734,-0.276456592778383,-0.176238757484454,-0.253384142958115
progressive,0.100215239753131,0.253575373329797,-0.0661629746888287,0.0142652210603014,-0.112899334362695,0.248597074264482,0.350714352968977,0.189676549736679,0.287034392448811,-0.0476914562885449,0.119002241676202,0.354761284028125,0.231313401943541,0.172708817630108,0.23485118146383,0.37715292067322,0.224694210570148,0.256371935701175,0.179530347987789,0.174069618527582,0.134404806980452,0.292251611418272,0.372812504259933,0.0854128229441224,0.17267315818682,0.391534722751648,0.302065412878651,0.282587083220088,0.351062073394006,0.402545009266943,0.162948276022124,0.364779263828241,0.275639250259319,0.406058072683773,0.178707132361477,0.0954208075872782,0.10016028312323,0.43746826926675,0.350157878882655,0.366328572266073,0.385218861626803,0.0768343157217176,0.246059321521974,0.448111206739695,0.017872853657581
stable,-0.104641216453659,-0.023078803667954,-0.465581420464025,-0.665431132810572,-0.109468260752156,0.242790335912475,-0.0988016963421259,0.165185282556713,-0.0170431938607198,-0.56745019582999,0.0820202049233787,-0.0638784079873038,-0.597129281325361,-0.0351007219458335,-0.412792744832282,-0.118237129734184,-0.520323282590708,-0.114131735671321,-0.30093251485943,-0.140179797712126,-0.0840650689480493,0.0454263925981209,-0.0827608092992392,-0.372442038718303,0.0786475149803971,0.155657004350707,-0.129693096339461,-0.364031537011625,-0.0290620942435491,-0.0703256127665385,-0.471251260779935,-0.0951854611311086,-0.20399770614441,-0.0521029137922051,-0.0096381597006649,-0.186305321899365,-0.219961882425053,-0.0525747541857091,-0.0852364855853604,0.0052656132608386,0.0023038559638268,0.0942542791495878,-0.130389333772273,0.27603989901246,-0.117944947015686
stable,0.0283252044983384,0.0203053414127321,-0.114148198425415,-0.345775774323962,-0.197685247399438,0.425464469024558,0.0723706898354676,0.325835860837572,0.454270493997803,-0.327762263845362,0.350227400058549,-0.0142871639715724,-0.533740753922856,-0.0077377571440319,-0.211695208784441,0.0991251113498997,-0.407252232508315,0.0597782832755132,-0.265005427532763,-0.358080810275691,-0.128063055587682,0.2672905381724,-0.0213115917809604,-0.469870562068567,0.480214722421655,0.50865650382654,-0.142785915667469,-0.210147458842855,-0.0355392921406066,-0.260516008383567,-0.363949498888997,-0.0317259588527304,-0.439966753738995,0.0911617203048691,0.16094583387934,-0.540338334837352,-0.412817482522842,-0.0467476164134619,-0.0131090414450093,0.179569359051706,-0.0056448291118453,0.294616940516078,-0.0083100200219564,0.554702063579515,-0.002180450284909
stable,0.190012049451122,0.369458751623647,0.145774621985045,0.0809428232733538,-0.169509579892515,-0.224934146966899,-0.138068608932772,-0.247410040374346,-0.225349207978202,0.138470771573406,-0.177396878341777,-0.100508490458759,0.26970630592263,0.39457951722961,-0.0886780615294752,-0.021015917357826,0.117683961383405,0.0038764684059024,-0.0357181123481974,-0.092892217745956,0.0504853669233734,0.0367646787616993,0.0571100965645916,-0.0637928381770505,-0.138443161567039,-0.331542665635935,-0.0380476118664756,0.185883061799522,0.128252464464024,-0.0549033199948005,-0.0435529065708446,0.0239377411807975,-0.176833592523612,0.11886339089584,-0.449006398693507,-0.151546091677784,-0.0305622408643319,0.0105853551760165,-0.0007757724220989,-0.003665637178572,0.0136832862213589,-0.171739584001588,0.137255957768379,-0.0768342114582021,0.103771005593989
stable,-0.0951874561967751,-0.0593757129231578,-0.346122568096276,-0.491702457682685,-0.189274590460021,0.343484934094697,-0.011814654073131,0.428656684362823,0.406655700025482,-0.360859436516645,0.372225547230858,-0.0870610086079079,-0.555518664751082,-0.0779949459955628,-0.0257246840228404,-0.0676883084659111,-0.266381276967077,-0.0862490849062387,-0.258449797385296,-0.288089873878311,-0.0061605787628817,0.154889527918696,0.0239569028432758,-0.45568585819746,0.276314542858608,0.304710401443792,-0.0410346013747528,-0.42373488076273,0.0150216688957994,-0.010063703571407,-0.609542531911255,0.0093833932648437,-0.141093719603661,-0.0554791210179646,0.197985540440681,-0.272251464335005,-0.171827929396584,-0.0726683341208409,0.0931321306917651,0.068643579277517,-0.17309451776492,0.10923413672251,-0.0670514200644278,0.393840627342606,-0.370520738212501
stable,0.0999385736218735,0.118764414692924,0.235541752570583,0.407317129252012,0.189327637934289,-0.473641015677849,0.126687888047479,-0.187892138610248,-0.396373994686518,0.402095062934713,-0.0004590674781508,0.0063867605252275,0.481308959268125,-0.0734666019915175,-0.214106023641705,0.115909545627524,0.197570776538297,0.0109556023876148,0.166062251934239,-0.0481910141266542,-0.0700339834801716,0.0370642734740607,0.0449425894029738,0.0758030212520125,-0.221891915301076,-0.168925802868532,0.108912523979709,0.296043717248246,0.068587519466514,0.0611981466433673,0.16374576747545,0.0530782681443887,0.0377266564553453,0.0459893211332689,-0.187710755362156,-0.0672136625310013,0.0790648807699216,0.144319312903359,0.0967852455896659,-0.0739954043706686,0.0243884625822599,-0.400376734587768,-0.0085494742364057,-0.284815645834685,0.104617734598871
stable,-0.0391875432825568,-0.0615061378760034,-0.0466932200105162,0.0293211585017642,0.154284812836423,-0.133411183854452,0.0785261074902655,0.0536010700063368,-0.119525942905001,-0.0926435470183606,0.0376602331912032,0.12547804429768,-0.0471682819242246,0.124798311778269,0.0404508757877484,-0.003257382107601,-0.0816559127696838,0.0701457199797886,-0.0057754714795021,-0.0468514583935696,-0.0451198634275797,-0.0089709290680014,-0.11471637811996,-0.222246065991573,0.0695926443952411,0.0401218176105467,0.0549536241003363,-0.0642684354144864,-0.0684072438621582,0.0892318956568978,-0.0928569553933996,0.0168706332154957,-0.0101774747009296,-0.0527964434753184,-0.0237009974605282,0.113610894600034,0.0703870041895401,0.0551675292104175,0.128980346235717,-0.0159426312888794,0.0240858309330304,-0.0753563281760646,-0.052279000684846,0.0310789722707576,-0.008928840781269
stable,0.23196290791582,-0.0682493390096072,0.263740010234456,0.465267574043944,0.0738909913026581,-0.0490277625118307,0.174388267066738,0.16199615682368,-0.100082323679821,0.0997684262983859,0.04273884186661,0.0855984866052972,0.127072387310364,0.227033313008245,0.0424573210904353,0.254072481013071,0.0807596668292092,0.171271685625384,0.252789320190021,0.108408937610966,0.219359510076512,0.209348072629302,0.202019471142148,0.100815562437952,0.0811418769937697,0.265369047408717,-0.0183826199745577,0.205843618727105,0.126481391883879,0.0662920570227559,0.356395555122516,0.254206410379855,0.173009109510852,0.115919841061088,0.078270626480227,0.0388411116217261,0.0295748495402717,0.139369919993947,0.0674404289964631,0.213204962711459,0.185641720490391,0.0793719535915733,0.175738922416873,-0.131767782788796,0.0946412580417911
stable,-0.0790316649027683,-0.0988053930086713,-0.0345358465147126,-0.0226590750129562,-0.0969783262953596,0.0115225372880961,0.0202186470919497,-0.020124787974486,-0.0132680024373631,-0.0410842488630354,0.0104949231492646,-0.0389221546881181,-0.122376760096614,-0.0137297874020412,-0.300241905522487,-0.0756142228006845,-0.060339418131457,-0.121968734652821,-0.195104152030261,-0.438064501427139,-0.0991084385174998,0.050957950228272,-0.0141094372497504,-0.35815360568259,-0.115834197068815,-0.052286317445488,-0.0932158951501436,0.0334643581512971,-0.0640888116795018,-0.0592787452509185,-0.0368111637300959,-0.104657052177888,-0.354712034155114,0.0048508453835666,-0.321575266300883,-0.660773383557026,-0.509897455365812,-0.0481581638986818,0.0324944261108645,-0.0807054036117455,-0.0561441780101383,-0.126023706596524,-0.0060422922863435,-0.0549907528640253,-0.119518402460858
stable,0.0982364316935655,-0.0475560860284453,-0.0222350783018929,-0.298735142978526,-0.0852398696008538,0.402734961969934,0.0558278529835276,0.112593632292132,0.36032466545049,-0.1644204201464,0.183766930404944,0.127875417577304,-0.333110153509929,0.115639838542367,-0.0483932486634538,0.0481528521781305,-0.102495689740906,0.0376893663116188,-0.0189916025767309,-0.0812808439491652,0.0762118870865487,0.105066097067014,0.0057104061801428,-0.240420600982384,0.199402374839105,0.220234355702595,-0.131045611490301,0.039725135991486,0.112187318422197,-0.218434803565821,-0.250172065274951,-0.0391587937344954,-0.190094011215481,0.0333572585068798,0.249842948279114,-0.298148042410691,-0.0691197895657319,0.0744817299768658,-0.016075980884929,0.17902120621093,0.0774205054750347,0.366139025949509,0.0398766726066259,0.482462569083967,0.0012413385331632
