group,CD112,CD52,CD3,CD56,CD19,HLA,CD117,CD45RA,CD7,CD4,CD16,CD25,CD5,CD62L,CD223,CD27,CD35,CD57,CD11a,CD244,CD169,TCR-A-B,CD122,CD41,CD124,CD184,CD2,CD81,IgG-Fc,CD28,CD38,CD127,CD71,CD26,CD193,CD207,CD158b,CD158e1,CD94,Ig-light-chain-2,CD328,NLRP2
progressive,0.0422322490296234,-0.118321803718357,0.1455768029346,-0.164430181199008,-0.173961187846902,0.0784191078462374,0.0044353839500818,-0.0661055879036116,0.0243478793295909,0.0921311408055587,0.0097611899899311,-0.0339380921818086,0.146744583061605,-0.0921674584008638,-0.285605270468083,-0.0577220935091271,0.118878422660806,-0.267260672383279,-0.0862900004720541,0.0080967596358279,0.0638413527117515,-0.0595959249014482,-0.0797013192538937,0.0294471936133504,-0.0264861799362409,-0.0169600382741209,0.0906152234957347,0.0134791769520548,-0.144410152042937,0.164713411122657,0.0302251552248713,-0.0275721407825394,0.0900808032933573,-0.165103566610101,0.0039458944484212,-0.180173357101486,0.078762195318283,0.0462898676319696,-0.157547864187013,-0.0909868306072536,-0.0844352709743898,-0.0926833784006994
progressive,-0.0091671875487091,0.283760535427191,0.0892637818153406,0.237304108345226,0.169932779978773,0.361869423583231,0.0432529966790739,0.405964233033007,0.263436036055309,-0.167813840453126,0.234452374562747,0.0226642664528425,-0.0523440181751909,0.0465264079647633,0.0035080128339903,0.117488241707278,-0.0119555873886836,0.287324801912447,0.423745773055534,0.233095425046518,-0.0529808846795478,-0.0346233506098137,0.124983516430793,0.179267280999635,0.0300685060017196,-0.0751892704351165,0.132438491071052,0.117416762375108,0.05400834391514,0.0017370456877277,0.214652249325374,-0.0722983975752909,-0.0511390502663881,-0.122308545680625,0.0177341264855486,0.144297259295492,0.227121868249873,0.0667054155088517,0.323374970316856,0.142119776515203,0.355928520712288,0.023173535733791
progressive,-0.11100993610787,-0.23289151997835,-0.225676378562235,-0.0136801994638387,-0.0043529462617452,-0.005208282237755,-0.1642365145822,0.12297266005289,0.284866857683358,-0.130152903457258,-0.111571452250512,-0.151226819573527,-0.150742232176632,0.0189005456776713,-0.135644728614257,-0.131958258138764,-0.415989960240007,-0.0215595041813071,-0.0405335417867071,0.119398040903145,0.0365894549502423,-0.0992380815839152,-0.0710889573445824,-0.358957988663033,-0.073361345360009,-0.0749608216347519,0.183825383524035,-0.037840947109215,-0.0575489178218368,-0.218140679394595,0.117155012509098,-0.190789101207628,-0.218818671371169,-0.100043354276316,-0.146841690496904,-0.375608642262398,-0.0965833103413034,-0.123107533933401,-0.0047204827246722,-0.160075873081759,0.0369332834959931,-0.141789791722683
progressive,0.136739582121374,0.20635128134638,0.33432532382079,-0.0173534749817359,0.266517275114043,0.150683508518995,0.0394110948978732,-0.0802468504324362,-0.0716683518258379,0.425363201658857,-0.144187017117406,0.279427627417,0.333943567727106,0.115055920794953,0.121381418924567,0.217847880928139,0.0506864515149739,-0.0816658244980608,-0.0771910636882778,-0.19430938634,-0.0141165418790756,0.219466634483323,0.0230638922438888,0.0535468964404239,0.0945399503549171,0.267097650063339,0.170890890128251,0.105159551811325,0.0690818631196196,0.255396487527837,0.125650544263001,0.118884082185344,0.360924457076593,0.359581028084268,0.167366392035698,0.212605736156224,-0.073502625746447,0.010149734396434,-0.0101122942136218,0.0154538602882172,-0.0372411835764411,0.0494944719993301
progressive,0.250808004693885,-0.0940210692946513,-0.114550054565053,0.165160425382551,-0.0933559200354658,-0.224478251526921,0.0809059322388176,0.203831987731353,0.516877490179012,-0.204970423320983,-0.121835628382778,-0.124782242468354,-0.0636480597252465,-0.174783897019554,-0.086466232919354,-0.0495963501500205,-0.261126326394244,0.387890217973579,0.191715503620214,0.229871770374998,-0.100621732638468,0.0751746147635528,0.198818861815618,0.169671301820734,0.0197574191616742,-0.0822812240502472,0.157247279052492,-0.249263408829456,0.0534546426298179,-0.0606438227843582,-0.0170033244913758,-0.075061210819319,-0.0369630075706509,-0.110463652007396,0.070846432996822,0.0183971619989853,0.372702585165935,0.128495974410025,0.178910229749126,0.0193385589933289,0.552614005863864,-0.101191742209928
stable,0.0381398652872627,-0.234089453576572,-0.388452458255996,0.526640198876317,0.110196520104547,0.284199711545022,0.119975331260658,0.477603973999554,0.48270681682438,-0.399560070412907,0.351418557276881,-0.0820883630467476,-0.55342156515295,-0.0237029769616476,0.122331529600051,-0.273498190885934,0.063572337487433,0.247974399555728,0.666213548362212,0.486751339785246,0.0574686693679375,-0.179769363794956,0.276360217869979,0.140631253373816,0.0884752884172462,0.0788537662689494,-0.113020055501743,0.0599761863773565,0.0627334773315007,-0.195700989282995,0.524839690902872,-0.0090000538874578,-0.021190209076778,-0.153151231505128,0.116349749166919,0.0693107819421587,0.275078748470458,0.1118051389354,0.445117315459722,0.112961328642019,0.63067905801498,0.104925191450148
stable,-0.0047215303425844,-0.0987631472209018,-0.075157982871753,-0.0743568317061812,-0.136982643311807,-0.0401043243071149,-0.201992400729364,-0.26270804418301,0.0561707746193337,-0.101397261120077,-0.125951777693261,0.0266769851647308,-0.0527514774042434,0.0067559142200579,-0.115131641674007,-0.0403605653519562,-0.0712209413365317,-0.0947924688378737,0.0045245918317714,-0.0090938346832698,-0.116572719328533,-0.126269869739429,-0.113878804727587,0.0555752800163963,-0.162621143349594,0.0131255422364355,-0.018917696135558,-0.0675460786363018,-0.0887046711652364,-0.0236686847274279,0.115858258007119,0.13007694660406,-0.0839277009158858,-0.0032827427720956,-0.130571595421346,0.021852451128379,0.111980111416191,0.081805015028958,-0.0954532233328671,-0.139817784993434,-0.113370126778803,-0.156176389427481
stable,0.155491643795754,0.018383242563396,0.244145406384316,-0.128626619828616,0.0869304341008602,-0.327707811496411,-0.114583508886264,-0.263410095909075,-0.306256663101377,0.176879311545013,-0.395710053560426,-0.0701017172092915,0.250964508392783,0.193514243020749,-0.141016119600011,0.404409523685482,0.103308080842623,-0.0241049534563143,-0.206322914756423,-0.279675438928035,0.140817389626438,0.0839621558999779,-0.105494148458287,-0.0176486755157775,-0.0558441664132162,0.0424552117480878,0.22817762236071,-0.178122957212403,0.0020592627709007,0.174331091946232,-0.260610427249601,0.131533770899008,0.434563381920805,0.0812083966100804,-0.211411202039961,0.0075235230089922,-0.0657312091740272,0.062934537742775,-0.370256927027515,-0.0842038387496578,-0.387095873762866,-0.0318745129663045
stable,-0.0151131761583822,0.275385374421577,0.171902642450396,-0.123174869363787,0.0060854213228876,0.227833009677476,-0.0565951793411874,-0.125489841786102,-0.182775304967211,0.137813872504263,-0.329994653087832,0.15772159024248,0.239553703753563,0.0537980440964347,-0.241553006586946,0.180247444343536,-0.133112200402191,-0.0593325650567216,-0.0880381629392366,-0.247611563095678,-0.0254509795925253,0.0511998374940181,-0.0082293808891317,-0.2179057170014,0.0164854439318733,-0.0825500982317086,0.28329283526812,0.0559730241524344,0.0697179823584488,0.200270929741199,0.038214112008275,0.224833809082358,0.12595838753319,0.216780456020368,0.131168936353176,-0.0331744980280559,-0.0683824093827521,-0.12003867563787,-0.0717495499814704,-0.121460058902038,-0.324677984213574,-0.0314657564430925
stable,0.186315550496345,-0.0966057248427859,-0.187848540457995,0.487780526777496,0.0477935754010874,-0.173004566211968,0.112551946536183,0.0058282383718219,0.481327335438747,-0.210463979900022,-0.0362192983468907,0.045228251373237,-0.354987262237922,0.258118320255754,0.0700245006508028,0.0140893301366719,-0.0739875452977224,-0.069519438801333,0.122057340758977,0.0636738134768697,-0.0870024568676767,-0.13843957610965,0.126705993105467,-0.105609487452143,0.0103537709819613,0.0469599124352991,-0.203470584144297,-0.0278905775675297,0.131456336180474,-0.0727537777288494,0.289110348076927,-0.0585880447464941,0.185113352667032,-0.0734231286771761,-0.104027541195353,0.089836049807491,0.127577996666335,-0.047170562412983,0.499385278564186,0.0427673329701318,0.289480532779511,0.0248613942716798
