group,CD3,CD45RA,CD7,CD194,CD45RO,CD279,CD62L,CD197,CD161,KLRG1,CD27,CD95,HLA-DR,CD244,CD184,CD303,CD18,CD28,CD127,CD47,CD52,CD49f,CD272,CD11a,integrin,TCR-A-B,CD29,CD26,CD99,CD150
critical,0.145416818086477,-0.193793843203723,-0.209248894386878,0.0358097128365052,0.217254422853254,0.170272836152163,0.334588625606901,-0.360629190382244,-0.191993773009414,0.230136948221639,-0.378118991520257,0.210959728117831,0.0613043455973569,0.0885551962482562,-0.442555800499364,0.054100489550783,0.148968869867004,-0.104248236990376,-0.552330490282268,-0.487533340951658,-0.187049161070875,-0.0586266726971181,-0.0204723378200216,0.0957877050618551,0.0244344173550511,0.0461352163277443,0.172832415819648,-0.354728805848938,0.611690423905024,0.115309067548649
critical,-0.0521805121196695,0.0830404078457714,-0.112269004123942,0.185438164375351,0.0314432014713868,0.196244854098414,-0.313701974989776,-0.200610183682781,-0.201225195447249,0.264530895333075,-0.103327232640207,0.252738601097199,0.261487065364048,0.273183708145608,-0.0969395707193765,-0.0685436853359887,0.321742656506489,-0.234842578137986,-0.581805584158522,-0.291111083487366,0.0237819094955043,-0.0323346330288789,0.0064716102315237,0.2979339722335,-0.259982913502523,-0.0986013730487076,0.157142740955218,-0.613817752418371,0.0252483105483462,-0.101547621744422
critical,-0.400825838069874,-0.573055706187513,-0.458162999120413,0.351352751044603,0.628461524958257,0.338015621111108,-0.250941011447531,-0.257293924866781,0.283564873630013,0.0163390245552841,-0.313516888487591,0.572673370980654,0.220196644858681,0.131589320642142,-0.128055698078463,-0.035911956278947,0.252061227905745,0.302583214574178,0.204767779705993,-0.245720532310841,0.102561243361128,0.250579793420201,-0.0425333248473024,0.343801378000322,-0.0587333902065419,-0.419662477284461,0.308234880149676,0.0775574540013436,0.457878485921864,0.32891445909771
critical,0.139936222829056,-0.145146424422115,-0.0077168642961746,-0.0188557273130898,0.115351087858487,0.046655737029428,-0.0031069579237201,-0.0667767968195456,-0.249608254402468,0.0684680180407116,-0.202614979333476,0.144320649356936,-0.0359792010221954,-0.118476384345175,-0.0675713500773737,-0.0967982685246678,-0.0383387805150101,0.0448498491133469,-0.124323816090047,-0.0610393766948766,-0.0533966157988333,-0.0738705343418335,-0.0251578827609789,-0.0493838676250727,-0.05228659625129,0.0365775274985052,-0.0053100548142239,-0.10000578159003,0.0147572559156796,0.103327054961069
critical,-0.0009995752915388,-0.0490070890452028,-0.156972058556314,0.197699616382402,0.0613727792274642,0.461414695571868,0.16339708238111,-0.0729284905085337,0.0356525302227051,0.353251336268812,-0.178447114924595,0.344369341885665,-0.0818804554494022,0.225864647625894,-0.117025655135962,-0.0130088133800739,0.148492341175669,-0.0841891094219022,-0.462315894179015,-0.281880014058331,-0.262610787534257,-0.20188297011197,-0.0516301810026104,0.208642841357141,-0.196170455250031,-0.0763744344834406,0.0168210152835035,-0.291424907341025,0.137421736119188,0.241535052025733
critical,0.104712126499082,0.0341967705836145,0.261004761606437,0.173403449613672,0.219615306725475,0.280389906112826,-0.0988820385836962,0.0992982908132547,-0.128880940606219,0.009014004164524,-0.165962206285277,0.320951125292812,0.32188007942608,0.0746311104685379,-0.0932417679397813,0.31665613326188,0.188980429109587,0.208732902648126,-0.267048466006164,-0.107288504843131,0.0125239450029153,-0.098944596953804,0.0647117668061086,0.108957548556148,-0.0348076438703813,0.0185451958266259,0.261714155547973,-0.184148645504491,-0.119218544466073,0.0610991423837626
critical,0.101483588705981,-0.0051323482423404,-0.155197698654106,0.249522598814908,0.0455280993214279,-0.0935308494202428,-0.0884280457428245,-0.329017291730583,-0.243630533241221,0.214626146221059,-0.213079142850451,0.18830237324388,0.257203291831267,0.0347957540773021,-0.261817816874786,-0.190021657495104,0.219542154058162,-0.250087160203864,-0.669587287410598,-0.277655158586887,0.0036928706049683,-0.102310812238879,-0.15920891382578,0.344871425779394,-0.28063664388288,0.0572996609800592,0.107245397092003,-0.483263295840552,0.103933676260502,-0.147591209725935
critical,-0.232583924400747,-0.597173470874366,-0.428651646364285,0.283779968203111,0.518604245063016,0.311537813338859,-0.373212843093159,-0.371451159531081,0.215049866979178,-0.130550508404677,-0.208345107471373,0.62879534994424,0.21836603977269,0.0845122286640951,-0.18481318907093,-0.0971606688116203,0.257127766876872,0.297090970186326,-0.170830626809446,-0.258708353426328,0.0746589597306081,0.30331780133133,-0.103672395742565,0.220034896633827,-0.189507724071732,-0.264386881129059,0.380541783940531,-0.340381757092143,0.150596063009399,0.326628322894113
critical,-0.188968019393889,-0.609829872054313,-0.403492923789228,0.626043419845599,0.484643692471786,-0.0554962681861502,0.0445867453803258,-0.640242500276827,-0.576806624840261,-0.544688891562902,-0.0944006072217525,0.708797743429102,0.552796934256826,-0.339278603880039,-0.614061062050799,-0.550050785687321,0.0485224921420854,0.0055743351353807,-0.742911633571124,-0.727423721122902,-0.23193218544395,0.36310829297382,-0.67782536510802,0.200428216481822,-0.642086281668666,-0.154530377919031,0.311178543877392,-0.425436141486114,-0.205919028460407,-0.0791352044429794
critical,-0.256450553757734,-0.267105244687243,-0.232020629812681,0.515172808971079,0.409030067821152,0.314516241377716,-0.224577386939874,-0.152076883291257,-0.0271225886635475,0.102584230895575,-0.243271070876354,0.505995708580939,0.318980078618709,0.0652257419736831,-0.083200120058905,0.0725672012965742,0.235954122437774,0.206178535637389,-0.547461364253433,-0.305739241868222,0.0617273041419598,-0.0313522076261725,-0.0085721987240674,0.201722075419525,0.079536218428978,-0.234238972184022,0.0725454046571687,-0.445230518137739,0.137895327823463,0.20561274832096
critical,-0.208162587236765,-0.6016493353105,-0.603727241081597,0.492513961173539,0.665452204243424,0.239175485754108,-0.365966129202723,-0.325474818739926,0.170375730821551,0.0373843176865637,-0.467182430131722,0.720163692144237,0.213536070513608,0.068763522714964,-0.149286985102016,-0.0131133860728117,0.136396191875802,0.261114791138279,-0.279222566021334,-0.133227429617628,0.0578295913730078,0.346780994815504,-0.182537243832699,0.0367288916187123,-0.110159028245754,-0.211174200279273,0.323723190457876,-0.233256798620602,0.183050544795786,0.385001055697566
critical,0.121887231293276,-0.53952058852532,-0.167845400294862,0.17822029711384,0.369128361708739,0.394003515693569,-0.391758326223803,-0.194830242918544,0.343597107629323,0.386671587954122,-0.216417528673219,0.472022978636396,-0.384244981659647,0.097561367111629,-0.240889427428956,-0.175038473120256,0.301539818143813,0.439430181477129,0.420886414427497,0.0925902301616881,0.36217623381036,0.166293012211758,-0.0559556082354986,0.394404805571651,-0.157887509840167,0.111704425919343,0.202862240948319,0.271028668791279,0.187322537584911,0.38167889803972
critical,-0.478245215558738,-0.503139068973638,-0.132007900133029,0.264203578651282,0.519585874089959,0.163113652233506,0.305048567820276,-0.23191521437523,-0.215343442166991,-0.242487779554339,-0.157070726165985,0.596204353168509,-0.0292355117485606,-0.0306937671542192,-0.104945900590492,0.0829274847731504,0.343023629380065,0.337184264120256,-0.28917363857232,0.0528305173802098,0.088807294084109,0.319108517300303,-0.0215097216821218,0.123112731416572,-0.3238716601067,-0.299703225398591,0.179495975335941,-0.115474140991421,0.371624369090425,0.264789576938604
critical,0.530188274634871,0.659607624129609,0.407513843888026,-0.244135951735655,-0.752392336936157,-0.570756805653915,0.361127109639654,0.353066735064047,-0.408980996424307,-0.295869579477829,0.375995852611095,-0.666545994381808,-0.29516083762833,-0.316979641408607,0.266095213519401,-0.047833676058192,-0.584948316580059,-0.108766059678754,0.073799349812546,0.0129543679385484,-0.107386903373966,-0.392487828925294,-0.0358498114927281,-0.550325135963031,0.12237878960707,0.453210914219268,-0.565261450513708,-0.0387046803090952,-0.5331658569874,-0.61409260627394
critical,0.0553273252295245,0.0748362145309556,-0.58172066623978,-0.631319742615146,0.179981571796117,0.256588570746549,-0.36103692917823,0.0086280612495702,-0.0526397525569051,0.55000034021017,-0.22851866123066,-0.0785845023261372,0.266352979329891,0.574397105206725,0.0670125650524501,-0.0377361651065147,0.242989520241584,-0.735495587985232,-0.303599354937067,-0.337890206993101,-0.361550157795644,-0.608256010818961,0.0419336208894644,0.360997827311827,-0.159593829317191,0.0753744023554219,0.0121985851452134,-0.532609160378504,0.18936920543168,0.0056593722466435
healthy,-0.323671380542691,-0.234304938980235,-0.256451918701657,0.375847593925773,0.178245665090754,-0.006731869952057,0.0385510775305401,-0.128050897125173,-0.127725422496419,-0.281699909659369,-0.232356040558061,0.44908432381373,0.346215714714668,-0.117816103310053,-0.0705091288722108,-0.123070945242819,-0.0886670048780022,0.338712096758751,-0.0972640255778707,-0.243859651166225,-0.172228926365165,-0.194023920197895,-0.0986961928033356,-0.0527333053053593,-0.0358701612770587,-0.246956727034653,-0.121201923038254,-0.208937617139175,0.0614358541273227,0.072954209119318
healthy,0.638177924978595,0.18403298848456,0.103434703415801,-0.270087015357293,-0.327340390141465,0.0186707842489096,0.0661610843418252,-0.007804350311013,-0.0676766069227233,-0.0322892676204316,0.0790433675393761,-0.336440959054674,-0.191021286407164,-0.0615967680352118,-0.10562482309169,-0.133286213820251,-0.164219284979861,-0.304442520012417,-0.252679785567074,-0.264512937219552,-0.224069150724418,-0.343773062269995,-0.0634787925152443,-0.106776428903757,-0.0720699630264566,0.577265746629217,-0.172411528805867,-0.298549350149343,-0.334520960014972,-0.207025984107041
healthy,0.446568346501469,0.26187256509897,0.134794486979187,-0.232136818668928,-0.315709376620288,-0.131985156644622,0.14364813302904,-0.0028065398492932,-0.184369546590992,-0.0108663088350637,0.0246584418852525,-0.423326900340876,0.0105741221059255,-0.150379248508316,-0.0135320924643635,-0.110923844486898,-0.342125435180019,-0.424434411031329,-0.285638636400787,-0.344175776053432,-0.257058577735139,-0.255307681193273,0.0281514971240172,-0.339813833003527,-0.0386473318126882,0.414498037263233,-0.362532196592346,-0.208864205684048,-0.535316591183785,-0.347754235683417
healthy,0.316171534966534,0.332807406259967,0.812999203080559,0.337709790766737,-0.205266954949922,-0.0653434577855479,0.751024017737572,0.332327344963125,0.134006256688653,-0.67666119217747,0.7943925443886,-0.0325109672292296,-0.10881266532095,-0.617639133600361,0.133307705460529,0.24421411642489,-0.448929443102813,0.62074994987522,0.478100245301169,0.601120577099859,0.670976145287321,0.548261524731437,0.0507025331185744,-0.509986904776067,0.0963390678100689,0.287683220307696,-0.264490398418535,0.452345560659222,0.0043841195770164,0.0412958090772534
moderate,-0.204091625296808,-0.59651650073049,-0.616901078636365,0.0581377262538565,0.698690672041438,0.424488547014388,-0.219002497502457,-0.288540996843842,0.0946238571243477,0.385057479247198,-0.397516936657509,0.583177402270651,0.0721909980628255,0.159265962910859,-0.14791544115234,-0.116377360267037,0.411594171072819,-0.0471407582554531,-0.191691036004104,-0.156045915509025,0.0047101251829372,0.132494170574069,-0.302684733141882,0.546677064847191,-0.335356790536459,-0.127276914620563,0.412866964310374,-0.260954896168197,0.468618303752036,0.441217906003538
