group,CD45RA,CD7,CD45RO,CD62L,CD27,CD95,CD127,CD71,CD47,CD26,CD150,CD45RA,CD7,CD194,CD45RO,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD2,CD28,CD127,CD47,CD52,CD49f,CD29,CD26,CD49d,CD99
critical,-0.343315855015258,0.312061338386331,0.340500294269197,0.240879497860114,0.286678740589627,0.278960398630826,-0.187413575450642,0.260741431795235,-0.137664348866992,0.154867061368863,0.137403215541959,-0.0080053898419534,0.106789151739054,0.136378277649126,0.0503375063246535,-0.166646858311122,-0.060474714313898,0.0770536042040906,0.216658009923543,-0.0485321898801899,0.103789265769198,-0.0691951656193437,0.0948440377285629,-0.511024626343934,-0.372745515888581,-0.145379924313032,-0.29109019267806,-0.0409065044817965,-0.339227992031671,0.16648979280176,0.0641678270617235
critical,-0.0091761348615792,0.155036082409868,0.300556825831987,-0.0414762366158684,0.0204290296425789,0.362701606257652,-0.31900595579141,0.341349386125334,-0.200487138606707,-0.22852086354667,0.244586808799777,0.0571160205360501,0.113534516247723,-0.0413793033485493,-0.095514776797821,0.289025781950892,-0.0387605364726287,0.222804784419223,-0.140911326300039,0.0650643865543103,-0.0376243203556849,-0.0196198878945071,0.101272608954481,0.152475380387331,0.129593903473571,-0.0730728255297903,-0.182569647539818,-0.0671435337676659,0.0819589900007005,-0.0941316990839476,-0.0639156573555015
critical,-0.0862094237341261,-0.200031349042341,0.149408345877678,0.0126087272607989,0.16012000963006,0.284768514304353,0.0085423816822842,0.215119145961665,0.0250862904696769,-0.0064727825804534,0.182886828541321,0.35363381615365,0.0492922516320095,-0.269681293825267,-0.539099934267261,0.0892452933004158,0.0415354741946409,0.097568614107009,-0.429000895099693,-0.0992910759619733,-0.10964569941689,-0.53072811104822,-0.357401471268404,-0.413731279787561,-0.13166091919446,-0.184359613948507,-0.508135687700997,-0.459040778452321,-0.414485584097436,0.002045547014884,-0.522368444316034
critical,0.230401756753182,0.353300429249145,-0.235302923290956,0.105745566158592,0.0452647789682526,-0.394437184128297,0.442220179348102,-0.398748008087885,0.223681520379121,0.349266168678404,-0.0734143599156319,-0.259387887201086,-0.190438905131518,-0.0828197997060373,0.163083293609894,-0.105462614994029,0.0713047862861634,-0.249707758990831,0.0170923990532632,-0.274547381908638,-0.126500549462813,-0.0461515433779615,-0.0617983119401216,-0.147579208807893,-0.202724484247163,-0.0236130771506508,-0.183226221439098,-0.159872629938148,-0.0873440628588966,0.0838318161269849,-0.0694486941395785
critical,0.0380816163701385,0.146901314852886,-0.264603599829216,-0.0269899629635933,0.108581928844769,-0.156149970800892,-0.282997029240356,0.126111928199254,-0.141370026686295,-0.365651924467327,-0.226381080678395,-0.0139229523177944,-0.0461170019124743,0.168731636220547,-0.0891092911879412,0.272328470635183,-0.0645304829748142,0.316375511024707,0.075538037886616,0.0802591602095629,-0.0025356874648132,-0.115072512739067,-0.0551865700579901,-0.630813132540729,-0.254375786483537,0.0522309920742614,-0.304646134861157,0.077891215588703,-0.649175630627668,-0.0229393746275781,0.105728672650704
critical,-0.209505871919141,0.128985731512803,0.276007543209403,-0.398805427887274,-0.183023411043484,0.300871864902415,-0.324093161750091,0.318778876919707,-0.221808260197402,-0.254138168492109,0.0432506479626548,0.128409666356865,0.225389956466964,0.158596201705216,0.0629623767958142,-0.30194966058603,-0.0492187626804828,-0.11004919069167,-0.0049845883249844,-0.0148600328956053,-0.121404769616216,0.0098377261380143,0.122478836225074,-0.241922369903974,-0.0304839927150542,0.313591832471028,-0.263846387854208,0.0954011420619082,-0.259133015507085,0.207130800131321,-0.218107838793417
critical,0.0379907739125077,-0.0847010443935011,0.0971914221939952,0.0813803243859477,-0.0867135373231044,0.24011652282162,-0.621505518747078,0.0306435577811212,-0.282864894448902,-0.429870734812347,-0.0965590432850933,-0.200266967411338,0.172928320060157,0.558105911537405,0.343792488023489,0.209595592350428,-0.79534292020283,0.520562033788986,0.37785058731254,-0.402672514668887,-0.173970271592464,-0.370913637482051,0.518602432283538,-0.0283451293413366,-0.0131243075059358,0.174827448363625,0.142625062714542,-0.0783521245128978,0.119058350868946,-0.350806455352666,-0.0495243748741592
critical,0.0194478392457128,-0.181150091656263,0.0382535620976273,0.0637307417025011,-0.0299171432746005,0.0440135305287453,-0.214105396834276,0.0534225908594244,-0.161612692231964,-0.382172818089227,-0.0294623342602959,0.403858393891203,0.135293325145854,-0.503859394477072,-0.599115775443218,0.161300236978417,-0.0432665839409902,-0.0264950440024772,-0.64193396167845,-0.306335927356963,-0.239593677954496,-0.374604216193832,-0.448092989401698,0.006746435429,-0.0082017594410839,-0.266712337897809,-0.469676559099943,-0.356936015267118,-0.0289661890209628,-0.0800507945296464,-0.366097440582789
critical,-0.405644175053044,-0.279249886319833,0.335942153357614,0.207636678619549,-0.0738322129530331,0.507232644093291,-0.535888190488784,0.659689860724661,-0.640972483317457,-0.329457937787769,0.0092680870068354,-0.406829922422389,-0.42392294524691,-0.0462546800227803,0.448239089195829,-0.413850376003556,-0.0064095010120716,-0.198193718184712,0.193739630773361,-0.210101974131209,-0.182002642796195,-0.123576863999716,0.128209708113757,-0.352711000735699,-0.265876097612903,0.0364024442389022,-0.241835102078548,0.237434470883477,-0.296476552586113,0.34220990616836,-0.0674930456186471
critical,-0.383070813560726,-0.305112160846542,0.505771567744635,-0.283176184562781,-0.293199355343291,0.570954681390138,-0.535112387180502,0.350213497426595,-0.326077360721096,-0.447809841698369,0.220574009242973,-0.494756872992173,-0.357262239069953,0.41064294969131,0.571963888592559,-0.364609450174511,-0.07608212246739,-0.30347467464973,0.583942021149976,-0.103635992542983,-0.0796876570496111,0.0599422646417346,0.268577221604035,-0.570736171950713,-0.319911424860392,0.0975332525083104,0.0663476508944102,0.18403843979361,-0.508698750574387,-0.0235947853892885,0.182131169744206
