group,CD3,CD90,CD45RA,CD7,CD4,CD25,CD45RO,CD279,CD185,CD62L,KLRG1,CD27,CD95,CD1d,CD57,CD278,CD244,CD184,CD2,CD18,CD28,CD127,CD71,CD47,CD52,CD49f,CD324,CD11a,CD235ab,XCR1,TCR-A-B,CD29,CD26,CD158,CD49d,CD158f,CD138,CD99,CD150,CD82,CD360,CD224
critical,-0.272507640713601,0.0842840044939242,0.291637496827598,-0.321610727481649,-0.300681165559172,-0.247604021818166,-0.22621055370213,-0.0184814770916711,0.198922633308727,0.147998407151134,0.395649474897176,-0.274878855466628,-0.384717690629277,0.207880363708467,0.433654622803519,-0.505731836651254,0.305731103373674,0.0414953989697731,0.0357207379486236,0.0016638633278871,-0.490560756057437,0.091597008579825,-0.199918009948422,0.118443488281646,-0.0733417320825531,0.0141260602382721,0.11705166325027,0.188172367863804,0.117217909663119,-0.0023447808826478,-0.183016535206947,-0.0262824955218467,-0.0308693681309719,0.0170520206993912,0.0241579296262816,0.216854395344159,0.131071450602462,-0.0535818089271927,-0.172434822352252,-0.0238871510375135,0.0503154185576445,-0.108269063486686
critical,0.228782026548779,0.0662083616088579,-0.0177814707829499,0.491141639490228,-0.157287621891116,0.189005302878562,-0.0104280716440384,-0.260368324602191,-0.0442718982379162,0.300276391778576,-0.0730576069124818,0.281887249629763,-0.430313896919129,0.0777385038341244,-0.162263527329747,-0.190897314788717,-0.260060461084106,0.182923840385689,-0.285315806206604,-0.24603594019185,-0.0107055484555022,0.440184138431938,-0.151836394533175,0.11870226259829,-0.0930609026080537,-0.423760720278137,0.188647873324444,-0.267488112052603,-0.0756555615354791,0.0054185494945235,0.224228699575038,-0.464623085911591,0.239486800028507,0.201200153601096,-0.284910866492394,0.0647620479199547,0.197198171811816,-0.26120511774215,-0.168635901627296,-0.134169121613876,0.103234571909153,-0.212823675853804
critical,-0.342204047286708,0.052285302644007,-0.304270998651862,-0.185100337593497,-0.0050209937126947,0.213154924561666,0.145399834614761,0.0519892735382396,-0.327060894508129,-0.302926586167727,-0.0251898772240087,-0.0853793809213736,0.247580767198188,0.061067957384516,-0.0309858141900713,-0.243864304159798,-0.130685333846341,-0.116507408779238,0.177561806619501,0.0434023342470236,0.0866504702382962,0.10108448531541,-0.154597020979455,0.0889339510163567,0.0754168598696827,0.507965112194061,-0.0694001817794606,0.0871911902483559,0.0536626696083298,-0.118620950575117,-0.282988048937503,0.275602899182807,0.115433841422956,0.0131636337014315,-0.202668860283237,-0.104029748521229,-0.119365447585544,0.162229715621318,0.186201858814231,0.233905229700901,-0.0266382291927237,0.0533992648132189
critical,0.259523474731635,0.112459870315125,0.295961272151342,0.422522001714617,0.174299986382922,0.0977555616128768,-0.218867908273085,-0.23749559306036,0.192941082442334,0.165302932878521,-0.0183954781213806,0.208387671081642,-0.428258759124026,0.0283816701137307,0.152009713996708,-0.26067201438505,0.0462611042424738,0.11419869409372,-0.0002993923012427,-0.0494774746553697,-0.0829742575375891,0.317436165646161,-0.357820089299572,0.430311644094515,0.198729365568918,0.131333588158692,0.105888011112798,0.0017895260849499,0.164543842548217,0.111135718239245,0.0847162843388017,-0.0647930502882852,0.47937187856485,0.0904977794416087,-0.152064122486581,0.155041530188837,0.132081309749784,-0.140023333446351,-0.189597959273232,0.0881847080078745,0.137349404992843,0.0486797359833569
critical,0.270517538728941,0.228129619646317,0.1402939690738,0.394313606091045,0.0838519102332208,-0.0291160361170905,-0.0505097377107151,-0.134125841914009,0.074523272104039,-0.279776916366216,-0.10376358469626,0.0558097728154244,-0.0778706674798689,0.124757296524448,0.0266821054520813,-0.169974836676911,0.0423528338717447,0.252286633240902,0.0125852577940167,0.0938650500608631,-0.0256220319864978,0.381762464561017,-0.296242847276441,0.391641467135451,0.504158906056009,0.053952363997709,0.0970597771726307,0.0771958909339279,0.196922152778436,0.0879962913737435,0.415961353280443,-0.091113832785644,0.0087185668200657,0.0479171356638732,-0.102333112202759,0.0695961612443283,0.104060072363653,-0.0120711157664008,-0.155287744610443,0.0430732422070326,-0.0572948967719446,0.0980155964176814
critical,0.0137033734265673,-0.0959928435186565,-0.0877734729765933,-0.014055459121644,-0.0363777260605344,0.0487151919816921,-0.145150780804562,-0.28894342791099,-0.0930078177122567,0.374120157741914,-0.128549076073468,0.305510485203961,-0.301717307445169,-0.0185838294986458,-0.26451210896392,-0.241694375316978,-0.207450985415091,0.0126730381695005,-0.178127136205318,-0.0181983771487355,-0.0107300023392174,0.306737478257344,-0.237125032778789,0.122534905129105,-0.268850875639235,0.139241008101953,-0.0389342760737877,-0.120300856495437,-0.161550166233039,-0.01440816825895,0.104998405635025,-0.274104718265015,0.304641621643528,0.0253792526344436,-0.279583851906234,0.0859703736955471,-0.0853314834391227,0.145563772873759,-0.0286457317869631,-0.0181562725110426,0.0942189270178469,-0.166978825936576
critical,0.451700273298401,-0.209455088143764,0.0786962680880153,0.415652550025596,0.410933469964457,0.107551167668793,0.151387509479514,-0.310465502190761,-0.156543761323088,0.233754047924953,-0.543214638702451,0.652070116981755,0.137888232120111,-0.219894348128937,-0.531894884599802,-0.176920800404702,-0.272596840610982,-0.0809497212177617,0.0439757850936799,-0.0187359577981941,0.529166499211205,0.274506652094342,-0.246826711527837,0.424012994924374,0.47915625491901,0.20361331363472,-0.188396182479234,-0.209754365182579,0.463102921366372,-0.269476342882924,0.301002900402302,-0.0027677460403817,0.226714756764356,-0.15041731764242,-0.18558840770178,-0.235120008300263,-0.160388279183027,0.0572573036297174,-0.256587158831682,0.146015623963157,-0.266170156252062,0.162521808484875
critical,-0.0494268666385819,-0.0193520508007383,-0.0147398233812298,0.104709162670913,0.188107128256376,-0.078550610540456,0.0366235082964903,7.62581181966401e-05,0.016418550335194,0.189481886708037,-0.0311648011043878,0.152799389452432,-0.0921431205857743,-0.0751403197849771,0.0030277081001213,-0.0004716840003943,-0.0815959762997274,0.0097833872006342,0.16302530225494,0.0825074478198787,0.0496581688053835,0.203807662466618,-0.192164421524165,0.207009667401668,0.10886529548856,0.140007319871849,-0.0151276127694884,0.11146424749049,0.0719318106855199,-0.0352719622222407,-0.0976952210534232,-0.0070240761903408,0.433843169871728,0.0520180278164708,-0.110003873731859,-0.0213189132822282,0.0099082951908679,0.15459691818639,0.055450751701394,0.0189771401414526,-0.0205355759889361,-0.0035960231588943
critical,0.364887399658256,0.553999272942939,0.508448471975285,0.339352158747667,-0.0610623683282013,0.355148571682046,-0.4851180195503,0.118581769628526,0.531554256883951,0.0785011314940843,0.200118864932459,0.205921727592035,-0.387479261546722,0.527181261770739,0.236186869339373,-0.238092484332269,0.373040034679595,0.62914243023499,0.12298388480586,-0.162973579258552,-0.225108257169206,0.458061612458976,-0.0703367684806557,0.301334149881528,0.018853383172591,0.0411356766770864,0.509108494196031,-0.188072238702267,0.0219220061693261,0.513441737495097,0.363970629189184,-0.251015770271694,0.417131476147568,0.525588649269088,0.0023723390375622,0.588691056708613,0.538716979422394,0.0738983610200653,0.208056671140626,-0.016130948157529,0.503567207442028,0.228161255285316
critical,0.594723905362731,-0.340693790863632,0.649741649278508,0.476017783442426,0.203682373239509,-0.211588760847144,-0.572639703508962,-0.554615992293659,-0.271920922772981,0.299728654890738,-0.207086775971021,0.522228094748226,-0.534398138709157,-0.314982488118593,-0.174090489699994,-0.598760286110634,-0.206044541047971,-0.085167909218972,0.0417185813070358,-0.118047916876919,-0.331730062303598,0.143681506630616,-0.544107454726718,0.383266437833132,0.15061818510107,-0.145514291802697,-0.301711776294623,-0.186735498790431,0.508024773665089,-0.352862943620768,0.521650085764089,-0.230171263908464,0.12548792749232,-0.27892872907939,-0.296753723163595,-0.325442998108459,-0.2516944006223,-0.0985260602273712,-0.495102191230091,-0.2162301170893,-0.284983730975329,-0.321034338737968
