group,CD45RA,CD7,CD194,CD45RO,CD62L,CD197,CD223,KLRG1,CD27,CD95,CD57,CD39,CX3CR1,CD184,CD2,CD18,CD28,CD127,CD112,CD47,CD269,CD107a,CD272,CD226,CD26,CD1a,CD305,CD337,CD99,CD88,CD224
critical,0.221825917864821,-0.370371689344168,-0.0770174739694044,-0.183094313155331,-0.0745321423073477,-0.380867369472451,0.012723645088529,0.610879194590389,-0.53738200559029,-0.0530459834865651,0.626955578686329,-0.191060003679031,0.0776854180012408,-0.39671755186077,0.244874247471231,0.0772014883465943,-0.434470480422777,-0.560611043087138,0.126605064943665,-0.463520478460526,0.020268698525128,0.0567818471124611,0.0770572057140787,0.313673861093013,-0.613110972004322,0.0989817947991085,0.0881565352829946,0.0548275295659016,0.458659932136632,-0.0841605757257317,-0.162046489841056
critical,-0.34823070534541,-0.422030214536121,-0.0051923556252298,0.234447332138527,-0.554004017654814,-0.492279317768023,-0.0951554920437039,0.20241854629351,-0.420307160452589,0.46692005963058,0.162277979659057,0.0187808682555961,-0.182771986420769,-0.381053320038684,0.554068524732099,0.444622714079885,-0.109896322193788,-0.401414924414022,-0.207820388339407,-0.421991458145941,-0.255562667605227,-0.0287536318454103,-0.172549670556423,0.483448043027467,-0.21902235297506,-0.0838405117727558,-0.107538016341413,-0.167103940498105,0.146959041677652,-0.101194944039568,0.277075606254232
critical,-0.0603196964918169,-0.0167166930173994,-0.449603435068057,-0.132405522599346,0.0605612589508275,-0.253709761370006,-0.35674179177817,-0.0540230633559602,-0.0920236736783297,-0.222837781665514,-0.373743419872634,-0.365293890087763,-0.235838470683318,-0.145720368564283,-0.160718016164981,-0.154350444614079,-0.139097498271049,-0.0886920161143493,-0.239416919512652,-0.0281988365799176,-0.316583719037367,-0.163756505702697,-0.098167177383885,-0.111044288501316,0.0278839336103547,-0.288963718406737,-0.035728243148911,-0.23597555988563,-0.0438031384691472,-0.149598788987646,-0.184427426437624
critical,0.110597555001433,0.355170716941824,-0.121615690322667,-0.0736636920774886,-0.0504126493158118,0.168125782559765,0.176106910810457,0.190750906769609,-0.129151168637971,-0.0935057361563439,0.151211684737643,-0.147863707594378,0.163415944555971,0.0259967916716615,0.273521284152971,0.202266502987056,0.0595700762297356,0.405516667421409,0.112049571830889,0.146975553799276,0.114673392808677,0.191105169705493,0.0524895482647013,0.312366818514313,0.296957044120415,0.0800345714296385,0.237389578504179,0.115131073201133,-0.0054668324979997,0.169413582054966,0.122900533968386
critical,0.0280843405162605,-0.394868820968672,0.0923311566270009,0.124984570930559,0.028728501784109,-0.0320473053723985,0.124241228098878,0.239566541404452,-0.308918762473569,0.340019072826715,0.202831678458961,0.146971153591017,0.0524977264838058,0.0467675363679533,0.306908285974115,0.253863264427588,0.0330812875598351,-0.302903373014469,0.0987012150072825,-0.193951638226342,0.0627223372528133,0.0392464209179199,0.104289364117879,0.134642070512186,-0.0898676492048768,-0.143363067239986,0.187607948356051,0.03281625963488,0.251927080388481,0.268888953687314,-0.0232798749549076
critical,-0.0632402411179209,0.178153385253259,0.149042001269045,0.303195241792237,0.0651049772927223,-0.307189495526268,0.0684635927726713,-0.0007342123117325,0.0219674061265001,0.414487013278075,0.113877003719257,0.358814508743257,0.0884219833695246,-0.350296905221768,0.252962551598968,0.600634787544915,0.129808361632486,-0.378530099974295,0.111889329341887,-0.475307189504532,-0.0599770267877301,0.0872710443964114,0.0314742154861424,0.209643330523416,-0.263643353552354,-0.0263012597483447,0.140227703210738,0.0369918414298033,0.261734691452483,0.187242100039847,0.328502728226607
critical,-0.0051993695963822,-0.349952288975755,-0.314689638602134,-0.170083254251008,-0.168275704338119,-0.0459043623887501,0.202222498624039,0.651951278196621,-0.643397873378017,-0.148765342496593,0.593886871574812,-0.0189187974179645,0.250502626100179,0.0607650209533962,0.103627965891102,0.109797684825865,-0.546315140045724,-0.294033170316963,0.191265014692,-0.377292729841154,0.215500830888696,0.161401599303238,0.208350452967425,0.304114934155197,-0.235339097916831,0.161364759091806,0.380497682694199,0.180625887867868,0.093109674349788,0.241400574926845,-0.153675431290183
critical,-0.394840635376184,-0.173764722071399,0.242665178661239,0.475887643543974,-0.157983429668834,-0.33856537325256,0.0356441625050303,-0.0319951792098054,-0.0430411101186772,0.585664864248265,-0.0346062110280385,0.24397898514319,0.0749050787723363,-0.206240543360889,0.267226002110554,0.294499378813446,0.368802279972864,-0.082773557262663,-0.0114171891102279,-0.142841577142866,-0.0341369805200148,0.0686261553166634,-0.0238139324553963,0.181335780811178,-0.122131598757277,-0.0419112297782808,-0.255487013888818,-0.0180345523873357,0.28991472494702,0.0163954830053436,0.164433326906782
critical,-0.753423878482034,-0.502673551214605,0.518314010846527,0.5977707006974,-0.150005938580085,-0.659823596207444,-0.68971248158637,-0.463501878743328,-0.289859799000797,0.803177637000457,-0.268081582116627,0.615955734526984,-0.621307605399549,-0.674505285718147,0.115275155285724,0.183598618915999,0.153353517660581,-0.491992102270752,-0.61155210179805,-0.593774139495006,-0.621774270575443,-0.628625846774636,-0.655560593761595,-0.385340741592597,-0.454502470171028,-0.688448964933264,-0.624622091662048,-0.649015382578025,-0.450151332377444,-0.663698092160101,0.107607546740498
critical,0.0582981340808561,0.0583696804589125,0.0416171643696116,0.0371071874327362,0.406457393281295,0.448040170889113,0.522786163517078,0.309987487496169,-0.0530987750737253,0.0492403424311058,0.399419249114077,0.135809038868413,0.506860782101527,0.435782046785163,-0.0559743196828775,0.0209229677829721,0.157061713491136,0.23219773791691,0.411611103735196,-0.0835716179543955,0.501903880615375,0.438085544415664,0.347382280505601,0.355618346518668,0.159568381660167,0.404728538519852,0.252981169472416,0.496048417247354,0.0730621227063232,0.422641721500766,0.0197876508770736
