group,CD3,HLA-ABC,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD279,CD195,CD62L,CD197,KLRG1,CD27,CD95,CD278,CD2,CD18,CD28,CD71,IgG2aKiso,CD52,CD49f,CD58,CD11a,TCR-A-B,CD226,CD29,CD305,CD99,CD150,CD82,CD224
critical,-0.223397149270767,-0.30808137222272,0.0329022403185236,-0.378933514654928,-0.269849232077863,-0.307021677485209,-0.566118032332692,-0.207320779197864,-0.296866988247901,0.0116905820412704,0.253194346571338,-0.240090384172062,0.488167682212188,-0.393648419914115,-0.27416045491504,-0.325981863348488,0.116191500257052,0.212054070937109,-0.468297393981203,-0.37605250237982,-0.195409073930579,-0.336692013008257,0.0820438760472213,-0.243516129576009,0.179876350333827,-0.139824245207214,0.104640155654811,0.0398619324132286,-0.203118018281563,0.212786010106822,-0.27487693494668,-0.311475761407636,-0.175828112630346
critical,-0.549640508634026,0.273791310663671,-0.233753003969929,-0.436804164644025,-0.0459552480406163,0.0285905241317078,-0.198990104216569,0.119608464158337,0.0952491230783751,0.249705840506875,-0.598030970564306,-0.519461094007564,0.391678187054412,-0.541474440278009,0.584282336527418,-0.040821355122414,0.530018805795481,0.564149319789679,-0.0781483351468162,-0.0447701204603749,-0.346491519990233,-0.193601074838668,0.375009486971803,0.133371887434625,0.603260595715486,-0.502502079914553,0.405628717634303,0.45027928069892,-0.163620291870903,0.102929861319589,0.087041852180617,-0.06040430062959,0.433700530202891
critical,-0.609220702938529,0.494212758042554,-0.543036919557345,-0.390924210057366,0.245527945800469,0.212751487511731,0.107576457333577,0.697793680484463,0.515242629890824,0.164210492805235,-0.239062781134713,-0.248051246838467,0.165002678118233,-0.196586971722622,0.732574340864306,0.319092400895736,0.51233596904322,0.436983542211634,0.4297873823725,0.248212199581777,-0.0025195300139514,0.193511986242392,0.489634805794842,0.336385862600391,0.526372792600884,-0.531927242495854,0.485705041084821,0.528387583526559,-0.202286450645776,0.642526941275882,0.439831214565574,0.503628639908643,0.386626166709966
critical,0.274533168322592,0.0866548796518569,-0.155005892112636,-0.0088106191129176,0.263001652654336,-0.0913356846883557,0.0696715794896167,0.139943074233004,-0.161927061826973,0.0092871969152182,0.275558102033413,0.0057779988936701,-0.0333284464969533,-0.0322968825788328,0.0233431385872629,0.170426900305486,-0.195580222200779,-0.124176466377517,-0.0278111119149063,0.16011021297351,-0.107165554114363,-0.0326134095918418,-0.131980773947159,-0.0934956733168844,-0.0309684982090112,0.255150826226027,-0.124021494498606,-0.14437650283782,-0.0412498634496822,-0.108744510663856,-0.0934695999495935,-0.0954300519445103,-0.0492885905090455
critical,0.004827008886491,0.208594236601446,0.088161666878364,-0.139188098937538,0.160736336731429,0.166912122227691,-0.113576532881705,0.096796851132788,0.411420865473642,0.136616843094978,0.140438143251359,0.108809205614473,0.212078652407783,0.0212032516339043,0.217836956321732,0.447456436189617,0.252190514266165,0.267579835805947,0.0394165457180121,0.224371964774227,0.211829109429987,-0.103295619696335,-0.271328124023821,0.192535963166547,0.230130181651325,-0.0231553980594686,0.0707432730119033,0.05685639922046,0.0290653000791429,0.277354741033219,0.32555909551654,0.216005153512522,0.0020180432934576
critical,-0.170917156002968,-0.230709002086396,-0.0492250267957852,0.140563408944872,-0.0001674629227742,0.100573713226183,-0.0504518395934708,0.129747060421868,0.188873389160072,-0.144910510959729,-0.370358341056665,-0.0874663677751745,-0.0459103843119528,0.0374020504310752,0.0788727438843821,0.235042802328557,-0.0088160822418552,0.263134398908852,-0.0058583346104922,0.27125458439561,-0.0766973973740888,-0.106295001575376,-0.20673045194798,-0.0267689638711572,0.144117389429447,-0.135542915815981,-0.136574197427311,-0.095666464604029,0.159780418727266,-0.20228837031458,0.136908969799046,-0.0270185772883879,0.0436922640380803
critical,0.101170464910443,-0.206126148501013,0.0148186685841954,0.0123630898015387,0.0767786555639488,0.063662718316913,-0.046399349092006,-0.0407121921005354,-0.219623137441516,0.138806922673481,-0.0865632407960056,-0.241407117984159,0.294548915034089,-0.087753546307539,0.0718686003291649,-0.200531626447643,0.325718214461552,0.303772143706504,-0.0946958086595161,-0.256359330031087,-0.232273446050785,-0.0813050793716896,0.29192332361237,-0.119156981922491,0.30557776986814,0.0784679444822307,0.0641054843994458,0.150779256366486,-0.0170747640895103,0.441020572225288,-0.181943623646996,-0.0855323226106278,0.113174070779519
critical,-0.612307437123224,0.35269231636119,-0.470182371340889,-0.211727922319953,0.421868128762636,0.270880406091253,0.0874975441120438,0.657623093149114,0.563605581787031,0.299776472335258,-0.284180731964385,-0.175386502462502,0.193419966584775,-0.149639956742832,0.73776421071198,0.405970681649397,0.381891832829428,0.444525576580798,0.42761432571206,0.313374320627392,0.167127247463133,0.276061613801807,0.383386785439562,0.559085514651657,0.4161223209738,-0.652964325795425,0.368895510228427,0.444217646854218,-0.203026420329937,0.330660823039408,0.472324763329523,0.368258201410909,0.32932664069077
critical,-0.12099647192829,-0.0604153793006109,-0.383707848720155,-0.500535525713219,0.224852441961639,0.0981740601470887,0.0051540292211704,0.482272057079216,0.0892920725302801,0.508029732587008,-0.125815257575866,-0.37631306179385,-0.139228605317778,-0.299252302742004,0.413801292165869,0.253751780760699,0.0821869162685253,0.304845239330006,0.0434086523308373,0.275277403546119,-0.546665626359325,-0.0105531515871736,0.22594985517731,-0.0407993890759783,0.47107165284554,-0.201731521750017,0.025855426798149,0.319398804033418,-0.234114625161326,-0.0873020765822922,-0.0076045842107367,-0.125963727524234,0.18896645349242
critical,-0.405132177130913,0.0968014034326201,-0.54139124401463,-0.410483499478547,0.474939436485463,-0.124373823007404,0.170598941963524,0.611670007798443,0.107956250231951,0.0916486673912073,-0.339367366614686,-0.404371211724215,-0.0470331127121571,-0.309010159341036,0.571918430304278,0.218379239089209,0.0802523960200782,0.245211941919424,0.272084044995624,0.0923899763066635,-0.045444828881679,0.119483484278623,0.365089440818986,0.202130158058344,0.287158667112661,-0.446304471075438,0.156361036052265,0.206871106611279,-0.320709220257093,0.236628891850216,0.109641220466661,0.139872859406238,0.392738686875758
