group,CD275,CD3,HLA-ABC,CD45RA,CD7,CD194,CD45RO,CD279,CD195,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD357,CD2,CD18,CD28,CD38,CD127,CD71,CD252,CD47,CD154,CD49f,CD58,CD96,CD11a,TCR-A-B,CD226,CD98,CD45,CD26,CD49d,CD99,CD150,CD360,CD224
critical,-0.278177543631063,-0.10697369713491,-0.0387386563083228,0.0297934365625174,-0.252005115737937,-0.224572991194479,-0.0831150078187683,-0.201498336073856,-0.15998057466613,-0.198297252745621,0.0057735223449849,0.378636556287016,-0.233570398763515,-0.299798319422659,0.230499281060441,-0.475385811746611,0.119543781208922,-0.177007981228922,-0.06060633220383,0.124373783759565,-0.428944301475114,-0.379068813294025,0.173398299373464,-0.336912488641857,0.0351684702931404,0.104569585705148,-0.0026349772862672,-0.0347955511230755,-0.160441203669715,0.051572382046132,0.187863801855782,0.0192435661687917,0.102957951317628,-0.131269571439854,-0.0431533028413561,-0.0085704158307068,-0.150804312428298,-0.171842251115612,-0.194123573134675,-0.054513525674258,-0.0697722208135963
critical,-0.296609970739975,0.431527993664354,-0.52220150130845,-0.0391033400558005,-0.0105362923677027,0.0480002819600504,-0.301228905293453,-0.404843108161991,-0.418890437007232,0.125722132557403,0.110989843246189,-0.307060420141321,0.280552872116722,-0.314208918149372,-0.233000453138292,-0.311843051325688,-0.361331081206058,-0.40673469213651,-0.380661957543667,-0.294363391507561,-0.283946420581083,-0.117625491748643,-0.0588800663220842,-0.114072313115696,-0.318943414758636,0.0119902005388798,-0.209839268946091,-0.15675252043095,-0.322661098651719,-0.419829609243956,-0.448637001696274,0.421301374238604,-0.327802166677036,-0.0341847296048386,-0.456119608310807,-0.0786048736344697,-0.376519567113835,-0.219892985113387,-0.293928129710076,-0.211501792940599,-0.235653063365567
critical,0.023084037820435,-0.0664090016445152,-0.0143194072242346,0.097116001682884,0.328569785284781,0.316552615989519,0.17469498839438,0.0260165196184919,0.123085330700219,0.135546551949351,0.207524816970476,-0.150847886263621,0.21508981598878,0.0192423571746186,0.156064138536794,0.175403103191228,-0.0534427339449528,0.269287382789141,0.181972858988596,0.189743085355774,0.234263829375691,-0.0086023004774016,0.302673755268686,0.22432449188391,0.108729185718049,0.0437637544439181,0.270021233924816,0.03372802619842,0.0848960509471103,0.225076658315942,0.130178688780664,-0.0816127025606933,0.216461569079325,0.181193766822503,0.156985238053171,0.154183037310131,0.0140256704945685,0.0387670130687955,0.0664012598427265,0.0697957626201501,0.166923021415887
critical,-0.271551613072755,0.261351345367134,-0.10878634053995,-0.247413631945414,0.333290113281602,-0.0731106225423055,0.0200242585199658,-0.352827473976763,-0.431918690963388,0.0458535023412813,-0.101843424753609,-0.322048659402402,0.292239902812023,-0.151774427860942,-0.217242276727698,-0.0854694654417212,-0.198306624718965,-0.0865733458787099,-0.065874011222325,-0.0013771636900305,0.0097155040237925,-0.334195600541954,0.241184283828331,-0.22260376693332,-0.289886821139949,0.132232535366914,-0.231245137639354,0.0082494174907553,-0.259280385732565,-0.18963952008387,0.0378312866677971,0.151840781897242,-0.252860672121721,-0.0972246949280846,0.0216879412934134,0.128062573913138,-0.24828990378688,0.0134926312850773,-0.291445845286769,-0.120862971360601,-0.073834346016644
critical,0.0284845072881663,-0.143793604546071,0.0527807664532985,0.167637455246544,-0.248445845087281,0.197340084713726,-0.120200065184154,0.197991235498865,0.126582645009313,0.154201575580441,-0.248226058279192,0.431709016335271,-0.324175493110996,0.0852431391140185,0.107571283467469,0.0062272142339909,0.106113380495409,0.101203185766648,0.23963080165035,0.0960928192766388,-0.272697100155398,-0.24534360401948,-0.213426997170949,-0.159327190845778,-0.0422333387248452,-0.158826270193517,-0.0042779683051398,0.170173825919565,0.0606762459545735,0.0562324943089611,0.186729334059898,-0.211793001845592,0.0845428934153082,-0.12676915236362,0.0586862730677728,-0.193732684984156,0.127563018298347,0.310384310267094,0.119715521818715,0.0139793730514197,0.0016348705162188
critical,-0.170952942746696,-0.142839799761282,-0.182928299736739,-0.0457278300101863,-0.167016594242822,-0.335965878437224,-0.232817237459414,-0.399258313058678,-0.0799762864008088,0.117532544257403,0.0336720847740448,0.0034056836146631,0.0672724187616361,-0.203082344123923,-0.0661610593235873,-0.426334993451162,-0.022388449618477,-0.0777004158758177,-0.119224081226768,-0.101062832321133,-0.0862893045259725,-0.476466262148212,0.183873335115289,-0.315108842018574,-0.0705088110183903,0.170661035205689,-0.153594728889382,0.175240074704583,-0.0750306134434081,-0.0310300213089776,-0.0629663934093011,-0.0394426801500258,-0.2038661398146,-0.415616927574279,-0.206117655560052,0.210708546298408,-0.340037747976206,0.033338913247439,-0.0300559831980136,0.164922873375511,-0.133949659818237
critical,-0.10891588906992,-0.0160695220991462,-0.352897956589091,-0.145678164726619,0.252153753063278,0.205125753463282,0.172622246207933,-0.134950382376912,-0.439192221732527,0.19219473395888,0.02106510463038,-0.653876658097072,0.546781476665604,0.125246486526503,-0.479048421876169,-0.237432530884052,-0.194426475302126,-0.112896560049563,-0.311233555361192,-0.125941745261249,0.45171942966886,-0.0944045382164357,0.273822439624747,-0.112806667349783,-0.0563786726437758,0.10043411992918,-0.0899922062182732,0.200796077480888,-0.104058801142074,-0.105399028564842,-0.407035208973337,-0.10962596641449,-0.256999116867899,-0.177617378887412,-0.0399493598571999,0.266774407094941,-0.263929154451158,0.0224527061307385,-0.090738214614839,-0.0843632072082907,0.172202992068605
critical,-0.0153248578927256,-0.140800252834668,-0.0612938734107168,-0.382223972793171,-0.363420225663741,-0.133087309926345,0.113365934872291,-0.0150502416412744,-0.0435487343568857,-0.0963032505342258,-0.346931999691817,-0.121575867799509,-0.213754964865236,0.108069302707615,-0.366069391421681,-0.0665235523533407,-0.122499166565846,-0.153926595981909,-0.106793867373098,-0.0482160572163779,0.0223165401189886,-0.16148533430247,-0.255063665368822,-0.123120150272284,-0.178124305917862,-0.28813316986431,-0.307875475924198,-0.0448537981876437,-0.007307374742669,-0.138179904876015,-0.0233761950779006,-0.0683212091709213,-0.0618027515333636,-0.0910963891273012,-0.191513947911446,-0.183942015740349,-0.0104632108379206,-0.0203347340581674,0.0160880023678983,-0.308443821730926,-0.0117758017770772
critical,-0.288406645485146,-0.274258669704125,-0.193257857014749,-0.0136360947474715,0.202756085048046,-0.0061831448873639,-0.286256391883262,-0.347207421472324,-0.0376978991643449,-0.378038681575741,-0.0525722757409888,-0.128308714704619,0.24242171048508,-0.129238798985902,0.0007114062329499,-0.247938860116812,0.0422017884994443,0.0691865389548453,-0.110887109251185,0.0027420572954986,-0.169127700064956,0.0940563317841064,0.159805488728889,-0.35073173724618,-0.333760268741675,0.231722522183591,-0.0503115058633565,0.154347697503073,-0.0469667385874633,0.0488759858220702,-0.0338601314151271,-0.141247643976643,0.113621554461591,-0.18903248063039,-0.240939629137438,0.137501530391078,-0.0348733838521657,0.153015867922768,-0.139258948359117,-0.069527216510169,-0.156422890791651
critical,-0.258427735620072,0.0611781778369659,-0.0284935577211691,-0.140721690417019,-0.0936745091424585,0.127008346561707,0.196813676225333,-0.400868360531588,-0.283375154260587,-0.261620572201981,-0.411782519113388,-0.245087645994878,0.0317566877084379,0.144555839995505,-0.254953087611977,-0.289216845757234,-0.229700376409891,-0.378725680448971,0.186472239787291,0.139333719450056,0.0234464477320321,-0.504554233516896,-0.117644981951688,-0.377468280714513,-0.267020642809161,0.154754076118143,-0.382059977872723,0.229931066386454,-0.227766069016553,-0.296863859198558,0.169799435683783,-0.0901414036783602,-0.166504060350213,-0.268727042729081,0.238205417107256,-0.100589216802461,-0.394426349933438,0.121990840424212,-0.311568413789606,-0.406012897649873,0.178894073987084
