group,CD45RA,CD7,CD4,CD45RO,CD62L,KLRG1,CD27,CD95,CD278,CD28,CD47,CD52,CD146,CD11a,CD45RA,CD7,CD45RO,CD279,CD27,CD95,CD314,CD278,CD2,CD127,CD71,integrin,CD26,CD1a,CD99,CD3,CD45RA,CD7,CD45RO,CD62L,CD95,CD278,CD2,CD28,CD127,CD11a,CD54,CD62P,TCR-A-B,CD26,CD258
critical,-0.180680503847652,0.447639737951989,0.669866278719235,0.503929867812395,0.0760648917177576,-0.512272987917728,0.550882775055343,0.537214985012454,0.625195078711985,0.615847253252077,0.144544042779528,0.318407224272412,0.365487277660257,-0.0576489464702688,-0.0277590635663775,-0.0800191191505171,0.285759577104388,0.139082589405656,-0.0285961180007823,0.31487630775555,0.134999546929207,0.184869323032615,0.153735713607739,-0.289105811173425,-0.084589216921574,-0.0272809739354876,-0.250208528835358,0.0046289640642478,0.126838463538696,0.0736657371642497,0.410388516221327,0.316355477342397,-0.385915010874557,-0.144333902813603,-0.295112869777158,-0.289564871208275,-0.318086344411061,-0.0464481069444779,0.336181634778982,-0.0815848525211603,-0.1495006254165,-0.105267487184361,0.0839527007583551,0.0641811284276905,0.0771058493582071
critical,0.216932498491381,0.608653479555546,0.0041617745513934,-0.0231108614813824,0.553238080184207,-0.234118559511699,0.6386011687136,-0.437590329183328,0.149714452801953,0.139381759162049,0.282712883953805,0.0220909441895341,-0.0699895463881719,-0.414256109931055,0.405057713759836,0.534494469102018,-0.279324896178359,-0.391542782863045,0.338707074709495,-0.378786351262723,0.0654459000239853,-0.138399287947795,-0.225769627108726,0.189091150644327,-0.101984890916819,0.069261633459787,0.144624582196509,0.166126935214853,-0.144661113012977,-0.129804533888052,-0.0499701958288833,-0.180266778409123,0.0883748358523532,-0.335863580861007,0.369833521495749,0.275019962122987,0.171303662077087,-0.0347767681427558,-0.406379407178292,0.270641924131213,-0.015521322440136,-0.0206845606858352,-0.19652348416509,-0.478380846733671,-0.0412425207057197
critical,0.0184451731341135,-0.216901225527631,-0.0299860042632711,-0.0223540655371208,-0.142630622651472,0.138625384521341,-0.416047917685985,0.035575833348755,-0.258789992754058,-0.071338108033205,0.218182264195641,0.004507297323225,0.196655944820348,0.0837551705869062,-0.410629269917953,-0.190744054217646,0.287350993691267,-0.0495821601073084,-0.0964210829914371,0.289549577362288,-0.0418551211419393,0.120366267887935,-0.0037549712036368,-0.0405571719307428,4.61916999682509e-05,-0.236924300245614,-0.234100792901306,-0.077357887710489,-0.0066149714876526,-0.613358274093014,-0.661274984570709,-0.371360492872453,0.610308414214407,-0.347403789563322,0.597759735699099,0.0358960622174569,0.500714584665744,0.306540366464036,0.162738386809264,0.553087407200842,0.364655114684769,0.0904159635607375,-0.545717827269128,0.166894541052955,0.0029270593723381
critical,-0.15381474159442,-0.348110325828709,0.125418858126258,0.296273835219363,-0.083744736892221,-0.0950730483815512,-0.0686574580699079,0.272407427013404,0.317322416845533,0.174031374060185,-0.0860979947486579,0.143646494505329,-0.258545500801691,0.0965969431397074,0.103048831245973,0.31047326430997,-0.227613731292908,-0.182951045274216,0.0286166400823877,-0.364559331574957,0.0500511454068017,-0.347819618753235,0.120714535578264,0.385064296521469,-0.303578042668037,0.134611487456994,0.28393205229058,0.0779513236607965,-0.17700012116586,0.0429114392047999,0.189440270171124,0.125402899940592,-0.200863355924951,0.119757704179565,-0.106306599121728,0.0405572263382609,-0.276954389254354,-0.0387255036307001,-0.0498796961830581,-0.186163605231397,-0.342336002046516,0.0937930983573144,-0.0433336897119558,-0.262788457118534,0.0980281103153962
critical,-0.308987354649033,-0.0709735448954897,-0.113979007727167,0.0035330424995696,0.149556949809946,-0.595997097082801,0.465304541926384,0.0553190769961942,-0.0335639180327284,0.228094839090168,-0.0928416697362168,0.134276643357009,0.141994807898608,-0.631741441993133,0.0780451730841501,0.0135387012467627,-0.139525381989029,0.307746043220893,0.288599337192676,0.0329718044330964,-0.0213016436033687,0.420213438761022,-0.164008559114043,-0.495121344376472,0.278561686346653,0.0413192834299237,-0.707378875531935,0.063006643688246,-0.0102664073443437,0.109842218147991,0.189769414313179,0.39750822707924,-0.0092965841193495,0.0265553282584644,-0.261850441712672,-0.0924455935256773,0.0454704171989506,0.0613600407094394,0.314576425757971,-0.0043469034311917,-0.227802878291707,-0.150632776033021,0.0146096489413885,0.257342463023913,0.0082385313340671
critical,0.108386673173826,0.104102101875865,0.101146105429992,0.123925528590558,-0.163405564117106,0.133131268573197,0.420465877263924,-0.107406429702314,0.0742333165568584,-0.0930197821837411,-0.0994495122062054,-0.0764823758124588,0.0116841432482182,-0.0569548815753274,-0.108087165136772,-0.0738925642656063,0.29658987284597,0.423051374208875,-0.150209321891948,0.382413036812363,0.0534420563376764,0.304818243478607,0.134451859644518,-0.116018779652784,0.0508220050439567,-0.191685049717266,-0.0205431803155603,-0.131755515416158,-0.187596347250715,0.0583430168039041,-0.0682173599689621,0.371147007458667,-0.0261748753444062,-0.113136416561995,0.0536415679990812,0.413930470580042,-0.152031180478427,-0.0142097650025925,-0.258326574301687,0.073126819431186,-0.0186903664022729,-0.118553016050317,0.155753214735829,-0.531013021544451,0.0534470593632299
critical,-0.160802752848956,-0.159478222515098,-0.0919175739638626,0.273046548797621,-0.113984046160743,-0.23439478900116,0.0055245628467233,0.366692231632755,0.242438459386162,0.118195474890032,-0.194007678807351,0.0987075972277953,0.0159514290740618,-0.0068695366858694,-0.0299103560861613,0.0550733203797633,0.103468860782543,-0.356506103300454,0.22420748539328,0.221235418350091,-0.410350009833842,-0.0739796704416126,0.148314470893896,-0.357663741125289,-0.252673846048856,-0.367702190838689,-0.232004972197924,-0.356678249068107,0.17065280659789,-0.0232066821135789,0.0744632812734746,-0.22225964529725,-0.143542151429681,-0.0511624867518684,0.0040675572854579,0.0815548897651157,0.297502507824188,-0.477792193723404,-0.540220964841699,0.443003547417117,0.178814898884429,0.109752686093309,0.0181847115896639,-0.443938341562639,-0.106853799794645
critical,-0.536092667424656,-0.446116433573581,-0.058983599376483,0.509714080794059,-0.330945940305773,-0.0919182277520839,-0.238073373112964,0.595639541621393,0.11678681072461,0.206672541695175,-0.267900658871579,0.102879458464199,0.0731923091752714,0.184959853806399,-0.500210520799033,-0.317644671515039,0.504672968097397,0.341875329977968,-0.0833008181256005,0.596741799547292,0.0886519986829389,0.26546681186818,0.179070689658053,-0.159033761054192,0.205782721845533,-0.0678491942881244,-0.211943545842982,0.0361569425844747,0.218888780213186,0.721688250960045,0.268538087634004,0.0980164381777669,-0.421092736905178,0.247668198886979,-0.525988399963752,-0.288006588412418,-0.230587312032778,-0.324439342110837,-0.0640391646681796,-0.240140133408657,-0.306069182103764,-0.155116343334491,0.636029098864998,0.0615566607711748,-0.0829587909143766
critical,0.178929278034213,0.13909043678457,0.0607066652117263,-0.266097491046413,0.127593984120294,0.076795317681673,0.404591015586428,0.0003557031164749,0.110920016368048,-0.0174346226574675,-0.0010672992321659,-0.358095705542295,0.713661344805776,-0.0329096715859305,-0.66544142367661,-0.481768412978837,0.592434521064116,0.144314013637916,-0.343123617685111,0.685084202330771,-0.624389374619493,0.460644303269657,0.258894716037793,-0.483568798855941,0.407501007238181,-0.641255025154577,-0.161466421796598,-0.610378661603747,-0.293339721994577,-0.0731910031174071,-0.296555417073272,-0.28400105410069,0.223052308671258,0.1866477053953,0.117737731553211,0.36811209710166,-0.114682176091867,0.134970072001347,-0.288883715705156,0.0168706619682388,-0.0544548770056125,0.0474409171784615,0.021821634333923,-0.129552779281327,-0.605383445808591
critical,-0.293031498285976,-0.244925342884534,0.0542482172773731,0.549785541177527,-0.218380030092257,0.0730714614350283,-0.180692457478837,0.590704014548481,0.459944548452031,0.307601732245423,-0.165084204847248,0.213392193345177,0.0769052128438256,0.296956342122526,-0.293834169998271,-0.22895542074775,0.450589501768679,0.0502276606269531,-0.163448650883544,0.462270532687135,-0.0494036006320449,0.233636543065176,0.0491654927242166,-0.415944546727968,0.0560686454203675,-0.115377613019795,-0.335347344115058,-0.0596607247755441,0.189615258314841,-0.461725987379292,-0.637162477317414,-0.457487894792919,0.593034861814858,-0.390708052676731,0.572135126265675,0.430136011849423,0.0080533394940293,0.260540939035368,-0.470775752385175,0.237851651483525,0.0739862146736012,-0.223458019234229,-0.499587609977862,-0.385387591009436,-0.0039718825465655
