group,CD45RA,CD7,CD194,CD45RO,CD279,CD62L,CD197,CD161,CD223,KLRG1,CD27,CD95,CD57,CD278,CD39,CD244,CD184,CD2,CD18,CD28,CD127,CD71,CD112,CD47,CD52,CD49f,CD272,CD11a,integrin,CD226,CD29,CD26,CD144,CD49d,CD337,CD99,CD82
critical,0.200892131666446,0.229793748119188,-0.178800378053956,-0.375373724123225,-0.283761620372214,-0.0520518176213352,0.449091893060518,0.0618384037254771,-0.131266046038067,-0.387350060432769,0.429393567415093,-0.393022914343013,-0.370856029801226,-0.170031138961935,-0.0325941105300518,-0.320374158037695,0.345883260716987,-0.403904206086891,-0.308620096312518,0.184135455461866,0.609369404549855,-0.117987159366306,-0.0983288707580939,0.437085188535401,0.119238665657932,-0.0551391914911606,0.0712586310348694,-0.35263805013982,0.0459869171783559,-0.443009833299973,-0.293453932822236,0.41217351689529,-0.114521058990519,-0.340756272391711,-0.0808703857063861,-0.465952130984711,-0.0186533009024036
critical,0.168631347664879,0.39574371985074,-0.149664574571917,-0.163965708615099,-0.382702403601843,0.756189832419381,0.458490056559615,0.0277040755939365,-0.0129934968998887,-0.463354072715256,0.504198894533297,-0.630065330396299,-0.25728036637935,-0.234191376863286,-0.215310546121518,-0.433936242238925,0.281159510833088,-0.580900437716374,-0.54376004211683,0.0911814910315363,0.51877038306285,-0.216990370523139,0.0749932456054224,0.402600434610188,-0.0753635776750576,-0.417488885312982,0.0913280600834318,-0.67205131330169,0.291661108029795,-0.562409007548962,-0.497276122993195,0.420912689165707,0.188764300734646,-0.301277824999886,0.0500653447740782,-0.105466254279655,-0.0339652189536582
critical,0.363661219381052,0.250190181435561,-0.160020045841711,-0.490897203630476,-0.403473788437877,0.220507283809367,0.20202603622115,-0.0343538462986473,0.0490458691918008,-0.0800498281342889,0.302654761897445,-0.506716134641148,-0.0466711797583372,-0.212176760881749,-0.0717449440048422,-0.234450730805109,0.0352723015488089,-0.279853608063246,-0.319967682151772,-0.187725185673788,-0.0486773565157977,-0.274537069354159,-0.125631554608988,0.0099019650323679,-0.094777899754453,-0.24881280611758,-0.187992462492708,-0.340669954469575,-0.0854549012684454,-0.393822759355375,-0.385657276473292,-0.128475656138962,-0.117037423912692,0.0037979354201483,0.0423484110125498,-0.468311553349167,-0.407685522668014
critical,-0.0262614562033703,0.305925315026655,-0.101468127256966,-0.32780656661817,-0.381335092694544,0.404402171820513,0.10648608595729,-0.235938162251388,0.0012112497929839,-0.157705586268415,0.162100357671264,-0.441407435734901,0.005836070526293,-0.314801905032754,-0.0960627008948868,-0.0622697272689214,-0.119931365229943,-0.310228761557909,-0.285343240490223,-0.244610520005266,0.0269347717105575,-0.247624859061054,-0.0213375638686595,0.122255982238227,-0.0485150609038006,0.074357024339287,-0.0964389195217602,-0.214958005555183,-0.233702015585849,-0.361138017793964,-0.220860950851432,-0.0306844677370549,-0.0675308828680737,-0.265776193579765,-0.0171564633554494,-0.423783528192537,-0.223272615620142
critical,0.116169367290123,0.212092083253702,0.161891974237886,0.0229520062140718,-0.303863027290934,0.001124936883863,0.177512426727815,-0.0798213900677798,-0.0286448367074768,-0.348077646773935,0.301994025901913,-0.204122115903008,0.144308132550344,-0.177445790005516,0.0405452624553292,-0.0815788909710003,0.125741695167994,-0.0235526543019283,-0.144787927996947,0.0177455349484418,0.237743728487829,0.116120831940913,-0.10602953836978,0.233487900960017,0.402029650811862,0.407528474917375,0.0843181481147099,-0.251233971642758,0.167875078324182,0.153643151783253,0.349719848241783,0.0287269965340838,0.171905024018558,0.0187414861007051,0.230267858191242,0.162687654027987,0.0851838110815109
critical,-0.0694858645964842,-0.225680941505242,-0.241684252915345,-0.385824003730735,-0.634220297530793,0.226801425632455,0.0818895939232723,-0.0559380006513053,-0.203425864394165,-0.140384932375856,0.149042441566516,-0.5934214047746,-0.313857636101549,-0.603293265034482,-0.462324661434753,-0.18850827192574,0.141222685274204,-0.458947098524554,-0.493714904714261,-0.172930990081148,0.323476462336643,-0.501598030944043,-0.204914936070333,0.165913600339057,-0.0947838931936529,-0.0075996072598017,-0.0832400845373935,-0.330712598161511,0.139045005407578,-0.332787320891361,-0.324259522810587,0.067056041407395,-0.0757578635464406,-0.315731088218547,-0.213807026305496,-0.138120871501477,-0.229019221964858
critical,0.0039992555450235,0.334688349264873,0.065739440308252,0.106060961913452,-0.117622756378455,0.15097342935746,0.212281519930018,0.0614227482082446,-0.0106300165037216,-0.525641000314514,0.531239856056508,-0.0052689379019443,-0.465304195648815,-0.238868585784918,-0.0666714584332397,-0.193033013455671,0.109191361259093,-0.169382516216703,-0.173234687823788,0.500197082075944,0.548904003003424,-0.112015322296697,-0.0269204659180178,0.409142048872853,0.300775192673883,0.164355410021468,-0.0346902761733029,-0.364146425718419,0.106080723819407,-0.165910692554942,-0.0752981481796156,0.407684146840155,0.0155977672518282,-0.176972386105197,-0.0209514013681513,-0.0414371564472013,0.164649793211585
critical,0.364049507249803,0.313357347057222,-0.338195130500608,-0.52429526018267,-0.394606717510682,0.0733330976603146,0.226204273225522,-0.138092534064781,-0.0304162749292862,0.0244041347709964,0.288363970224562,-0.539701809620118,-0.118948368108106,-0.245120792726826,-0.371298453873526,-0.176744801607669,0.045214670262168,-0.105140993101992,-0.224423860086587,-0.225994533622277,0.174540939133417,-0.215110994947709,-0.036160995929562,0.185796104455928,-0.0997218489457632,-0.285071757106704,-0.0578779761421812,-0.2487613888223,0.20009357128073,-0.216567625716106,-0.207257458596161,0.231934829015941,-0.0261729623761883,-0.0079568457202605,-0.0641831501772057,-0.170892275715152,-0.136038828499779
critical,0.624533139434195,0.417033751964668,-0.54364112355823,-0.573817183232438,-0.0253764987005046,-0.264200182732356,0.551118845465354,0.582400911131531,0.559146208851399,0.43109829029341,0.091784973268505,-0.741285294733814,0.114299268093953,-0.48709902375102,-0.557191321074622,0.421423493607127,0.625223649525712,-0.0888282832397193,-0.236293806942539,-0.330664816115777,0.610867454688233,-0.402740481452688,0.570622858692346,0.599466402066558,0.259322949675828,-0.387410349800341,0.631748004086274,-0.175003416050815,0.592804645476231,0.192018054982584,-0.289376984333149,0.38818378553892,0.550202143948285,0.268667396003929,0.550463833448906,0.260601443276217,-0.240303683582014
critical,0.59794797611474,0.453315233177807,-0.385454660420668,-0.6101805724922,-0.470909999530061,0.42295136072839,0.228257695000989,-0.258500855430181,-0.192160177838071,-0.151627929484918,0.479243739987278,-0.632957604453947,-0.115417512622308,-0.629965131080544,-0.160769702892537,-0.14668648772598,0.0320491108761734,0.0219218113495317,-0.190491778880107,-0.336472040932944,0.370316604235151,-0.483065102940849,-0.206979163503843,0.370597607163125,0.0238104380122083,-0.0909190586124024,-0.120088725901843,-0.24009537164148,-0.212164225894238,-0.280570343440992,-0.218674665010765,0.307181319344813,-0.220796174025577,-0.190612863123949,-0.162894429408871,-0.123397305395605,-0.149613803457273
critical,0.287864040775527,0.376843575662638,-0.1584735873567,-0.273351266478041,-0.0692847843428136,0.271961551685826,0.185238065162794,0.033199197500019,0.0534821531954217,0.142091558465454,0.22749518384816,-0.351344384867331,0.0359982289781741,-0.0789974333628596,-0.147177808936247,0.0373689711172678,0.0321484186434591,-0.0772882218642175,-0.0338975812907794,-0.06644217261323,0.110197500590957,-0.163873885820728,0.0001492897576539,0.0951556240695602,0.0966306625058944,-0.242963982325862,0.169915746623671,-0.033475039263262,0.240499646382251,-0.222748607654268,-0.165008703317314,0.2906356231984,0.0745801968133489,0.312053967597431,0.140264935173786,-0.0130553832906891,-0.20916117304024
critical,0.603428035987134,0.549300565374351,-0.290146087571808,-0.358105778685491,-0.358126772801147,0.364769961042481,0.205041740299582,-0.433978927205952,-0.113774009465051,-0.166346262680142,0.370543405968153,-0.457585935221402,-0.0344223826154615,-0.115808945860113,-0.1596142298314,-0.231670490943094,0.0766583092617733,-0.396890863390695,-0.167584317037801,-0.304293220396533,-0.284408119231413,-0.0936802810793137,0.276674228342381,-0.189792888763165,-0.231539889980202,-0.138748329911659,-0.0027977804117749,-0.594522374311702,0.108397824000896,-0.348819931650759,-0.60315637605093,-0.080847347939157,0.0142521350252911,-0.244446415402564,0.179497366824222,-0.395781308610563,-0.275806441243982
critical,0.445483713476277,0.0176609208794755,-0.367237404929266,-0.512114425612905,0.119665096884769,0.0391076960284636,0.126984906359898,0.250640724163293,-0.119359048037422,0.0710695566672558,-0.0067640160082381,-0.580065335301301,0.0934643533122455,-0.374482274724286,-0.225838433028772,-0.0065680368875462,0.281025604925437,-0.451327818040952,-0.398802961600485,-0.380960561868611,0.227418346684036,-0.219052439197873,0.230380833794769,-0.0999807931989258,-0.208483662025339,-0.32149948291026,-0.0259407243486389,-0.0020960819455914,0.245357318262652,-0.000384327985177,-0.204640050556902,0.0658083029836462,0.0046619135999967,0.484075613512247,0.0002566081012497,-0.218474482609801,-0.255402784034547
critical,0.0305849584042332,-0.0535909579574994,-0.023419611802789,-0.0613840318321703,-0.0983462242644862,0.0345992041950253,0.025255857334645,0.200034981646543,-0.0159263654463376,-0.0073646361537646,-0.138814097890667,-0.118432573789169,-0.0384217114100219,-0.0722480291919335,-0.158185843735523,0.008825200091423,0.0518005473980879,-0.126593481325662,-0.24265097643983,-0.0497791738859259,-0.0189610345179114,0.0136221203427308,0.0501583955146222,-0.0780418337521669,-0.193316195538717,-0.278239269130417,-0.308637461661101,-0.138047432596432,0.0707922603503512,-0.0844952930268531,-0.142892611588038,0.0041243766435763,0.0150638283122502,-0.0716618798144833,-0.0799611845186432,-0.0934396525176716,-0.117441052656764
critical,0.0447651237979847,0.5631485475696,0.552680101711739,-0.0902308894812535,-0.287474325723606,0.40691081816245,0.110749258388112,0.121153632277815,0.0469430625496227,-0.446892837282512,0.373762487761313,0.243206039165374,-0.520964187316634,0.312118474731843,0.0137334974524697,-0.464198283926155,0.0223840187166033,-0.0580939079434513,-0.228754382584025,0.696884013054594,0.362853136509183,0.0664579324908708,0.0203806254523783,0.346579139920509,0.470489904213673,0.550583225534123,-0.0250009188316827,-0.250292904757698,0.250381230292843,-0.0001688983120687,-0.0201405947132291,0.449995070896369,0.064152165241821,-0.205711663268743,0.0717273573248446,-0.120457584616898,0.39852524976185
