group,CD45RA,CD7,CD4,CD25,CD45RO,CD62L,KLRG1,CD27,CD95,CD57,CD278,CD39,CD244,CD2,CD28,CD127,CD47,CD52,CD49f,CD11a,CD79b,CD226,CD29,CD81,CD26,CD1a,CD73,CD99,CD150,CD82,CD224
critical,0.342170969779335,-0.404839428931977,-0.539251733042875,-0.605630727722595,-0.482820875044691,-0.294913319029393,0.728189920273599,-0.485310140160117,-0.501211003525973,0.450642210224837,-0.62129168468389,-0.576016608505226,0.282187541386763,0.0140944958613558,-0.692587987059585,0.050581844899534,-0.136871554434049,-0.367307584128583,-0.307303457577473,0.240610956884321,-0.13875780317614,0.052518243259796,-0.0650024805041834,0.318965548018153,-0.345664621204939,-0.0388318652056348,-0.120887480172479,-0.149904005547296,-0.345539431400751,-0.439863691237075,-0.372915017675904
critical,0.222893373499887,0.627679550399353,0.004392984248693,0.258993520420556,-0.0875799031559955,0.658395514238342,-0.432406410335655,0.651074697639846,-0.489038390475379,-0.109584786994238,0.0153568115975925,0.0111646299018464,-0.360353355845516,-0.475010854910402,0.130895389218254,0.300586062682058,0.362018773352918,0.103264505223566,-0.38643318637262,-0.521384451408625,0.178870504742696,-0.3838869952473,-0.385779364702096,-0.0313959616594224,0.230306352215763,0.0882911872737027,0.121866649174647,-0.107077694821235,-0.191794489344872,0.0542879585191612,-0.486646202823586
critical,0.50504869838832,0.5400964594247,-0.0050734779675312,-0.0336155777395391,-0.397964473336455,0.389591081867494,0.0132631341723907,0.40220527611818,-0.494083280010482,0.140991140837897,-0.028995666889348,-0.13361167087282,-0.0220138337919166,-0.359442814244932,-0.185069584571362,-0.248698153315118,0.124234992248384,-0.0005904756318635,-0.394464607251819,-0.221568484686761,-0.0574967564747344,-0.449664197487418,-0.434952443411323,0.128513294358557,-0.133795631548108,-0.021535126138163,-0.0827901867766979,-0.501679437623578,-0.347119773863791,-0.36862585806792,-0.356675497450176
critical,0.0792621498715764,-0.110408655912069,0.170447785426011,-0.131625701917256,0.0436113447664819,-0.209613966030883,0.189659164116699,-0.0493119438453312,-0.0683684955369593,0.102164256110504,-0.108343468013525,-0.159658652141738,0.0278402682796309,0.158187004341157,0.0123048372208419,0.235299699532687,0.0990103822803243,0.0776778110602586,0.0315811255586714,0.271853695422314,0.108475693570709,-0.0165256327236443,0.0781863603407173,0.215278581928831,0.239028194808259,0.110080051870487,0.273201214365723,0.138525375115411,0.104356856127072,0.0558272353525404,0.0380935944562393
critical,-0.0324528264728528,-0.272456753102833,-0.119180380026913,0.108486796138459,-0.129232735285464,-0.0079001249344019,0.141300534507525,-0.223968462523892,0.0113396445920176,0.0800378026021111,-0.0903840533825504,-0.123804911186624,0.0865731672952776,0.208899952273756,-0.177557531067615,-0.202154114725729,-0.18684992745316,-0.0103014670594713,0.0394640516714072,-0.0471596405583994,-0.0190134645039063,-0.0306298792174282,0.138200709410045,0.303528208414751,-0.231220819465357,-0.0429711659527082,-0.387425860608293,0.241618109166258,-0.0682993492203254,0.077891347606586,-0.0149096785098914
critical,-0.122172851938215,0.0478890831177217,0.0514888802410904,0.19017627231756,0.25699288780275,-0.187712009631398,-0.0461138407356859,-0.435653001499468,0.26293263079635,0.0887021524948108,0.0880210142083518,0.20440484542205,0.166941497845747,0.244102432982279,0.295039826225558,-0.0908750635673523,-0.0399172074500507,0.144201513032864,0.0746311373427812,0.052788312433425,-0.0715747669820023,0.193139587553415,0.259255499990987,-0.083279074401773,0.0955980243501117,0.0234352679923491,0.0289963133458045,0.0029947768835216,-0.0175311878536214,0.14970776082128,0.325083486910194
critical,0.0876564830906413,0.161808083666471,0.065558758837453,0.0797021956227531,0.0266263469709416,-0.159824939461544,0.256025612804393,0.0604389374823543,-0.0485874526135399,0.172000435488523,-0.0236129383879037,-0.101309679967884,0.234998654403073,0.079845164233414,0.10063424831102,0.566805153051896,0.285161443721246,-0.0167243972366856,0.190402559614371,0.0795369911579093,0.301542019587129,0.341894427982051,0.0147186659849794,0.215026997507194,0.422047321823064,0.344765464061045,0.357557572265865,0.155562020668712,0.306615642248528,0.211465819161134,0.202587707356496
critical,0.585681740958171,0.16759698731987,-0.293686827367471,-0.155052448477334,-0.564190710002327,0.294745153271899,0.0896623764159329,0.0374078209475739,-0.584329632206443,0.006726833792199,-0.355202971971225,-0.135060588020573,-0.0675260906440403,-0.310527372926201,-0.403533809548788,-0.017038662839591,0.077311572125174,-0.218324001428231,-0.474152941027815,-0.382544313880917,0.0605455460316387,-0.228892373148167,-0.494461116516341,0.104934243846168,0.0539127365291731,0.0050079378184847,-0.0336261052858098,-0.313431047562084,-0.316478806999368,-0.246212575955172,-0.221283848751942
critical,0.48556354774692,0.272360693037592,0.0216978901049725,-0.394942471715269,-0.278667158627036,0.0851417105932817,0.445697709265351,0.365713183644976,-0.527863424848839,0.194213901595328,-0.302034611415026,-0.54743690426674,0.14824121199664,-0.194378579746195,0.0832592184050486,0.299323866416471,0.487281393885556,0.0980613074448603,-0.562266612332624,-0.323156341926827,0.512739270727074,0.218940907657721,-0.152730051014861,0.267339204505052,0.118044885883626,0.514191280249671,0.478670867731298,0.407567846653201,-0.106464178950315,-0.0088957434692255,-0.0237544253290282
critical,0.61339258294151,0.422483995983207,0.258965875174341,-0.040251103408363,-0.365768311174809,0.203212119314039,0.0578301603154321,0.420856083619242,-0.331863684844418,0.132479961199079,-0.356543360997556,-0.0907560782130993,0.0224765430853624,0.0916277142742822,-0.15884801864665,0.255729031271028,0.423089399129382,0.239319191521208,-0.0526502805717041,-0.0273241798512977,0.017756469906972,-0.0488608994839475,-0.124817913630682,0.235071294179334,0.22893485944252,-0.0134604523788403,-0.0031456946263193,0.0110537673847263,-0.189656433137142,0.0661059587832531,-0.139165117885484
