group,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD279,CD195,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD244,CD184,CD2,CD28,CD127,CD71,CD47,CD52,CD49f,CD272,CD11a,TCR-A-B,CD226,CD29,CD26,CD1a,CD82,CD224
critical,-0.343208748857945,-0.0212684449596452,-0.59971574324003,-0.267775105146243,-0.559638240138396,-0.0663916130478591,0.112475255433432,0.218592660724784,0.0362398337610718,-0.595087084816222,0.733167806868493,-0.788483915358621,-0.0189355577778707,-0.0216957142150184,0.64175036710925,-0.282612776652595,-0.215438685692887,0.440905904380575,-0.555240391702964,0.321116661021252,-0.678935592817271,-0.586016483820377,-0.180795494746582,-0.600929371343569,-0.506116962971028,-0.153951158993288,0.0002216580534865,0.354066269948381,-0.333537524612382,0.331191685316346,0.300650857328555,-0.679311262186366,-0.0566649049244135,-0.260502995361153,-0.0978909636639134
critical,-0.446038237167511,-0.317248605907259,-0.434613020795423,0.134406591002806,0.080338144508582,0.302609197520765,0.260021359594392,0.215090994263987,-0.48684719829804,-0.493515510251258,0.262953852229112,-0.455029983998442,0.633418125401848,0.116148720075088,-0.0060916568042296,0.179596610209133,0.0556914566270344,0.301834682414537,-0.318963626363852,0.387425940994591,-0.0533181130369916,-0.59392412505471,0.183760895021041,-0.393204858539938,0.0049428216636052,0.441412900946193,-0.169444458472239,0.476768137415806,-0.435688720060515,0.325482760599858,0.453830734242716,-0.462354820906227,-0.169665587047573,0.0797582578750015,0.409996425816865
critical,-0.619933314452204,-0.485940863710499,-0.240176359306013,0.245949339968644,-0.0067573478102033,0.561473681529077,0.273227068975126,0.262830429618617,-0.173062163173025,-0.256707504954,-0.0946997419451209,-0.356157305188544,0.548374372548054,0.175204108412946,-0.0967453752478822,0.226504984228761,-0.0234168452163842,0.136212379328434,-0.110724488833806,0.265483243602502,0.185846140083192,-0.0175288359590638,0.253251494087837,-0.150712413657002,-0.0410249347338083,0.43013238312527,0.0473139299541067,0.437261989327382,-0.586855546288278,0.355638710252788,0.413793295618058,-0.007170591854926,0.152832057050421,0.456314345775524,0.308739112194422
critical,-0.333770940907029,-0.146526926039345,-0.326360796512085,-0.0640964552198589,0.093661313437485,0.25001540961187,0.261862274268579,0.0711874904774557,-0.319014776805616,-0.331335806197985,0.118871055231357,-0.0830423580073602,0.303855944351921,0.141113588445129,-0.151253512478118,0.34939425042308,0.0965241549718673,-0.053227513436014,-0.0089201863925604,0.132138773426051,0.19070020651619,-0.133013624106046,0.19248465908494,-0.128452387133005,-0.0303349837445549,-0.09614671320713,0.067294292647053,0.243300616658014,-0.246866379600538,0.110103376356173,0.176827696807525,-0.16789491877206,-0.0927034187805397,0.0281326731979035,0.0223701740559516
critical,0.0740625487380366,-0.182991022848369,-0.262274966423879,0.028146193490597,-0.100452034594112,-0.0934425890970519,0.360183789046965,0.119890337874863,0.0345918091787892,-0.136724947162944,0.216221013354258,-0.261389498693643,0.244406799243419,-0.189448224461779,-0.0440331363746536,0.276467866962987,-0.101410876862377,0.068266531780731,-0.0122366365939904,-0.0571615937559092,-0.0879017069447048,-0.558595165093328,0.305121920834796,-0.437521584216872,-0.299849313912875,-0.238197388668964,-0.142559667691147,-0.0033241026238524,-0.0037099809045557,-0.139554088385575,0.0321120703354282,-0.388963873640511,-0.0298429942459104,-0.0807197329730289,-0.0791720107281385
critical,-0.094282385745571,-0.11071226499095,-0.145051632717091,0.092254442772507,0.111167372013601,0.366994298654578,0.413881223650802,0.0793384604569831,-0.150763393289629,-0.423306208587992,0.136068117820127,0.0798075422575625,0.293227655245019,0.282676170284546,0.159029658504599,0.317231576380175,0.33119702474891,0.123560563502131,-0.323484818892427,0.218411611903865,-0.0931871631726123,-0.539946766448462,0.371568871693257,-0.473880316687474,-0.143576196510215,-0.156756209538507,-0.176634856841431,0.187107202397805,-0.0819160241311012,0.0290356673276918,0.145034145607976,-0.209765956120979,-0.119312482885469,-0.10296482926204,0.146146128843793
critical,-0.153706617863321,0.101786328754177,-0.307612203874623,-0.306123633029187,-0.232527546882596,-0.261787531222111,0.11631939722884,0.487674725878297,-0.181041635058741,-0.176982404206487,0.747880818000149,-0.635296460236079,-0.200276281942589,0.205362765364349,0.560356540388439,0.100380023151575,-0.0685495887986118,0.235945998701192,-0.0737828657920888,0.255056107782943,-0.640120654438704,-0.405691405861329,0.0530996531419174,-0.339726136879102,-0.361136988082772,-0.180874273572942,0.0787234482657519,0.430548695525628,-0.0405477014133354,0.252015763101696,0.06229241660007,-0.370879636823249,0.023067590246108,-0.217345081956371,-0.202553596371658
critical,-0.164708112431186,-0.74511828136335,-0.332451336831218,0.20697384879412,0.0790405600698236,0.565541015417704,0.218441654874341,0.0405426506678616,-0.103571638430027,-0.441167496204436,-0.113789213388952,-0.0686632145650947,0.503170972846512,0.0959477560626645,-0.157688475236129,0.241962327270595,0.270295384726847,-0.09413242375956,-0.211438747879789,0.177912865884528,0.306615037130992,-0.117568714795544,0.274918043229311,-0.245292158380313,0.0972999142898579,0.338510698898331,-0.116109132912562,0.235095390360273,-0.204335586707722,0.147492432476981,0.34835905240224,-0.239257704861871,-0.186278996816722,0.132745978200001,0.123307194789704
critical,-0.0300118699978995,-0.508329897238351,-0.556718084721846,0.46813541195292,-0.174768797894696,0.594213247608544,0.222103654514229,0.509813544850305,0.090833635535451,-0.533199175856123,-0.341721359513967,-0.328143168680147,0.689471207433962,0.658623837136709,-0.200023719164419,0.482828306543266,0.710288082437354,-0.213743142878876,-0.483197536547032,0.0119781797159034,0.0431714465803956,-0.680033453150699,0.628270390540408,-0.759917053302177,-0.147862696957365,0.284511884798292,-0.524234161702198,0.290840707734144,-0.082779895462382,-0.173871815073791,0.168217497685635,-0.368964417183998,-0.500603471731251,-0.0475625750821261,0.359166910974907
critical,-0.423361424829809,-0.471843074633692,-0.349002467719975,0.434347645724551,-0.12188471426419,0.514810514607348,0.421158250950306,0.357133593565211,-0.237618169736546,-0.18941803092623,0.101190888029476,-0.397648530459862,0.57835459674058,0.410386263716506,0.0949198061807731,0.650969753557756,0.17102615690179,0.10207645304759,-0.0501883375228886,-0.0747030297246805,0.296564804979365,-0.463373391691287,0.46798051909037,-0.365453783133326,-0.018481928466848,-0.0054902424960228,0.0623299339068831,0.189393343890934,-0.361780439450652,0.19477349793847,0.117995503337049,-0.452764530924005,0.161199881358809,0.129585088092584,0.247956628819337
critical,0.531720707108515,0.722212058977184,0.445266012883492,-0.382379595751289,0.0060561946543384,-0.678608374438418,-0.125105244524283,0.0270872043357705,0.483004478165468,0.382403307528212,-0.0424936218682039,0.388815136743458,-0.648784755901404,-0.0373614553687703,0.141441712342785,-0.286820974864967,-0.179722359235537,-0.003670259797905,0.284557664454581,-0.296483840075639,-0.395366674816015,0.0224832432257111,-0.249137698254097,0.034898985202702,-0.159592663954548,-0.332813858723655,0.240915863912083,-0.104778299831736,0.612643324876711,-0.423061290252493,-0.31911530416162,0.0812250116977649,-0.0117208156293908,-0.413304968362444,-0.51104520534274
critical,-0.450140532545389,-0.625968538498716,-0.557504821193244,0.321786647566656,0.187644098031405,0.500630340567477,0.429880258585992,0.452137713325327,-0.187082322562293,-0.402777346489719,0.247293453294693,-0.573151598062658,0.480821886753227,0.0698430907535577,-0.0495836057277306,0.194553899080611,0.172324171230573,0.170182234360135,-0.0981020909145641,0.395225228647099,0.279035173591147,0.127547811884881,0.117924926296914,0.302669262525777,0.330008422527133,0.131573901033494,0.159086098491079,0.539520051969482,-0.58902192313645,0.305628633316538,0.501014138734695,0.0259668185668291,0.0796218087332334,0.291542374635887,0.419652983184148
