group,CD3,CD45RA,CD123,CD7,CD194,CD4,CD25,CD45RO,CD279,CD195,CD62L,CD197,CD161,KLRG1,CD27,CD95,CD57,CD39,CD244,CD2,CD18,CD28,CD127,CD47,CD52,CD49f,CD11a,CD54,TCR-A-B,CD226,CD29,CD26,CD49d,TCR-Vg9,CD99,CLEC12A,CD150,CD23,CD82,CD224
critical,0.140096367791826,0.0113079434071157,0.18657142648573,0.525498561323787,0.17383665548256,0.37930351344203,0.473096898943397,0.166124338577373,-0.0257083780049616,-0.190586553822587,-0.0396136442449051,0.451189753088161,0.0342779644523791,-0.726885978298299,0.631293854080467,0.105220050591731,-0.452843815644915,0.463400120973232,-0.263601447304178,-0.159840392127688,-0.205699529078476,0.631623744984642,0.220535786670121,0.389993199218602,0.488281367022046,0.111308775156809,-0.34749822206333,-0.0895504778372144,0.0802255814866523,-0.263286997150485,-0.0330102478278769,0.535792066222976,-0.206403659759947,0.175804424212535,-0.181107218734186,0.166409124355029,0.106734035240117,0.220951749198767,0.256053341626758,0.12849621811153
critical,0.552899532448729,0.313729883326481,0.104690938890825,0.448822914071013,-0.232749516468926,-0.0609382058445346,0.106536083664059,-0.239730021238868,-0.296575568853506,-0.339777008550215,0.619787930224651,0.579376668867488,0.0528354222371244,-0.248102157309682,0.469185988919392,-0.686535358345368,-0.0107091760188236,-0.179446184536426,-0.374360176936545,-0.463144977959102,-0.583638536789181,0.0631779159359147,0.559245008918274,0.394440738161486,-0.0207757489515573,-0.39151279464509,-0.610009464223154,-0.256456221380402,0.639423942613484,-0.500283607388291,-0.514851823557581,0.459904291923141,-0.218922528481621,0.149820252559778,-0.139111398502064,-0.102719568831175,-0.158036922868706,0.219032058184423,-0.142664041211694,-0.416798976053904
critical,0.197279655209859,-0.0648314811936993,-0.0194333971863128,0.013296325012923,0.181313619902283,0.147426084991863,0.0874665877933249,0.124666231077543,-0.0750516084914977,-0.109417242722829,-0.101108213796959,0.0721230848700863,-0.0835730351884159,0.229464927852033,0.185926320061164,0.0938037573155511,-0.0204596479212392,0.122964011338533,-0.0038989915925681,0.0617437984812342,0.165942727553834,0.153941739688727,0.0763367352586408,-0.0155671051767975,0.195996357789788,-0.0994783235258983,0.114151234824131,0.0355547546709767,0.209549083933943,0.0558851770199038,0.0508465594338301,0.0470179076661932,0.187490245107552,-0.130648939204874,-0.111608236293162,-0.122889683760899,-0.0045053777768461,0.0540296919857439,0.0119904290143195,-0.0026362714724651
critical,-0.113884383663074,-0.306160911292999,-0.108999944456367,-0.029106214534173,0.06109688100009,-0.0425866318930716,0.0659250586497596,0.0832295047965027,-0.0034957395886356,-0.0372304867302651,-0.183891833510729,-0.210712508539354,-0.174537171715292,-0.103111843677498,-0.0652846370275072,0.192361858802347,-0.339760131499402,-0.0779467271915939,-0.354942739727362,0.0373062620074233,-0.0921507896050273,0.0965220187292935,-0.0595218270083621,-0.118249069142296,-0.119441246772147,-0.019213052931104,-0.239676385566019,-0.0841997198146901,0.0021955325054792,0.131884763459423,0.107874293672904,-0.0247730236763537,0.0279329306575043,-0.233729484120607,0.0884059566613316,-0.241904332081276,0.0546356327708659,-0.121509970760341,0.0453720125159912,-0.0231496840092745
critical,0.123597057629851,0.284436974507014,0.060405961679996,0.168981783447764,0.0838393610239984,0.183937890802965,-0.112925320773142,-0.0594147074807148,0.405000264571912,-0.0701626595114927,0.280543918787031,0.284208997644692,-0.182674417060184,0.106414354766947,0.257545283099961,0.0091772799325788,0.198634397671509,0.0883787809479956,0.232777822572193,0.0348521381264616,0.100002084797042,-0.150922198381086,-0.437096651125584,-0.0744487497481192,0.0277203113600318,-0.47982532367606,0.129767852431164,-0.0580794265272925,0.09929102917434,-0.0992193558307741,-0.149833535528362,-0.51059809785092,0.238411117371032,0.0610653370517428,0.0048097182002936,-0.178562334982844,0.0441671396492127,-0.0603629677735539,0.107955720974588,-0.241254095500145
critical,-0.134289530057262,-0.0929003458461615,0.0151811984792971,-0.30630143256496,-0.344753274963849,-0.0373463897900572,-0.0347774816615187,-0.235107098694119,-0.314753746004316,-0.165409528098793,-0.0668757621960832,-0.0027046912678262,0.0026434386606547,-0.230984962457363,-0.242940947753914,-0.332346986233677,-0.164711176713055,-0.205832265943107,0.0230334207400827,-0.0021489750919207,-0.218407028275819,-0.0136019077272181,0.148483598775003,0.205302336375382,-0.021621860043711,0.14862824024442,-0.314964379201439,-0.214427873413246,-0.175337998737059,-0.179841480891354,-0.0359246722031585,0.179153798489515,-0.466883448299066,-0.119298620197602,-0.15192326966759,-0.151459308625228,-0.0765766516200418,-0.144754838540042,-0.155151999740166,-0.155681229628222
critical,0.0846587309115236,-0.201944230640363,-0.0364661096130675,0.262385035355862,0.492127551415612,0.184806702806471,0.28308009912724,0.340934469704021,-0.13594225462917,-0.477734475797496,0.127076882741357,0.0813024731624852,-0.0003474429130023,-0.82625668924232,0.579445245748299,0.350798566660839,-0.601444446160907,0.199775446237673,-0.258574298452327,-0.307581526736214,-0.212158621273645,0.657247637201041,0.226135777178348,0.225828324930697,0.339639849385204,0.193127892933436,-0.447984266208693,-0.293702590399418,-0.0473073440929217,-0.301807585652888,-0.0712573289742088,0.276710743440564,-0.371803366867471,-0.0881272419410804,-0.154268089483278,-0.108508211175951,-0.0628360409691231,-0.086494606590039,0.223607260307745,0.243701823844009
critical,0.265207389982366,0.400094815198998,-0.108379842797258,0.338368276797948,-0.346501007646234,-0.078236151962339,-0.0249681031447096,-0.522831156481497,-0.359885873225627,-0.214430190145144,0.180883419046628,0.284027419934582,-0.195809010007577,0.0893178549093554,-0.0013502272773749,-0.590001788192412,-0.0343655738623968,-0.364050227907976,-0.102254386091775,-0.0915026133155224,-0.226395024953667,-0.308654385001193,0.185995409833023,0.184989385297374,-0.176213322888835,-0.288715765335793,-0.285864500222167,-0.250429690758879,0.249422587949569,-0.222317826062042,-0.276992875270299,0.331208277375501,-0.0840411898141569,-0.0545071416754668,-0.261668805713044,-0.189990213087031,-0.372453648101978,-0.0264729962898083,-0.206177572126518,-0.254492009153103
critical,0.411269380564101,0.52765757935868,0.167387029673018,0.4416210452306,-0.11486380694603,-0.248992181532471,-0.0707180753602454,-0.501126558450151,-0.330368810185074,-0.312642829347201,0.340566842373127,0.35863073880196,-0.0045230399801753,0.0626706765624781,0.361076378000582,-0.440360458195999,0.0266777337356219,-0.203415277335099,0.288279822848317,-0.369307441933893,-0.367912557126476,-0.282749254526547,0.0288290525323831,0.257100526148427,0.0914211221765264,-0.274553968830352,-0.273138393415358,-0.324712414737171,0.450426995653477,0.131530588619942,-0.345131792347935,-0.0406928601588782,-0.110788233054159,0.464009576894092,0.204495625037869,0.299481991632212,0.0529944462185718,0.207119997710708,-0.0264500105818307,-0.352990760389359
critical,0.465799302820427,0.580901571953403,-0.0100218638331409,0.460313480759761,-0.133504398881774,0.292203604666929,-0.0244271889906397,-0.360357016726701,-0.13303511404634,-0.143308850751499,0.684756387244713,0.390961592973479,-0.153365743132801,0.0550148806109205,0.402479584528717,-0.334526470910104,0.0987099389385695,-0.0465872655152449,0.010228023932544,0.0748103068087661,-0.0079780283485131,-0.104259063324801,0.214115958761593,0.229830556822858,0.0858324540459372,-0.183427157528629,-0.120716160790341,-0.0543798566337602,0.454286183203108,-0.0539398402203227,-0.195530337873418,0.152715963456347,0.0431515037153025,0.0108184094113242,-0.0014021034183225,-0.0717136130888044,-0.114604214190304,-0.0112405640298017,0.0515087458440773,-0.254043243858732
