group,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD184,CD2,CD18,CD28,CD127,CD47,CD52,CD49f,CD58,CD11a,TCR-A-B,CD29,CD26,CD99,CD150,CD82,CD224
critical,-0.291813022545602,-0.0745320288585827,-0.357462819874597,-0.0929988878912408,-0.397259490965904,0.0240767568739683,0.08610704302734,-0.552891891739209,0.487603815412058,-0.577467951672551,0.134689062835803,0.51089574736152,-0.0535725410627853,0.389249441662198,-0.585313742966529,0.310519361945495,0.200221170568039,-0.460179992369085,-0.688369401947804,-0.618088966403263,-0.455472678177623,-0.180450732096132,0.109926715319059,0.297210778927313,-0.293816830340902,0.269437627550842,-0.650143633001203,0.430257346043568,0.0482422680954834,-0.126308487688217,-0.0377209099760603
critical,-0.58824295922858,-0.388518995099871,-0.429023072957239,0.193132423199889,0.0414443382409593,0.31581230694118,-0.631414282962444,-0.557652935463281,0.224851622740248,-0.361638062189024,0.678449630735003,-0.047692686723506,0.209970416951828,0.214498459282833,-0.36741168938173,0.448229527272449,0.599447667003302,-0.0515760217623285,-0.607625230325533,-0.450496190469836,-0.0215634208248511,0.355269103187468,0.073385615314359,0.624859868345602,-0.539724188567825,0.54471598914467,-0.453803269912152,0.0767999554973737,0.114613666548527,0.0556399159360054,0.341855258405249
critical,-0.602442175473381,-0.730427981310176,-0.451427303203728,0.145286613284649,-0.0482920749814627,0.608198095955424,-0.375425127579862,-0.502159248597004,0.136563836907165,-0.376363926569043,0.683786063813361,-0.192206964998194,0.0750902201404197,0.120888486653985,-0.330113465807655,0.416768999545417,0.367236309968913,0.281918088038249,0.133064274768243,-0.241625882754713,-0.0559202292842624,0.4629091228427,0.152415614851344,0.471512618988389,-0.556089746855943,0.495509489302567,0.14389308487402,0.553118767972025,0.341502821579593,0.416042952303862,0.403377976390186
critical,-0.162075603510013,-0.20252971532971,-0.425860542348603,-0.115765472563404,-0.146794170921734,0.201049367011076,-0.109654035552358,-0.357145742937043,-0.0316682485373821,-0.115223544340047,0.183939485336214,-0.177654521828013,0.220037708174839,-0.0946123518386143,-0.143369756498492,-0.172544626316928,-0.0215545980427623,-0.0677619250049244,-0.469670196231786,-0.223498787529141,-0.127704117707211,-0.0440295460817458,-0.0471105643357086,0.0502841402921935,-0.234485954579671,0.142280312314235,-0.337597396417057,0.0530503979069032,-0.0095633834485632,-0.160121880843348,-0.0247934811283579
critical,-0.317728248652391,-0.18320391202754,-0.420981003751861,0.0077984130991283,-0.0778418139261493,0.0159965948354009,-0.0428498685762385,-0.315685550901208,0.367783693087206,-0.404397751113979,0.180472316596233,0.0273802332909679,0.0865420922067228,0.0558450898078285,-0.0200554372109604,0.138454865852984,0.300859805814795,-0.0884892510480841,-0.22760324284413,-0.304581645858455,-0.494725827128823,-0.110390384399225,-0.078599835308261,0.240562749886186,-0.21271410055293,-0.0170517914078199,0.0466409267971876,0.177176398057898,0.240819518808658,-0.0326542202095641,0.086801406470493
critical,0.105020959770125,0.0811754871014961,-0.10398747140624,-0.106524046560478,0.104747773297036,0.0919731572078175,-0.112017562419075,0.0311435948917448,0.211913134215249,0.012729603550165,0.186798768482763,0.17735145365745,0.0017091459069582,0.175926917444007,0.139217960769342,0.0980425849314016,0.19595941840449,-0.118461692492165,0.128379197896603,0.133077909832925,-0.168289410067303,0.187225086848952,0.162948029829726,0.249526292233382,0.153154244299319,0.0049526874529219,0.140481173452933,0.0178629632934759,0.177004180229475,0.255077569411566,0.207207786270146
critical,-0.179777237389983,0.0864844422548588,-0.297415049228032,-0.333108765840304,-0.181520268639249,-0.221793214744198,-0.178890856483264,-0.071165481892311,0.75527498053674,-0.643719227793505,-0.195089176290374,0.58810368037449,0.164606720917048,0.273778109162767,0.0192230237422127,0.253106728246279,0.16111492449403,-0.575061460997959,-0.291822138008067,-0.271822078790936,-0.331314629230189,-0.164205074679037,0.132015479212365,0.413775355502371,-0.0458864232617935,0.0852779100116586,-0.267939176128423,0.120258508798804,0.142332727604343,-0.146090676303871,-0.171028168995921
critical,0.0754750344898316,-0.405326020366638,-0.268557304785509,0.234786055137522,-0.156637808106875,0.183164877166023,-0.0551966593669409,-0.276336464736904,-0.2540199358321,-0.215086882576145,0.18954694257594,-0.228181956554236,0.0433182415248329,-0.0673924480606617,-0.265108844201965,-0.153250875532275,-0.0449901254758802,-0.0350752971027314,-0.386432263878858,-0.305189989542114,-0.0988704638607924,0.072642146978639,0.021601235462356,-0.0906621765530877,0.0053889065352636,0.0697080217896671,-0.321745262371532,-0.159240254491147,-0.0649000588191596,-0.0641127931700967,0.0635341036268278
critical,0.347331048829446,-0.272010446527823,-0.404324378150878,0.215696631263042,-0.251600671053288,0.266927563433812,0.104470539042731,-0.428647990917498,-0.148368078983139,-0.0093925037412071,0.408702880829728,-0.25610624386197,0.295984428704042,-0.244175981909461,-0.366227869921614,-0.133183126940193,-0.0325470278987453,-0.110656482581069,-0.41309778155456,-0.584642801619809,-0.363431568704349,0.0475371940850479,-0.0947636973014727,0.0510872158193145,0.335151840367753,0.0207293516978049,-0.263376529308191,-0.434612511681411,-0.0855515723707885,-0.188233931808813,0.274126068296986
critical,-0.424004445725355,-0.501198203153347,-0.370592921374804,0.425728508692404,-0.0521325253126141,0.60894152671601,-0.386992168212533,-0.171520240884733,0.140917961754662,-0.378887265554342,0.655436222145972,0.146266554859281,0.676300035702203,0.142571597480823,-0.0317522492047448,0.0131855947817067,0.234440340422137,0.384464103522072,-0.376776601226162,-0.302296689696675,0.0706515368865547,0.0742868480754695,0.400559588084081,0.287068222599301,-0.356181730923686,0.226350084937601,-0.399547212222617,0.202680348780116,0.355449488229532,0.202679573091462,0.335889607393247
