group,CD274,HLA-ABC,CD45RA,CD7,CD194,CD25,CD45RO,CD279,CD69,CD62L,CD197,KLRG1,CD27,CD95,CD57,CX3CR1,CD244,CD2,CD28,CD127,CD47,CD52,CD49f,CD272,CD58,integrin,CD54,CD62P,CD41,CD26,CD144,CD1a,CD49d,CD73,CD99,IgLambdaLight,NLRP2,CD224
critical,-0.022785895899781,-0.100065295939347,0.210394679124606,0.455037648802379,0.142006784493478,0.305485020721536,-0.110890461798467,-0.184999850086441,0.134490786135271,-0.0689825323731048,0.580701758912381,-0.517435893306414,0.61348772112459,-0.129748203341205,-0.465163999575669,0.0495676713404829,-0.36324478795766,-0.365373378025909,0.444835371080596,0.569103014261494,0.567270843251633,0.361071731322717,0.0257598043621857,0.0265014368748569,-0.0833656440987544,0.126565684975494,-0.298375208697666,-0.18596313603905,-0.287720444231101,0.656395098869486,0.179530934971742,0.0727687339295363,-0.478693382784282,0.201873527074969,-0.430873836284348,0.112421662617986,0.145723066798826,0.0128557940030612
critical,0.221232278651909,-0.237941656709537,0.361070068848581,0.304286966539597,-0.204525147623403,0.0933273267919863,-0.339559114579648,-0.273263857392039,0.0462334757304671,0.513329847635524,0.481775296258435,-0.359442847277996,0.365720967296859,-0.653722767569076,-0.0823710509032189,0.174054434028549,-0.246553366288466,-0.588892922435094,-0.0722353448452626,0.474017774970966,0.427954035267445,-0.0420428895304905,-0.43916573427089,0.156798699914452,-0.167007563392181,0.361690785547196,-0.266357754661179,0.0902612189142926,-0.143850403322502,0.29365867082276,0.295914481714242,0.146230226868817,-0.294576336247039,0.184320410806093,-0.105300051891958,0.185645564273274,0.149182252906163,-0.322972940425285
critical,0.124951326279606,-0.242828340846419,0.450909468967526,0.193991543736931,-0.0980794926426331,-0.120864082820137,-0.38256243033333,-0.259112631130121,-0.138757760354033,0.178201887208217,0.273481740220347,-0.140454706793218,0.22193120378467,-0.414218093082956,0.0170216397403533,-0.0578723228012561,-0.115177133184399,-0.365106981640051,-0.279813731975207,-0.163508404313019,0.087383146243229,0.0385624326542588,-0.393996618040481,-0.125161338664815,-0.173953008145706,0.141588052541658,-0.237759836301989,-0.0396152078700868,-0.0320521981907027,-0.198672206665069,0.0003107575578833,-0.108208177239501,-0.173123285485367,-0.0511796271156286,-0.405131468647924,0.0656205829773294,0.136317790341872,-0.241705620147674
critical,0.150706077025551,-0.143099487331334,0.173642663945244,0.278186018647142,0.41857243488957,0.185842468382027,-0.121629237179538,-0.204373598085581,0.0198119460207625,0.654681835183262,0.176058830783511,-0.380589641070388,0.351540289241268,-0.0454160969628273,0.126100730962403,0.0305990435313499,0.0521587277316853,-0.319479103100717,-0.050204660622891,-0.346098329828162,0.0682518202675517,0.154187791287681,0.0573155658990783,-0.107435116848215,-0.0164796155650323,-0.108074994833414,-0.282094880732835,0.0097040274630468,-0.0437151687689488,-0.381656919151788,0.110021445220697,0.0475914742686455,-0.40553111288951,-0.177168538709955,-0.217189649787656,0.0756448511909697,0.0979293338774743,-0.0727927974066957
critical,0.214736028985156,-0.0576248413285041,0.272847287592936,0.412926117142588,-0.164434376752092,-0.0328262314198274,0.0448228162897211,-0.422993274791218,-0.0225387199565198,0.0320777456883376,0.106628421410503,-0.228562862429351,0.0181827965245824,-0.218994757871668,0.0723413688660928,0.10496136353483,-0.0614218889280764,0.131200035243714,0.090234853094356,0.516185627737103,0.394962411022191,0.331996702025737,0.378671025571803,0.0829461452978327,0.140102013883883,0.154834080079288,-0.179971259055751,0.0462105652587833,0.072690584188472,0.482696981181628,0.231390620375676,0.0615822799605804,0.0264560642048572,0.376262105596718,0.0150590999934859,-0.0837264122917437,0.156010015092908,0.077128422582865
critical,0.0006732337193561,-0.134361701525112,0.297746225071142,-0.0171592995299367,0.0575631762441237,-0.154428049170483,-0.342246183002565,-0.204870500988564,0.190601799066793,0.13289696650348,0.264011346003088,0.0109335712927888,0.181971450750102,-0.399365921133202,0.0306537726595771,0.0818555581691363,-0.039864516447738,-0.287214043945197,-0.147585984555755,0.440455531076081,0.318703493903936,0.0270823705231818,0.175768436738869,-0.0371275233352862,-0.0691641672643391,0.200972390084814,-0.0811179534279777,0.080206455981622,0.0219813242352045,0.149193525653658,0.154256298869425,0.0292651580550109,-0.131523785256284,0.0148303784115114,0.005152777873118,-0.0101199378645786,0.217913217242073,0.0080457920667138
critical,-0.0311178924364487,-0.105730153698689,0.0158654621373338,0.417020787528386,0.325859118594878,0.225464253154065,0.216506167829441,-0.0913147738090267,0.187691211168557,0.295042198478808,0.261214373191122,-0.674295763331582,0.658090446891568,0.177225075208763,-0.455084350929777,-0.0528595256282373,-0.163293361081795,-0.226105949198241,0.593053005138522,0.392728117574875,0.373062234286246,0.371763625577007,0.178213950131685,-0.028932933834699,-0.0293073714354166,0.129443981775813,-0.223086432785471,0.141528317495037,0.0199982624510207,0.360698479730203,0.0263699244858292,0.0161223973763644,-0.264166188119584,-0.0174049485350411,-0.0350382905603696,0.0148645839862768,0.073684183012144,0.221666732594208
critical,0.0158459708640092,-0.357847711942645,0.506389740031372,0.231729425824016,-0.318356544112578,-0.168055879936645,-0.602611047822306,-0.415416924776394,-0.14779238562362,0.271254965073825,0.264512493231777,0.11135634880372,0.0282933738275535,-0.613017374037904,-0.101655375133638,-0.093932253633876,-0.16523110648014,-0.296798733793869,-0.419378492481743,0.0614251498223452,0.104832624913531,-0.214035568701428,-0.413635933565507,0.104185937226978,-0.321329643697952,0.197501616420191,-0.259316774844866,-0.0881820327176199,-0.111466700889652,0.15315659834559,-0.0600885420460053,-0.0308331776361212,0.0344743895816511,-0.0505115572482427,-0.22258779307876,-0.151265536442755,-0.0480734084559969,-0.292569006700922
critical,0.558382019583973,-0.220016637216792,0.745597945844355,0.417033751964668,-0.5401928312172,-0.181589634187749,-0.583896633650862,-0.0543104504898649,0.588319685229811,0.0156527935909654,0.675488472951937,0.631217155225869,0.360957485548162,-0.757766205797154,0.193383927656886,0.580140192935611,0.410367813803047,-0.167457324345105,-0.141374627263274,0.507415052185196,0.552386647047681,0.0609474147843509,-0.608381246993681,0.627580800893092,0.100575238187295,0.686617880637734,-0.130976436196506,0.0505323052652786,0.0947693204254831,0.191125940862836,0.622953203965605,0.65507540015118,0.345887031676582,0.576023620044625,0.314334922477003,0.569037258756871,0.555536480912217,0.029455487407995
critical,-0.176932509074098,-0.2201552408116,0.583948556274586,0.462225380428921,-0.383199627240438,-0.215516042215361,-0.549275858918461,-0.448592000381185,-0.0576425552123369,0.499911596271321,0.230455777990871,-0.153679206285031,0.487762268608116,-0.567335031810269,-0.122100158741296,-0.157242399108519,-0.143919343381243,0.0700506934660853,-0.265703788252043,0.366606062530749,0.385638689406991,0.0769381803769777,-0.0930376711809701,-0.120377364052453,-0.408817273315198,-0.185298369884888,-0.246660722079748,0.201193168312817,0.179634762317316,0.244193403673981,-0.215522145134149,-0.193251667415206,-0.116555179518143,-0.117499202493073,-0.0758484691772759,-0.167741204023789,-0.110812109637088,-0.268837931018975
